,From,To,edge
98046,Jared Huffman,Wm. Lacy Clay,1
98047,Jared Huffman,Lloyd Doggett,1
98048,Jared Huffman,Daniel T. Kildee,1
98049,Jared Huffman,Juan Vargas,1
98050,Jared Huffman,Brendan F. Boyle,1
98052,Jared Huffman,Diana Degette,1
98054,Jared Huffman,Ruben J. Kihuen,1
98055,Jared Huffman,Sander M. Levin,1
98056,Jared Huffman,Marc A. Veasey,1
98057,Jared Huffman,Gregorio Kilili Camacho Sablan,1
98060,Jared Huffman,C. A. Dutch Ruppersberger,1
98061,Jared Huffman,Niki Tsongas,1
98063,Jared Huffman,Dina Titus,1
98064,Jared Huffman,Val Butler Demings,1
98065,Jared Huffman,Pete Aguilar,1
98067,Jared Huffman,Brian Higgins,1
98068,Jared Huffman,Andre Carson,1
98072,Jared Huffman,Al Lawson,1
98073,Jared Huffman,Hakeem S. Jeffries,1
98076,Jared Huffman,Cheri Bustos,1
98078,Jared Huffman,Thomas R. Suozzi,1
98080,Jared Huffman,Robert A. Brady,1
98083,Jared Huffman,Grace F. Napolitano,1
98084,Jared Huffman,Nanette Diaz Barragan,1
98086,Jared Huffman,Cedric L. Richmond,1
98087,Jared Huffman,Anna G. Eshoo,1
98088,Jared Huffman,Denny Heck,1
98096,Jared Huffman,Jim Costa,1
98097,Jared Huffman,Jimmy Gomez,1
98098,Jared Huffman,Lisa Blunt Rochester,1
98104,Jared Huffman,Conor Lamb,1
98107,Jared Huffman,Joseph D. Morelle,1
98109,Jared Huffman,Mary Gay Scanlon,1
98111,Jared Huffman,Nancy Pelosi,1
98121,Robin L. Kelly,Al Green,1
98126,Robin L. Kelly,Colleen Hanabusa,1
98127,Robin L. Kelly,Steny H. Hoyer,1
98128,Robin L. Kelly,Suzanne Bonamici,1
98130,Robin L. Kelly,Lois Frankel,1
98134,Robin L. Kelly,Barbara Lee,1
98137,Robin L. Kelly,Donald M. Payne,1
98139,Robin L. Kelly,David N. Cicilline,1
98141,Robin L. Kelly,Frederica S. Wilson,1
98143,Robin L. Kelly,Mark Desaulnier,1
98144,Robin L. Kelly,Elizabeth H. Esty,1
98145,Robin L. Kelly,Maxine Waters,1
98146,Robin L. Kelly,Ruben Gallego,1
98147,Robin L. Kelly,David E. Price,1
98149,Robin L. Kelly,Jamie Raskin,1
98150,Robin L. Kelly,Ro Khanna,1
98154,Robin L. Kelly,Stephen F. Lynch,1
98160,Robin L. Kelly,Joyce Beatty,1
98162,Robin L. Kelly,Eddie Bernice Johnson,1
98165,Robin L. Kelly,Eliot L. Engel,1
98166,Robin L. Kelly,James R. Langevin,1
98167,Robin L. Kelly,Alma S. Adams,1
98168,Robin L. Kelly,Alan S. Lowenthal,1
98173,Robin L. Kelly,John Lewis,1
98175,Robin L. Kelly,Elijah E. Cummings,1
98176,Robin L. Kelly,Stacey E. Plaskett,1
98177,Robin L. Kelly,Alcee L. Hastings,1
98179,Robin L. Kelly,Marcy Kaptur,1
98182,Robin L. Kelly,Eric Swalwell,1
98183,Robin L. Kelly,Peter Welch,1
98184,Robin L. Kelly,Norma J. Torres,1
98185,Robin L. Kelly,Carolyn B. Maloney,1
98186,Robin L. Kelly,William R. Keating,1
98191,Robin L. Kelly,Gerald E. Connolly,1
98194,Robin L. Kelly,Ted Lieu,1
98195,Robin L. Kelly,Seth Moulton,1
98197,Robin L. Kelly,"Robert C. ""Bobby"" Scott",1
98198,Robin L. Kelly,Eleanor Holmes Norton,1
98201,Robin L. Kelly,Brad Sherman,1
98202,Robin L. Kelly,Pramila Jayapal,1
98203,Robin L. Kelly,Gregory W. Meeks,1
98204,Robin L. Kelly,John Conyers,1
98208,Robin L. Kelly,Marcia L. Fudge,1
98209,Robin L. Kelly,Joseph Crowley,1
98210,Robin L. Kelly,James P. Mcgovern,1
98214,Robin L. Kelly,Jared Polis,1
98217,Robin L. Kelly,Adam B. Schiff,1
98221,Robin L. Kelly,Earl Blumenauer,1
98223,Robin L. Kelly,Stephanie N. Murphy,1
98230,Robin L. Kelly,A. Donald Mceachin,1
98235,Robin L. Kelly,Steve Cohen,1
98237,Robin L. Kelly,John A. Yarmuth,1
98238,Robin L. Kelly,Mike Doyle,1
98239,Robin L. Kelly,Beto O'Rourke,1
98243,Robin L. Kelly,Grace Meng,1
98245,Robin L. Kelly,Kathy Castor,1
98253,Robin L. Kelly,Theodore E. Deutch,1
98263,Robin L. Kelly,Richard Nolan,1
98267,Robin L. Kelly,Jackie Speier,1
98275,Robin L. Kelly,Gene Green,1
98281,Robin L. Kelly,Mark Pocan,1
98283,Robin L. Kelly,Betty Mccollum,1
98292,Robin L. Kelly,Sheila Jackson Lee,1
98295,Robin L. Kelly,Julia Brownley,1
98298,Robin L. Kelly,Darren Soto,1
98299,Robin L. Kelly,Joaquin Castro,1
98300,Robin L. Kelly,Yvette D. Clarke,1
98301,Robin L. Kelly,Rosa Delauro,1
98303,Robin L. Kelly,Jerrold Nadler,1
98304,Robin L. Kelly,John P. Sarbanes,1
98305,Robin L. Kelly,Albio Sires,1
98309,Robin L. Kelly,Keith Ellison,1
98314,Robin L. Kelly,Rick Larsen,1
98316,Robin L. Kelly,Mike Quigley,1
98317,Robin L. Kelly,Bobby L. Rush,1
98319,Robin L. Kelly,Joe Courtney,1
98320,Robin L. Kelly,Derek Kilmer,1
98322,Robin L. Kelly,Frank Pallone,1
98323,Robin L. Kelly,Brenda L. Lawrence,1
98325,Robin L. Kelly,Paul Tonko,1
98327,Robin L. Kelly,Donald S. Beyer,1
98328,Robin L. Kelly,Susan A. Davis,1
98332,Robin L. Kelly,Michelle Lujan Grisham,1
98333,Robin L. Kelly,Tim Ryan,1
98334,Robin L. Kelly,Louise M. Slaughter,1
98335,Robin L. Kelly,Mark Takano,1
98336,Robin L. Kelly,Zoe Lofgren,1
98337,Robin L. Kelly,Suzan K. Delbene,1
98343,Robin L. Kelly,Matt Cartwright,1
98348,Robin L. Kelly,Karen Bass,1
98352,Robin L. Kelly,James E. Clyburn,1
98354,Robin L. Kelly,John K. Delaney,1
98364,Robin L. Kelly,Nita M. Lowey,1
98365,Robin L. Kelly,Ben Ray Lujan,1
98366,Robin L. Kelly,Richard E. Neal,1
98368,Robin L. Kelly,Chellie Pingree,1
98373,Robin L. Kelly,Raul Ruiz,1
98374,Robin L. Kelly,Jose E. Serrano,1
98375,Robin L. Kelly,Terri A. Sewell,1
98377,Robin L. Kelly,William J. Pascrell,1
98382,Robin L. Kelly,John Garamendi,1
98384,Robin L. Kelly,"Henry C. ""Hank"" Johnson",1
98387,Robin L. Kelly,Adriano Espaillat,1
98394,Robin L. Kelly,Raja Krishnamoorthi,1
98396,Robin L. Kelly,Bonnie Watson Coleman,1
98399,Robin L. Kelly,Anthony G. Brown,1
98400,Robin L. Kelly,Judy Chu,1
98403,Robin L. Kelly,Bennie Thompson,1
98406,Robin L. Kelly,Daniel William Lipinski,1
98407,Robin L. Kelly,Sean Patrick Maloney,1
98408,Robin L. Kelly,Kathleen M. Rice,1
98414,Robin L. Kelly,Nydia M. Velazquez,1
98415,Robin L. Kelly,Katherine M. Clark,1
98416,Robin L. Kelly,Scott H. Peters,1
98420,Robin L. Kelly,Ami Bera,1
98424,Robin L. Kelly,Raul M. Grijalva,1
98426,Robin L. Kelly,Lucille Roybal-Allard,1
98430,Robin L. Kelly,Salud O. Carbajal,1
98431,Robin L. Kelly,Luis V. Gutierrez,1
98434,Robin L. Kelly,James A. Himes,1
98435,Robin L. Kelly,Janice D. Schakowsky,1
98439,Robin L. Kelly,Gwen Moore,1
98442,Robin L. Kelly,Peter J. Visclosky,1
98445,Robin L. Kelly,Debbie Dingell,1
98447,Robin L. Kelly,David Loebsack,1
98448,Robin L. Kelly,Ed Perlmutter,1
98450,Robin L. Kelly,Bill Foster,1
98451,Robin L. Kelly,Doris O. Matsui,1
98453,Robin L. Kelly,Linda T. Sanchez,1
98454,Robin L. Kelly,Mike Thompson,1
98456,Robin L. Kelly,Charlie Crist,1
98458,Robin L. Kelly,Joseph P. Kennedy,1
98461,Robin L. Kelly,Dwight Evans,1
98463,Robin L. Kelly,Timothy J. Walz,1
98466,Robin L. Kelly,Adam Smith,1
98468,Robin L. Kelly,Danny K. Davis,1
98472,Robin L. Kelly,James H. Cooper,1
98474,Robin L. Kelly,Bradley Scott Schneider,1
98477,Robin L. Kelly,Donald Norcross,1
98479,Robin L. Kelly,Debbie Wasserman Schultz,1
98483,Robin L. Kelly,Tony Cardenas,1
98484,Robin L. Kelly,G. K. Butterfield,1
98486,Robin L. Kelly,John B. Larson,1
98489,Robin L. Kelly,Jimmy Panetta,1
98493,Robin L. Kelly,Michael E. Capuano,1
98494,Robin L. Kelly,Wm. Lacy Clay,1
98495,Robin L. Kelly,Lloyd Doggett,1
98496,Robin L. Kelly,Daniel T. Kildee,1
98497,Robin L. Kelly,Juan Vargas,1
98498,Robin L. Kelly,Brendan F. Boyle,1
98500,Robin L. Kelly,Diana Degette,1
98502,Robin L. Kelly,Ruben J. Kihuen,1
98503,Robin L. Kelly,Sander M. Levin,1
98504,Robin L. Kelly,Marc A. Veasey,1
98508,Robin L. Kelly,C. A. Dutch Ruppersberger,1
98509,Robin L. Kelly,Niki Tsongas,1
98511,Robin L. Kelly,Dina Titus,1
98512,Robin L. Kelly,Val Butler Demings,1
98513,Robin L. Kelly,Pete Aguilar,1
98515,Robin L. Kelly,Brian Higgins,1
98516,Robin L. Kelly,Andre Carson,1
98520,Robin L. Kelly,Al Lawson,1
98521,Robin L. Kelly,Hakeem S. Jeffries,1
98524,Robin L. Kelly,Cheri Bustos,1
98526,Robin L. Kelly,Thomas R. Suozzi,1
98528,Robin L. Kelly,Robert A. Brady,1
98529,Robin L. Kelly,Sanford D. Bishop,1
98531,Robin L. Kelly,Grace F. Napolitano,1
98532,Robin L. Kelly,Nanette Diaz Barragan,1
98534,Robin L. Kelly,Cedric L. Richmond,1
98535,Robin L. Kelly,Anna G. Eshoo,1
98536,Robin L. Kelly,Denny Heck,1
98543,Robin L. Kelly,Emanuel Cleaver,1
98545,Robin L. Kelly,Jimmy Gomez,1
98546,Robin L. Kelly,Lisa Blunt Rochester,1
98550,Robin L. Kelly,David Scott,1
98555,Robin L. Kelly,Joseph D. Morelle,1
98557,Robin L. Kelly,Mary Gay Scanlon,1
98559,Robin L. Kelly,Nancy Pelosi,1
98569,Michelle Lujan Grisham,Al Green,1
98574,Michelle Lujan Grisham,Colleen Hanabusa,1
98575,Michelle Lujan Grisham,Steny H. Hoyer,1
98576,Michelle Lujan Grisham,Suzanne Bonamici,1
98578,Michelle Lujan Grisham,Lois Frankel,1
98582,Michelle Lujan Grisham,Barbara Lee,1
98585,Michelle Lujan Grisham,Donald M. Payne,1
98587,Michelle Lujan Grisham,David N. Cicilline,1
98589,Michelle Lujan Grisham,Frederica S. Wilson,1
98591,Michelle Lujan Grisham,Mark Desaulnier,1
98592,Michelle Lujan Grisham,Elizabeth H. Esty,1
98594,Michelle Lujan Grisham,Ruben Gallego,1
98595,Michelle Lujan Grisham,David E. Price,1
98597,Michelle Lujan Grisham,Jamie Raskin,1
98598,Michelle Lujan Grisham,Ro Khanna,1
98602,Michelle Lujan Grisham,Stephen F. Lynch,1
98608,Michelle Lujan Grisham,Joyce Beatty,1
98610,Michelle Lujan Grisham,Eddie Bernice Johnson,1
98613,Michelle Lujan Grisham,Eliot L. Engel,1
98614,Michelle Lujan Grisham,James R. Langevin,1
98615,Michelle Lujan Grisham,Alma S. Adams,1
98616,Michelle Lujan Grisham,Alan S. Lowenthal,1
98621,Michelle Lujan Grisham,John Lewis,1
98623,Michelle Lujan Grisham,Elijah E. Cummings,1
98625,Michelle Lujan Grisham,Alcee L. Hastings,1
98627,Michelle Lujan Grisham,Marcy Kaptur,1
98630,Michelle Lujan Grisham,Eric Swalwell,1
98631,Michelle Lujan Grisham,Peter Welch,1
98632,Michelle Lujan Grisham,Norma J. Torres,1
98633,Michelle Lujan Grisham,Carolyn B. Maloney,1
98634,Michelle Lujan Grisham,William R. Keating,1
98639,Michelle Lujan Grisham,Gerald E. Connolly,1
98642,Michelle Lujan Grisham,Ted Lieu,1
98643,Michelle Lujan Grisham,Seth Moulton,1
98645,Michelle Lujan Grisham,"Robert C. ""Bobby"" Scott",1
98646,Michelle Lujan Grisham,Eleanor Holmes Norton,1
98649,Michelle Lujan Grisham,Brad Sherman,1
98650,Michelle Lujan Grisham,Pramila Jayapal,1
98651,Michelle Lujan Grisham,Gregory W. Meeks,1
98652,Michelle Lujan Grisham,John Conyers,1
98656,Michelle Lujan Grisham,Marcia L. Fudge,1
98657,Michelle Lujan Grisham,Joseph Crowley,1
98658,Michelle Lujan Grisham,James P. Mcgovern,1
98662,Michelle Lujan Grisham,Jared Polis,1
98665,Michelle Lujan Grisham,Adam B. Schiff,1
98669,Michelle Lujan Grisham,Earl Blumenauer,1
98671,Michelle Lujan Grisham,Stephanie N. Murphy,1
98672,Michelle Lujan Grisham,Peter A. Defazio,1
98678,Michelle Lujan Grisham,A. Donald Mceachin,1
98683,Michelle Lujan Grisham,Steve Cohen,1
98685,Michelle Lujan Grisham,John A. Yarmuth,1
98686,Michelle Lujan Grisham,Mike Doyle,1
98687,Michelle Lujan Grisham,Beto O'Rourke,1
98691,Michelle Lujan Grisham,Grace Meng,1
98693,Michelle Lujan Grisham,Kathy Castor,1
98694,Michelle Lujan Grisham,Jerry Mcnerney,1
98701,Michelle Lujan Grisham,Theodore E. Deutch,1
98711,Michelle Lujan Grisham,Richard Nolan,1
98715,Michelle Lujan Grisham,Jackie Speier,1
98722,Michelle Lujan Grisham,Kurt Schrader,1
98723,Michelle Lujan Grisham,Gene Green,1
98729,Michelle Lujan Grisham,Mark Pocan,1
98731,Michelle Lujan Grisham,Betty Mccollum,1
98737,Michelle Lujan Grisham,Carol Shea-Porter,1
98743,Michelle Lujan Grisham,Julia Brownley,1
98746,Michelle Lujan Grisham,Darren Soto,1
98747,Michelle Lujan Grisham,Joaquin Castro,1
98748,Michelle Lujan Grisham,Yvette D. Clarke,1
98749,Michelle Lujan Grisham,Rosa Delauro,1
98751,Michelle Lujan Grisham,Jerrold Nadler,1
98752,Michelle Lujan Grisham,John P. Sarbanes,1
98753,Michelle Lujan Grisham,Albio Sires,1
98757,Michelle Lujan Grisham,Keith Ellison,1
98762,Michelle Lujan Grisham,Rick Larsen,1
98764,Michelle Lujan Grisham,Mike Quigley,1
98765,Michelle Lujan Grisham,Bobby L. Rush,1
98767,Michelle Lujan Grisham,Joe Courtney,1
98768,Michelle Lujan Grisham,Derek Kilmer,1
98770,Michelle Lujan Grisham,Frank Pallone,1
98771,Michelle Lujan Grisham,Brenda L. Lawrence,1
98773,Michelle Lujan Grisham,Paul Tonko,1
98775,Michelle Lujan Grisham,Donald S. Beyer,1
98776,Michelle Lujan Grisham,Susan A. Davis,1
98778,Michelle Lujan Grisham,Jared Huffman,1
98779,Michelle Lujan Grisham,Robin L. Kelly,1
98781,Michelle Lujan Grisham,Tim Ryan,1
98782,Michelle Lujan Grisham,Louise M. Slaughter,1
98783,Michelle Lujan Grisham,Mark Takano,1
98784,Michelle Lujan Grisham,Zoe Lofgren,1
98785,Michelle Lujan Grisham,Suzan K. Delbene,1
98791,Michelle Lujan Grisham,Matt Cartwright,1
98796,Michelle Lujan Grisham,Karen Bass,1
98800,Michelle Lujan Grisham,James E. Clyburn,1
98802,Michelle Lujan Grisham,John K. Delaney,1
98809,Michelle Lujan Grisham,Ann M. Kuster,1
98812,Michelle Lujan Grisham,Nita M. Lowey,1
98813,Michelle Lujan Grisham,Ben Ray Lujan,1
98814,Michelle Lujan Grisham,Richard E. Neal,1
98816,Michelle Lujan Grisham,Chellie Pingree,1
98821,Michelle Lujan Grisham,Raul Ruiz,1
98822,Michelle Lujan Grisham,Jose E. Serrano,1
98823,Michelle Lujan Grisham,Terri A. Sewell,1
98825,Michelle Lujan Grisham,William J. Pascrell,1
98830,Michelle Lujan Grisham,John Garamendi,1
98832,Michelle Lujan Grisham,"Henry C. ""Hank"" Johnson",1
98835,Michelle Lujan Grisham,Adriano Espaillat,1
98841,Michelle Lujan Grisham,Ron Kind,1
98842,Michelle Lujan Grisham,Raja Krishnamoorthi,1
98844,Michelle Lujan Grisham,Bonnie Watson Coleman,1
98847,Michelle Lujan Grisham,Anthony G. Brown,1
98848,Michelle Lujan Grisham,Judy Chu,1
98855,Michelle Lujan Grisham,Sean Patrick Maloney,1
98856,Michelle Lujan Grisham,Kathleen M. Rice,1
98861,Michelle Lujan Grisham,J. Luis Correa,1
98862,Michelle Lujan Grisham,Nydia M. Velazquez,1
98863,Michelle Lujan Grisham,Katherine M. Clark,1
98864,Michelle Lujan Grisham,Scott H. Peters,1
98867,Michelle Lujan Grisham,Tom O'Halleran,1
98868,Michelle Lujan Grisham,Ami Bera,1
98870,Michelle Lujan Grisham,Tulsi Gabbard,1
98872,Michelle Lujan Grisham,Raul M. Grijalva,1
98874,Michelle Lujan Grisham,Lucille Roybal-Allard,1
98878,Michelle Lujan Grisham,Salud O. Carbajal,1
98879,Michelle Lujan Grisham,Luis V. Gutierrez,1
98882,Michelle Lujan Grisham,James A. Himes,1
98883,Michelle Lujan Grisham,Janice D. Schakowsky,1
98887,Michelle Lujan Grisham,Gwen Moore,1
98890,Michelle Lujan Grisham,Peter J. Visclosky,1
98893,Michelle Lujan Grisham,Debbie Dingell,1
98895,Michelle Lujan Grisham,David Loebsack,1
98896,Michelle Lujan Grisham,Ed Perlmutter,1
98898,Michelle Lujan Grisham,Bill Foster,1
98899,Michelle Lujan Grisham,Doris O. Matsui,1
98901,Michelle Lujan Grisham,Linda T. Sanchez,1
98902,Michelle Lujan Grisham,Mike Thompson,1
98904,Michelle Lujan Grisham,Charlie Crist,1
98906,Michelle Lujan Grisham,Joseph P. Kennedy,1
98909,Michelle Lujan Grisham,Dwight Evans,1
98911,Michelle Lujan Grisham,Timothy J. Walz,1
98914,Michelle Lujan Grisham,Adam Smith,1
98916,Michelle Lujan Grisham,Danny K. Davis,1
98920,Michelle Lujan Grisham,James H. Cooper,1
98922,Michelle Lujan Grisham,Bradley Scott Schneider,1
98925,Michelle Lujan Grisham,Donald Norcross,1
98927,Michelle Lujan Grisham,Debbie Wasserman Schultz,1
98929,Michelle Lujan Grisham,Jacklyn Rosen,1
98931,Michelle Lujan Grisham,Tony Cardenas,1
98932,Michelle Lujan Grisham,G. K. Butterfield,1
98934,Michelle Lujan Grisham,John B. Larson,1
98937,Michelle Lujan Grisham,Jimmy Panetta,1
98941,Michelle Lujan Grisham,Michael E. Capuano,1
98942,Michelle Lujan Grisham,Wm. Lacy Clay,1
98943,Michelle Lujan Grisham,Lloyd Doggett,1
98944,Michelle Lujan Grisham,Daniel T. Kildee,1
98945,Michelle Lujan Grisham,Juan Vargas,1
98946,Michelle Lujan Grisham,Brendan F. Boyle,1
98948,Michelle Lujan Grisham,Diana Degette,1
98950,Michelle Lujan Grisham,Ruben J. Kihuen,1
98951,Michelle Lujan Grisham,Sander M. Levin,1
98952,Michelle Lujan Grisham,Marc A. Veasey,1
98953,Michelle Lujan Grisham,Gregorio Kilili Camacho Sablan,1
98956,Michelle Lujan Grisham,C. A. Dutch Ruppersberger,1
98957,Michelle Lujan Grisham,Niki Tsongas,1
98959,Michelle Lujan Grisham,Dina Titus,1
98960,Michelle Lujan Grisham,Val Butler Demings,1
98961,Michelle Lujan Grisham,Pete Aguilar,1
98962,Michelle Lujan Grisham,Filemon Vela,1
98963,Michelle Lujan Grisham,Brian Higgins,1
98964,Michelle Lujan Grisham,Andre Carson,1
98968,Michelle Lujan Grisham,Al Lawson,1
98969,Michelle Lujan Grisham,Hakeem S. Jeffries,1
98972,Michelle Lujan Grisham,Cheri Bustos,1
98974,Michelle Lujan Grisham,Thomas R. Suozzi,1
98976,Michelle Lujan Grisham,Robert A. Brady,1
98977,Michelle Lujan Grisham,Sanford D. Bishop,1
98979,Michelle Lujan Grisham,Grace F. Napolitano,1
98980,Michelle Lujan Grisham,Nanette Diaz Barragan,1
98982,Michelle Lujan Grisham,Cedric L. Richmond,1
98983,Michelle Lujan Grisham,Anna G. Eshoo,1
98984,Michelle Lujan Grisham,Denny Heck,1
98989,Michelle Lujan Grisham,Vicente Gonzalez,1
98991,Michelle Lujan Grisham,Emanuel Cleaver,1
98992,Michelle Lujan Grisham,Jim Costa,1
98993,Michelle Lujan Grisham,Jimmy Gomez,1
98994,Michelle Lujan Grisham,Lisa Blunt Rochester,1
98998,Michelle Lujan Grisham,David Scott,1
99000,Michelle Lujan Grisham,Conor Lamb,1
99003,Michelle Lujan Grisham,Joseph D. Morelle,1
99005,Michelle Lujan Grisham,Mary Gay Scanlon,1
99007,Michelle Lujan Grisham,Nancy Pelosi,1
99017,Tim Ryan,Al Green,1
99022,Tim Ryan,Colleen Hanabusa,1
99024,Tim Ryan,Suzanne Bonamici,1
99026,Tim Ryan,Lois Frankel,1
99030,Tim Ryan,Barbara Lee,1
99033,Tim Ryan,Donald M. Payne,1
99035,Tim Ryan,David N. Cicilline,1
99037,Tim Ryan,Frederica S. Wilson,1
99039,Tim Ryan,Mark Desaulnier,1
99040,Tim Ryan,Elizabeth H. Esty,1
99042,Tim Ryan,Ruben Gallego,1
99043,Tim Ryan,David E. Price,1
99045,Tim Ryan,Jamie Raskin,1
99046,Tim Ryan,Ro Khanna,1
99050,Tim Ryan,Stephen F. Lynch,1
99056,Tim Ryan,Joyce Beatty,1
99058,Tim Ryan,Eddie Bernice Johnson,1
99061,Tim Ryan,Eliot L. Engel,1
99062,Tim Ryan,James R. Langevin,1
99063,Tim Ryan,Alma S. Adams,1
99064,Tim Ryan,Alan S. Lowenthal,1
99069,Tim Ryan,John Lewis,1
99071,Tim Ryan,Elijah E. Cummings,1
99073,Tim Ryan,Alcee L. Hastings,1
99075,Tim Ryan,Marcy Kaptur,1
99078,Tim Ryan,Eric Swalwell,1
99079,Tim Ryan,Peter Welch,1
99081,Tim Ryan,Carolyn B. Maloney,1
99082,Tim Ryan,William R. Keating,1
99087,Tim Ryan,Gerald E. Connolly,1
99090,Tim Ryan,Ted Lieu,1
99091,Tim Ryan,Seth Moulton,1
99093,Tim Ryan,"Robert C. ""Bobby"" Scott",1
99094,Tim Ryan,Eleanor Holmes Norton,1
99098,Tim Ryan,Pramila Jayapal,1
99100,Tim Ryan,John Conyers,1
99104,Tim Ryan,Marcia L. Fudge,1
99105,Tim Ryan,Joseph Crowley,1
99106,Tim Ryan,James P. Mcgovern,1
99110,Tim Ryan,Jared Polis,1
99113,Tim Ryan,Adam B. Schiff,1
99117,Tim Ryan,Earl Blumenauer,1
99119,Tim Ryan,Stephanie N. Murphy,1
99120,Tim Ryan,Peter A. Defazio,1
99126,Tim Ryan,A. Donald Mceachin,1
99131,Tim Ryan,Steve Cohen,1
99133,Tim Ryan,John A. Yarmuth,1
99134,Tim Ryan,Mike Doyle,1
99135,Tim Ryan,Beto O'Rourke,1
99138,Tim Ryan,Madeleine Z. Bordallo,1
99139,Tim Ryan,Grace Meng,1
99141,Tim Ryan,Kathy Castor,1
99142,Tim Ryan,Jerry Mcnerney,1
99149,Tim Ryan,Theodore E. Deutch,1
99159,Tim Ryan,Richard Nolan,1
99163,Tim Ryan,Jackie Speier,1
99170,Tim Ryan,Kurt Schrader,1
99177,Tim Ryan,Mark Pocan,1
99179,Tim Ryan,Betty Mccollum,1
99185,Tim Ryan,Carol Shea-Porter,1
99191,Tim Ryan,Julia Brownley,1
99194,Tim Ryan,Darren Soto,1
99195,Tim Ryan,Joaquin Castro,1
99196,Tim Ryan,Yvette D. Clarke,1
99197,Tim Ryan,Rosa Delauro,1
99199,Tim Ryan,Jerrold Nadler,1
99200,Tim Ryan,John P. Sarbanes,1
99201,Tim Ryan,Albio Sires,1
99205,Tim Ryan,Keith Ellison,1
99210,Tim Ryan,Rick Larsen,1
99212,Tim Ryan,Mike Quigley,1
99213,Tim Ryan,Bobby L. Rush,1
99215,Tim Ryan,Joe Courtney,1
99216,Tim Ryan,Derek Kilmer,1
99218,Tim Ryan,Frank Pallone,1
99219,Tim Ryan,Brenda L. Lawrence,1
99221,Tim Ryan,Paul Tonko,1
99223,Tim Ryan,Donald S. Beyer,1
99224,Tim Ryan,Susan A. Davis,1
99226,Tim Ryan,Jared Huffman,1
99227,Tim Ryan,Robin L. Kelly,1
99228,Tim Ryan,Michelle Lujan Grisham,1
99230,Tim Ryan,Louise M. Slaughter,1
99231,Tim Ryan,Mark Takano,1
99232,Tim Ryan,Zoe Lofgren,1
99233,Tim Ryan,Suzan K. Delbene,1
99239,Tim Ryan,Matt Cartwright,1
99244,Tim Ryan,Karen Bass,1
99250,Tim Ryan,John K. Delaney,1
99257,Tim Ryan,Ann M. Kuster,1
99260,Tim Ryan,Nita M. Lowey,1
99261,Tim Ryan,Ben Ray Lujan,1
99262,Tim Ryan,Richard E. Neal,1
99264,Tim Ryan,Chellie Pingree,1
99269,Tim Ryan,Raul Ruiz,1
99270,Tim Ryan,Jose E. Serrano,1
99271,Tim Ryan,Terri A. Sewell,1
99273,Tim Ryan,William J. Pascrell,1
99278,Tim Ryan,John Garamendi,1
99280,Tim Ryan,"Henry C. ""Hank"" Johnson",1
99283,Tim Ryan,Adriano Espaillat,1
99285,Tim Ryan,Frank A. Lobiondo,1
99289,Tim Ryan,Ron Kind,1
99290,Tim Ryan,Raja Krishnamoorthi,1
99292,Tim Ryan,Bonnie Watson Coleman,1
99295,Tim Ryan,Anthony G. Brown,1
99296,Tim Ryan,Judy Chu,1
99299,Tim Ryan,Bennie Thompson,1
99302,Tim Ryan,Daniel William Lipinski,1
99303,Tim Ryan,Sean Patrick Maloney,1
99304,Tim Ryan,Kathleen M. Rice,1
99310,Tim Ryan,Nydia M. Velazquez,1
99311,Tim Ryan,Katherine M. Clark,1
99312,Tim Ryan,Scott H. Peters,1
99315,Tim Ryan,Tom O'Halleran,1
99316,Tim Ryan,Ami Bera,1
99318,Tim Ryan,Tulsi Gabbard,1
99320,Tim Ryan,Raul M. Grijalva,1
99322,Tim Ryan,Lucille Roybal-Allard,1
99326,Tim Ryan,Salud O. Carbajal,1
99327,Tim Ryan,Luis V. Gutierrez,1
99330,Tim Ryan,James A. Himes,1
99331,Tim Ryan,Janice D. Schakowsky,1
99335,Tim Ryan,Gwen Moore,1
99338,Tim Ryan,Peter J. Visclosky,1
99341,Tim Ryan,Debbie Dingell,1
99343,Tim Ryan,David Loebsack,1
99344,Tim Ryan,Ed Perlmutter,1
99346,Tim Ryan,Bill Foster,1
99347,Tim Ryan,Doris O. Matsui,1
99349,Tim Ryan,Linda T. Sanchez,1
99350,Tim Ryan,Mike Thompson,1
99352,Tim Ryan,Charlie Crist,1
99354,Tim Ryan,Joseph P. Kennedy,1
99357,Tim Ryan,Dwight Evans,1
99359,Tim Ryan,Timothy J. Walz,1
99362,Tim Ryan,Adam Smith,1
99364,Tim Ryan,Danny K. Davis,1
99368,Tim Ryan,James H. Cooper,1
99370,Tim Ryan,Bradley Scott Schneider,1
99373,Tim Ryan,Donald Norcross,1
99375,Tim Ryan,Debbie Wasserman Schultz,1
99377,Tim Ryan,Jacklyn Rosen,1
99379,Tim Ryan,Tony Cardenas,1
99380,Tim Ryan,G. K. Butterfield,1
99382,Tim Ryan,John B. Larson,1
99385,Tim Ryan,Jimmy Panetta,1
99389,Tim Ryan,Michael E. Capuano,1
99390,Tim Ryan,Wm. Lacy Clay,1
99391,Tim Ryan,Lloyd Doggett,1
99392,Tim Ryan,Daniel T. Kildee,1
99393,Tim Ryan,Juan Vargas,1
99394,Tim Ryan,Brendan F. Boyle,1
99396,Tim Ryan,Diana Degette,1
99398,Tim Ryan,Ruben J. Kihuen,1
99399,Tim Ryan,Sander M. Levin,1
