,From,To,edge
4981,Jerry Moran,Lindsey O. Graham,1
4982,Jerry Moran,Lisa Murkowski,1
4985,Jerry Moran,Jon Llewellyn Kyl,1
4986,Jerry Moran,Rand Paul,1
4990,Jerry Moran,John R. Thune,1
4992,Jerry Moran,Rob Portman,1
4994,Jerry Moran,Michael D. Crapo,1
4999,Jerry Moran,Mitch Mcconnell,1
5000,Jerry Moran,Lamar Alexander,1
5001,Jerry Moran,Roger F. Wicker,1
5003,Jerry Moran,Orrin Grant Hatch,1
5004,Jerry Moran,Roy Blunt,1
5005,Jerry Moran,Susan Margaret Collins,1
5009,Jerry Moran,Richard Burr,1
5011,Jerry Moran,John Hoeven,1
5018,Jerry Moran,James W. Demint,1
5021,Jerry Moran,Charles Ernest Grassley,1
5023,Jerry Moran,E. Benjamin Nelson,1
5024,Jerry Moran,Jeff Sessions,1
5025,Jerry Moran,Daniel Ray Coats,1
5026,Jerry Moran,Richard Craig Shelby,1
5027,Jerry Moran,Bob Corker,1
5030,Jerry Moran,Kelly Ayotte,1
5033,Jerry Moran,Mark Steven Kirk,1
5034,Jerry Moran,Johnny Isakson,1
5035,Jerry Moran,Pat Roberts,1
5036,Jerry Moran,Pat Toomey,1
5039,Jerry Moran,Saxby Chambliss,1
5042,Jerry Moran,Richard Green Lugar,1
5044,Jerry Moran,Mike Lee,1
5045,Jerry Moran,Ron Johnson,1
5046,Jerry Moran,Dean Heller,1
5048,Jerry Moran,Thad Cochran,1
5049,Jerry Moran,James E. Risch,1
5050,Mitch Mcconnell,Harry M. Reid,1
5057,Mitch Mcconnell,John Boozman,1
5058,Mitch Mcconnell,Marco Rubio,1
5059,Mitch Mcconnell,Jim Inhofe,1
5068,Mitch Mcconnell,John Sidney Mccain,1
5070,Mitch Mcconnell,Tom Coburn,1
5072,Mitch Mcconnell,Michael B. Enzi,1
5073,Mitch Mcconnell,John Barrasso,1
5074,Mitch Mcconnell,John Cornyn,1
5076,Mitch Mcconnell,David Vitter,1
5079,Mitch Mcconnell,Kay Bailey Hutchison,1
5080,Mitch Mcconnell,Mike Johanns,1
5082,Mitch Mcconnell,Lindsey O. Graham,1
5086,Mitch Mcconnell,Jon Llewellyn Kyl,1
5087,Mitch Mcconnell,Rand Paul,1
5091,Mitch Mcconnell,John R. Thune,1
5093,Mitch Mcconnell,Rob Portman,1
5095,Mitch Mcconnell,Michael D. Crapo,1
5099,Mitch Mcconnell,Jerry Moran,1
5101,Mitch Mcconnell,Lamar Alexander,1
5102,Mitch Mcconnell,Roger F. Wicker,1
5104,Mitch Mcconnell,Orrin Grant Hatch,1
5105,Mitch Mcconnell,Roy Blunt,1
5110,Mitch Mcconnell,Richard Burr,1
5112,Mitch Mcconnell,John Hoeven,1
5119,Mitch Mcconnell,James W. Demint,1
5122,Mitch Mcconnell,Charles Ernest Grassley,1
5125,Mitch Mcconnell,Jeff Sessions,1
5126,Mitch Mcconnell,Daniel Ray Coats,1
5127,Mitch Mcconnell,Richard Craig Shelby,1
5128,Mitch Mcconnell,Bob Corker,1
5131,Mitch Mcconnell,Kelly Ayotte,1
5135,Mitch Mcconnell,Johnny Isakson,1
5136,Mitch Mcconnell,Pat Roberts,1
5137,Mitch Mcconnell,Pat Toomey,1
5140,Mitch Mcconnell,Saxby Chambliss,1
5143,Mitch Mcconnell,Richard Green Lugar,1
5145,Mitch Mcconnell,Mike Lee,1
5146,Mitch Mcconnell,Ron Johnson,1
5149,Mitch Mcconnell,Thad Cochran,1
5150,Mitch Mcconnell,James E. Risch,1
5158,Lamar Alexander,John Boozman,1
5159,Lamar Alexander,Marco Rubio,1
5160,Lamar Alexander,Jim Inhofe,1
5169,Lamar Alexander,John Sidney Mccain,1
5171,Lamar Alexander,Tom Coburn,1
5173,Lamar Alexander,Michael B. Enzi,1
5174,Lamar Alexander,John Barrasso,1
5175,Lamar Alexander,John Cornyn,1
5177,Lamar Alexander,David Vitter,1
5180,Lamar Alexander,Kay Bailey Hutchison,1
5181,Lamar Alexander,Mike Johanns,1
5183,Lamar Alexander,Lindsey O. Graham,1
5187,Lamar Alexander,Jon Llewellyn Kyl,1
5192,Lamar Alexander,John R. Thune,1
5194,Lamar Alexander,Rob Portman,1
5196,Lamar Alexander,Michael D. Crapo,1
5200,Lamar Alexander,Jerry Moran,1
5201,Lamar Alexander,Mitch Mcconnell,1
5203,Lamar Alexander,Roger F. Wicker,1
5205,Lamar Alexander,Orrin Grant Hatch,1
5206,Lamar Alexander,Roy Blunt,1
5211,Lamar Alexander,Richard Burr,1
5213,Lamar Alexander,John Hoeven,1
5223,Lamar Alexander,Charles Ernest Grassley,1
5226,Lamar Alexander,Jeff Sessions,1
5227,Lamar Alexander,Daniel Ray Coats,1
5228,Lamar Alexander,Richard Craig Shelby,1
5229,Lamar Alexander,Bob Corker,1
5232,Lamar Alexander,Kelly Ayotte,1
5235,Lamar Alexander,Mark Steven Kirk,1
5236,Lamar Alexander,Johnny Isakson,1
5237,Lamar Alexander,Pat Roberts,1
5238,Lamar Alexander,Pat Toomey,1
5241,Lamar Alexander,Saxby Chambliss,1
5244,Lamar Alexander,Richard Green Lugar,1
5246,Lamar Alexander,Mike Lee,1
5247,Lamar Alexander,Ron Johnson,1
5250,Lamar Alexander,Thad Cochran,1
5251,Lamar Alexander,James E. Risch,1
5259,Roger F. Wicker,John Boozman,1
5260,Roger F. Wicker,Marco Rubio,1
5261,Roger F. Wicker,Jim Inhofe,1
5270,Roger F. Wicker,John Sidney Mccain,1
5272,Roger F. Wicker,Tom Coburn,1
5274,Roger F. Wicker,Michael B. Enzi,1
5275,Roger F. Wicker,John Barrasso,1
5276,Roger F. Wicker,John Cornyn,1
5278,Roger F. Wicker,David Vitter,1
5281,Roger F. Wicker,Kay Bailey Hutchison,1
5282,Roger F. Wicker,Mike Johanns,1
5284,Roger F. Wicker,Lindsey O. Graham,1
5288,Roger F. Wicker,Jon Llewellyn Kyl,1
5289,Roger F. Wicker,Rand Paul,1
5293,Roger F. Wicker,John R. Thune,1
5295,Roger F. Wicker,Rob Portman,1
5297,Roger F. Wicker,Michael D. Crapo,1
5301,Roger F. Wicker,Jerry Moran,1
5302,Roger F. Wicker,Mitch Mcconnell,1
5303,Roger F. Wicker,Lamar Alexander,1
5306,Roger F. Wicker,Orrin Grant Hatch,1
5307,Roger F. Wicker,Roy Blunt,1
5312,Roger F. Wicker,Richard Burr,1
5314,Roger F. Wicker,John Hoeven,1
5321,Roger F. Wicker,James W. Demint,1
5324,Roger F. Wicker,Charles Ernest Grassley,1
5327,Roger F. Wicker,Jeff Sessions,1
5328,Roger F. Wicker,Daniel Ray Coats,1
5329,Roger F. Wicker,Richard Craig Shelby,1
5330,Roger F. Wicker,Bob Corker,1
5333,Roger F. Wicker,Kelly Ayotte,1
5336,Roger F. Wicker,Mark Steven Kirk,1
5337,Roger F. Wicker,Johnny Isakson,1
5338,Roger F. Wicker,Pat Roberts,1
5339,Roger F. Wicker,Pat Toomey,1
5342,Roger F. Wicker,Saxby Chambliss,1
5345,Roger F. Wicker,Richard Green Lugar,1
5347,Roger F. Wicker,Mike Lee,1
5348,Roger F. Wicker,Ron Johnson,1
5349,Roger F. Wicker,Dean Heller,1
5351,Roger F. Wicker,Thad Cochran,1
5352,Roger F. Wicker,James E. Risch,1
5355,Barbara Boxer,Jeanne Shaheen,1
5356,Barbara Boxer,Ron Wyden,1
5359,Barbara Boxer,Thomas Richard Harkin,1
5364,Barbara Boxer,Patrick Joseph Leahy,1
5366,Barbara Boxer,Dianne Feinstein,1
5367,Barbara Boxer,Frank R. Lautenberg,1
5369,Barbara Boxer,Bernard Sanders,1
5370,Barbara Boxer,John Forbes Kerry,1
5374,Barbara Boxer,Richard J. Durbin,1
5378,Barbara Boxer,Mark Udall,1
5381,Barbara Boxer,Benjamin L. Cardin,1
5388,Barbara Boxer,Robert Menendez,1
5391,Barbara Boxer,Deborah Ann Stabenow,1
5392,Barbara Boxer,Kirsten E. Gillibrand,1
5395,Barbara Boxer,Richard Blumenthal,1
5397,Barbara Boxer,John F. Reed,1
5399,Barbara Boxer,Sherrod Brown,1
5400,Barbara Boxer,Maria Cantwell,1
5401,Barbara Boxer,Patty Murray,1
5411,Barbara Boxer,Christopher A. Coons,1
5412,Barbara Boxer,Tom Udall,1
5418,Barbara Boxer,Sheldon Whitehouse,1
5421,Barbara Boxer,Daniel Kohikina Akaka,1
5423,Barbara Boxer,Mark Begich,1
5424,Barbara Boxer,Michael F. Bennet,1
5433,Barbara Boxer,Al Franken,1
5435,Barbara Boxer,Barbara Ann Mikulski,1
5441,Barbara Boxer,Jeff Merkley,1
5442,Barbara Boxer,Clarence William Nelson,1
5461,Orrin Grant Hatch,John Boozman,1
5462,Orrin Grant Hatch,Marco Rubio,1
5463,Orrin Grant Hatch,Jim Inhofe,1
5472,Orrin Grant Hatch,John Sidney Mccain,1
5474,Orrin Grant Hatch,Tom Coburn,1
5476,Orrin Grant Hatch,Michael B. Enzi,1
5477,Orrin Grant Hatch,John Barrasso,1
5478,Orrin Grant Hatch,John Cornyn,1
5480,Orrin Grant Hatch,David Vitter,1
5483,Orrin Grant Hatch,Kay Bailey Hutchison,1
5484,Orrin Grant Hatch,Mike Johanns,1
5486,Orrin Grant Hatch,Lindsey O. Graham,1
5490,Orrin Grant Hatch,Jon Llewellyn Kyl,1
5491,Orrin Grant Hatch,Rand Paul,1
5495,Orrin Grant Hatch,John R. Thune,1
5497,Orrin Grant Hatch,Rob Portman,1
5499,Orrin Grant Hatch,Michael D. Crapo,1
5503,Orrin Grant Hatch,Jerry Moran,1
5504,Orrin Grant Hatch,Mitch Mcconnell,1
5505,Orrin Grant Hatch,Lamar Alexander,1
5506,Orrin Grant Hatch,Roger F. Wicker,1
5509,Orrin Grant Hatch,Roy Blunt,1
5514,Orrin Grant Hatch,Richard Burr,1
5516,Orrin Grant Hatch,John Hoeven,1
5523,Orrin Grant Hatch,James W. Demint,1
5526,Orrin Grant Hatch,Charles Ernest Grassley,1
5529,Orrin Grant Hatch,Jeff Sessions,1
5530,Orrin Grant Hatch,Daniel Ray Coats,1
5531,Orrin Grant Hatch,Richard Craig Shelby,1
5532,Orrin Grant Hatch,Bob Corker,1
5535,Orrin Grant Hatch,Kelly Ayotte,1
5539,Orrin Grant Hatch,Johnny Isakson,1
5540,Orrin Grant Hatch,Pat Roberts,1
5541,Orrin Grant Hatch,Pat Toomey,1
5544,Orrin Grant Hatch,Saxby Chambliss,1
5547,Orrin Grant Hatch,Richard Green Lugar,1
5549,Orrin Grant Hatch,Mike Lee,1
5550,Orrin Grant Hatch,Ron Johnson,1
5551,Orrin Grant Hatch,Dean Heller,1
5553,Orrin Grant Hatch,Thad Cochran,1
5554,Orrin Grant Hatch,James E. Risch,1
5562,Roy Blunt,John Boozman,1
5563,Roy Blunt,Marco Rubio,1
5564,Roy Blunt,Jim Inhofe,1
5573,Roy Blunt,John Sidney Mccain,1
5575,Roy Blunt,Tom Coburn,1
5577,Roy Blunt,Michael B. Enzi,1
5578,Roy Blunt,John Barrasso,1
5579,Roy Blunt,John Cornyn,1
5581,Roy Blunt,David Vitter,1
5584,Roy Blunt,Kay Bailey Hutchison,1
5585,Roy Blunt,Mike Johanns,1
5587,Roy Blunt,Lindsey O. Graham,1
5591,Roy Blunt,Jon Llewellyn Kyl,1
5592,Roy Blunt,Rand Paul,1
5596,Roy Blunt,John R. Thune,1
5598,Roy Blunt,Rob Portman,1
5600,Roy Blunt,Michael D. Crapo,1
5604,Roy Blunt,Jerry Moran,1
5605,Roy Blunt,Mitch Mcconnell,1
5606,Roy Blunt,Lamar Alexander,1
5607,Roy Blunt,Roger F. Wicker,1
5609,Roy Blunt,Orrin Grant Hatch,1
5615,Roy Blunt,Richard Burr,1
5617,Roy Blunt,John Hoeven,1
5624,Roy Blunt,James W. Demint,1
5627,Roy Blunt,Charles Ernest Grassley,1
5629,Roy Blunt,E. Benjamin Nelson,1
5630,Roy Blunt,Jeff Sessions,1
5631,Roy Blunt,Daniel Ray Coats,1
5632,Roy Blunt,Richard Craig Shelby,1
5633,Roy Blunt,Bob Corker,1
5636,Roy Blunt,Kelly Ayotte,1
5639,Roy Blunt,Mark Steven Kirk,1
5640,Roy Blunt,Johnny Isakson,1
5641,Roy Blunt,Pat Roberts,1
5642,Roy Blunt,Pat Toomey,1
5645,Roy Blunt,Saxby Chambliss,1
5648,Roy Blunt,Richard Green Lugar,1
5649,Roy Blunt,Claire Mccaskill,1
5650,Roy Blunt,Mike Lee,1
5651,Roy Blunt,Ron Johnson,1
5652,Roy Blunt,Dean Heller,1
5653,Roy Blunt,Joe Manchin,1
5654,Roy Blunt,Thad Cochran,1
5655,Roy Blunt,James E. Risch,1
5658,Susan Margaret Collins,Jeanne Shaheen,1
5683,Susan Margaret Collins,Olympia J. Snowe,1
5687,Susan Margaret Collins,Joseph I. Lieberman,1
5705,Susan Margaret Collins,Jerry Moran,1
5737,Susan Margaret Collins,Kelly Ayotte,1
5740,Susan Margaret Collins,Mark Steven Kirk,1
5748,Susan Margaret Collins,Scott P. Brown,1
5860,Christopher A. Coons,Jeanne Shaheen,1
5868,Christopher A. Coons,Thomas R. Carper,1
5869,Christopher A. Coons,Patrick Joseph Leahy,1
5872,Christopher A. Coons,Frank R. Lautenberg,1
5879,Christopher A. Coons,Richard J. Durbin,1
5883,Christopher A. Coons,Mark Udall,1
5886,Christopher A. Coons,Benjamin L. Cardin,1
5889,Christopher A. Coons,Joseph I. Lieberman,1
5892,Christopher A. Coons,Mary Landrieu,1
5896,Christopher A. Coons,Deborah Ann Stabenow,1
5897,Christopher A. Coons,Kirsten E. Gillibrand,1
5900,Christopher A. Coons,Richard Blumenthal,1
5902,Christopher A. Coons,John F. Reed,1
5911,Christopher A. Coons,Barbara Boxer,1
5923,Christopher A. Coons,Sheldon Whitehouse,1
5925,Christopher A. Coons,Amy Klobuchar,1
5929,Christopher A. Coons,Michael F. Bennet,1
5937,Christopher A. Coons,Mark R. Warner,1
5938,Christopher A. Coons,Al Franken,1
5940,Christopher A. Coons,Barbara Ann Mikulski,1
5946,Christopher A. Coons,Jeff Merkley,1
5961,Tom Udall,Jeanne Shaheen,1
5964,Tom Udall,Jon Tester,1
5974,Tom Udall,Jesse Francis Bingaman,1
5975,Tom Udall,Bernard Sanders,1
5984,Tom Udall,Mark Udall,1
6006,Tom Udall,Maria Cantwell,1
6012,Tom Udall,Barbara Boxer,1
6023,Tom Udall,Kent Conrad,1
6024,Tom Udall,Sheldon Whitehouse,1
6027,Tom Udall,Daniel Kohikina Akaka,1
6030,Tom Udall,Michael F. Bennet,1
6032,Tom Udall,Tim Johnson,1
6039,Tom Udall,Al Franken,1
6047,Tom Udall,Jeff Merkley,1
6067,Richard Burr,John Boozman,1
6068,Richard Burr,Marco Rubio,1
6069,Richard Burr,Jim Inhofe,1
6078,Richard Burr,John Sidney Mccain,1
6080,Richard Burr,Tom Coburn,1
6082,Richard Burr,Michael B. Enzi,1
6083,Richard Burr,John Barrasso,1
6084,Richard Burr,John Cornyn,1
6086,Richard Burr,David Vitter,1
6089,Richard Burr,Kay Bailey Hutchison,1
6090,Richard Burr,Mike Johanns,1
6092,Richard Burr,Lindsey O. Graham,1
6096,Richard Burr,Jon Llewellyn Kyl,1
6097,Richard Burr,Rand Paul,1
6101,Richard Burr,John R. Thune,1
6103,Richard Burr,Rob Portman,1
6105,Richard Burr,Michael D. Crapo,1
6109,Richard Burr,Jerry Moran,1
6110,Richard Burr,Mitch Mcconnell,1
6111,Richard Burr,Lamar Alexander,1
6112,Richard Burr,Roger F. Wicker,1
6114,Richard Burr,Orrin Grant Hatch,1
6115,Richard Burr,Roy Blunt,1
6122,Richard Burr,John Hoeven,1
6129,Richard Burr,James W. Demint,1
6132,Richard Burr,Charles Ernest Grassley,1
6135,Richard Burr,Jeff Sessions,1
6136,Richard Burr,Daniel Ray Coats,1
6137,Richard Burr,Richard Craig Shelby,1
6138,Richard Burr,Bob Corker,1
6141,Richard Burr,Kelly Ayotte,1
6144,Richard Burr,Mark Steven Kirk,1
6145,Richard Burr,Johnny Isakson,1
6146,Richard Burr,Pat Roberts,1
6147,Richard Burr,Pat Toomey,1
6150,Richard Burr,Saxby Chambliss,1
6152,Richard Burr,Scott P. Brown,1
6153,Richard Burr,Richard Green Lugar,1
6155,Richard Burr,Mike Lee,1
6156,Richard Burr,Ron Johnson,1
6157,Richard Burr,Dean Heller,1
6159,Richard Burr,Thad Cochran,1
6160,Richard Burr,James E. Risch,1
6259,Jay Rockefeller,Joe Manchin,1
6269,John Hoeven,John Boozman,1
6270,John Hoeven,Marco Rubio,1
6271,John Hoeven,Jim Inhofe,1
6280,John Hoeven,John Sidney Mccain,1
6282,John Hoeven,Tom Coburn,1
6284,John Hoeven,Michael B. Enzi,1
6285,John Hoeven,John Barrasso,1
6286,John Hoeven,John Cornyn,1
6288,John Hoeven,David Vitter,1
6291,John Hoeven,Kay Bailey Hutchison,1
6292,John Hoeven,Mike Johanns,1
6294,John Hoeven,Lindsey O. Graham,1
6295,John Hoeven,Lisa Murkowski,1
6298,John Hoeven,Jon Llewellyn Kyl,1
6299,John Hoeven,Rand Paul,1
6303,John Hoeven,John R. Thune,1
6305,John Hoeven,Rob Portman,1
6307,John Hoeven,Michael D. Crapo,1
6311,John Hoeven,Jerry Moran,1
6312,John Hoeven,Mitch Mcconnell,1
6313,John Hoeven,Lamar Alexander,1
6314,John Hoeven,Roger F. Wicker,1
6316,John Hoeven,Orrin Grant Hatch,1
6317,John Hoeven,Roy Blunt,1
6322,John Hoeven,Richard Burr,1
6326,John Hoeven,Kent Conrad,1
6331,John Hoeven,James W. Demint,1
6334,John Hoeven,Charles Ernest Grassley,1
6336,John Hoeven,E. Benjamin Nelson,1
6337,John Hoeven,Jeff Sessions,1
6338,John Hoeven,Daniel Ray Coats,1
6339,John Hoeven,Richard Craig Shelby,1
6340,John Hoeven,Bob Corker,1
6343,John Hoeven,Kelly Ayotte,1
6346,John Hoeven,Mark Steven Kirk,1
6347,John Hoeven,Johnny Isakson,1
6348,John Hoeven,Pat Roberts,1
6349,John Hoeven,Pat Toomey,1
6352,John Hoeven,Saxby Chambliss,1
6355,John Hoeven,Richard Green Lugar,1
6357,John Hoeven,Mike Lee,1
6358,John Hoeven,Ron Johnson,1
6359,John Hoeven,Dean Heller,1
6360,John Hoeven,Joe Manchin,1
6361,John Hoeven,Thad Cochran,1
6362,John Hoeven,James E. Risch,1
6407,Daniel Ken Inouye,John F. Reed,1
6431,Daniel Ken Inouye,Daniel Kohikina Akaka,1
6469,Kent Conrad,Jon Tester,1
6476,Kent Conrad,Max Sieben Baucus,1
6523,Kent Conrad,Tom Udall,1
6526,Kent Conrad,John Hoeven,1
6537,Kent Conrad,Tim Johnson,1
6538,Kent Conrad,E. Benjamin Nelson,1
6562,Kent Conrad,Joe Manchin,1
6567,Sheldon Whitehouse,Jeanne Shaheen,1
6568,Sheldon Whitehouse,Ron Wyden,1
6569,Sheldon Whitehouse,Charles E. Schumer,1
6571,Sheldon Whitehouse,Thomas Richard Harkin,1
6576,Sheldon Whitehouse,Patrick Joseph Leahy,1
6578,Sheldon Whitehouse,Dianne Feinstein,1
6579,Sheldon Whitehouse,Frank R. Lautenberg,1
6581,Sheldon Whitehouse,Bernard Sanders,1
6582,Sheldon Whitehouse,John Forbes Kerry,1
6584,Sheldon Whitehouse,Herbert H. Kohl,1
6586,Sheldon Whitehouse,Richard J. Durbin,1
6593,Sheldon Whitehouse,Benjamin L. Cardin,1
6596,Sheldon Whitehouse,Joseph I. Lieberman,1
6600,Sheldon Whitehouse,Robert Menendez,1
6603,Sheldon Whitehouse,Deborah Ann Stabenow,1
6604,Sheldon Whitehouse,Kirsten E. Gillibrand,1
6607,Sheldon Whitehouse,Richard Blumenthal,1
6609,Sheldon Whitehouse,John F. Reed,1
6611,Sheldon Whitehouse,Sherrod Brown,1
6612,Sheldon Whitehouse,Maria Cantwell,1
6613,Sheldon Whitehouse,Patty Murray,1
6618,Sheldon Whitehouse,Barbara Boxer,1
6623,Sheldon Whitehouse,Christopher A. Coons,1
6624,Sheldon Whitehouse,Tom Udall,1
6632,Sheldon Whitehouse,Amy Klobuchar,1
6636,Sheldon Whitehouse,Michael F. Bennet,1
6645,Sheldon Whitehouse,Al Franken,1
6647,Sheldon Whitehouse,Barbara Ann Mikulski,1
6653,Sheldon Whitehouse,Jeff Merkley,1
6704,Kay R. Hagan,Deborah Ann Stabenow,1
6737,Kay R. Hagan,Michael F. Bennet,1
6769,Amy Klobuchar,Jeanne Shaheen,1
6772,Amy Klobuchar,Jon Tester,1
6773,Amy Klobuchar,Thomas Richard Harkin,1
6778,Amy Klobuchar,Patrick Joseph Leahy,1
6786,Amy Klobuchar,Herbert H. Kohl,1
6805,Amy Klobuchar,Deborah Ann Stabenow,1
6809,Amy Klobuchar,Richard Blumenthal,1
6825,Amy Klobuchar,Christopher A. Coons,1
6832,Amy Klobuchar,Sheldon Whitehouse,1
6838,Amy Klobuchar,Michael F. Bennet,1
6840,Amy Klobuchar,Tim Johnson,1
6847,Amy Klobuchar,Al Franken,1
6849,Amy Klobuchar,Barbara Ann Mikulski,1
6861,Amy Klobuchar,Claire Mccaskill,1
6870,Daniel Kohikina Akaka,Jeanne Shaheen,1
6871,Daniel Kohikina Akaka,Ron Wyden,1
6879,Daniel Kohikina Akaka,Patrick Joseph Leahy,1
6882,Daniel Kohikina Akaka,Frank R. Lautenberg,1
6884,Daniel Kohikina Akaka,Bernard Sanders,1
6889,Daniel Kohikina Akaka,Richard J. Durbin,1
6896,Daniel Kohikina Akaka,Benjamin L. Cardin,1
6906,Daniel Kohikina Akaka,Deborah Ann Stabenow,1
6907,Daniel Kohikina Akaka,Kirsten E. Gillibrand,1
6910,Daniel Kohikina Akaka,Richard Blumenthal,1
6912,Daniel Kohikina Akaka,John F. Reed,1
6914,Daniel Kohikina Akaka,Sherrod Brown,1
6916,Daniel Kohikina Akaka,Patty Murray,1
6921,Daniel Kohikina Akaka,Barbara Boxer,1
6927,Daniel Kohikina Akaka,Tom Udall,1
6931,Daniel Kohikina Akaka,Daniel Ken Inouye,1
6938,Daniel Kohikina Akaka,Mark Begich,1
6939,Daniel Kohikina Akaka,Michael F. Bennet,1
6941,Daniel Kohikina Akaka,Tim Johnson,1
6948,Daniel Kohikina Akaka,Al Franken,1
6950,Daniel Kohikina Akaka,Barbara Ann Mikulski,1
6956,Daniel Kohikina Akaka,Jeff Merkley,1
6976,James W. Demint,John Boozman,1
6977,James W. Demint,Marco Rubio,1
6978,James W. Demint,Jim Inhofe,1
6987,James W. Demint,John Sidney Mccain,1
6989,James W. Demint,Tom Coburn,1
6991,James W. Demint,Michael B. Enzi,1
6992,James W. Demint,John Barrasso,1
6993,James W. Demint,John Cornyn,1
6995,James W. Demint,David Vitter,1
6998,James W. Demint,Kay Bailey Hutchison,1
6999,James W. Demint,Mike Johanns,1
7001,James W. Demint,Lindsey O. Graham,1
7005,James W. Demint,Jon Llewellyn Kyl,1
7006,James W. Demint,Rand Paul,1
7010,James W. Demint,John R. Thune,1
7014,James W. Demint,Michael D. Crapo,1
7018,James W. Demint,Jerry Moran,1
7019,James W. Demint,Mitch Mcconnell,1
7021,James W. Demint,Roger F. Wicker,1
7023,James W. Demint,Orrin Grant Hatch,1
7024,James W. Demint,Roy Blunt,1
7029,James W. Demint,Richard Burr,1
7031,James W. Demint,John Hoeven,1
7041,James W. Demint,Charles Ernest Grassley,1
7044,James W. Demint,Jeff Sessions,1
7045,James W. Demint,Daniel Ray Coats,1
7046,James W. Demint,Richard Craig Shelby,1
7047,James W. Demint,Bob Corker,1
7050,James W. Demint,Kelly Ayotte,1
7054,James W. Demint,Johnny Isakson,1
7055,James W. Demint,Pat Roberts,1
7056,James W. Demint,Pat Toomey,1
7059,James W. Demint,Saxby Chambliss,1
7064,James W. Demint,Mike Lee,1
7065,James W. Demint,Ron Johnson,1
7068,James W. Demint,Thad Cochran,1
7069,James W. Demint,James E. Risch,1
7072,Mark Begich,Jeanne Shaheen,1
7073,Mark Begich,Ron Wyden,1
7075,Mark Begich,Jon Tester,1
7086,Mark Begich,Bernard Sanders,1
7103,Mark Begich,Lisa Murkowski,1
7118,Mark Begich,Patty Murray,1
7123,Mark Begich,Barbara Boxer,1
7138,Mark Begich,Daniel Kohikina Akaka,1
7141,Mark Begich,Michael F. Bennet,1
7173,Michael F. Bennet,Jeanne Shaheen,1
7174,Michael F. Bennet,Ron Wyden,1
7176,Michael F. Bennet,Jon Tester,1
7185,Michael F. Bennet,Frank R. Lautenberg,1
7186,Michael F. Bennet,Jesse Francis Bingaman,1
7192,Michael F. Bennet,Richard J. Durbin,1
7196,Michael F. Bennet,Mark Udall,1
7199,Michael F. Bennet,Benjamin L. Cardin,1
7205,Michael F. Bennet,Mary Landrieu,1
7209,Michael F. Bennet,Deborah Ann Stabenow,1
7210,Michael F. Bennet,Kirsten E. Gillibrand,1
7213,Michael F. Bennet,Richard Blumenthal,1
7215,Michael F. Bennet,John F. Reed,1
7217,Michael F. Bennet,Sherrod Brown,1
7218,Michael F. Bennet,Maria Cantwell,1
7219,Michael F. Bennet,Patty Murray,1
7224,Michael F. Bennet,Barbara Boxer,1
7229,Michael F. Bennet,Christopher A. Coons,1
7230,Michael F. Bennet,Tom Udall,1
7236,Michael F. Bennet,Sheldon Whitehouse,1
7237,Michael F. Bennet,Kay R. Hagan,1
7238,Michael F. Bennet,Amy Klobuchar,1
7239,Michael F. Bennet,Daniel Kohikina Akaka,1
7241,Michael F. Bennet,Mark Begich,1
7245,Michael F. Bennet,E. Benjamin Nelson,1
7250,Michael F. Bennet,Mark R. Warner,1
7253,Michael F. Bennet,Barbara Ann Mikulski,1
7259,Michael F. Bennet,Jeff Merkley,1
7260,Michael F. Bennet,Clarence William Nelson,1
7279,Charles Ernest Grassley,John Boozman,1
7280,Charles Ernest Grassley,Marco Rubio,1
7281,Charles Ernest Grassley,Jim Inhofe,1
7290,Charles Ernest Grassley,John Sidney Mccain,1
7292,Charles Ernest Grassley,Tom Coburn,1
7294,Charles Ernest Grassley,Michael B. Enzi,1
7295,Charles Ernest Grassley,John Barrasso,1
7296,Charles Ernest Grassley,John Cornyn,1
7298,Charles Ernest Grassley,David Vitter,1
7301,Charles Ernest Grassley,Kay Bailey Hutchison,1
7302,Charles Ernest Grassley,Mike Johanns,1
7304,Charles Ernest Grassley,Lindsey O. Graham,1
7308,Charles Ernest Grassley,Jon Llewellyn Kyl,1
7309,Charles Ernest Grassley,Rand Paul,1
7313,Charles Ernest Grassley,John R. Thune,1
7315,Charles Ernest Grassley,Rob Portman,1
7317,Charles Ernest Grassley,Michael D. Crapo,1
7321,Charles Ernest Grassley,Jerry Moran,1
7322,Charles Ernest Grassley,Mitch Mcconnell,1
7323,Charles Ernest Grassley,Lamar Alexander,1
7324,Charles Ernest Grassley,Roger F. Wicker,1
7326,Charles Ernest Grassley,Orrin Grant Hatch,1
7327,Charles Ernest Grassley,Roy Blunt,1
7332,Charles Ernest Grassley,Richard Burr,1
7334,Charles Ernest Grassley,John Hoeven,1
7341,Charles Ernest Grassley,James W. Demint,1
7346,Charles Ernest Grassley,E. Benjamin Nelson,1
7347,Charles Ernest Grassley,Jeff Sessions,1
7348,Charles Ernest Grassley,Daniel Ray Coats,1
7349,Charles Ernest Grassley,Richard Craig Shelby,1
7350,Charles Ernest Grassley,Bob Corker,1
7353,Charles Ernest Grassley,Kelly Ayotte,1
7357,Charles Ernest Grassley,Johnny Isakson,1
7358,Charles Ernest Grassley,Pat Roberts,1
7359,Charles Ernest Grassley,Pat Toomey,1
7362,Charles Ernest Grassley,Saxby Chambliss,1
7365,Charles Ernest Grassley,Richard Green Lugar,1
