,From,To,edge
4794,Barbara Ann Mikulski,Charles E. Schumer,1
4796,Barbara Ann Mikulski,Michael F. Bennet,1
4800,Barbara Ann Mikulski,Bob Casey,1
4802,Barbara Ann Mikulski,Bernard Sanders,1
4803,Barbara Ann Mikulski,Richard Blumenthal,1
4805,Barbara Ann Mikulski,Jeanne Shaheen,1
4806,Barbara Ann Mikulski,Sherrod Brown,1
4808,Barbara Ann Mikulski,Christopher Murphy,1
4810,Barbara Ann Mikulski,Benjamin L. Cardin,1
4814,Barbara Ann Mikulski,Thomas Richard Harkin,1
4815,Barbara Ann Mikulski,Carl Milton Levin,1
4816,Barbara Ann Mikulski,Jeff Merkley,1
4817,Barbara Ann Mikulski,Brian Schatz,1
4823,Barbara Ann Mikulski,John F. Reed,1
4824,Barbara Ann Mikulski,Al Franken,1
4825,Barbara Ann Mikulski,Kirsten E. Gillibrand,1
4828,Barbara Ann Mikulski,Kay R. Hagan,1
4829,Barbara Ann Mikulski,Richard J. Durbin,1
4836,Barbara Ann Mikulski,Clarence William Nelson,1
4837,Barbara Ann Mikulski,Mazie K. Hirono,1
4841,Barbara Ann Mikulski,Deborah Ann Stabenow,1
4842,Barbara Ann Mikulski,Patty Murray,1
4845,Barbara Ann Mikulski,Dianne Feinstein,1
4849,Barbara Ann Mikulski,Barbara Boxer,1
4851,Barbara Ann Mikulski,Martin Heinrich,1
4855,Barbara Ann Mikulski,Elizabeth A. Warren,1
4858,Barbara Ann Mikulski,Sheldon Whitehouse,1
4859,Barbara Ann Mikulski,Christopher A. Coons,1
4860,Barbara Ann Mikulski,Patrick Joseph Leahy,1
4864,Barbara Ann Mikulski,Maria Cantwell,1
4865,Barbara Ann Mikulski,Tammy Baldwin,1
4877,Barbara Ann Mikulski,Edward J. Markey,1
4884,Barbara Ann Mikulski,Cory A. Booker,1
4889,Marco Rubio,David Vitter,1
4891,Marco Rubio,John Cornyn,1
4893,Marco Rubio,Tom Coburn,1
4895,Marco Rubio,Rob Portman,1
4896,Marco Rubio,John Barrasso,1
4901,Marco Rubio,Mike Johanns,1
4902,Marco Rubio,Roy Blunt,1
4908,Marco Rubio,John Hoeven,1
4911,Marco Rubio,Bob Corker,1
4913,Marco Rubio,Mark Steven Kirk,1
4916,Marco Rubio,Orrin Grant Hatch,1
4922,Marco Rubio,Charles Ernest Grassley,1
4923,Marco Rubio,Johnny Isakson,1
4936,Marco Rubio,Thad Cochran,1
4938,Marco Rubio,Lamar Alexander,1
4939,Marco Rubio,Mike Lee,1
4943,Marco Rubio,Ron Johnson,1
4950,Marco Rubio,Pat Toomey,1
4951,Marco Rubio,Richard Burr,1
4954,Marco Rubio,Jerry Moran,1
4956,Marco Rubio,Pat Roberts,1
4958,Marco Rubio,John R. Thune,1
4960,Marco Rubio,Michael B. Enzi,1
4961,Marco Rubio,Daniel Ray Coats,1
4965,Marco Rubio,Saxby Chambliss,1
4967,Marco Rubio,Jim Inhofe,1
4970,Marco Rubio,Ted Cruz,1
4971,Marco Rubio,Lindsey O. Graham,1
4972,Marco Rubio,Jeff Flake,1
4974,Marco Rubio,John Boozman,1
4976,Marco Rubio,Kelly Ayotte,1
4977,Marco Rubio,Deb Fischer,1
4978,Marco Rubio,James E. Risch,1
4979,Marco Rubio,Mitch Mcconnell,1
4980,Marco Rubio,Roger F. Wicker,1
4983,Marco Rubio,Michael D. Crapo,1
4984,Marco Rubio,Richard Craig Shelby,1
4985,Marco Rubio,John Sidney Mccain,1
4986,Marco Rubio,Tim Scott,1
4991,Marco Rubio,Jeff Sessions,1
4993,Thad Cochran,David Vitter,1
4995,Thad Cochran,John Cornyn,1
4997,Thad Cochran,Tom Coburn,1
4999,Thad Cochran,Rob Portman,1
5000,Thad Cochran,John Barrasso,1
5005,Thad Cochran,Mike Johanns,1
5006,Thad Cochran,Roy Blunt,1
5012,Thad Cochran,John Hoeven,1
5015,Thad Cochran,Bob Corker,1
5020,Thad Cochran,Orrin Grant Hatch,1
5026,Thad Cochran,Charles Ernest Grassley,1
5027,Thad Cochran,Johnny Isakson,1
5029,Thad Cochran,Susan Margaret Collins,1
5039,Thad Cochran,Marco Rubio,1
5042,Thad Cochran,Lamar Alexander,1
5043,Thad Cochran,Mike Lee,1
5046,Thad Cochran,Lisa Murkowski,1
5047,Thad Cochran,Ron Johnson,1
5054,Thad Cochran,Pat Toomey,1
5055,Thad Cochran,Richard Burr,1
5058,Thad Cochran,Jerry Moran,1
5060,Thad Cochran,Pat Roberts,1
5062,Thad Cochran,John R. Thune,1
5064,Thad Cochran,Michael B. Enzi,1
5065,Thad Cochran,Daniel Ray Coats,1
5069,Thad Cochran,Saxby Chambliss,1
5071,Thad Cochran,Jim Inhofe,1
5074,Thad Cochran,Ted Cruz,1
5075,Thad Cochran,Lindsey O. Graham,1
5076,Thad Cochran,Jeff Flake,1
5078,Thad Cochran,John Boozman,1
5080,Thad Cochran,Kelly Ayotte,1
5081,Thad Cochran,Deb Fischer,1
5082,Thad Cochran,James E. Risch,1
5083,Thad Cochran,Mitch Mcconnell,1
5084,Thad Cochran,Roger F. Wicker,1
5087,Thad Cochran,Michael D. Crapo,1
5088,Thad Cochran,Richard Craig Shelby,1
5090,Thad Cochran,Tim Scott,1
5095,Thad Cochran,Jeff Sessions,1
5155,Max Sieben Baucus,Jon Tester,1
5183,Max Sieben Baucus,Tim Johnson,1
5201,Lamar Alexander,David Vitter,1
5203,Lamar Alexander,John Cornyn,1
5205,Lamar Alexander,Tom Coburn,1
5207,Lamar Alexander,Rob Portman,1
5208,Lamar Alexander,John Barrasso,1
5213,Lamar Alexander,Mike Johanns,1
5214,Lamar Alexander,Roy Blunt,1
5220,Lamar Alexander,John Hoeven,1
5223,Lamar Alexander,Bob Corker,1
5228,Lamar Alexander,Orrin Grant Hatch,1
5234,Lamar Alexander,Charles Ernest Grassley,1
5235,Lamar Alexander,Johnny Isakson,1
5247,Lamar Alexander,Marco Rubio,1
5248,Lamar Alexander,Thad Cochran,1
5255,Lamar Alexander,Ron Johnson,1
5262,Lamar Alexander,Pat Toomey,1
5263,Lamar Alexander,Richard Burr,1
5266,Lamar Alexander,Jerry Moran,1
5268,Lamar Alexander,Pat Roberts,1
5270,Lamar Alexander,John R. Thune,1
5272,Lamar Alexander,Michael B. Enzi,1
5273,Lamar Alexander,Daniel Ray Coats,1
5277,Lamar Alexander,Saxby Chambliss,1
5279,Lamar Alexander,Jim Inhofe,1
5283,Lamar Alexander,Lindsey O. Graham,1
5284,Lamar Alexander,Jeff Flake,1
5286,Lamar Alexander,John Boozman,1
5288,Lamar Alexander,Kelly Ayotte,1
5289,Lamar Alexander,Deb Fischer,1
5290,Lamar Alexander,James E. Risch,1
5291,Lamar Alexander,Mitch Mcconnell,1
5292,Lamar Alexander,Roger F. Wicker,1
5295,Lamar Alexander,Michael D. Crapo,1
5296,Lamar Alexander,Richard Craig Shelby,1
5297,Lamar Alexander,John Sidney Mccain,1
5298,Lamar Alexander,Tim Scott,1
5303,Lamar Alexander,Jeff Sessions,1
5305,Mike Lee,David Vitter,1
5307,Mike Lee,John Cornyn,1
5309,Mike Lee,Tom Coburn,1
5310,Mike Lee,Rand Paul,1
5312,Mike Lee,John Barrasso,1
5324,Mike Lee,John Hoeven,1
5332,Mike Lee,Orrin Grant Hatch,1
5338,Mike Lee,Charles Ernest Grassley,1
5351,Mike Lee,Marco Rubio,1
5352,Mike Lee,Thad Cochran,1
5359,Mike Lee,Ron Johnson,1
5366,Mike Lee,Pat Toomey,1
5367,Mike Lee,Richard Burr,1
5372,Mike Lee,Pat Roberts,1
5374,Mike Lee,John R. Thune,1
5376,Mike Lee,Michael B. Enzi,1
5377,Mike Lee,Daniel Ray Coats,1
5381,Mike Lee,Saxby Chambliss,1
5383,Mike Lee,Jim Inhofe,1
5386,Mike Lee,Ted Cruz,1
5387,Mike Lee,Lindsey O. Graham,1
5388,Mike Lee,Jeff Flake,1
5390,Mike Lee,John Boozman,1
5393,Mike Lee,Deb Fischer,1
5394,Mike Lee,James E. Risch,1
5395,Mike Lee,Mitch Mcconnell,1
5396,Mike Lee,Roger F. Wicker,1
5399,Mike Lee,Michael D. Crapo,1
5400,Mike Lee,Richard Craig Shelby,1
5401,Mike Lee,John Sidney Mccain,1
5402,Mike Lee,Tim Scott,1
5407,Mike Lee,Jeff Sessions,1
5410,Clarence William Nelson,Mark R. Warner,1
5412,Clarence William Nelson,Robert Menendez,1
5418,Clarence William Nelson,Charles E. Schumer,1
5424,Clarence William Nelson,Bob Casey,1
5429,Clarence William Nelson,Jeanne Shaheen,1
5434,Clarence William Nelson,Benjamin L. Cardin,1
5449,Clarence William Nelson,Kirsten E. Gillibrand,1
5452,Clarence William Nelson,Kay R. Hagan,1
5454,Clarence William Nelson,Barbara Ann Mikulski,1
5465,Clarence William Nelson,Deborah Ann Stabenow,1
5473,Clarence William Nelson,Barbara Boxer,1
5516,Mazie K. Hirono,Robert Menendez,1
5522,Mazie K. Hirono,Charles E. Schumer,1
5527,Mazie K. Hirono,Tom Udall,1
5529,Mazie K. Hirono,Mark Udall,1
5530,Mazie K. Hirono,Bernard Sanders,1
5531,Mazie K. Hirono,Richard Blumenthal,1
5533,Mazie K. Hirono,Jeanne Shaheen,1
5534,Mazie K. Hirono,Sherrod Brown,1
5536,Mazie K. Hirono,Christopher Murphy,1
5538,Mazie K. Hirono,Benjamin L. Cardin,1
5539,Mazie K. Hirono,Ron Wyden,1
5542,Mazie K. Hirono,Thomas Richard Harkin,1
5543,Mazie K. Hirono,Carl Milton Levin,1
5544,Mazie K. Hirono,Jeff Merkley,1
5545,Mazie K. Hirono,Brian Schatz,1
5551,Mazie K. Hirono,John F. Reed,1
5552,Mazie K. Hirono,Al Franken,1
5553,Mazie K. Hirono,Kirsten E. Gillibrand,1
5554,Mazie K. Hirono,Mark Begich,1
5555,Mazie K. Hirono,Timothy Kaine,1
5557,Mazie K. Hirono,Richard J. Durbin,1
5558,Mazie K. Hirono,Barbara Ann Mikulski,1
5568,Mazie K. Hirono,Mary Landrieu,1
5569,Mazie K. Hirono,Deborah Ann Stabenow,1
5570,Mazie K. Hirono,Patty Murray,1
5571,Mazie K. Hirono,Jon Tester,1
5573,Mazie K. Hirono,Dianne Feinstein,1
5576,Mazie K. Hirono,Jay Rockefeller,1
5577,Mazie K. Hirono,Barbara Boxer,1
5579,Mazie K. Hirono,Martin Heinrich,1
5583,Mazie K. Hirono,Elizabeth A. Warren,1
5586,Mazie K. Hirono,Sheldon Whitehouse,1
5587,Mazie K. Hirono,Christopher A. Coons,1
5588,Mazie K. Hirono,Patrick Joseph Leahy,1
5592,Mazie K. Hirono,Maria Cantwell,1
5593,Mazie K. Hirono,Tammy Baldwin,1
5599,Mazie K. Hirono,Tim Johnson,1
5605,Mazie K. Hirono,Edward J. Markey,1
5606,Mazie K. Hirono,Heidi Heitkamp,1
5612,Mazie K. Hirono,Cory A. Booker,1
5636,Lisa Murkowski,John Hoeven,1
5653,Lisa Murkowski,Susan Margaret Collins,1
5658,Lisa Murkowski,Mark Begich,1
5664,Lisa Murkowski,Thad Cochran,1
5682,Lisa Murkowski,Jerry Moran,1
5693,Lisa Murkowski,Saxby Chambliss,1
5702,Lisa Murkowski,John Boozman,1
5704,Lisa Murkowski,Kelly Ayotte,1
5711,Lisa Murkowski,Michael D. Crapo,1
5712,Lisa Murkowski,Richard Craig Shelby,1
5721,Ron Johnson,David Vitter,1
5723,Ron Johnson,John Cornyn,1
5725,Ron Johnson,Tom Coburn,1
5726,Ron Johnson,Rand Paul,1
5727,Ron Johnson,Rob Portman,1
5728,Ron Johnson,John Barrasso,1
5733,Ron Johnson,Mike Johanns,1
5734,Ron Johnson,Roy Blunt,1
5740,Ron Johnson,John Hoeven,1
5743,Ron Johnson,Bob Corker,1
5748,Ron Johnson,Orrin Grant Hatch,1
5754,Ron Johnson,Charles Ernest Grassley,1
5755,Ron Johnson,Johnny Isakson,1
5767,Ron Johnson,Marco Rubio,1
5768,Ron Johnson,Thad Cochran,1
5770,Ron Johnson,Lamar Alexander,1
5771,Ron Johnson,Mike Lee,1
5782,Ron Johnson,Pat Toomey,1
5783,Ron Johnson,Richard Burr,1
5788,Ron Johnson,Pat Roberts,1
5790,Ron Johnson,John R. Thune,1
5792,Ron Johnson,Michael B. Enzi,1
5793,Ron Johnson,Daniel Ray Coats,1
5797,Ron Johnson,Saxby Chambliss,1
5799,Ron Johnson,Jim Inhofe,1
5802,Ron Johnson,Ted Cruz,1
5803,Ron Johnson,Lindsey O. Graham,1
5804,Ron Johnson,Jeff Flake,1
5806,Ron Johnson,John Boozman,1
5808,Ron Johnson,Kelly Ayotte,1
5809,Ron Johnson,Deb Fischer,1
5810,Ron Johnson,James E. Risch,1
5811,Ron Johnson,Mitch Mcconnell,1
5812,Ron Johnson,Roger F. Wicker,1
5815,Ron Johnson,Michael D. Crapo,1
5816,Ron Johnson,Richard Craig Shelby,1
5817,Ron Johnson,John Sidney Mccain,1
5818,Ron Johnson,Tim Scott,1
5823,Ron Johnson,Jeff Sessions,1
5826,Mary Landrieu,Mark R. Warner,1
5845,Mary Landrieu,Jeanne Shaheen,1
5850,Mary Landrieu,Benjamin L. Cardin,1
5866,Mary Landrieu,Mark Begich,1
5868,Mary Landrieu,Kay R. Hagan,1
5877,Mary Landrieu,Mazie K. Hirono,1
5881,Mary Landrieu,Deborah Ann Stabenow,1
5893,Mary Landrieu,Mark Lunsford Pryor,1
5899,Mary Landrieu,Christopher A. Coons,1
5902,Mary Landrieu,Joe Manchin,1
5918,Mary Landrieu,Heidi Heitkamp,1
5932,Deborah Ann Stabenow,Robert Menendez,1
5938,Deborah Ann Stabenow,Charles E. Schumer,1
5940,Deborah Ann Stabenow,Michael F. Bennet,1
5943,Deborah Ann Stabenow,Tom Udall,1
5944,Deborah Ann Stabenow,Bob Casey,1
5945,Deborah Ann Stabenow,Mark Udall,1
5946,Deborah Ann Stabenow,Bernard Sanders,1
5947,Deborah Ann Stabenow,Richard Blumenthal,1
5949,Deborah Ann Stabenow,Jeanne Shaheen,1
5950,Deborah Ann Stabenow,Sherrod Brown,1
5952,Deborah Ann Stabenow,Christopher Murphy,1
5954,Deborah Ann Stabenow,Benjamin L. Cardin,1
5958,Deborah Ann Stabenow,Thomas Richard Harkin,1
5959,Deborah Ann Stabenow,Carl Milton Levin,1
5960,Deborah Ann Stabenow,Jeff Merkley,1
5961,Deborah Ann Stabenow,Brian Schatz,1
5966,Deborah Ann Stabenow,Amy Klobuchar,1
5967,Deborah Ann Stabenow,John F. Reed,1
5968,Deborah Ann Stabenow,Al Franken,1
5969,Deborah Ann Stabenow,Kirsten E. Gillibrand,1
5971,Deborah Ann Stabenow,Timothy Kaine,1
5972,Deborah Ann Stabenow,Kay R. Hagan,1
5973,Deborah Ann Stabenow,Richard J. Durbin,1
5974,Deborah Ann Stabenow,Barbara Ann Mikulski,1
5980,Deborah Ann Stabenow,Clarence William Nelson,1
5981,Deborah Ann Stabenow,Mazie K. Hirono,1
5984,Deborah Ann Stabenow,Mary Landrieu,1
5986,Deborah Ann Stabenow,Patty Murray,1
5992,Deborah Ann Stabenow,Jay Rockefeller,1
5993,Deborah Ann Stabenow,Barbara Boxer,1
5995,Deborah Ann Stabenow,Martin Heinrich,1
5999,Deborah Ann Stabenow,Elizabeth A. Warren,1
6002,Deborah Ann Stabenow,Sheldon Whitehouse,1
6003,Deborah Ann Stabenow,Christopher A. Coons,1
6004,Deborah Ann Stabenow,Patrick Joseph Leahy,1
6008,Deborah Ann Stabenow,Maria Cantwell,1
6009,Deborah Ann Stabenow,Tammy Baldwin,1
6013,Deborah Ann Stabenow,Joe Donnelly,1
6015,Deborah Ann Stabenow,Tim Johnson,1
6021,Deborah Ann Stabenow,Edward J. Markey,1
6022,Deborah Ann Stabenow,Heidi Heitkamp,1
6028,Deborah Ann Stabenow,Cory A. Booker,1
6044,Patty Murray,Michael F. Bennet,1
6048,Patty Murray,Bob Casey,1
6049,Patty Murray,Mark Udall,1
6050,Patty Murray,Bernard Sanders,1
6051,Patty Murray,Richard Blumenthal,1
6054,Patty Murray,Sherrod Brown,1
6056,Patty Murray,Christopher Murphy,1
6058,Patty Murray,Benjamin L. Cardin,1
6062,Patty Murray,Thomas Richard Harkin,1
6063,Patty Murray,Carl Milton Levin,1
6064,Patty Murray,Jeff Merkley,1
6065,Patty Murray,Brian Schatz,1
6071,Patty Murray,John F. Reed,1
6072,Patty Murray,Al Franken,1
6073,Patty Murray,Kirsten E. Gillibrand,1
6077,Patty Murray,Richard J. Durbin,1
6078,Patty Murray,Barbara Ann Mikulski,1
6085,Patty Murray,Mazie K. Hirono,1
6089,Patty Murray,Deborah Ann Stabenow,1
6097,Patty Murray,Barbara Boxer,1
6099,Patty Murray,Martin Heinrich,1
6103,Patty Murray,Elizabeth A. Warren,1
6106,Patty Murray,Sheldon Whitehouse,1
6107,Patty Murray,Christopher A. Coons,1
6112,Patty Murray,Maria Cantwell,1
6113,Patty Murray,Tammy Baldwin,1
6119,Patty Murray,Tim Johnson,1
6132,Patty Murray,Cory A. Booker,1
6151,Jon Tester,Tom Udall,1
6169,Jon Tester,Brian Schatz,1
6178,Jon Tester,Mark Begich,1
6185,Jon Tester,Max Sieben Baucus,1
6189,Jon Tester,Mazie K. Hirono,1
6203,Jon Tester,Martin Heinrich,1
6205,Jon Tester,Mark Lunsford Pryor,1
6221,Jon Tester,Joe Donnelly,1
6223,Jon Tester,Tim Johnson,1
6230,Jon Tester,Heidi Heitkamp,1
6235,Jon Tester,John E. Walsh,1
6242,Thomas R. Carper,Mark R. Warner,1
6266,Thomas R. Carper,Benjamin L. Cardin,1
6271,Thomas R. Carper,Carl Milton Levin,1
6283,Thomas R. Carper,Timothy Kaine,1
6284,Thomas R. Carper,Kay R. Hagan,1
6315,Thomas R. Carper,Christopher A. Coons,1
6348,Dianne Feinstein,Robert Menendez,1
6375,Dianne Feinstein,Carl Milton Levin,1
6385,Dianne Feinstein,Kirsten E. Gillibrand,1
6389,Dianne Feinstein,Richard J. Durbin,1
6390,Dianne Feinstein,Barbara Ann Mikulski,1
6397,Dianne Feinstein,Mazie K. Hirono,1
6409,Dianne Feinstein,Barbara Boxer,1
6415,Dianne Feinstein,Elizabeth A. Warren,1
6418,Dianne Feinstein,Sheldon Whitehouse,1
6449,Pat Toomey,David Vitter,1
6451,Pat Toomey,John Cornyn,1
6453,Pat Toomey,Tom Coburn,1
6454,Pat Toomey,Rand Paul,1
6455,Pat Toomey,Rob Portman,1
6456,Pat Toomey,John Barrasso,1
6461,Pat Toomey,Mike Johanns,1
6462,Pat Toomey,Roy Blunt,1
6468,Pat Toomey,John Hoeven,1
6471,Pat Toomey,Bob Corker,1
6473,Pat Toomey,Mark Steven Kirk,1
6476,Pat Toomey,Orrin Grant Hatch,1
6482,Pat Toomey,Charles Ernest Grassley,1
6483,Pat Toomey,Johnny Isakson,1
6484,Pat Toomey,Dean Heller,1
6495,Pat Toomey,Marco Rubio,1
6496,Pat Toomey,Thad Cochran,1
6498,Pat Toomey,Lamar Alexander,1
6499,Pat Toomey,Mike Lee,1
6503,Pat Toomey,Ron Johnson,1
6511,Pat Toomey,Richard Burr,1
6514,Pat Toomey,Jerry Moran,1
6516,Pat Toomey,Pat Roberts,1
6518,Pat Toomey,John R. Thune,1
6520,Pat Toomey,Michael B. Enzi,1
6521,Pat Toomey,Daniel Ray Coats,1
6525,Pat Toomey,Saxby Chambliss,1
6527,Pat Toomey,Jim Inhofe,1
6530,Pat Toomey,Ted Cruz,1
6531,Pat Toomey,Lindsey O. Graham,1
6532,Pat Toomey,Jeff Flake,1
6534,Pat Toomey,John Boozman,1
6536,Pat Toomey,Kelly Ayotte,1
6537,Pat Toomey,Deb Fischer,1
6538,Pat Toomey,James E. Risch,1
6539,Pat Toomey,Mitch Mcconnell,1
6540,Pat Toomey,Roger F. Wicker,1
6543,Pat Toomey,Michael D. Crapo,1
6544,Pat Toomey,Richard Craig Shelby,1
6545,Pat Toomey,John Sidney Mccain,1
6546,Pat Toomey,Tim Scott,1
6551,Pat Toomey,Jeff Sessions,1
6553,Richard Burr,David Vitter,1
6555,Richard Burr,John Cornyn,1
6557,Richard Burr,Tom Coburn,1
6559,Richard Burr,Rob Portman,1
6560,Richard Burr,John Barrasso,1
6565,Richard Burr,Mike Johanns,1
6566,Richard Burr,Roy Blunt,1
6572,Richard Burr,John Hoeven,1
6575,Richard Burr,Bob Corker,1
6577,Richard Burr,Mark Steven Kirk,1
6580,Richard Burr,Orrin Grant Hatch,1
6586,Richard Burr,Charles Ernest Grassley,1
6587,Richard Burr,Johnny Isakson,1
6588,Richard Burr,Dean Heller,1
6599,Richard Burr,Marco Rubio,1
6600,Richard Burr,Thad Cochran,1
6602,Richard Burr,Lamar Alexander,1
6603,Richard Burr,Mike Lee,1
6607,Richard Burr,Ron Johnson,1
6614,Richard Burr,Pat Toomey,1
6618,Richard Burr,Jerry Moran,1
6620,Richard Burr,Pat Roberts,1
6622,Richard Burr,John R. Thune,1
6624,Richard Burr,Michael B. Enzi,1
6625,Richard Burr,Daniel Ray Coats,1
6629,Richard Burr,Saxby Chambliss,1
6631,Richard Burr,Jim Inhofe,1
6634,Richard Burr,Ted Cruz,1
6635,Richard Burr,Lindsey O. Graham,1
6636,Richard Burr,Jeff Flake,1
6638,Richard Burr,John Boozman,1
6640,Richard Burr,Kelly Ayotte,1
6641,Richard Burr,Deb Fischer,1
6642,Richard Burr,James E. Risch,1
6643,Richard Burr,Mitch Mcconnell,1
6644,Richard Burr,Roger F. Wicker,1
6647,Richard Burr,Michael D. Crapo,1
6648,Richard Burr,Richard Craig Shelby,1
6649,Richard Burr,John Sidney Mccain,1
6650,Richard Burr,Tim Scott,1
6655,Richard Burr,Jeff Sessions,1
6678,Jay Rockefeller,Sherrod Brown,1
6695,Jay Rockefeller,John F. Reed,1
6709,Jay Rockefeller,Mazie K. Hirono,1
6713,Jay Rockefeller,Deborah Ann Stabenow,1
6727,Jay Rockefeller,Elizabeth A. Warren,1
6737,Jay Rockefeller,Tammy Baldwin,1
6764,Barbara Boxer,Robert Menendez,1
6770,Barbara Boxer,Charles E. Schumer,1
6771,Barbara Boxer,Frank R. Lautenberg,1
6778,Barbara Boxer,Bernard Sanders,1
6779,Barbara Boxer,Richard Blumenthal,1
6781,Barbara Boxer,Jeanne Shaheen,1
6782,Barbara Boxer,Sherrod Brown,1
6784,Barbara Boxer,Christopher Murphy,1
6786,Barbara Boxer,Benjamin L. Cardin,1
6787,Barbara Boxer,Ron Wyden,1
6790,Barbara Boxer,Thomas Richard Harkin,1
6791,Barbara Boxer,Carl Milton Levin,1
6792,Barbara Boxer,Jeff Merkley,1
6793,Barbara Boxer,Brian Schatz,1
6799,Barbara Boxer,John F. Reed,1
6800,Barbara Boxer,Al Franken,1
6801,Barbara Boxer,Kirsten E. Gillibrand,1
6805,Barbara Boxer,Richard J. Durbin,1
6806,Barbara Boxer,Barbara Ann Mikulski,1
6812,Barbara Boxer,Clarence William Nelson,1
6813,Barbara Boxer,Mazie K. Hirono,1
6817,Barbara Boxer,Deborah Ann Stabenow,1
6818,Barbara Boxer,Patty Murray,1
6821,Barbara Boxer,Dianne Feinstein,1
6827,Barbara Boxer,Martin Heinrich,1
6831,Barbara Boxer,Elizabeth A. Warren,1
6834,Barbara Boxer,Sheldon Whitehouse,1
6835,Barbara Boxer,Christopher A. Coons,1
6836,Barbara Boxer,Patrick Joseph Leahy,1
6840,Barbara Boxer,Maria Cantwell,1
6841,Barbara Boxer,Tammy Baldwin,1
6853,Barbara Boxer,Edward J. Markey,1
6860,Barbara Boxer,Cory A. Booker,1
6865,Jerry Moran,David Vitter,1
6867,Jerry Moran,John Cornyn,1
6869,Jerry Moran,Tom Coburn,1
6871,Jerry Moran,Rob Portman,1
6872,Jerry Moran,John Barrasso,1
6877,Jerry Moran,Mike Johanns,1
6878,Jerry Moran,Roy Blunt,1
6884,Jerry Moran,John Hoeven,1
6887,Jerry Moran,Bob Corker,1
6892,Jerry Moran,Orrin Grant Hatch,1
6898,Jerry Moran,Charles Ernest Grassley,1
6899,Jerry Moran,Johnny Isakson,1
6900,Jerry Moran,Dean Heller,1
6901,Jerry Moran,Susan Margaret Collins,1
6911,Jerry Moran,Marco Rubio,1
6912,Jerry Moran,Thad Cochran,1
6914,Jerry Moran,Lamar Alexander,1
6918,Jerry Moran,Lisa Murkowski,1
6926,Jerry Moran,Pat Toomey,1
6927,Jerry Moran,Richard Burr,1
6932,Jerry Moran,Pat Roberts,1
6934,Jerry Moran,John R. Thune,1
6936,Jerry Moran,Michael B. Enzi,1
6937,Jerry Moran,Daniel Ray Coats,1
6941,Jerry Moran,Saxby Chambliss,1
6943,Jerry Moran,Jim Inhofe,1
6946,Jerry Moran,Ted Cruz,1
6947,Jerry Moran,Lindsey O. Graham,1
6948,Jerry Moran,Jeff Flake,1
6949,Jerry Moran,Joe Donnelly,1
6950,Jerry Moran,John Boozman,1
6952,Jerry Moran,Kelly Ayotte,1
6953,Jerry Moran,Deb Fischer,1
6954,Jerry Moran,James E. Risch,1
6956,Jerry Moran,Roger F. Wicker,1
6959,Jerry Moran,Michael D. Crapo,1
6960,Jerry Moran,Richard Craig Shelby,1
6962,Jerry Moran,Tim Scott,1
6967,Jerry Moran,Jeff Sessions,1
6978,Martin Heinrich,Charles E. Schumer,1
6980,Martin Heinrich,Michael F. Bennet,1
6983,Martin Heinrich,Tom Udall,1
6985,Martin Heinrich,Mark Udall,1
6986,Martin Heinrich,Bernard Sanders,1
6987,Martin Heinrich,Richard Blumenthal,1
6989,Martin Heinrich,Jeanne Shaheen,1
6992,Martin Heinrich,Christopher Murphy,1
6995,Martin Heinrich,Ron Wyden,1
7000,Martin Heinrich,Jeff Merkley,1
7001,Martin Heinrich,Brian Schatz,1
7006,Martin Heinrich,Amy Klobuchar,1
7007,Martin Heinrich,John F. Reed,1
7008,Martin Heinrich,Al Franken,1
7009,Martin Heinrich,Kirsten E. Gillibrand,1
7010,Martin Heinrich,Mark Begich,1
7011,Martin Heinrich,Timothy Kaine,1
7012,Martin Heinrich,Kay R. Hagan,1
7013,Martin Heinrich,Richard J. Durbin,1
7014,Martin Heinrich,Barbara Ann Mikulski,1
7021,Martin Heinrich,Mazie K. Hirono,1
7025,Martin Heinrich,Deborah Ann Stabenow,1
7026,Martin Heinrich,Patty Murray,1
7027,Martin Heinrich,Jon Tester,1
7033,Martin Heinrich,Barbara Boxer,1
7039,Martin Heinrich,Elizabeth A. Warren,1
7042,Martin Heinrich,Sheldon Whitehouse,1
7043,Martin Heinrich,Christopher A. Coons,1
7044,Martin Heinrich,Patrick Joseph Leahy,1
7048,Martin Heinrich,Maria Cantwell,1
7049,Martin Heinrich,Tammy Baldwin,1
7055,Martin Heinrich,Tim Johnson,1
7061,Martin Heinrich,Edward J. Markey,1
7062,Martin Heinrich,Heidi Heitkamp,1
7068,Martin Heinrich,Cory A. Booker,1
7073,Pat Roberts,David Vitter,1
7075,Pat Roberts,John Cornyn,1
7077,Pat Roberts,Tom Coburn,1
7079,Pat Roberts,Rob Portman,1
7080,Pat Roberts,John Barrasso,1
7085,Pat Roberts,Mike Johanns,1
7086,Pat Roberts,Roy Blunt,1
7092,Pat Roberts,John Hoeven,1
7095,Pat Roberts,Bob Corker,1
7097,Pat Roberts,Mark Steven Kirk,1
7100,Pat Roberts,Orrin Grant Hatch,1
7106,Pat Roberts,Charles Ernest Grassley,1
7107,Pat Roberts,Johnny Isakson,1
7108,Pat Roberts,Dean Heller,1
7119,Pat Roberts,Marco Rubio,1
7120,Pat Roberts,Thad Cochran,1
7122,Pat Roberts,Lamar Alexander,1
7123,Pat Roberts,Mike Lee,1
