,From,To,edge
133227,Andy Kim,Sean Casten,1
133228,Andy Kim,Dwight Evans,1
133229,Andy Kim,Chris Pappas,1
133231,Andy Kim,Yvette D. Clarke,1
133232,Andy Kim,Xochitl Torres Small,1
133234,Andy Kim,Katie Porter,1
133235,Andy Kim,Marc A. Veasey,1
133237,Andy Kim,Mike Doyle,1
133241,Andy Kim,Haley M. Stevens,1
133245,Andy Kim,Julia Brownley,1
133248,Andy Kim,Lauren Underwood,1
133250,Andy Kim,Mike Levin,1
133251,Andy Kim,Gregorio Kilili Camacho Sablan,1
133254,Andy Kim,William R. Keating,1
133255,Andy Kim,Conor Lamb,1
133256,Andy Kim,David Loebsack,1
133257,Andy Kim,Donald Norcross,1
133258,Andy Kim,Frank Pallone,1
133259,Andy Kim,Jimmy Gomez,1
133260,Andy Kim,Jason Crow,1
133263,Andy Kim,Gilbert Ray Cisneros,1
133264,Andy Kim,Dean Phillips,1
133266,Andy Kim,Kim Schrier,1
133267,Andy Kim,Lori Trahan,1
133268,Andy Kim,Joe Cunningham,1
133269,Andy Kim,Darren Soto,1
133270,Andy Kim,Hakeem S. Jeffries,1
133271,Andy Kim,Richard E. Neal,1
133272,Andy Kim,Antonio Delgado,1
133273,Andy Kim,Donna E. Shalala,1
133277,Andy Kim,Daniel William Lipinski,1
133278,Andy Kim,Cynthia Axne,1
133279,Andy Kim,C. A. Dutch Ruppersberger,1
133282,Andy Kim,Greg Stanton,1
133283,Andy Kim,Abby Finkenauer,1
133285,Andy Kim,Adam Smith,1
133291,Andy Kim,Veronica Escobar,1
133296,Andy Kim,Max Rose,1
133299,Andy Kim,Ed Case,1
133305,Andy Kim,David J. Trone,1
133306,Andy Kim,Josh Harder,1
133309,Andy Kim,Lizzie Fletcher,1
133310,Andy Kim,Madeleine Dean,1
133313,Andy Kim,Thomas R. Suozzi,1
133314,Andy Kim,Tj Cox,1
133318,Andy Kim,Chrissy Houlahan,1
133320,Andy Kim,Peter J. Visclosky,1
133322,Andy Kim,Ann Kirkpatrick,1
133327,Andy Kim,A. Donald Mceachin,1
133338,Andy Kim,Jim Costa,1
133346,Andy Kim,Jefferson Van Drew.1,1
133354,David Kustoff,Carol D. Miller,1
133359,David Kustoff,K. Michael Conaway,1
133363,David Kustoff,Mark Walker,1
133365,David Kustoff,Mark E. Green,1
133380,David Kustoff,Robert J. Wittman,1
133382,David Kustoff,Dan Newhouse,1
133384,David Kustoff,Ben Cline,1
133388,David Kustoff,Steve Womack,1
133393,David Kustoff,Clay Higgins,1
133401,David Kustoff,Lee M. Zeldin,1
133409,David Kustoff,Steve Scalise,1
133410,David Kustoff,Glenn Thompson,1
133411,David Kustoff,Jackie Walorski,1
133420,David Kustoff,Bryan Steil,1
133421,David Kustoff,Michael C. Burgess,1
133424,David Kustoff,John R. Moolenaar,1
133433,David Kustoff,David P. Roe,1
133436,David Kustoff,Brian J. Mast,1
133440,David Kustoff,Michael Waltz,1
133442,David Kustoff,Andy Barr,1
133450,David Kustoff,Trey Hollingsworth,1
133453,David Kustoff,Ralph Norman,1
133457,David Kustoff,Steve Chabot,1
133460,David Kustoff,Bradley Byrne,1
133461,David Kustoff,George Holding,1
133464,David Kustoff,Rob Bishop,1
133466,David Kustoff,Warren Davidson,1
133467,David Kustoff,Jim Banks,1
133470,David Kustoff,Jodey C. Arrington,1
133471,David Kustoff,Barry Loudermilk,1
133479,David Kustoff,John Ratcliffe,1
133495,David Kustoff,William R. Timmons,1
133499,David Kustoff,Doug Collins,1
133504,David Kustoff,Robert E. Latta,1
133510,David Kustoff,Trent Kelly,1
133513,David Kustoff,Bill Posey,1
133515,David Kustoff,Austin Scott,1
133516,David Kustoff,Michael K. Simpson,1
133517,David Kustoff,Jason Smith,1
133518,David Kustoff,Scott R. Tipton,1
133520,David Kustoff,Denver Riggleman,1
133521,David Kustoff,Adrian Smith,1
133525,David Kustoff,Neal P. Dunn,1
133530,David Kustoff,Steve Watkins,1
133535,David Kustoff,Ted Budd,1
133541,David Kustoff,Garret Graves,1
133545,David Kustoff,Debbie Lesko,1
133546,David Kustoff,Blaine Luetkemeyer,1
133547,David Kustoff,Roger W. Marshall,1
133548,David Kustoff,Alexander X. Mooney,1
133553,David Kustoff,Tom Rice,1
133554,David Kustoff,Cathy Mcmorris Rodgers,1
133558,David Kustoff,Kevin Brady,1
133563,David Kustoff,Vicky Hartzler,1
133565,David Kustoff,"Earl L. ""Buddy"" Carter",1
133567,David Kustoff,"Eric A. ""Rick"" Crawford",1
133568,David Kustoff,Scott Desjarlais,1
133570,David Kustoff,Doug Lamalfa,1
133580,David Kustoff,David B. Mckinley,1
133586,David Kustoff,Roger Williams,1
133587,David Kustoff,Ross Spano,1
133591,David Kustoff,Glenn Grothman,1
133597,David Kustoff,Patrick Mchenry,1
133598,David Kustoff,Paul Mitchell,1
133603,David Kustoff,Tim Walberg,1
133605,David Kustoff,Bob Gibbs,1
133606,David Kustoff,Pete Olson,1
133609,David Kustoff,Ralph Lee Abraham,1
133610,David Kustoff,Jack Bergman,1
133612,David Kustoff,Darin Lahood,1
133617,David Kustoff,Greg Gianforte,1
133618,David Kustoff,Mike Johnson,1
133622,David Kustoff,James Comer,1
133624,David Kustoff,David Rouzer,1
133625,David Kustoff,David Schweikert,1
133630,David Kustoff,Mike Rogers,1
133633,David Kustoff,John H. Rutherford,1
133636,David Kustoff,Bruce Westerman,1
133643,David Kustoff,Mike Bost,1
133644,David Kustoff,Tom Emmer,1
133645,David Kustoff,Steve Stivers,1
133654,David Kustoff,Richard Hudson,1
133655,David Kustoff,Tom Cole,1
133658,David Kustoff,W. Gregory Steube,1
133659,David Kustoff,Brad R. Wenstrup,1
133661,David Kustoff,Anthony Gonzalez,1
133662,David Kustoff,Jeff Duncan,1
133663,David Kustoff,Liz Cheney,1
133667,David Kustoff,Pete Stauber,1
133669,David Kustoff,Jody B. Hice,1
133679,David Kustoff,Michael Guest,1
133685,David Kustoff,Ann Wagner,1
133688,David Kustoff,Lloyd Smucker,1
133689,David Kustoff,Kenny Marchant,1
133695,David Kustoff,Sam Graves,1
133698,David Kustoff,Bill Flores,1
133701,David Kustoff,Mark E. Amodei,1
133702,David Kustoff,Ron Estes,1
133710,David Kustoff,Tim Burchett,1
133714,David Kustoff,Guy Reschenthaler,1
133723,David Kustoff,Andy Harris,1
133724,David Kustoff,Larry Bucshon,1
133725,David Kustoff,J. French Hill,1
133730,David Kustoff,Robert B. Aderholt,1
133733,David Kustoff,Gary J. Palmer,1
133735,David Kustoff,Joe Wilson,1
133737,David Kustoff,Brett Guthrie,1
133738,David Kustoff,Billy Long,1
133743,David Kustoff,Russ Fulcher,1
133746,David Kustoff,Daniel Webster,1
133747,David Kustoff,Harold Rogers,1
133750,David Kustoff,Chris Stewart,1
133751,David Kustoff,John R. Carter,1
133752,David Kustoff,John Joyce,1
133753,David Kustoff,Greg Pence,1
133756,David Kustoff,Ken Calvert,1
133765,David Kustoff,Bill Huizenga,1
133768,David Kustoff,Steven M. Palazzo,1
133770,David Kustoff,Lance Gooden,1
133772,David Kustoff,Kelly Armstrong,1
133774,David Kustoff,Doug Lamborn,1
133775,David Kustoff,Tom Graves,1
133778,David Kustoff,Michael Cloud,1
133779,David Kustoff,Martha Roby,1
133780,David Kustoff,A. Drew Ferguson,1
133782,David Kustoff,James R. Baird,1
133783,David Kustoff,Frank D. Lucas,1
133784,David Kustoff,Kevin Hern,1
133785,David Kustoff,Daniel Meuser,1
133786,David Kustoff,Fred Keller,1
133788,David Kustoff,Bill Johnson,1
133789,David Kustoff,Randy K. Weber,1
133790,David Kustoff,John W. Rose,1
133791,David Kustoff,Jim Hagedorn,1
133792,David Kustoff,"Charles J. ""Chuck"" Fleischmann",1
133793,David Kustoff,Dan Bishop,1
133794,David Kustoff,Gregory Murphy,1
133797,David Kustoff,Rick W. Allen,1
133798,David Kustoff,John M. Shimkus,1
133800,David Kustoff,Jim Jordan,1
133801,David Kustoff,Kay Granger,1
133803,Rodney Davis,Carol D. Miller,1
133820,Rodney Davis,Will Hurd,1
133829,Rodney Davis,Robert J. Wittman,1
133831,Rodney Davis,Dan Newhouse,1
133837,Rodney Davis,Steve Womack,1
133850,Rodney Davis,Lee M. Zeldin,1
133859,Rodney Davis,Glenn Thompson,1
133860,Rodney Davis,Jackie Walorski,1
133869,Rodney Davis,Bryan Steil,1
133873,Rodney Davis,John R. Moolenaar,1
133885,Rodney Davis,Brian J. Mast,1
133893,Rodney Davis,Brian K. Fitzpatrick,1
133905,Rodney Davis,Kurt Schrader,1
133910,Rodney Davis,George Holding,1
133937,Rodney Davis,Josh Gottheimer,1
133947,Rodney Davis,Collin C. Peterson,1
133953,Rodney Davis,Robert E. Latta,1
133959,Rodney Davis,Trent Kelly,1
133964,Rodney Davis,Austin Scott,1
133965,Rodney Davis,Michael K. Simpson,1
133966,Rodney Davis,Jason Smith,1
133979,Rodney Davis,Steve Watkins,1
133986,Rodney Davis,Chris Collins,1
133990,Rodney Davis,Garret Graves,1
133992,Rodney Davis,John Katko,1
133993,Rodney Davis,Mike Kelly,1
133995,Rodney Davis,Blaine Luetkemeyer,1
133996,Rodney Davis,Roger W. Marshall,1
134003,Rodney Davis,Cathy Mcmorris Rodgers,1
134008,Rodney Davis,Greg Walden,1
134012,Rodney Davis,Vicky Hartzler,1
134014,Rodney Davis,"Earl L. ""Buddy"" Carter",1
134020,Rodney Davis,Cheri Bustos,1
134029,Rodney Davis,David B. Mckinley,1
134030,Rodney Davis,Jefferson Van Drew,1
134033,Rodney Davis,Don Bacon,1
134043,Rodney Davis,Peter T. King,1
134047,Rodney Davis,Paul Mitchell,1
134052,Rodney Davis,Tim Walberg,1
134054,Rodney Davis,Bob Gibbs,1
134058,Rodney Davis,Ralph Lee Abraham,1
134059,Rodney Davis,Jack Bergman,1
134061,Rodney Davis,Darin Lahood,1
134065,Rodney Davis,Sean P. Duffy,1
134071,Rodney Davis,James Comer,1
134078,Rodney Davis,Michael R. Turner,1
134082,Rodney Davis,John H. Rutherford,1
134085,Rodney Davis,Bruce Westerman,1
134092,Rodney Davis,Mike Bost,1
134093,Rodney Davis,Tom Emmer,1
134094,Rodney Davis,Steve Stivers,1
134101,Rodney Davis,Susan W. Brooks,1
134104,Rodney Davis,Tom Cole,1
134110,Rodney Davis,Anthony Gonzalez,1
134113,Rodney Davis,Jaime Herrera Beutler,1
134114,Rodney Davis,Adam Kinzinger,1
134116,Rodney Davis,Pete Stauber,1
134120,Rodney Davis,David P. Joyce,1
134124,Rodney Davis,Anthony Brindisi,1
134134,Rodney Davis,Ann Wagner,1
134136,Rodney Davis,Jeff Fortenberry,1
134137,Rodney Davis,Lloyd Smucker,1
134138,Rodney Davis,Kenny Marchant,1
134144,Rodney Davis,Sam Graves,1
134145,Rodney Davis,Elise M. Stefanik,1
134150,Rodney Davis,Mark E. Amodei,1
134154,Rodney Davis,David Loebsack,1
134163,Rodney Davis,Guy Reschenthaler,1
134173,Rodney Davis,Larry Bucshon,1
134176,Rodney Davis,Cynthia Axne,1
134181,Rodney Davis,Abby Finkenauer,1
134186,Rodney Davis,Brett Guthrie,1
134187,Rodney Davis,Billy Long,1
134193,Rodney Davis,Troy Balderson,1
134196,Rodney Davis,Harold Rogers,1
134205,Rodney Davis,Ken Calvert,1
134206,Rodney Davis,Rob Woodall,1
134210,Rodney Davis,Fred Upton,1
134219,Rodney Davis,Lance Gooden,1
134224,Rodney Davis,Tom Graves,1
134228,Rodney Davis,Martha Roby,1
134229,Rodney Davis,A. Drew Ferguson,1
134233,Rodney Davis,Kevin Hern,1
134234,Rodney Davis,Daniel Meuser,1
134237,Rodney Davis,Bill Johnson,1
134240,Rodney Davis,Jim Hagedorn,1
134241,Rodney Davis,"Charles J. ""Chuck"" Fleischmann",1
134244,Rodney Davis,Jefferson Van Drew.1,1
134247,Rodney Davis,John M. Shimkus,1
134250,Rodney Davis,Kay Granger,1
134252,Susan W. Brooks,Carol D. Miller,1
134269,Susan W. Brooks,Will Hurd,1
134278,Susan W. Brooks,Robert J. Wittman,1
134280,Susan W. Brooks,Dan Newhouse,1
134286,Susan W. Brooks,Steve Womack,1
134299,Susan W. Brooks,Lee M. Zeldin,1
134308,Susan W. Brooks,Glenn Thompson,1
134309,Susan W. Brooks,Jackie Walorski,1
134322,Susan W. Brooks,John R. Moolenaar,1
134334,Susan W. Brooks,Brian J. Mast,1
134340,Susan W. Brooks,Andy Barr,1
134342,Susan W. Brooks,Brian K. Fitzpatrick,1
134348,Susan W. Brooks,Trey Hollingsworth,1
134358,Susan W. Brooks,Bradley Byrne,1
134359,Susan W. Brooks,George Holding,1
134396,Susan W. Brooks,Collin C. Peterson,1
134402,Susan W. Brooks,Robert E. Latta,1
134414,Susan W. Brooks,Michael K. Simpson,1
134416,Susan W. Brooks,Scott R. Tipton,1
134418,Susan W. Brooks,Denver Riggleman,1
134428,Susan W. Brooks,Steve Watkins,1
134441,Susan W. Brooks,John Katko,1
134444,Susan W. Brooks,Blaine Luetkemeyer,1
134445,Susan W. Brooks,Roger W. Marshall,1
134452,Susan W. Brooks,Cathy Mcmorris Rodgers,1
134457,Susan W. Brooks,Greg Walden,1
134461,Susan W. Brooks,Vicky Hartzler,1
134463,Susan W. Brooks,"Earl L. ""Buddy"" Carter",1
134478,Susan W. Brooks,David B. Mckinley,1
134482,Susan W. Brooks,Don Bacon,1
134495,Susan W. Brooks,Patrick Mchenry,1
134496,Susan W. Brooks,Paul Mitchell,1
134501,Susan W. Brooks,Tim Walberg,1
134504,Susan W. Brooks,Pete Olson,1
134510,Susan W. Brooks,Darin Lahood,1
134527,Susan W. Brooks,Michael R. Turner,1
134531,Susan W. Brooks,John H. Rutherford,1
134541,Susan W. Brooks,Mike Bost,1
134542,Susan W. Brooks,Tom Emmer,1
134543,Susan W. Brooks,Steve Stivers,1
134549,Susan W. Brooks,Rodney Davis,1
134552,Susan W. Brooks,Richard Hudson,1
134553,Susan W. Brooks,Tom Cole,1
134559,Susan W. Brooks,Anthony Gonzalez,1
134562,Susan W. Brooks,Jaime Herrera Beutler,1
134563,Susan W. Brooks,Adam Kinzinger,1
134565,Susan W. Brooks,Pete Stauber,1
134569,Susan W. Brooks,David P. Joyce,1
134573,Susan W. Brooks,Anthony Brindisi,1
134583,Susan W. Brooks,Ann Wagner,1
134585,Susan W. Brooks,Jeff Fortenberry,1
134586,Susan W. Brooks,Lloyd Smucker,1
134587,Susan W. Brooks,Kenny Marchant,1
134593,Susan W. Brooks,Sam Graves,1
134594,Susan W. Brooks,Elise M. Stefanik,1
134596,Susan W. Brooks,Bill Flores,1
134599,Susan W. Brooks,Mark E. Amodei,1
134612,Susan W. Brooks,Guy Reschenthaler,1
134622,Susan W. Brooks,Larry Bucshon,1
134623,Susan W. Brooks,J. French Hill,1
134625,Susan W. Brooks,Cynthia Axne,1
134635,Susan W. Brooks,Brett Guthrie,1
134636,Susan W. Brooks,Billy Long,1
134640,Susan W. Brooks,Gus M. Bilirakis,1
134645,Susan W. Brooks,Harold Rogers,1
134647,Susan W. Brooks,Mario Diaz-Balart,1
134651,Susan W. Brooks,Greg Pence,1
134654,Susan W. Brooks,Ken Calvert,1
134659,Susan W. Brooks,Fred Upton,1
134668,Susan W. Brooks,Lance Gooden,1
134673,Susan W. Brooks,Tom Graves,1
134680,Susan W. Brooks,James R. Baird,1
134683,Susan W. Brooks,Daniel Meuser,1
134686,Susan W. Brooks,Bill Johnson,1
134689,Susan W. Brooks,Jim Hagedorn,1
134690,Susan W. Brooks,"Charles J. ""Chuck"" Fleischmann",1
134696,Susan W. Brooks,John M. Shimkus,1
134699,Susan W. Brooks,Kay Granger,1
134700,Ami Bera,James P. Mcgovern,1
134702,Ami Bera,Barbara Lee,1
134705,Ami Bera,Donald M. Payne,1
134711,Ami Bera,Marcy Kaptur,1
134713,Ami Bera,John B. Larson,1
134714,Ami Bera,Bobby L. Rush,1
134716,Ami Bera,Alma S. Adams,1
134717,Ami Bera,Doris O. Matsui,1
134720,Ami Bera,Ted Lieu,1
134721,Ami Bera,Janice D. Schakowsky,1
134722,Ami Bera,Joyce Beatty,1
134723,Ami Bera,Ron Kind,1
134725,Ami Bera,Debbie Mucarsel-Powell,1
134726,Ami Bera,Peter A. Defazio,1
134728,Ami Bera,Wm. Lacy Clay,1
134730,Ami Bera,Nita M. Lowey,1
134732,Ami Bera,Jared Huffman,1
134733,Ami Bera,Dina Titus,1
134734,Ami Bera,Raul Ruiz,1
134738,Ami Bera,Kathy Castor,1
134741,Ami Bera,Andy Levin,1
134742,Ami Bera,Jerrold Nadler,1
134743,Ami Bera,Harley Rouda,1
134744,Ami Bera,Carolyn B. Maloney,1
134745,Ami Bera,Tim Ryan,1
134746,Ami Bera,Lois Frankel,1
134747,Ami Bera,Bradley Scott Schneider,1
134749,Ami Bera,Norma J. Torres,1
134750,Ami Bera,Eliot L. Engel,1
134751,Ami Bera,Jamie Raskin,1
134753,Ami Bera,Brad Sherman,1
134754,Ami Bera,Karen Bass,1
134759,Ami Bera,Maxine Waters,1
134760,Ami Bera,David N. Cicilline,1
134762,Ami Bera,Mark Desaulnier,1
134763,Ami Bera,Alcee L. Hastings,1
134764,Ami Bera,Zoe Lofgren,1
134765,Ami Bera,Earl Blumenauer,1
134766,Ami Bera,Bonnie Watson Coleman,1
134769,Ami Bera,Joseph D. Morelle,1
134773,Ami Bera,John Lewis,1
134774,Ami Bera,Kathleen M. Rice,1
134776,Ami Bera,Tulsi Gabbard,1
134778,Ami Bera,Joe Neguse,1
134779,Ami Bera,J. Luis Correa,1
134782,Ami Bera,Elissa Slotkin,1
134784,Ami Bera,Debra A. Haaland,1
134785,Ami Bera,Debbie Dingell,1
134786,Ami Bera,Lisa Blunt Rochester,1
134788,Ami Bera,Ann M. Kuster,1
134790,Ami Bera,Rosa Delauro,1
134793,Ami Bera,Donald S. Beyer,1
134796,Ami Bera,Al Green,1
134799,Ami Bera,Betty Mccollum,1
134801,Ami Bera,Theodore E. Deutch,1
134803,Ami Bera,Kurt Schrader,1
134805,Ami Bera,Grace Meng,1
134810,Ami Bera,Lucille Roybal-Allard,1
134812,Ami Bera,John A. Yarmuth,1
134815,Ami Bera,Ro Khanna,1
134816,Ami Bera,Jackie Speier,1
134819,Ami Bera,Ruben Gallego,1
134820,Ami Bera,Linda T. Sanchez,1
134821,Ami Bera,Joaquin Castro,1
134823,Ami Bera,Pramila Jayapal,1
134830,Ami Bera,Adam B. Schiff,1
134831,Ami Bera,Seth Moulton,1
134833,Ami Bera,Tom Malinowski,1
134834,Ami Bera,Abigail Davis Spanberger,1
134835,Ami Bera,Josh Gottheimer,1
134836,Ami Bera,Steve Cohen,1
134837,Ami Bera,Mikie Sherrill,1
134838,Ami Bera,Jerry Mcnerney,1
134839,Ami Bera,Susie Lee,1
134841,Ami Bera,Anthony G. Brown,1
134843,Ami Bera,Cedric L. Richmond,1
134844,Ami Bera,Mark Pocan,1
134848,Ami Bera,John P. Sarbanes,1
134849,Ami Bera,Frederica S. Wilson,1
134850,Ami Bera,Brenda L. Lawrence,1
134852,Ami Bera,Tony Cardenas,1
134853,Ami Bera,Adriano Espaillat,1
134855,Ami Bera,Katie Hill,1
134856,Ami Bera,Steven Horsford,1
134858,Ami Bera,Gregory W. Meeks,1
134859,Ami Bera,Jimmy Panetta,1
134861,Ami Bera,Mike Quigley,1
134866,Ami Bera,Juan Vargas,1
134869,Ami Bera,Scott H. Peters,1
134870,Ami Bera,Bill Foster,1
134871,Ami Bera,Lloyd Doggett,1
134873,Ami Bera,Paul Tonko,1
134875,Ami Bera,Salud O. Carbajal,1
134876,Ami Bera,"Henry C. ""Hank"" Johnson",1
134878,Ami Bera,Elijah E. Cummings,1
134879,Ami Bera,Stephen F. Lynch,1
134880,Ami Bera,John Garamendi,1
134881,Ami Bera,Pete Aguilar,1
134883,Ami Bera,Judy Chu,1
134885,Ami Bera,Gerald E. Connolly,1
134886,Ami Bera,Joe Courtney,1
134887,Ami Bera,Vicente Gonzalez,1
134889,Ami Bera,Denny Heck,1
134897,Ami Bera,Tom O'Halleran,1
134898,Ami Bera,Chellie Pingree,1
134899,Ami Bera,David E. Price,1
134902,Ami Bera,"Robert C. ""Bobby"" Scott",1
134904,Ami Bera,Jose E. Serrano,1
134907,Ami Bera,Debbie Wasserman Schultz,1
134909,Ami Bera,Grace F. Napolitano,1
134911,Ami Bera,Robin L. Kelly,1
134913,Ami Bera,Emanuel Cleaver,1
134916,Ami Bera,Derek Kilmer,1
134918,Ami Bera,Cheri Bustos,1
134919,Ami Bera,Albio Sires,1
134920,Ami Bera,Mark Takano,1
134925,Ami Bera,William J. Pascrell,1
134926,Ami Bera,Anna G. Eshoo,1
134929,Ami Bera,James R. Langevin,1
134930,Ami Bera,Daniel T. Kildee,1
134935,Ami Bera,Diana Degette,1
134936,Ami Bera,Jared F. Golden,1
134939,Ami Bera,James A. Himes,1
134940,Ami Bera,Joseph P. Kennedy,1
134942,Ami Bera,Rick Larsen,1
134943,Ami Bera,Elaine G. Luria,1
134946,Ami Bera,Stephanie N. Murphy,1
134948,Ami Bera,Mike Thompson,1
134949,Ami Bera,Nydia M. Velazquez,1
134951,Ami Bera,Peter Welch,1
134954,Ami Bera,Val Butler Demings,1
134955,Ami Bera,Suzanne Bonamici,1
134958,Ami Bera,Matt Cartwright,1
134962,Ami Bera,Suzan K. Delbene,1
134966,Ami Bera,Raja Krishnamoorthi,1
134967,Ami Bera,Alan S. Lowenthal,1
134968,Ami Bera,Ben Ray Lujan,1
134970,Ami Bera,Ed Perlmutter,1
134973,Ami Bera,David Scott,1
134974,Ami Bera,Eric Swalwell,1
134975,Ami Bera,James H. Cooper,1
134978,Ami Bera,Henry Cuellar,1
134979,Ami Bera,Sean Patrick Maloney,1
134982,Ami Bera,Angie Craig,1
134984,Ami Bera,Nanette Diaz Barragan,1
134986,Ami Bera,Sharice Davids,1
134987,Ami Bera,Brian Higgins,1
134993,Ami Bera,Brendan F. Boyle,1
134994,Ami Bera,Susan A. Davis,1
134995,Ami Bera,Mary Gay Scanlon,1
134996,Ami Bera,Andy Kim,1
135003,Ami Bera,Charlie Crist,1
135004,Ami Bera,Al Lawson,1
135007,Ami Bera,Jennifer Wexton,1
135015,Ami Bera,Katherine M. Clark,1
135017,Ami Bera,Colin Z. Allred,1
135019,Ami Bera,Lucy Mcbath,1
135020,Ami Bera,Susan Wild,1
135021,Ami Bera,Nancy Pelosi,1
135022,Ami Bera,Anthony Brindisi,1
135023,Ami Bera,Sean Casten,1
135024,Ami Bera,Dwight Evans,1
135025,Ami Bera,Chris Pappas,1
135028,Ami Bera,Xochitl Torres Small,1
135030,Ami Bera,Katie Porter,1
135031,Ami Bera,Marc A. Veasey,1
135033,Ami Bera,Mike Doyle,1
135037,Ami Bera,Haley M. Stevens,1
135039,Ami Bera,Jesus G. Garcia,1
135041,Ami Bera,Julia Brownley,1
135044,Ami Bera,Lauren Underwood,1
135046,Ami Bera,Mike Levin,1
135050,Ami Bera,William R. Keating,1
135051,Ami Bera,Conor Lamb,1
135052,Ami Bera,David Loebsack,1
135053,Ami Bera,Donald Norcross,1
135054,Ami Bera,Frank Pallone,1
135055,Ami Bera,Jimmy Gomez,1
135056,Ami Bera,Jason Crow,1
135059,Ami Bera,Gilbert Ray Cisneros,1
135060,Ami Bera,Dean Phillips,1
135062,Ami Bera,Kim Schrier,1
135063,Ami Bera,Lori Trahan,1
135065,Ami Bera,Darren Soto,1
135066,Ami Bera,Hakeem S. Jeffries,1
135067,Ami Bera,Richard E. Neal,1
135068,Ami Bera,Antonio Delgado,1
135069,Ami Bera,Donna E. Shalala,1
135073,Ami Bera,Daniel William Lipinski,1
135075,Ami Bera,C. A. Dutch Ruppersberger,1
135078,Ami Bera,Greg Stanton,1
135079,Ami Bera,Abby Finkenauer,1
135081,Ami Bera,Adam Smith,1
135087,Ami Bera,Veronica Escobar,1
135092,Ami Bera,Max Rose,1
135095,Ami Bera,Ed Case,1
135101,Ami Bera,David J. Trone,1
135102,Ami Bera,Josh Harder,1
135105,Ami Bera,Lizzie Fletcher,1
135106,Ami Bera,Madeleine Dean,1
135109,Ami Bera,Thomas R. Suozzi,1
135110,Ami Bera,Tj Cox,1
135114,Ami Bera,Chrissy Houlahan,1
135116,Ami Bera,Peter J. Visclosky,1
135118,Ami Bera,Ann Kirkpatrick,1
135123,Ami Bera,A. Donald Mceachin,1
135134,Ami Bera,Jim Costa,1
135150,Richard Hudson,Carol D. Miller,1
135155,Richard Hudson,K. Michael Conaway,1
135159,Richard Hudson,Mark Walker,1
135161,Richard Hudson,Mark E. Green,1
135176,Richard Hudson,Robert J. Wittman,1
135178,Richard Hudson,Dan Newhouse,1
135184,Richard Hudson,Steve Womack,1
135189,Richard Hudson,Clay Higgins,1
135201,Richard Hudson,Mark Meadows,1
135205,Richard Hudson,Steve Scalise,1
135206,Richard Hudson,Glenn Thompson,1
135207,Richard Hudson,Jackie Walorski,1
135210,Richard Hudson,Brian Babin,1
135216,Richard Hudson,Bryan Steil,1
135217,Richard Hudson,Michael C. Burgess,1
135220,Richard Hudson,John R. Moolenaar,1
135221,Richard Hudson,Virginia Foxx,1
135229,Richard Hudson,David P. Roe,1
135236,Richard Hudson,Michael Waltz,1
135238,Richard Hudson,Andy Barr,1
135246,Richard Hudson,Trey Hollingsworth,1
135249,Richard Hudson,Ralph Norman,1
135253,Richard Hudson,Steve Chabot,1
135256,Richard Hudson,Bradley Byrne,1
135257,Richard Hudson,George Holding,1
135263,Richard Hudson,Jim Banks,1
135266,Richard Hudson,Jodey C. Arrington,1
135267,Richard Hudson,Barry Loudermilk,1
135275,Richard Hudson,John Ratcliffe,1
135291,Richard Hudson,William R. Timmons,1
135295,Richard Hudson,Doug Collins,1
135300,Richard Hudson,Robert E. Latta,1
135306,Richard Hudson,Trent Kelly,1
135309,Richard Hudson,Bill Posey,1
135311,Richard Hudson,Austin Scott,1
135313,Richard Hudson,Jason Smith,1
135316,Richard Hudson,Denver Riggleman,1
135317,Richard Hudson,Adrian Smith,1
135321,Richard Hudson,Neal P. Dunn,1
135326,Richard Hudson,Steve Watkins,1
135331,Richard Hudson,Ted Budd,1
135337,Richard Hudson,Garret Graves,1
135340,Richard Hudson,Mike Kelly,1
135341,Richard Hudson,Debbie Lesko,1
135342,Richard Hudson,Blaine Luetkemeyer,1
135343,Richard Hudson,Roger W. Marshall,1
135344,Richard Hudson,Alexander X. Mooney,1
135349,Richard Hudson,Tom Rice,1
135350,Richard Hudson,Cathy Mcmorris Rodgers,1
135354,Richard Hudson,Kevin Brady,1
135355,Richard Hudson,Greg Walden,1
135359,Richard Hudson,Vicky Hartzler,1
135361,Richard Hudson,"Earl L. ""Buddy"" Carter",1
135364,Richard Hudson,Scott Desjarlais,1
135366,Richard Hudson,Doug Lamalfa,1
135370,Richard Hudson,Duncan D. Hunter,1
135376,Richard Hudson,David B. Mckinley,1
135380,Richard Hudson,Don Bacon,1
135382,Richard Hudson,Roger Williams,1
135383,Richard Hudson,Ross Spano,1
135387,Richard Hudson,Glenn Grothman,1
135393,Richard Hudson,Patrick Mchenry,1
135394,Richard Hudson,Paul Mitchell,1
135399,Richard Hudson,Tim Walberg,1
135401,Richard Hudson,Bob Gibbs,1
135402,Richard Hudson,Pete Olson,1
135405,Richard Hudson,Ralph Lee Abraham,1
135406,Richard Hudson,Jack Bergman,1
135408,Richard Hudson,Darin Lahood,1
135409,Richard Hudson,Dan Crenshaw,1
135412,Richard Hudson,Sean P. Duffy,1
135413,Richard Hudson,Greg Gianforte,1
135414,Richard Hudson,Mike Johnson,1
135418,Richard Hudson,James Comer,1
135420,Richard Hudson,David Rouzer,1
135425,Richard Hudson,Michael R. Turner,1
135426,Richard Hudson,Mike Rogers,1
