,From,To,edge
6986,Cory A. Booker,Brian Schatz,1
6988,Cory A. Booker,Richard Blumenthal,1
6989,Cory A. Booker,Maria Cantwell,1
6990,Cory A. Booker,Tammy Baldwin,1
6991,Cory A. Booker,Christopher Murphy,1
6995,Cory A. Booker,Bob Casey,1
7000,Cory A. Booker,Dianne Feinstein,1
7001,Cory A. Booker,Martin Heinrich,1
7002,Cory A. Booker,Edward J. Markey,1
7004,Cory A. Booker,Kirsten E. Gillibrand,1
7007,Cory A. Booker,Michael F. Bennet,1
7008,Cory A. Booker,Patty Murray,1
7011,Cory A. Booker,Margaret Wood Hassan,1
7012,Cory A. Booker,Tammy Duckworth,1
7014,Cory A. Booker,Mazie K. Hirono,1
7018,Cory A. Booker,Sherrod Brown,1
7020,Cory A. Booker,Gary C. Peters,1
7021,Cory A. Booker,Bernard Sanders,1
7024,Cory A. Booker,Thomas R. Carper,1
7025,Cory A. Booker,Christopher A. Coons,1
7027,Cory A. Booker,Jeanne Shaheen,1
7034,Cory A. Booker,Elizabeth A. Warren,1
7037,Cory A. Booker,Robert Menendez,1
7040,Cory A. Booker,Richard J. Durbin,1
7041,Cory A. Booker,Patrick Joseph Leahy,1
7044,Cory A. Booker,Sheldon Whitehouse,1
7048,Cory A. Booker,Amy Klobuchar,1
7056,Cory A. Booker,Charles E. Schumer,1
7057,Cory A. Booker,John F. Reed,1
7060,Cory A. Booker,Kamala D. Harris,1
7061,Cory A. Booker,Chris Van Hollen,1
7066,Cory A. Booker,Catherine Cortez Masto,1
7068,Cory A. Booker,Tina Smith,1
7072,John R. Thune,Michael B. Enzi,1
7076,John R. Thune,Michael D. Crapo,1
7077,John R. Thune,Jerry Moran,1
7088,John R. Thune,Deb Fischer,1
7091,John R. Thune,John Hoeven,1
7096,John R. Thune,Johnny Isakson,1
7102,John R. Thune,Steve Daines,1
7103,John R. Thune,Pat Roberts,1
7117,John R. Thune,Roger F. Wicker,1
7137,John R. Thune,James Lankford,1
7142,John R. Thune,Roy Blunt,1
7149,John R. Thune,Mike Rounds,1
7153,John R. Thune,John Barrasso,1
7156,John R. Thune,Jim Inhofe,1
7157,John R. Thune,John Boozman,1
7158,John R. Thune,Tim Scott,1
7163,John R. Thune,James E. Risch,1
7167,John R. Thune,Richard Craig Shelby,1
7177,Robert Menendez,Benjamin L. Cardin,1
7183,Robert Menendez,Timothy Kaine,1
7184,Robert Menendez,Ron Wyden,1
7185,Robert Menendez,Jeff Merkley,1
7190,Robert Menendez,Tom Udall,1
7194,Robert Menendez,Brian Schatz,1
7196,Robert Menendez,Richard Blumenthal,1
7197,Robert Menendez,Maria Cantwell,1
7198,Robert Menendez,Tammy Baldwin,1
7199,Robert Menendez,Christopher Murphy,1
7203,Robert Menendez,Bob Casey,1
7208,Robert Menendez,Dianne Feinstein,1
7209,Robert Menendez,Martin Heinrich,1
7210,Robert Menendez,Edward J. Markey,1
7212,Robert Menendez,Kirsten E. Gillibrand,1
7215,Robert Menendez,Michael F. Bennet,1
7216,Robert Menendez,Patty Murray,1
7219,Robert Menendez,Margaret Wood Hassan,1
7220,Robert Menendez,Tammy Duckworth,1
7222,Robert Menendez,Mazie K. Hirono,1
7223,Robert Menendez,Clarence William Nelson,1
7226,Robert Menendez,Sherrod Brown,1
7228,Robert Menendez,Gary C. Peters,1
7229,Robert Menendez,Bernard Sanders,1
7232,Robert Menendez,Thomas R. Carper,1
7233,Robert Menendez,Christopher A. Coons,1
7235,Robert Menendez,Jeanne Shaheen,1
7242,Robert Menendez,Elizabeth A. Warren,1
7243,Robert Menendez,Cory A. Booker,1
7248,Robert Menendez,Richard J. Durbin,1
7249,Robert Menendez,Patrick Joseph Leahy,1
7252,Robert Menendez,Sheldon Whitehouse,1
7258,Robert Menendez,Deborah Ann Stabenow,1
7264,Robert Menendez,Charles E. Schumer,1
7265,Robert Menendez,John F. Reed,1
7268,Robert Menendez,Kamala D. Harris,1
7269,Robert Menendez,Chris Van Hollen,1
7274,Robert Menendez,Catherine Cortez Masto,1
7280,Roy Blunt,Michael B. Enzi,1
7284,Roy Blunt,Michael D. Crapo,1
7285,Roy Blunt,Jerry Moran,1
7286,Roy Blunt,Charles Ernest Grassley,1
7295,Roy Blunt,Shelley Moore Capito,1
7296,Roy Blunt,Deb Fischer,1
7299,Roy Blunt,John Hoeven,1
7304,Roy Blunt,Johnny Isakson,1
7310,Roy Blunt,Steve Daines,1
7311,Roy Blunt,Pat Roberts,1
7315,Roy Blunt,Joni Ernst,1
7321,Roy Blunt,Dean Heller,1
7325,Roy Blunt,Roger F. Wicker,1
7328,Roy Blunt,John Neely Kennedy,1
7335,Roy Blunt,Pat Toomey,1
7341,Roy Blunt,Luther Strange,1
7343,Roy Blunt,Dan Sullivan,1
7345,Roy Blunt,James Lankford,1
7348,Roy Blunt,John R. Thune,1
7354,Roy Blunt,Todd C. Young,1
7357,Roy Blunt,Mike Rounds,1
7358,Roy Blunt,Tom Cotton,1
7359,Roy Blunt,Lindsey O. Graham,1
7361,Roy Blunt,John Barrasso,1
7363,Roy Blunt,Thad Cochran,1
7364,Roy Blunt,Jim Inhofe,1
7365,Roy Blunt,John Boozman,1
7366,Roy Blunt,Tim Scott,1
7370,Roy Blunt,Thomas Roland Tillis,1
7371,Roy Blunt,James E. Risch,1
7374,Roy Blunt,Bob Corker,1
7375,Roy Blunt,Richard Craig Shelby,1
7376,Roy Blunt,Ben Sasse,1
7382,Roy Blunt,Cindy Hyde-Smith,1
7385,Mark R. Warner,Benjamin L. Cardin,1
7391,Mark R. Warner,Timothy Kaine,1
7395,Mark R. Warner,Angus King,1
7405,Mark R. Warner,Maria Cantwell,1
7417,Mark R. Warner,Martin Heinrich,1
7423,Mark R. Warner,Michael F. Bennet,1
7427,Mark R. Warner,Margaret Wood Hassan,1
7430,Mark R. Warner,Mazie K. Hirono,1
7436,Mark R. Warner,Gary C. Peters,1
7438,Mark R. Warner,Joe Manchin,1
7440,Mark R. Warner,Thomas R. Carper,1
7444,Mark R. Warner,Heidi Heitkamp,1
7466,Mark R. Warner,Deborah Ann Stabenow,1
7472,Mark R. Warner,Charles E. Schumer,1
7477,Mark R. Warner,Chris Van Hollen,1
7482,Mark R. Warner,Catherine Cortez Masto,1
7489,Richard J. Durbin,Benjamin L. Cardin,1
7491,Richard J. Durbin,Al Franken,1
7495,Richard J. Durbin,Timothy Kaine,1
7496,Richard J. Durbin,Ron Wyden,1
7497,Richard J. Durbin,Jeff Merkley,1
7502,Richard J. Durbin,Tom Udall,1
7506,Richard J. Durbin,Brian Schatz,1
7508,Richard J. Durbin,Richard Blumenthal,1
7509,Richard J. Durbin,Maria Cantwell,1
7510,Richard J. Durbin,Tammy Baldwin,1
7511,Richard J. Durbin,Christopher Murphy,1
7515,Richard J. Durbin,Bob Casey,1
7520,Richard J. Durbin,Dianne Feinstein,1
7521,Richard J. Durbin,Martin Heinrich,1
7522,Richard J. Durbin,Edward J. Markey,1
7524,Richard J. Durbin,Kirsten E. Gillibrand,1
7527,Richard J. Durbin,Michael F. Bennet,1
7528,Richard J. Durbin,Patty Murray,1
7531,Richard J. Durbin,Margaret Wood Hassan,1
7532,Richard J. Durbin,Tammy Duckworth,1
7534,Richard J. Durbin,Mazie K. Hirono,1
7538,Richard J. Durbin,Sherrod Brown,1
7540,Richard J. Durbin,Gary C. Peters,1
7541,Richard J. Durbin,Bernard Sanders,1
7544,Richard J. Durbin,Thomas R. Carper,1
7545,Richard J. Durbin,Christopher A. Coons,1
7547,Richard J. Durbin,Jeanne Shaheen,1
7554,Richard J. Durbin,Elizabeth A. Warren,1
7555,Richard J. Durbin,Cory A. Booker,1
7557,Richard J. Durbin,Robert Menendez,1
7561,Richard J. Durbin,Patrick Joseph Leahy,1
7564,Richard J. Durbin,Sheldon Whitehouse,1
7568,Richard J. Durbin,Amy Klobuchar,1
7576,Richard J. Durbin,Charles E. Schumer,1
7577,Richard J. Durbin,John F. Reed,1
7580,Richard J. Durbin,Kamala D. Harris,1
7581,Richard J. Durbin,Chris Van Hollen,1
7586,Richard J. Durbin,Catherine Cortez Masto,1
7588,Richard J. Durbin,Tina Smith,1
7593,Patrick Joseph Leahy,Benjamin L. Cardin,1
7595,Patrick Joseph Leahy,Al Franken,1
7599,Patrick Joseph Leahy,Timothy Kaine,1
7600,Patrick Joseph Leahy,Ron Wyden,1
7601,Patrick Joseph Leahy,Jeff Merkley,1
7606,Patrick Joseph Leahy,Tom Udall,1
7610,Patrick Joseph Leahy,Brian Schatz,1
7612,Patrick Joseph Leahy,Richard Blumenthal,1
7613,Patrick Joseph Leahy,Maria Cantwell,1
7614,Patrick Joseph Leahy,Tammy Baldwin,1
7615,Patrick Joseph Leahy,Christopher Murphy,1
7619,Patrick Joseph Leahy,Bob Casey,1
7624,Patrick Joseph Leahy,Dianne Feinstein,1
7625,Patrick Joseph Leahy,Martin Heinrich,1
7626,Patrick Joseph Leahy,Edward J. Markey,1
7628,Patrick Joseph Leahy,Kirsten E. Gillibrand,1
7631,Patrick Joseph Leahy,Michael F. Bennet,1
7632,Patrick Joseph Leahy,Patty Murray,1
7635,Patrick Joseph Leahy,Margaret Wood Hassan,1
7636,Patrick Joseph Leahy,Tammy Duckworth,1
7638,Patrick Joseph Leahy,Mazie K. Hirono,1
7642,Patrick Joseph Leahy,Sherrod Brown,1
7644,Patrick Joseph Leahy,Gary C. Peters,1
7645,Patrick Joseph Leahy,Bernard Sanders,1
7648,Patrick Joseph Leahy,Thomas R. Carper,1
7649,Patrick Joseph Leahy,Christopher A. Coons,1
7651,Patrick Joseph Leahy,Jeanne Shaheen,1
7658,Patrick Joseph Leahy,Elizabeth A. Warren,1
7659,Patrick Joseph Leahy,Cory A. Booker,1
7661,Patrick Joseph Leahy,Robert Menendez,1
7664,Patrick Joseph Leahy,Richard J. Durbin,1
7668,Patrick Joseph Leahy,Sheldon Whitehouse,1
7672,Patrick Joseph Leahy,Amy Klobuchar,1
7674,Patrick Joseph Leahy,Deborah Ann Stabenow,1
7680,Patrick Joseph Leahy,Charles E. Schumer,1
7681,Patrick Joseph Leahy,John F. Reed,1
7684,Patrick Joseph Leahy,Kamala D. Harris,1
7685,Patrick Joseph Leahy,Chris Van Hollen,1
7690,Patrick Joseph Leahy,Catherine Cortez Masto,1
7692,Patrick Joseph Leahy,Tina Smith,1
7698,Todd C. Young,Lamar Alexander,1
7715,Todd C. Young,John Hoeven,1
7720,Todd C. Young,Johnny Isakson,1
7721,Todd C. Young,Rob Portman,1
7727,Todd C. Young,Pat Roberts,1
7731,Todd C. Young,Joni Ernst,1
7734,Todd C. Young,Marco Rubio,1
7741,Todd C. Young,Roger F. Wicker,1
7744,Todd C. Young,John Neely Kennedy,1
7751,Todd C. Young,Pat Toomey,1
7766,Todd C. Young,Roy Blunt,1
7771,Todd C. Young,Joe Donnelly,1
7773,Todd C. Young,Mike Rounds,1
7774,Todd C. Young,Tom Cotton,1
7775,Todd C. Young,Lindsey O. Graham,1
7777,Todd C. Young,John Barrasso,1
7780,Todd C. Young,Jim Inhofe,1
7781,Todd C. Young,John Boozman,1
7782,Todd C. Young,Tim Scott,1
7786,Todd C. Young,Thomas Roland Tillis,1
7790,Todd C. Young,Bob Corker,1
7791,Todd C. Young,Richard Craig Shelby,1
7792,Todd C. Young,Ben Sasse,1
7795,Todd C. Young,David Alfred Perdue,1
7798,Todd C. Young,Cindy Hyde-Smith,1
7805,Joe Donnelly,Jerry Moran,1
7811,Joe Donnelly,Angus King,1
7816,Joe Donnelly,Deb Fischer,1
7819,Joe Donnelly,John Hoeven,1
7822,Joe Donnelly,Tammy Baldwin,1
7827,Joe Donnelly,Bob Casey,1
7831,Joe Donnelly,Pat Roberts,1
7835,Joe Donnelly,Joni Ernst,1
7847,Joe Donnelly,Clarence William Nelson,1
7851,Joe Donnelly,Claire Mccaskill,1
7852,Joe Donnelly,Gary C. Peters,1
7854,Joe Donnelly,Joe Manchin,1
7858,Joe Donnelly,Jon Tester,1
7859,Joe Donnelly,Jeanne Shaheen,1
7860,Joe Donnelly,Heidi Heitkamp,1
7874,Joe Donnelly,Todd C. Young,1
7877,Joe Donnelly,Mike Rounds,1
7880,Joe Donnelly,Amy Klobuchar,1
7882,Joe Donnelly,Deborah Ann Stabenow,1
7885,Joe Donnelly,John Boozman,1
7901,Joe Donnelly,Doug Jones,1
7905,Sheldon Whitehouse,Benjamin L. Cardin,1
7907,Sheldon Whitehouse,Al Franken,1
7911,Sheldon Whitehouse,Timothy Kaine,1
7912,Sheldon Whitehouse,Ron Wyden,1
7913,Sheldon Whitehouse,Jeff Merkley,1
7918,Sheldon Whitehouse,Tom Udall,1
7922,Sheldon Whitehouse,Brian Schatz,1
7924,Sheldon Whitehouse,Richard Blumenthal,1
7925,Sheldon Whitehouse,Maria Cantwell,1
7926,Sheldon Whitehouse,Tammy Baldwin,1
7927,Sheldon Whitehouse,Christopher Murphy,1
7931,Sheldon Whitehouse,Bob Casey,1
7936,Sheldon Whitehouse,Dianne Feinstein,1
7937,Sheldon Whitehouse,Martin Heinrich,1
7938,Sheldon Whitehouse,Edward J. Markey,1
7940,Sheldon Whitehouse,Kirsten E. Gillibrand,1
7943,Sheldon Whitehouse,Michael F. Bennet,1
7944,Sheldon Whitehouse,Patty Murray,1
7947,Sheldon Whitehouse,Margaret Wood Hassan,1
7948,Sheldon Whitehouse,Tammy Duckworth,1
7950,Sheldon Whitehouse,Mazie K. Hirono,1
7954,Sheldon Whitehouse,Sherrod Brown,1
7956,Sheldon Whitehouse,Gary C. Peters,1
7957,Sheldon Whitehouse,Bernard Sanders,1
7960,Sheldon Whitehouse,Thomas R. Carper,1
7961,Sheldon Whitehouse,Christopher A. Coons,1
7963,Sheldon Whitehouse,Jeanne Shaheen,1
7970,Sheldon Whitehouse,Elizabeth A. Warren,1
7971,Sheldon Whitehouse,Cory A. Booker,1
7973,Sheldon Whitehouse,Robert Menendez,1
7976,Sheldon Whitehouse,Richard J. Durbin,1
7977,Sheldon Whitehouse,Patrick Joseph Leahy,1
7984,Sheldon Whitehouse,Amy Klobuchar,1
7986,Sheldon Whitehouse,Deborah Ann Stabenow,1
7992,Sheldon Whitehouse,Charles E. Schumer,1
7993,Sheldon Whitehouse,John F. Reed,1
7996,Sheldon Whitehouse,Kamala D. Harris,1
7997,Sheldon Whitehouse,Chris Van Hollen,1
8002,Sheldon Whitehouse,Catherine Cortez Masto,1
8004,Sheldon Whitehouse,Tina Smith,1
8008,Mike Rounds,Michael B. Enzi,1
8012,Mike Rounds,Michael D. Crapo,1
8013,Mike Rounds,Jerry Moran,1
8023,Mike Rounds,Shelley Moore Capito,1
8024,Mike Rounds,Deb Fischer,1
8027,Mike Rounds,John Hoeven,1
8032,Mike Rounds,Johnny Isakson,1
8038,Mike Rounds,Steve Daines,1
8039,Mike Rounds,Pat Roberts,1
8043,Mike Rounds,Joni Ernst,1
8045,Mike Rounds,Ron Johnson,1
8053,Mike Rounds,Roger F. Wicker,1
8056,Mike Rounds,John Neely Kennedy,1
8069,Mike Rounds,Luther Strange,1
8071,Mike Rounds,Dan Sullivan,1
8073,Mike Rounds,James Lankford,1
8076,Mike Rounds,John R. Thune,1
8078,Mike Rounds,Roy Blunt,1
8082,Mike Rounds,Todd C. Young,1
8083,Mike Rounds,Joe Donnelly,1
8086,Mike Rounds,Tom Cotton,1
8087,Mike Rounds,Lindsey O. Graham,1
8089,Mike Rounds,John Barrasso,1
8091,Mike Rounds,Thad Cochran,1
8092,Mike Rounds,Jim Inhofe,1
8093,Mike Rounds,John Boozman,1
8094,Mike Rounds,Tim Scott,1
8098,Mike Rounds,Thomas Roland Tillis,1
8099,Mike Rounds,James E. Risch,1
8103,Mike Rounds,Richard Craig Shelby,1
8104,Mike Rounds,Ben Sasse,1
8107,Mike Rounds,David Alfred Perdue,1
8110,Mike Rounds,Cindy Hyde-Smith,1
8112,Tom Cotton,Michael B. Enzi,1
8116,Tom Cotton,Michael D. Crapo,1
8117,Tom Cotton,Jerry Moran,1
8125,Tom Cotton,John Cornyn,1
8128,Tom Cotton,Deb Fischer,1
8131,Tom Cotton,John Hoeven,1
8136,Tom Cotton,Johnny Isakson,1
8143,Tom Cotton,Pat Roberts,1
8147,Tom Cotton,Joni Ernst,1
8149,Tom Cotton,Ron Johnson,1
8150,Tom Cotton,Marco Rubio,1
8157,Tom Cotton,Roger F. Wicker,1
8160,Tom Cotton,John Neely Kennedy,1
8161,Tom Cotton,Ted Cruz,1
8167,Tom Cotton,Pat Toomey,1
8173,Tom Cotton,Luther Strange,1
8177,Tom Cotton,James Lankford,1
8182,Tom Cotton,Roy Blunt,1
8186,Tom Cotton,Todd C. Young,1
8189,Tom Cotton,Mike Rounds,1
8191,Tom Cotton,Lindsey O. Graham,1
8193,Tom Cotton,John Barrasso,1
8196,Tom Cotton,Jim Inhofe,1
8197,Tom Cotton,John Boozman,1
8198,Tom Cotton,Tim Scott,1
8202,Tom Cotton,Thomas Roland Tillis,1
8203,Tom Cotton,James E. Risch,1
8206,Tom Cotton,Bob Corker,1
8207,Tom Cotton,Richard Craig Shelby,1
8208,Tom Cotton,Ben Sasse,1
8211,Tom Cotton,David Alfred Perdue,1
8214,Tom Cotton,Cindy Hyde-Smith,1
8218,Lindsey O. Graham,Lamar Alexander,1
8221,Lindsey O. Graham,Jerry Moran,1
8229,Lindsey O. Graham,John Cornyn,1
8240,Lindsey O. Graham,Johnny Isakson,1
8241,Lindsey O. Graham,Rob Portman,1
8247,Lindsey O. Graham,Pat Roberts,1
8251,Lindsey O. Graham,Joni Ernst,1
8258,Lindsey O. Graham,Richard Burr,1
8261,Lindsey O. Graham,Roger F. Wicker,1
8264,Lindsey O. Graham,John Neely Kennedy,1
8271,Lindsey O. Graham,Pat Toomey,1
8279,Lindsey O. Graham,Dan Sullivan,1
8280,Lindsey O. Graham,Bill Cassidy,1
8286,Lindsey O. Graham,Roy Blunt,1
8290,Lindsey O. Graham,Todd C. Young,1
8293,Lindsey O. Graham,Mike Rounds,1
8294,Lindsey O. Graham,Tom Cotton,1
8300,Lindsey O. Graham,Jim Inhofe,1
8301,Lindsey O. Graham,John Boozman,1
8302,Lindsey O. Graham,Tim Scott,1
8306,Lindsey O. Graham,Thomas Roland Tillis,1
8310,Lindsey O. Graham,Bob Corker,1
8311,Lindsey O. Graham,Richard Craig Shelby,1
8312,Lindsey O. Graham,Ben Sasse,1
8313,Lindsey O. Graham,Mitch Mcconnell,1
8315,Lindsey O. Graham,David Alfred Perdue,1
8321,Amy Klobuchar,Benjamin L. Cardin,1
8323,Amy Klobuchar,Al Franken,1
8327,Amy Klobuchar,Timothy Kaine,1
8331,Amy Klobuchar,Angus King,1
8334,Amy Klobuchar,Tom Udall,1
8340,Amy Klobuchar,Richard Blumenthal,1
8341,Amy Klobuchar,Maria Cantwell,1
8342,Amy Klobuchar,Tammy Baldwin,1
8343,Amy Klobuchar,Christopher Murphy,1
8347,Amy Klobuchar,Bob Casey,1
8352,Amy Klobuchar,Dianne Feinstein,1
8353,Amy Klobuchar,Martin Heinrich,1
8354,Amy Klobuchar,Edward J. Markey,1
8356,Amy Klobuchar,Kirsten E. Gillibrand,1
8359,Amy Klobuchar,Michael F. Bennet,1
8360,Amy Klobuchar,Patty Murray,1
8363,Amy Klobuchar,Margaret Wood Hassan,1
8364,Amy Klobuchar,Tammy Duckworth,1
8366,Amy Klobuchar,Mazie K. Hirono,1
8370,Amy Klobuchar,Sherrod Brown,1
8372,Amy Klobuchar,Gary C. Peters,1
8377,Amy Klobuchar,Christopher A. Coons,1
8379,Amy Klobuchar,Jeanne Shaheen,1
8380,Amy Klobuchar,Heidi Heitkamp,1
8386,Amy Klobuchar,Elizabeth A. Warren,1
8387,Amy Klobuchar,Cory A. Booker,1
8392,Amy Klobuchar,Richard J. Durbin,1
8393,Amy Klobuchar,Patrick Joseph Leahy,1
8395,Amy Klobuchar,Joe Donnelly,1
8396,Amy Klobuchar,Sheldon Whitehouse,1
8402,Amy Klobuchar,Deborah Ann Stabenow,1
8408,Amy Klobuchar,Charles E. Schumer,1
8409,Amy Klobuchar,John F. Reed,1
8412,Amy Klobuchar,Kamala D. Harris,1
8413,Amy Klobuchar,Chris Van Hollen,1
8418,Amy Klobuchar,Catherine Cortez Masto,1
8420,Amy Klobuchar,Tina Smith,1
8424,John Barrasso,Michael B. Enzi,1
8428,John Barrasso,Michael D. Crapo,1
8429,John Barrasso,Jerry Moran,1
8434,John Barrasso,Cory Gardner,1
8439,John Barrasso,Shelley Moore Capito,1
8440,John Barrasso,Deb Fischer,1
8443,John Barrasso,John Hoeven,1
8448,John Barrasso,Johnny Isakson,1
8450,John Barrasso,Jeff Flake,1
8453,John Barrasso,Mike Lee,1
8454,John Barrasso,Steve Daines,1
8455,John Barrasso,Pat Roberts,1
8459,John Barrasso,Joni Ernst,1
8461,John Barrasso,Ron Johnson,1
8465,John Barrasso,Dean Heller,1
8469,John Barrasso,Roger F. Wicker,1
8472,John Barrasso,John Neely Kennedy,1
8487,John Barrasso,Dan Sullivan,1
8489,John Barrasso,James Lankford,1
8492,John Barrasso,John R. Thune,1
8494,John Barrasso,Roy Blunt,1
8498,John Barrasso,Todd C. Young,1
8501,John Barrasso,Mike Rounds,1
8502,John Barrasso,Tom Cotton,1
8507,John Barrasso,Thad Cochran,1
8508,John Barrasso,Jim Inhofe,1
8509,John Barrasso,John Boozman,1
8510,John Barrasso,Tim Scott,1
8514,John Barrasso,Thomas Roland Tillis,1
8515,John Barrasso,James E. Risch,1
8519,John Barrasso,Richard Craig Shelby,1
8520,John Barrasso,Ben Sasse,1
8521,John Barrasso,Mitch Mcconnell,1
8523,John Barrasso,David Alfred Perdue,1
8526,John Barrasso,Cindy Hyde-Smith,1
8529,Deborah Ann Stabenow,Benjamin L. Cardin,1
8531,Deborah Ann Stabenow,Al Franken,1
8535,Deborah Ann Stabenow,Timothy Kaine,1
8536,Deborah Ann Stabenow,Ron Wyden,1
8537,Deborah Ann Stabenow,Jeff Merkley,1
8539,Deborah Ann Stabenow,Angus King,1
8548,Deborah Ann Stabenow,Richard Blumenthal,1
8549,Deborah Ann Stabenow,Maria Cantwell,1
8550,Deborah Ann Stabenow,Tammy Baldwin,1
8551,Deborah Ann Stabenow,Christopher Murphy,1
8555,Deborah Ann Stabenow,Bob Casey,1
8560,Deborah Ann Stabenow,Dianne Feinstein,1
8561,Deborah Ann Stabenow,Martin Heinrich,1
8562,Deborah Ann Stabenow,Edward J. Markey,1
8564,Deborah Ann Stabenow,Kirsten E. Gillibrand,1
8567,Deborah Ann Stabenow,Michael F. Bennet,1
8568,Deborah Ann Stabenow,Patty Murray,1
8571,Deborah Ann Stabenow,Margaret Wood Hassan,1
8572,Deborah Ann Stabenow,Tammy Duckworth,1
8574,Deborah Ann Stabenow,Mazie K. Hirono,1
8575,Deborah Ann Stabenow,Clarence William Nelson,1
8578,Deborah Ann Stabenow,Sherrod Brown,1
8579,Deborah Ann Stabenow,Claire Mccaskill,1
8580,Deborah Ann Stabenow,Gary C. Peters,1
8581,Deborah Ann Stabenow,Bernard Sanders,1
8584,Deborah Ann Stabenow,Thomas R. Carper,1
8585,Deborah Ann Stabenow,Christopher A. Coons,1
8586,Deborah Ann Stabenow,Jon Tester,1
8587,Deborah Ann Stabenow,Jeanne Shaheen,1
8588,Deborah Ann Stabenow,Heidi Heitkamp,1
8594,Deborah Ann Stabenow,Elizabeth A. Warren,1
8597,Deborah Ann Stabenow,Robert Menendez,1
8599,Deborah Ann Stabenow,Mark R. Warner,1
8601,Deborah Ann Stabenow,Patrick Joseph Leahy,1
8603,Deborah Ann Stabenow,Joe Donnelly,1
8604,Deborah Ann Stabenow,Sheldon Whitehouse,1
8608,Deborah Ann Stabenow,Amy Klobuchar,1
8616,Deborah Ann Stabenow,Charles E. Schumer,1
8617,Deborah Ann Stabenow,John F. Reed,1
8620,Deborah Ann Stabenow,Kamala D. Harris,1
8621,Deborah Ann Stabenow,Chris Van Hollen,1
8626,Deborah Ann Stabenow,Catherine Cortez Masto,1
8628,Deborah Ann Stabenow,Tina Smith,1
8637,Thad Cochran,Jerry Moran,1
8647,Thad Cochran,Shelley Moore Capito,1
8656,Thad Cochran,Johnny Isakson,1
8662,Thad Cochran,Steve Daines,1
8663,Thad Cochran,Pat Roberts,1
8677,Thad Cochran,Roger F. Wicker,1
8693,Thad Cochran,Luther Strange,1
8702,Thad Cochran,Roy Blunt,1
8709,Thad Cochran,Mike Rounds,1
8713,Thad Cochran,John Barrasso,1
8716,Thad Cochran,Jim Inhofe,1
8717,Thad Cochran,John Boozman,1
8727,Thad Cochran,Richard Craig Shelby,1
8736,Jim Inhofe,Michael B. Enzi,1
8740,Jim Inhofe,Michael D. Crapo,1
8741,Jim Inhofe,Jerry Moran,1
8749,Jim Inhofe,John Cornyn,1
8751,Jim Inhofe,Shelley Moore Capito,1
8752,Jim Inhofe,Deb Fischer,1
8753,Jim Inhofe,Orrin Grant Hatch,1
8755,Jim Inhofe,John Hoeven,1
8760,Jim Inhofe,Johnny Isakson,1
8765,Jim Inhofe,Mike Lee,1
8766,Jim Inhofe,Steve Daines,1
8767,Jim Inhofe,Pat Roberts,1
8771,Jim Inhofe,Joni Ernst,1
8773,Jim Inhofe,Ron Johnson,1
8774,Jim Inhofe,Marco Rubio,1
8777,Jim Inhofe,Dean Heller,1
8781,Jim Inhofe,Roger F. Wicker,1
8784,Jim Inhofe,John Neely Kennedy,1
8785,Jim Inhofe,Ted Cruz,1
8791,Jim Inhofe,Pat Toomey,1
8797,Jim Inhofe,Luther Strange,1
8799,Jim Inhofe,Dan Sullivan,1
8801,Jim Inhofe,James Lankford,1
8804,Jim Inhofe,John R. Thune,1
8806,Jim Inhofe,Roy Blunt,1
8810,Jim Inhofe,Todd C. Young,1
8813,Jim Inhofe,Mike Rounds,1
8814,Jim Inhofe,Tom Cotton,1
8815,Jim Inhofe,Lindsey O. Graham,1
8817,Jim Inhofe,John Barrasso,1
8819,Jim Inhofe,Thad Cochran,1
8821,Jim Inhofe,John Boozman,1
8822,Jim Inhofe,Tim Scott,1
8826,Jim Inhofe,Thomas Roland Tillis,1
8827,Jim Inhofe,James E. Risch,1
8830,Jim Inhofe,Bob Corker,1
8831,Jim Inhofe,Richard Craig Shelby,1
8832,Jim Inhofe,Ben Sasse,1
8833,Jim Inhofe,Mitch Mcconnell,1
8835,Jim Inhofe,David Alfred Perdue,1
8838,Jim Inhofe,Cindy Hyde-Smith,1
8840,John Boozman,Michael B. Enzi,1
8844,John Boozman,Michael D. Crapo,1
8845,John Boozman,Jerry Moran,1
8855,John Boozman,Shelley Moore Capito,1
8856,John Boozman,Deb Fischer,1
8859,John Boozman,John Hoeven,1
8864,John Boozman,Johnny Isakson,1
8870,John Boozman,Steve Daines,1
8871,John Boozman,Pat Roberts,1
8875,John Boozman,Joni Ernst,1
8877,John Boozman,Ron Johnson,1
8878,John Boozman,Marco Rubio,1
8881,John Boozman,Dean Heller,1
8885,John Boozman,Roger F. Wicker,1
8888,John Boozman,John Neely Kennedy,1
8895,John Boozman,Pat Toomey,1
8901,John Boozman,Luther Strange,1
8903,John Boozman,Dan Sullivan,1
8904,John Boozman,Bill Cassidy,1
8908,John Boozman,John R. Thune,1
8910,John Boozman,Roy Blunt,1
8914,John Boozman,Todd C. Young,1
8915,John Boozman,Joe Donnelly,1
8917,John Boozman,Mike Rounds,1
8918,John Boozman,Tom Cotton,1
8919,John Boozman,Lindsey O. Graham,1
8921,John Boozman,John Barrasso,1
8923,John Boozman,Thad Cochran,1
8924,John Boozman,Jim Inhofe,1
8926,John Boozman,Tim Scott,1
8930,John Boozman,Thomas Roland Tillis,1
8931,John Boozman,James E. Risch,1
8934,John Boozman,Bob Corker,1
