,From,To,edge
3893,Jeanne Shaheen,Barbara Ann Mikulski,1
3904,Mazie K. Hirono,Benjamin L. Cardin,1
3907,Mazie K. Hirono,Ron Wyden,1
3908,Mazie K. Hirono,Dianne Feinstein,1
3912,Mazie K. Hirono,Maria Cantwell,1
3913,Mazie K. Hirono,Sherrod Brown,1
3916,Mazie K. Hirono,Martin Heinrich,1
3917,Mazie K. Hirono,Charles E. Schumer,1
3919,Mazie K. Hirono,Richard J. Durbin,1
3924,Mazie K. Hirono,Patty Murray,1
3926,Mazie K. Hirono,Christopher A. Coons,1
3930,Mazie K. Hirono,Bernard Sanders,1
3931,Mazie K. Hirono,Robert Menendez,1
3932,Mazie K. Hirono,Jeff Merkley,1
3933,Mazie K. Hirono,Edward J. Markey,1
3935,Mazie K. Hirono,Heidi Heitkamp,1
3936,Mazie K. Hirono,Brian Schatz,1
3937,Mazie K. Hirono,Al Franken,1
3938,Mazie K. Hirono,Jeanne Shaheen,1
3940,Mazie K. Hirono,Kirsten E. Gillibrand,1
3943,Mazie K. Hirono,Richard Blumenthal,1
3945,Mazie K. Hirono,Christopher Murphy,1
3946,Mazie K. Hirono,Thomas R. Carper,1
3947,Mazie K. Hirono,Tammy Baldwin,1
3948,Mazie K. Hirono,Amy Klobuchar,1
3951,Mazie K. Hirono,Cory A. Booker,1
3954,Mazie K. Hirono,John F. Reed,1
3955,Mazie K. Hirono,Sheldon Whitehouse,1
3959,Mazie K. Hirono,Harry M. Reid,1
3960,Mazie K. Hirono,Elizabeth A. Warren,1
3965,Mazie K. Hirono,Gary C. Peters,1
3968,Mazie K. Hirono,Deborah Ann Stabenow,1
3969,Mazie K. Hirono,Barbara Boxer,1
3970,Mazie K. Hirono,Claire Mccaskill,1
3971,Mazie K. Hirono,Bob Casey,1
3975,Mazie K. Hirono,Patrick Joseph Leahy,1
3976,Mazie K. Hirono,Tom Udall,1
3982,Mazie K. Hirono,Angus King,1
3985,Mazie K. Hirono,Timothy Kaine,1
3993,Mazie K. Hirono,Barbara Ann Mikulski,1
4004,Kirsten E. Gillibrand,Benjamin L. Cardin,1
4007,Kirsten E. Gillibrand,Ron Wyden,1
4008,Kirsten E. Gillibrand,Dianne Feinstein,1
4012,Kirsten E. Gillibrand,Maria Cantwell,1
4013,Kirsten E. Gillibrand,Sherrod Brown,1
4016,Kirsten E. Gillibrand,Martin Heinrich,1
4017,Kirsten E. Gillibrand,Charles E. Schumer,1
4019,Kirsten E. Gillibrand,Richard J. Durbin,1
4024,Kirsten E. Gillibrand,Patty Murray,1
4026,Kirsten E. Gillibrand,Christopher A. Coons,1
4030,Kirsten E. Gillibrand,Bernard Sanders,1
4031,Kirsten E. Gillibrand,Robert Menendez,1
4032,Kirsten E. Gillibrand,Jeff Merkley,1
4033,Kirsten E. Gillibrand,Edward J. Markey,1
4036,Kirsten E. Gillibrand,Brian Schatz,1
4037,Kirsten E. Gillibrand,Al Franken,1
4038,Kirsten E. Gillibrand,Jeanne Shaheen,1
4039,Kirsten E. Gillibrand,Mazie K. Hirono,1
4043,Kirsten E. Gillibrand,Richard Blumenthal,1
4045,Kirsten E. Gillibrand,Christopher Murphy,1
4046,Kirsten E. Gillibrand,Thomas R. Carper,1
4047,Kirsten E. Gillibrand,Tammy Baldwin,1
4048,Kirsten E. Gillibrand,Amy Klobuchar,1
4051,Kirsten E. Gillibrand,Cory A. Booker,1
4053,Kirsten E. Gillibrand,Clarence William Nelson,1
4054,Kirsten E. Gillibrand,John F. Reed,1
4055,Kirsten E. Gillibrand,Sheldon Whitehouse,1
4057,Kirsten E. Gillibrand,Michael F. Bennet,1
4059,Kirsten E. Gillibrand,Harry M. Reid,1
4060,Kirsten E. Gillibrand,Elizabeth A. Warren,1
4065,Kirsten E. Gillibrand,Gary C. Peters,1
4068,Kirsten E. Gillibrand,Deborah Ann Stabenow,1
4069,Kirsten E. Gillibrand,Barbara Boxer,1
4070,Kirsten E. Gillibrand,Claire Mccaskill,1
4071,Kirsten E. Gillibrand,Bob Casey,1
4075,Kirsten E. Gillibrand,Patrick Joseph Leahy,1
4085,Kirsten E. Gillibrand,Timothy Kaine,1
4093,Kirsten E. Gillibrand,Barbara Ann Mikulski,1
4100,Johnny Isakson,John Hoeven,1
4101,Johnny Isakson,Tim Scott,1
4103,Johnny Isakson,James E. Risch,1
4109,Johnny Isakson,Rob Portman,1
4114,Johnny Isakson,Thad Cochran,1
4115,Johnny Isakson,Ron Johnson,1
4120,Johnny Isakson,Jerry Moran,1
4122,Johnny Isakson,John Barrasso,1
4127,Johnny Isakson,Roger F. Wicker,1
4128,Johnny Isakson,Mitch Mcconnell,1
4129,Johnny Isakson,Cory Gardner,1
4134,Johnny Isakson,Lamar Alexander,1
4142,Johnny Isakson,Roy Blunt,1
4144,Johnny Isakson,Pat Toomey,1
4149,Johnny Isakson,Richard Burr,1
4150,Johnny Isakson,Ted Cruz,1
4152,Johnny Isakson,Marco Rubio,1
4156,Johnny Isakson,John R. Thune,1
4158,Johnny Isakson,Steve Daines,1
4161,Johnny Isakson,Michael B. Enzi,1
4163,Johnny Isakson,Deb Fischer,1
4164,Johnny Isakson,John Sidney Mccain,1
4166,Johnny Isakson,Kelly Ayotte,1
4172,Johnny Isakson,Lindsey O. Graham,1
4173,Johnny Isakson,John Cornyn,1
4177,Johnny Isakson,Michael D. Crapo,1
4178,Johnny Isakson,Jeff Flake,1
4179,Johnny Isakson,Bill Cassidy,1
4181,Johnny Isakson,Shelley Moore Capito,1
4183,Johnny Isakson,Mike Rounds,1
4187,Johnny Isakson,Thomas Roland Tillis,1
4188,Johnny Isakson,Pat Roberts,1
4189,Johnny Isakson,Jim Inhofe,1
4190,Johnny Isakson,David Alfred Perdue,1
4191,Johnny Isakson,Daniel Ray Coats,1
4192,Johnny Isakson,Richard Craig Shelby,1
4194,Johnny Isakson,James Lankford,1
4195,Johnny Isakson,Bob Corker,1
4196,Johnny Isakson,Jeff Sessions,1
4197,Johnny Isakson,John Boozman,1
4198,Johnny Isakson,Ben Sasse,1
4199,Johnny Isakson,Tom Cotton,1
4200,Roy Blunt,John Hoeven,1
4201,Roy Blunt,Tim Scott,1
4203,Roy Blunt,James E. Risch,1
4206,Roy Blunt,Mark Steven Kirk,1
4209,Roy Blunt,Rob Portman,1
4210,Roy Blunt,Orrin Grant Hatch,1
4214,Roy Blunt,Thad Cochran,1
4215,Roy Blunt,Ron Johnson,1
4220,Roy Blunt,Jerry Moran,1
4222,Roy Blunt,John Barrasso,1
4223,Roy Blunt,Dean Heller,1
4225,Roy Blunt,Charles Ernest Grassley,1
4227,Roy Blunt,Roger F. Wicker,1
4228,Roy Blunt,Mitch Mcconnell,1
4229,Roy Blunt,Cory Gardner,1
4241,Roy Blunt,Johnny Isakson,1
4244,Roy Blunt,Pat Toomey,1
4249,Roy Blunt,Richard Burr,1
4250,Roy Blunt,Ted Cruz,1
4256,Roy Blunt,John R. Thune,1
4258,Roy Blunt,Steve Daines,1
4261,Roy Blunt,Michael B. Enzi,1
4262,Roy Blunt,Joe Donnelly,1
4263,Roy Blunt,Deb Fischer,1
4266,Roy Blunt,Kelly Ayotte,1
4272,Roy Blunt,Lindsey O. Graham,1
4273,Roy Blunt,John Cornyn,1
4277,Roy Blunt,Michael D. Crapo,1
4279,Roy Blunt,Bill Cassidy,1
4280,Roy Blunt,Joni Ernst,1
4281,Roy Blunt,Shelley Moore Capito,1
4283,Roy Blunt,Mike Rounds,1
4286,Roy Blunt,Dan Sullivan,1
4287,Roy Blunt,Thomas Roland Tillis,1
4288,Roy Blunt,Pat Roberts,1
4289,Roy Blunt,Jim Inhofe,1
4290,Roy Blunt,David Alfred Perdue,1
4291,Roy Blunt,Daniel Ray Coats,1
4292,Roy Blunt,Richard Craig Shelby,1
4294,Roy Blunt,James Lankford,1
4296,Roy Blunt,Jeff Sessions,1
4297,Roy Blunt,John Boozman,1
4298,Roy Blunt,Ben Sasse,1
4299,Roy Blunt,Tom Cotton,1
4304,Richard Blumenthal,Benjamin L. Cardin,1
4307,Richard Blumenthal,Ron Wyden,1
4308,Richard Blumenthal,Dianne Feinstein,1
4312,Richard Blumenthal,Maria Cantwell,1
4313,Richard Blumenthal,Sherrod Brown,1
4317,Richard Blumenthal,Charles E. Schumer,1
4319,Richard Blumenthal,Richard J. Durbin,1
4324,Richard Blumenthal,Patty Murray,1
4326,Richard Blumenthal,Christopher A. Coons,1
4330,Richard Blumenthal,Bernard Sanders,1
4331,Richard Blumenthal,Robert Menendez,1
4332,Richard Blumenthal,Jeff Merkley,1
4333,Richard Blumenthal,Edward J. Markey,1
4336,Richard Blumenthal,Brian Schatz,1
4337,Richard Blumenthal,Al Franken,1
4338,Richard Blumenthal,Jeanne Shaheen,1
4339,Richard Blumenthal,Mazie K. Hirono,1
4340,Richard Blumenthal,Kirsten E. Gillibrand,1
4345,Richard Blumenthal,Christopher Murphy,1
4347,Richard Blumenthal,Tammy Baldwin,1
4348,Richard Blumenthal,Amy Klobuchar,1
4351,Richard Blumenthal,Cory A. Booker,1
4353,Richard Blumenthal,Clarence William Nelson,1
4354,Richard Blumenthal,John F. Reed,1
4355,Richard Blumenthal,Sheldon Whitehouse,1
4360,Richard Blumenthal,Elizabeth A. Warren,1
4365,Richard Blumenthal,Gary C. Peters,1
4368,Richard Blumenthal,Deborah Ann Stabenow,1
4369,Richard Blumenthal,Barbara Boxer,1
4371,Richard Blumenthal,Bob Casey,1
4375,Richard Blumenthal,Patrick Joseph Leahy,1
4385,Richard Blumenthal,Timothy Kaine,1
4393,Richard Blumenthal,Barbara Ann Mikulski,1
4400,Pat Toomey,John Hoeven,1
4401,Pat Toomey,Tim Scott,1
4402,Pat Toomey,David Vitter,1
4409,Pat Toomey,Rob Portman,1
4414,Pat Toomey,Thad Cochran,1
4415,Pat Toomey,Ron Johnson,1
4420,Pat Toomey,Jerry Moran,1
4422,Pat Toomey,John Barrasso,1
4425,Pat Toomey,Charles Ernest Grassley,1
4427,Pat Toomey,Roger F. Wicker,1
4441,Pat Toomey,Johnny Isakson,1
4442,Pat Toomey,Roy Blunt,1
4449,Pat Toomey,Richard Burr,1
4450,Pat Toomey,Ted Cruz,1
4452,Pat Toomey,Marco Rubio,1
4456,Pat Toomey,John R. Thune,1
4458,Pat Toomey,Steve Daines,1
4463,Pat Toomey,Deb Fischer,1
4464,Pat Toomey,John Sidney Mccain,1
4466,Pat Toomey,Kelly Ayotte,1
4472,Pat Toomey,Lindsey O. Graham,1
4473,Pat Toomey,John Cornyn,1
4477,Pat Toomey,Michael D. Crapo,1
4478,Pat Toomey,Jeff Flake,1
4481,Pat Toomey,Shelley Moore Capito,1
4483,Pat Toomey,Mike Rounds,1
4487,Pat Toomey,Thomas Roland Tillis,1
4488,Pat Toomey,Pat Roberts,1
4489,Pat Toomey,Jim Inhofe,1
4490,Pat Toomey,David Alfred Perdue,1
4491,Pat Toomey,Daniel Ray Coats,1
4492,Pat Toomey,Richard Craig Shelby,1
4494,Pat Toomey,James Lankford,1
4496,Pat Toomey,Jeff Sessions,1
4497,Pat Toomey,John Boozman,1
4498,Pat Toomey,Ben Sasse,1
4499,Pat Toomey,Tom Cotton,1
4504,Christopher Murphy,Benjamin L. Cardin,1
4507,Christopher Murphy,Ron Wyden,1
4508,Christopher Murphy,Dianne Feinstein,1
4512,Christopher Murphy,Maria Cantwell,1
4513,Christopher Murphy,Sherrod Brown,1
4516,Christopher Murphy,Martin Heinrich,1
4517,Christopher Murphy,Charles E. Schumer,1
4519,Christopher Murphy,Richard J. Durbin,1
4524,Christopher Murphy,Patty Murray,1
4526,Christopher Murphy,Christopher A. Coons,1
4530,Christopher Murphy,Bernard Sanders,1
4531,Christopher Murphy,Robert Menendez,1
4532,Christopher Murphy,Jeff Merkley,1
4533,Christopher Murphy,Edward J. Markey,1
4536,Christopher Murphy,Brian Schatz,1
4537,Christopher Murphy,Al Franken,1
4538,Christopher Murphy,Jeanne Shaheen,1
4539,Christopher Murphy,Mazie K. Hirono,1
4540,Christopher Murphy,Kirsten E. Gillibrand,1
4543,Christopher Murphy,Richard Blumenthal,1
4546,Christopher Murphy,Thomas R. Carper,1
4547,Christopher Murphy,Tammy Baldwin,1
4548,Christopher Murphy,Amy Klobuchar,1
4551,Christopher Murphy,Cory A. Booker,1
4554,Christopher Murphy,John F. Reed,1
4555,Christopher Murphy,Sheldon Whitehouse,1
4557,Christopher Murphy,Michael F. Bennet,1
4560,Christopher Murphy,Elizabeth A. Warren,1
4565,Christopher Murphy,Gary C. Peters,1
4568,Christopher Murphy,Deborah Ann Stabenow,1
4569,Christopher Murphy,Barbara Boxer,1
4571,Christopher Murphy,Bob Casey,1
4575,Christopher Murphy,Patrick Joseph Leahy,1
4576,Christopher Murphy,Tom Udall,1
4582,Christopher Murphy,Angus King,1
4585,Christopher Murphy,Timothy Kaine,1
4593,Christopher Murphy,Barbara Ann Mikulski,1
4604,Thomas R. Carper,Benjamin L. Cardin,1
4608,Thomas R. Carper,Dianne Feinstein,1
4613,Thomas R. Carper,Sherrod Brown,1
4616,Thomas R. Carper,Martin Heinrich,1
4617,Thomas R. Carper,Charles E. Schumer,1
4619,Thomas R. Carper,Richard J. Durbin,1
4624,Thomas R. Carper,Patty Murray,1
4626,Thomas R. Carper,Christopher A. Coons,1
4631,Thomas R. Carper,Robert Menendez,1
4636,Thomas R. Carper,Brian Schatz,1
4638,Thomas R. Carper,Jeanne Shaheen,1
4639,Thomas R. Carper,Mazie K. Hirono,1
4640,Thomas R. Carper,Kirsten E. Gillibrand,1
4645,Thomas R. Carper,Christopher Murphy,1
4647,Thomas R. Carper,Tammy Baldwin,1
4651,Thomas R. Carper,Cory A. Booker,1
4653,Thomas R. Carper,Clarence William Nelson,1
4654,Thomas R. Carper,John F. Reed,1
4655,Thomas R. Carper,Sheldon Whitehouse,1
4659,Thomas R. Carper,Harry M. Reid,1
4660,Thomas R. Carper,Elizabeth A. Warren,1
4665,Thomas R. Carper,Gary C. Peters,1
4668,Thomas R. Carper,Deborah Ann Stabenow,1
4669,Thomas R. Carper,Barbara Boxer,1
4670,Thomas R. Carper,Claire Mccaskill,1
4671,Thomas R. Carper,Bob Casey,1
4675,Thomas R. Carper,Patrick Joseph Leahy,1
4684,Thomas R. Carper,Mark R. Warner,1
4685,Thomas R. Carper,Timothy Kaine,1
4693,Thomas R. Carper,Barbara Ann Mikulski,1
4704,Tammy Baldwin,Benjamin L. Cardin,1
4707,Tammy Baldwin,Ron Wyden,1
4708,Tammy Baldwin,Dianne Feinstein,1
4712,Tammy Baldwin,Maria Cantwell,1
4713,Tammy Baldwin,Sherrod Brown,1
4716,Tammy Baldwin,Martin Heinrich,1
4717,Tammy Baldwin,Charles E. Schumer,1
4719,Tammy Baldwin,Richard J. Durbin,1
4721,Tammy Baldwin,Jon Tester,1
4724,Tammy Baldwin,Patty Murray,1
4726,Tammy Baldwin,Christopher A. Coons,1
4730,Tammy Baldwin,Bernard Sanders,1
4731,Tammy Baldwin,Robert Menendez,1
4732,Tammy Baldwin,Jeff Merkley,1
4733,Tammy Baldwin,Edward J. Markey,1
4735,Tammy Baldwin,Heidi Heitkamp,1
4736,Tammy Baldwin,Brian Schatz,1
4737,Tammy Baldwin,Al Franken,1
4738,Tammy Baldwin,Jeanne Shaheen,1
4739,Tammy Baldwin,Mazie K. Hirono,1
4740,Tammy Baldwin,Kirsten E. Gillibrand,1
4743,Tammy Baldwin,Richard Blumenthal,1
4745,Tammy Baldwin,Christopher Murphy,1
4746,Tammy Baldwin,Thomas R. Carper,1
4748,Tammy Baldwin,Amy Klobuchar,1
4751,Tammy Baldwin,Cory A. Booker,1
4754,Tammy Baldwin,John F. Reed,1
4755,Tammy Baldwin,Sheldon Whitehouse,1
4757,Tammy Baldwin,Michael F. Bennet,1
4760,Tammy Baldwin,Elizabeth A. Warren,1
4765,Tammy Baldwin,Gary C. Peters,1
4768,Tammy Baldwin,Deborah Ann Stabenow,1
4769,Tammy Baldwin,Barbara Boxer,1
4770,Tammy Baldwin,Claire Mccaskill,1
4771,Tammy Baldwin,Bob Casey,1
4775,Tammy Baldwin,Patrick Joseph Leahy,1
4776,Tammy Baldwin,Tom Udall,1
4782,Tammy Baldwin,Angus King,1
4785,Tammy Baldwin,Timothy Kaine,1
4793,Tammy Baldwin,Barbara Ann Mikulski,1
4804,Amy Klobuchar,Benjamin L. Cardin,1
4805,Amy Klobuchar,Susan Margaret Collins,1
4807,Amy Klobuchar,Ron Wyden,1
4808,Amy Klobuchar,Dianne Feinstein,1
4812,Amy Klobuchar,Maria Cantwell,1
4813,Amy Klobuchar,Sherrod Brown,1
4816,Amy Klobuchar,Martin Heinrich,1
4817,Amy Klobuchar,Charles E. Schumer,1
4819,Amy Klobuchar,Richard J. Durbin,1
4824,Amy Klobuchar,Patty Murray,1
4826,Amy Klobuchar,Christopher A. Coons,1
4830,Amy Klobuchar,Bernard Sanders,1
4831,Amy Klobuchar,Robert Menendez,1
4832,Amy Klobuchar,Jeff Merkley,1
4835,Amy Klobuchar,Heidi Heitkamp,1
4837,Amy Klobuchar,Al Franken,1
4838,Amy Klobuchar,Jeanne Shaheen,1
4839,Amy Klobuchar,Mazie K. Hirono,1
4840,Amy Klobuchar,Kirsten E. Gillibrand,1
4843,Amy Klobuchar,Richard Blumenthal,1
4845,Amy Klobuchar,Christopher Murphy,1
4847,Amy Klobuchar,Tammy Baldwin,1
4854,Amy Klobuchar,John F. Reed,1
4855,Amy Klobuchar,Sheldon Whitehouse,1
4857,Amy Klobuchar,Michael F. Bennet,1
4860,Amy Klobuchar,Elizabeth A. Warren,1
4862,Amy Klobuchar,Joe Donnelly,1
4865,Amy Klobuchar,Gary C. Peters,1
4868,Amy Klobuchar,Deborah Ann Stabenow,1
4869,Amy Klobuchar,Barbara Boxer,1
4870,Amy Klobuchar,Claire Mccaskill,1
4871,Amy Klobuchar,Bob Casey,1
4875,Amy Klobuchar,Patrick Joseph Leahy,1
4876,Amy Klobuchar,Tom Udall,1
4882,Amy Klobuchar,Angus King,1
4884,Amy Klobuchar,Mark R. Warner,1
4885,Amy Klobuchar,Timothy Kaine,1
4893,Amy Klobuchar,Barbara Ann Mikulski,1
4900,Richard Burr,John Hoeven,1
4901,Richard Burr,Tim Scott,1
4903,Richard Burr,James E. Risch,1
4906,Richard Burr,Mark Steven Kirk,1
4909,Richard Burr,Rob Portman,1
4914,Richard Burr,Thad Cochran,1
4920,Richard Burr,Jerry Moran,1
4922,Richard Burr,John Barrasso,1
4927,Richard Burr,Roger F. Wicker,1
4941,Richard Burr,Johnny Isakson,1
4942,Richard Burr,Roy Blunt,1
4944,Richard Burr,Pat Toomey,1
4952,Richard Burr,Marco Rubio,1
4966,Richard Burr,Kelly Ayotte,1
4972,Richard Burr,Lindsey O. Graham,1
4973,Richard Burr,John Cornyn,1
4977,Richard Burr,Michael D. Crapo,1
4981,Richard Burr,Shelley Moore Capito,1
4987,Richard Burr,Thomas Roland Tillis,1
4988,Richard Burr,Pat Roberts,1
4989,Richard Burr,Jim Inhofe,1
4990,Richard Burr,David Alfred Perdue,1
4991,Richard Burr,Daniel Ray Coats,1
4992,Richard Burr,Richard Craig Shelby,1
4996,Richard Burr,Jeff Sessions,1
4997,Richard Burr,John Boozman,1
4999,Richard Burr,Tom Cotton,1
5001,Ted Cruz,Tim Scott,1
5002,Ted Cruz,David Vitter,1
5003,Ted Cruz,James E. Risch,1
5010,Ted Cruz,Orrin Grant Hatch,1
5015,Ted Cruz,Ron Johnson,1
5018,Ted Cruz,Rand Paul,1
5022,Ted Cruz,John Barrasso,1
5027,Ted Cruz,Roger F. Wicker,1
5028,Ted Cruz,Mitch Mcconnell,1
5041,Ted Cruz,Johnny Isakson,1
5042,Ted Cruz,Roy Blunt,1
5044,Ted Cruz,Pat Toomey,1
5052,Ted Cruz,Marco Rubio,1
5056,Ted Cruz,John R. Thune,1
5058,Ted Cruz,Steve Daines,1
5061,Ted Cruz,Michael B. Enzi,1
5063,Ted Cruz,Deb Fischer,1
5064,Ted Cruz,John Sidney Mccain,1
5067,Ted Cruz,Mike Lee,1
5072,Ted Cruz,Lindsey O. Graham,1
5073,Ted Cruz,John Cornyn,1
5077,Ted Cruz,Michael D. Crapo,1
5083,Ted Cruz,Mike Rounds,1
5087,Ted Cruz,Thomas Roland Tillis,1
5088,Ted Cruz,Pat Roberts,1
5089,Ted Cruz,Jim Inhofe,1
5090,Ted Cruz,David Alfred Perdue,1
5091,Ted Cruz,Daniel Ray Coats,1
5092,Ted Cruz,Richard Craig Shelby,1
5094,Ted Cruz,James Lankford,1
5095,Ted Cruz,Bob Corker,1
5096,Ted Cruz,Jeff Sessions,1
5097,Ted Cruz,John Boozman,1
5098,Ted Cruz,Ben Sasse,1
5099,Ted Cruz,Tom Cotton,1
5104,Cory A. Booker,Benjamin L. Cardin,1
5107,Cory A. Booker,Ron Wyden,1
5108,Cory A. Booker,Dianne Feinstein,1
5112,Cory A. Booker,Maria Cantwell,1
5113,Cory A. Booker,Sherrod Brown,1
5116,Cory A. Booker,Martin Heinrich,1
5117,Cory A. Booker,Charles E. Schumer,1
5119,Cory A. Booker,Richard J. Durbin,1
5124,Cory A. Booker,Patty Murray,1
5126,Cory A. Booker,Christopher A. Coons,1
5130,Cory A. Booker,Bernard Sanders,1
5131,Cory A. Booker,Robert Menendez,1
5132,Cory A. Booker,Jeff Merkley,1
5133,Cory A. Booker,Edward J. Markey,1
5136,Cory A. Booker,Brian Schatz,1
5137,Cory A. Booker,Al Franken,1
5139,Cory A. Booker,Mazie K. Hirono,1
5140,Cory A. Booker,Kirsten E. Gillibrand,1
5143,Cory A. Booker,Richard Blumenthal,1
5145,Cory A. Booker,Christopher Murphy,1
5146,Cory A. Booker,Thomas R. Carper,1
5147,Cory A. Booker,Tammy Baldwin,1
5153,Cory A. Booker,Clarence William Nelson,1
5154,Cory A. Booker,John F. Reed,1
5155,Cory A. Booker,Sheldon Whitehouse,1
5159,Cory A. Booker,Harry M. Reid,1
5160,Cory A. Booker,Elizabeth A. Warren,1
5165,Cory A. Booker,Gary C. Peters,1
5168,Cory A. Booker,Deborah Ann Stabenow,1
5169,Cory A. Booker,Barbara Boxer,1
5171,Cory A. Booker,Bob Casey,1
5175,Cory A. Booker,Patrick Joseph Leahy,1
5185,Cory A. Booker,Timothy Kaine,1
5193,Cory A. Booker,Barbara Ann Mikulski,1
5201,Marco Rubio,Tim Scott,1
5203,Marco Rubio,James E. Risch,1
5215,Marco Rubio,Ron Johnson,1
5222,Marco Rubio,John Barrasso,1
5227,Marco Rubio,Roger F. Wicker,1
5229,Marco Rubio,Cory Gardner,1
5241,Marco Rubio,Johnny Isakson,1
5244,Marco Rubio,Pat Toomey,1
5249,Marco Rubio,Richard Burr,1
5250,Marco Rubio,Ted Cruz,1
5263,Marco Rubio,Deb Fischer,1
5264,Marco Rubio,John Sidney Mccain,1
5267,Marco Rubio,Mike Lee,1
5272,Marco Rubio,Lindsey O. Graham,1
5273,Marco Rubio,John Cornyn,1
5280,Marco Rubio,Joni Ernst,1
5287,Marco Rubio,Thomas Roland Tillis,1
5288,Marco Rubio,Pat Roberts,1
5289,Marco Rubio,Jim Inhofe,1
5290,Marco Rubio,David Alfred Perdue,1
5291,Marco Rubio,Daniel Ray Coats,1
5292,Marco Rubio,Richard Craig Shelby,1
5295,Marco Rubio,Bob Corker,1
5296,Marco Rubio,Jeff Sessions,1
5297,Marco Rubio,John Boozman,1
5298,Marco Rubio,Ben Sasse,1
5299,Marco Rubio,Tom Cotton,1
5308,Clarence William Nelson,Dianne Feinstein,1
5317,Clarence William Nelson,Charles E. Schumer,1
5331,Clarence William Nelson,Robert Menendez,1
5340,Clarence William Nelson,Kirsten E. Gillibrand,1
5343,Clarence William Nelson,Richard Blumenthal,1
5346,Clarence William Nelson,Thomas R. Carper,1
5351,Clarence William Nelson,Cory A. Booker,1
5365,Clarence William Nelson,Gary C. Peters,1
5368,Clarence William Nelson,Deborah Ann Stabenow,1
5369,Clarence William Nelson,Barbara Boxer,1
5371,Clarence William Nelson,Bob Casey,1
5384,Clarence William Nelson,Mark R. Warner,1
5385,Clarence William Nelson,Timothy Kaine,1
5404,John F. Reed,Benjamin L. Cardin,1
5408,John F. Reed,Dianne Feinstein,1
5413,John F. Reed,Sherrod Brown,1
5416,John F. Reed,Martin Heinrich,1
5417,John F. Reed,Charles E. Schumer,1
5419,John F. Reed,Richard J. Durbin,1
5424,John F. Reed,Patty Murray,1
5426,John F. Reed,Christopher A. Coons,1
5430,John F. Reed,Bernard Sanders,1
5431,John F. Reed,Robert Menendez,1
5432,John F. Reed,Jeff Merkley,1
5433,John F. Reed,Edward J. Markey,1
5436,John F. Reed,Brian Schatz,1
5437,John F. Reed,Al Franken,1
5438,John F. Reed,Jeanne Shaheen,1
5439,John F. Reed,Mazie K. Hirono,1
5440,John F. Reed,Kirsten E. Gillibrand,1
5443,John F. Reed,Richard Blumenthal,1
5445,John F. Reed,Christopher Murphy,1
5446,John F. Reed,Thomas R. Carper,1
5447,John F. Reed,Tammy Baldwin,1
5448,John F. Reed,Amy Klobuchar,1
5451,John F. Reed,Cory A. Booker,1
5455,John F. Reed,Sheldon Whitehouse,1
5459,John F. Reed,Harry M. Reid,1
5460,John F. Reed,Elizabeth A. Warren,1
5465,John F. Reed,Gary C. Peters,1
5468,John F. Reed,Deborah Ann Stabenow,1
5469,John F. Reed,Barbara Boxer,1
5471,John F. Reed,Bob Casey,1
5475,John F. Reed,Patrick Joseph Leahy,1
5476,John F. Reed,Tom Udall,1
5485,John F. Reed,Timothy Kaine,1
5493,John F. Reed,Barbara Ann Mikulski,1
5504,Sheldon Whitehouse,Benjamin L. Cardin,1
5507,Sheldon Whitehouse,Ron Wyden,1
5508,Sheldon Whitehouse,Dianne Feinstein,1
5512,Sheldon Whitehouse,Maria Cantwell,1
5513,Sheldon Whitehouse,Sherrod Brown,1
5516,Sheldon Whitehouse,Martin Heinrich,1
5517,Sheldon Whitehouse,Charles E. Schumer,1
5519,Sheldon Whitehouse,Richard J. Durbin,1
5524,Sheldon Whitehouse,Patty Murray,1
5526,Sheldon Whitehouse,Christopher A. Coons,1
5530,Sheldon Whitehouse,Bernard Sanders,1
5531,Sheldon Whitehouse,Robert Menendez,1
5532,Sheldon Whitehouse,Jeff Merkley,1
5533,Sheldon Whitehouse,Edward J. Markey,1
5536,Sheldon Whitehouse,Brian Schatz,1
5537,Sheldon Whitehouse,Al Franken,1
5538,Sheldon Whitehouse,Jeanne Shaheen,1
5539,Sheldon Whitehouse,Mazie K. Hirono,1
5540,Sheldon Whitehouse,Kirsten E. Gillibrand,1
5543,Sheldon Whitehouse,Richard Blumenthal,1
5545,Sheldon Whitehouse,Christopher Murphy,1
5546,Sheldon Whitehouse,Thomas R. Carper,1
5547,Sheldon Whitehouse,Tammy Baldwin,1
5548,Sheldon Whitehouse,Amy Klobuchar,1
5551,Sheldon Whitehouse,Cory A. Booker,1
5554,Sheldon Whitehouse,John F. Reed,1
5560,Sheldon Whitehouse,Elizabeth A. Warren,1
5565,Sheldon Whitehouse,Gary C. Peters,1
5568,Sheldon Whitehouse,Deborah Ann Stabenow,1
5569,Sheldon Whitehouse,Barbara Boxer,1
5571,Sheldon Whitehouse,Bob Casey,1
5575,Sheldon Whitehouse,Patrick Joseph Leahy,1
5576,Sheldon Whitehouse,Tom Udall,1
5585,Sheldon Whitehouse,Timothy Kaine,1
5593,Sheldon Whitehouse,Barbara Ann Mikulski,1
5600,John R. Thune,John Hoeven,1
5601,John R. Thune,Tim Scott,1
5603,John R. Thune,James E. Risch,1
5610,John R. Thune,Orrin Grant Hatch,1
5614,John R. Thune,Thad Cochran,1
5615,John R. Thune,Ron Johnson,1
