,From,To,edge
5783,Thomas R. Carper,Alex Padilla,1
5790,Thomas R. Carper,Mazie K. Hirono,1
5795,Thomas R. Carper,Jon Ossoff,1
5797,Thomas R. Carper,John W. Hickenlooper,1
5827,Bill Cassidy,John Neely Kennedy,1
5829,Bill Cassidy,Roger W. Marshall,1
5833,Bill Cassidy,John Hoeven,1
5835,Bill Cassidy,Steve Daines,1
5842,Bill Cassidy,Josh Hawley,1
5871,Bill Cassidy,Cynthia M. Lummis,1
5877,Bill Cassidy,Kevin Cramer,1
5881,Bill Cassidy,James E. Risch,1
5885,Bill Cassidy,Tim Scott,1
5892,Bill Cassidy,Bill Hagerty,1
5894,Bill Cassidy,Deb Fischer,1
5896,Bill Cassidy,Richard Craig Shelby,1
5898,Bill Cassidy,John Boozman,1
5899,Bill Cassidy,Cindy Hyde-Smith,1
5950,Kyrsten Sinema,Mark R. Warner,1
5964,Kyrsten Sinema,Angus King,1
5965,Kyrsten Sinema,Jon Tester,1
5987,Kyrsten Sinema,Mark Kelly,1
5991,Kyrsten Sinema,Shelley Moore Capito,1
6000,John F. Reed,Jeff Merkley,1
6002,John F. Reed,Timothy Kaine,1
6004,John F. Reed,Bob Casey,1
6005,John F. Reed,Christopher Murphy,1
6006,John F. Reed,Catherine Cortez Masto,1
6010,John F. Reed,Jeanne Shaheen,1
6011,John F. Reed,Edward J. Markey,1
6013,John F. Reed,Richard J. Durbin,1
6014,John F. Reed,Martin Heinrich,1
6015,John F. Reed,Amy Klobuchar,1
6016,John F. Reed,Dianne Feinstein,1
6017,John F. Reed,Tammy Duckworth,1
6018,John F. Reed,Patty Murray,1
6019,John F. Reed,Richard Blumenthal,1
6021,John F. Reed,Raphael G. Warnock,1
6022,John F. Reed,Gary C. Peters,1
6023,John F. Reed,Christopher A. Coons,1
6024,John F. Reed,Margaret Wood Hassan,1
6025,John F. Reed,Robert Menendez,1
6026,John F. Reed,Tina Smith,1
6038,John F. Reed,Sherrod Brown,1
6040,John F. Reed,Cory A. Booker,1
6041,John F. Reed,Elizabeth A. Warren,1
6043,John F. Reed,Ben Ray Lujan,1
6045,John F. Reed,Kirsten E. Gillibrand,1
6048,John F. Reed,Tammy Baldwin,1
6050,John F. Reed,Mark R. Warner,1
6051,John F. Reed,Charles E. Schumer,1
6052,John F. Reed,Benjamin L. Cardin,1
6054,John F. Reed,Deborah Ann Stabenow,1
6055,John F. Reed,Jacklyn Rosen,1
6057,John F. Reed,Thomas R. Carper,1
6062,John F. Reed,Maria Cantwell,1
6063,John F. Reed,Ron Wyden,1
6064,John F. Reed,Angus King,1
6067,John F. Reed,Brian Schatz,1
6070,John F. Reed,Bernard Sanders,1
6074,John F. Reed,Sheldon Whitehouse,1
6075,John F. Reed,Chris Van Hollen,1
6079,John F. Reed,Michael F. Bennet,1
6083,John F. Reed,Alex Padilla,1
6088,John F. Reed,Patrick Joseph Leahy,1
6090,John F. Reed,Mazie K. Hirono,1
6095,John F. Reed,Jon Ossoff,1
6153,Lisa Murkowski,Dan Sullivan,1
6200,Maria Cantwell,Jeff Merkley,1
6202,Maria Cantwell,Timothy Kaine,1
6204,Maria Cantwell,Bob Casey,1
6205,Maria Cantwell,Christopher Murphy,1
6206,Maria Cantwell,Catherine Cortez Masto,1
6210,Maria Cantwell,Jeanne Shaheen,1
6211,Maria Cantwell,Edward J. Markey,1
6213,Maria Cantwell,Richard J. Durbin,1
6214,Maria Cantwell,Martin Heinrich,1
6215,Maria Cantwell,Amy Klobuchar,1
6216,Maria Cantwell,Dianne Feinstein,1
6217,Maria Cantwell,Tammy Duckworth,1
6218,Maria Cantwell,Patty Murray,1
6219,Maria Cantwell,Richard Blumenthal,1
6221,Maria Cantwell,Raphael G. Warnock,1
6222,Maria Cantwell,Gary C. Peters,1
6223,Maria Cantwell,Christopher A. Coons,1
6224,Maria Cantwell,Margaret Wood Hassan,1
6225,Maria Cantwell,Robert Menendez,1
6226,Maria Cantwell,Tina Smith,1
6238,Maria Cantwell,Sherrod Brown,1
6240,Maria Cantwell,Cory A. Booker,1
6241,Maria Cantwell,Elizabeth A. Warren,1
6243,Maria Cantwell,Ben Ray Lujan,1
6248,Maria Cantwell,Tammy Baldwin,1
6250,Maria Cantwell,Mark R. Warner,1
6251,Maria Cantwell,Charles E. Schumer,1
6252,Maria Cantwell,Benjamin L. Cardin,1
6254,Maria Cantwell,Deborah Ann Stabenow,1
6255,Maria Cantwell,Jacklyn Rosen,1
6257,Maria Cantwell,Thomas R. Carper,1
6260,Maria Cantwell,John F. Reed,1
6263,Maria Cantwell,Ron Wyden,1
6264,Maria Cantwell,Angus King,1
6267,Maria Cantwell,Brian Schatz,1
6270,Maria Cantwell,Bernard Sanders,1
6274,Maria Cantwell,Sheldon Whitehouse,1
6275,Maria Cantwell,Chris Van Hollen,1
6279,Maria Cantwell,Michael F. Bennet,1
6283,Maria Cantwell,Alex Padilla,1
6288,Maria Cantwell,Patrick Joseph Leahy,1
6290,Maria Cantwell,Mazie K. Hirono,1
6295,Maria Cantwell,Jon Ossoff,1
6297,Maria Cantwell,John W. Hickenlooper,1
6300,Ron Wyden,Jeff Merkley,1
6302,Ron Wyden,Timothy Kaine,1
6304,Ron Wyden,Bob Casey,1
6305,Ron Wyden,Christopher Murphy,1
6306,Ron Wyden,Catherine Cortez Masto,1
6311,Ron Wyden,Edward J. Markey,1
6313,Ron Wyden,Richard J. Durbin,1
6314,Ron Wyden,Martin Heinrich,1
6315,Ron Wyden,Amy Klobuchar,1
6316,Ron Wyden,Dianne Feinstein,1
6317,Ron Wyden,Tammy Duckworth,1
6318,Ron Wyden,Patty Murray,1
6319,Ron Wyden,Richard Blumenthal,1
6321,Ron Wyden,Raphael G. Warnock,1
6323,Ron Wyden,Christopher A. Coons,1
6325,Ron Wyden,Robert Menendez,1
6326,Ron Wyden,Tina Smith,1
6338,Ron Wyden,Sherrod Brown,1
6340,Ron Wyden,Cory A. Booker,1
6341,Ron Wyden,Elizabeth A. Warren,1
6343,Ron Wyden,Ben Ray Lujan,1
6345,Ron Wyden,Kirsten E. Gillibrand,1
6348,Ron Wyden,Tammy Baldwin,1
6350,Ron Wyden,Mark R. Warner,1
6352,Ron Wyden,Benjamin L. Cardin,1
6354,Ron Wyden,Deborah Ann Stabenow,1
6355,Ron Wyden,Jacklyn Rosen,1
6357,Ron Wyden,Thomas R. Carper,1
6360,Ron Wyden,John F. Reed,1
6362,Ron Wyden,Maria Cantwell,1
6367,Ron Wyden,Brian Schatz,1
6370,Ron Wyden,Bernard Sanders,1
6374,Ron Wyden,Sheldon Whitehouse,1
6375,Ron Wyden,Chris Van Hollen,1
6379,Ron Wyden,Michael F. Bennet,1
6383,Ron Wyden,Alex Padilla,1
6388,Ron Wyden,Patrick Joseph Leahy,1
6390,Ron Wyden,Mazie K. Hirono,1
6395,Ron Wyden,Jon Ossoff,1
6402,Angus King,Timothy Kaine,1
6404,Angus King,Bob Casey,1
6405,Angus King,Christopher Murphy,1
6410,Angus King,Jeanne Shaheen,1
6414,Angus King,Martin Heinrich,1
6415,Angus King,Amy Klobuchar,1
6418,Angus King,Patty Murray,1
6422,Angus King,Gary C. Peters,1
6423,Angus King,Christopher A. Coons,1
6424,Angus King,Margaret Wood Hassan,1
6426,Angus King,Tina Smith,1
6448,Angus King,Tammy Baldwin,1
6450,Angus King,Mark R. Warner,1
6454,Angus King,Deborah Ann Stabenow,1
6455,Angus King,Jacklyn Rosen,1
6457,Angus King,Thomas R. Carper,1
6459,Angus King,Kyrsten Sinema,1
6460,Angus King,John F. Reed,1
6462,Angus King,Maria Cantwell,1
6465,Angus King,Jon Tester,1
6474,Angus King,Sheldon Whitehouse,1
6479,Angus King,Michael F. Bennet,1
6484,Angus King,Susan Margaret Collins,1
6495,Angus King,Jon Ossoff,1
6510,Jon Tester,Jeanne Shaheen,1
6518,Jon Tester,Patty Murray,1
6522,Jon Tester,Gary C. Peters,1
6526,Jon Tester,Tina Smith,1
6548,Jon Tester,Tammy Baldwin,1
6550,Jon Tester,Mark R. Warner,1
6557,Jon Tester,Thomas R. Carper,1
6559,Jon Tester,Kyrsten Sinema,1
6564,Jon Tester,Angus King,1
6579,Jon Tester,Michael F. Bennet,1
6587,Jon Tester,Mark Kelly,1
6601,Jim Inhofe,Rand Paul,1
6603,Jim Inhofe,James Lankford,1
6608,Jim Inhofe,Tommy Tuberville,1
6609,Jim Inhofe,Mike Lee,1
6612,Jim Inhofe,Ted Cruz,1
6620,Jim Inhofe,Roy Blunt,1
6627,Jim Inhofe,John Neely Kennedy,1
6629,Jim Inhofe,Roger W. Marshall,1
6631,Jim Inhofe,Joni Ernst,1
6632,Jim Inhofe,Tom Cotton,1
6633,Jim Inhofe,John Hoeven,1
6634,Jim Inhofe,John R. Thune,1
6635,Jim Inhofe,Steve Daines,1
6637,Jim Inhofe,Rick Scott,1
6639,Jim Inhofe,Mike Rounds,1
6642,Jim Inhofe,Josh Hawley,1
6644,Jim Inhofe,Mike Braun,1
6646,Jim Inhofe,Marsha Blackburn,1
6649,Jim Inhofe,Jerry Moran,1
6669,Jim Inhofe,Pat Toomey,1
6671,Jim Inhofe,Cynthia M. Lummis,1
6676,Jim Inhofe,Ben Sasse,1
6677,Jim Inhofe,Kevin Cramer,1
6681,Jim Inhofe,James E. Risch,1
6682,Jim Inhofe,John Barrasso,1
6685,Jim Inhofe,Tim Scott,1
6686,Jim Inhofe,Roger F. Wicker,1
6689,Jim Inhofe,Thomas Roland Tillis,1
6692,Jim Inhofe,Bill Hagerty,1
6693,Jim Inhofe,Michael D. Crapo,1
6694,Jim Inhofe,Deb Fischer,1
6696,Jim Inhofe,Richard Craig Shelby,1
6698,Jim Inhofe,John Boozman,1
6699,Jim Inhofe,Cindy Hyde-Smith,1
6700,Brian Schatz,Jeff Merkley,1
6702,Brian Schatz,Timothy Kaine,1
6705,Brian Schatz,Christopher Murphy,1
6711,Brian Schatz,Edward J. Markey,1
6713,Brian Schatz,Richard J. Durbin,1
6714,Brian Schatz,Martin Heinrich,1
6715,Brian Schatz,Amy Klobuchar,1
6716,Brian Schatz,Dianne Feinstein,1
6717,Brian Schatz,Tammy Duckworth,1
6718,Brian Schatz,Patty Murray,1
6719,Brian Schatz,Richard Blumenthal,1
6721,Brian Schatz,Raphael G. Warnock,1
6723,Brian Schatz,Christopher A. Coons,1
6725,Brian Schatz,Robert Menendez,1
6726,Brian Schatz,Tina Smith,1
6738,Brian Schatz,Sherrod Brown,1
6740,Brian Schatz,Cory A. Booker,1
6741,Brian Schatz,Elizabeth A. Warren,1
6743,Brian Schatz,Ben Ray Lujan,1
6745,Brian Schatz,Kirsten E. Gillibrand,1
6748,Brian Schatz,Tammy Baldwin,1
6750,Brian Schatz,Mark R. Warner,1
6751,Brian Schatz,Charles E. Schumer,1
6752,Brian Schatz,Benjamin L. Cardin,1
6755,Brian Schatz,Jacklyn Rosen,1
6757,Brian Schatz,Thomas R. Carper,1
6760,Brian Schatz,John F. Reed,1
6762,Brian Schatz,Maria Cantwell,1
6763,Brian Schatz,Ron Wyden,1
6770,Brian Schatz,Bernard Sanders,1
6774,Brian Schatz,Sheldon Whitehouse,1
6775,Brian Schatz,Chris Van Hollen,1
6779,Brian Schatz,Michael F. Bennet,1
6783,Brian Schatz,Alex Padilla,1
6788,Brian Schatz,Patrick Joseph Leahy,1
6790,Brian Schatz,Mazie K. Hirono,1
6795,Brian Schatz,Jon Ossoff,1
6797,Brian Schatz,John W. Hickenlooper,1
6831,Charles Ernest Grassley,Joni Ernst,1
6833,Charles Ernest Grassley,John Hoeven,1
6842,Charles Ernest Grassley,Josh Hawley,1
6889,Charles Ernest Grassley,Thomas Roland Tillis,1
6893,Charles Ernest Grassley,Michael D. Crapo,1
6894,Charles Ernest Grassley,Deb Fischer,1
6896,Charles Ernest Grassley,Richard Craig Shelby,1
6903,Pat Toomey,James Lankford,1
6907,Pat Toomey,Ron Johnson,1
6908,Pat Toomey,Tommy Tuberville,1
6909,Pat Toomey,Mike Lee,1
6912,Pat Toomey,Ted Cruz,1
6935,Pat Toomey,Steve Daines,1
6946,Pat Toomey,Marsha Blackburn,1
6947,Pat Toomey,Mitch Mcconnell,1
6956,Pat Toomey,Mitt Romney,1
6966,Pat Toomey,Jim Inhofe,1
6972,Pat Toomey,Richard Burr,1
6973,Pat Toomey,Todd Young,1
6976,Pat Toomey,Ben Sasse,1
6982,Pat Toomey,John Barrasso,1
6993,Pat Toomey,Michael D. Crapo,1
6996,Pat Toomey,Richard Craig Shelby,1
7000,Bernard Sanders,Jeff Merkley,1
7002,Bernard Sanders,Timothy Kaine,1
7005,Bernard Sanders,Christopher Murphy,1
7006,Bernard Sanders,Catherine Cortez Masto,1
7011,Bernard Sanders,Edward J. Markey,1
7013,Bernard Sanders,Richard J. Durbin,1
7014,Bernard Sanders,Martin Heinrich,1
7015,Bernard Sanders,Amy Klobuchar,1
7016,Bernard Sanders,Dianne Feinstein,1
7017,Bernard Sanders,Tammy Duckworth,1
7018,Bernard Sanders,Patty Murray,1
7019,Bernard Sanders,Richard Blumenthal,1
7021,Bernard Sanders,Raphael G. Warnock,1
7023,Bernard Sanders,Christopher A. Coons,1
7025,Bernard Sanders,Robert Menendez,1
7026,Bernard Sanders,Tina Smith,1
7038,Bernard Sanders,Sherrod Brown,1
7040,Bernard Sanders,Cory A. Booker,1
7041,Bernard Sanders,Elizabeth A. Warren,1
7043,Bernard Sanders,Ben Ray Lujan,1
7045,Bernard Sanders,Kirsten E. Gillibrand,1
7048,Bernard Sanders,Tammy Baldwin,1
7054,Bernard Sanders,Deborah Ann Stabenow,1
7055,Bernard Sanders,Jacklyn Rosen,1
7060,Bernard Sanders,John F. Reed,1
7062,Bernard Sanders,Maria Cantwell,1
7063,Bernard Sanders,Ron Wyden,1
7067,Bernard Sanders,Brian Schatz,1
7074,Bernard Sanders,Sheldon Whitehouse,1
7075,Bernard Sanders,Chris Van Hollen,1
7079,Bernard Sanders,Michael F. Bennet,1
7083,Bernard Sanders,Alex Padilla,1
7088,Bernard Sanders,Patrick Joseph Leahy,1
7090,Bernard Sanders,Mazie K. Hirono,1
7095,Bernard Sanders,Jon Ossoff,1
7103,Cynthia M. Lummis,James Lankford,1
7107,Cynthia M. Lummis,Ron Johnson,1
7108,Cynthia M. Lummis,Tommy Tuberville,1
7112,Cynthia M. Lummis,Ted Cruz,1
7129,Cynthia M. Lummis,Roger W. Marshall,1
7131,Cynthia M. Lummis,Joni Ernst,1
7132,Cynthia M. Lummis,Tom Cotton,1
7133,Cynthia M. Lummis,John Hoeven,1
7134,Cynthia M. Lummis,John R. Thune,1
7135,Cynthia M. Lummis,Steve Daines,1
7137,Cynthia M. Lummis,Rick Scott,1
7139,Cynthia M. Lummis,Mike Rounds,1
7142,Cynthia M. Lummis,Josh Hawley,1
7144,Cynthia M. Lummis,Mike Braun,1
7146,Cynthia M. Lummis,Marsha Blackburn,1
7149,Cynthia M. Lummis,Jerry Moran,1
7158,Cynthia M. Lummis,Bill Cassidy,1
7166,Cynthia M. Lummis,Jim Inhofe,1
7176,Cynthia M. Lummis,Ben Sasse,1
7177,Cynthia M. Lummis,Kevin Cramer,1
7181,Cynthia M. Lummis,James E. Risch,1
7182,Cynthia M. Lummis,John Barrasso,1
7185,Cynthia M. Lummis,Tim Scott,1
7186,Cynthia M. Lummis,Roger F. Wicker,1
7189,Cynthia M. Lummis,Thomas Roland Tillis,1
7192,Cynthia M. Lummis,Bill Hagerty,1
7193,Cynthia M. Lummis,Michael D. Crapo,1
7194,Cynthia M. Lummis,Deb Fischer,1
7196,Cynthia M. Lummis,Richard Craig Shelby,1
7198,Cynthia M. Lummis,John Boozman,1
7199,Cynthia M. Lummis,Cindy Hyde-Smith,1
7207,Richard Burr,Ron Johnson,1
7220,Richard Burr,Roy Blunt,1
7247,Richard Burr,Mitch Mcconnell,1
7269,Richard Burr,Pat Toomey,1
7285,Richard Burr,Tim Scott,1
7289,Richard Burr,Thomas Roland Tillis,1
7292,Richard Burr,Bill Hagerty,1
7296,Richard Burr,Richard Craig Shelby,1
7307,Todd Young,Ron Johnson,1
7320,Todd Young,Roy Blunt,1
7329,Todd Young,Roger W. Marshall,1
7330,Todd Young,Marco Rubio,1
7331,Todd Young,Joni Ernst,1
7333,Todd Young,John Hoeven,1
7334,Todd Young,John R. Thune,1
7335,Todd Young,Steve Daines,1
7336,Todd Young,Rob Portman,1
7339,Todd Young,Mike Rounds,1
7344,Todd Young,Mike Braun,1
7369,Todd Young,Pat Toomey,1
7376,Todd Young,Ben Sasse,1
7378,Todd Young,Lindsey O. Graham,1
7381,Todd Young,James E. Risch,1
7385,Todd Young,Tim Scott,1
7389,Todd Young,Thomas Roland Tillis,1
7392,Todd Young,Bill Hagerty,1
7393,Todd Young,Michael D. Crapo,1
7394,Todd Young,Deb Fischer,1
7396,Todd Young,Richard Craig Shelby,1
7398,Todd Young,John Boozman,1
7399,Todd Young,Cindy Hyde-Smith,1
7400,Sheldon Whitehouse,Jeff Merkley,1
7402,Sheldon Whitehouse,Timothy Kaine,1
7404,Sheldon Whitehouse,Bob Casey,1
7405,Sheldon Whitehouse,Christopher Murphy,1
7406,Sheldon Whitehouse,Catherine Cortez Masto,1
7410,Sheldon Whitehouse,Jeanne Shaheen,1
7411,Sheldon Whitehouse,Edward J. Markey,1
7413,Sheldon Whitehouse,Richard J. Durbin,1
7414,Sheldon Whitehouse,Martin Heinrich,1
7415,Sheldon Whitehouse,Amy Klobuchar,1
7416,Sheldon Whitehouse,Dianne Feinstein,1
7417,Sheldon Whitehouse,Tammy Duckworth,1
7418,Sheldon Whitehouse,Patty Murray,1
7419,Sheldon Whitehouse,Richard Blumenthal,1
7421,Sheldon Whitehouse,Raphael G. Warnock,1
7423,Sheldon Whitehouse,Christopher A. Coons,1
7424,Sheldon Whitehouse,Margaret Wood Hassan,1
7425,Sheldon Whitehouse,Robert Menendez,1
7426,Sheldon Whitehouse,Tina Smith,1
7438,Sheldon Whitehouse,Sherrod Brown,1
7440,Sheldon Whitehouse,Cory A. Booker,1
7441,Sheldon Whitehouse,Elizabeth A. Warren,1
7443,Sheldon Whitehouse,Ben Ray Lujan,1
7445,Sheldon Whitehouse,Kirsten E. Gillibrand,1
7448,Sheldon Whitehouse,Tammy Baldwin,1
7452,Sheldon Whitehouse,Benjamin L. Cardin,1
7454,Sheldon Whitehouse,Deborah Ann Stabenow,1
7457,Sheldon Whitehouse,Thomas R. Carper,1
7460,Sheldon Whitehouse,John F. Reed,1
7462,Sheldon Whitehouse,Maria Cantwell,1
7463,Sheldon Whitehouse,Ron Wyden,1
7464,Sheldon Whitehouse,Angus King,1
7467,Sheldon Whitehouse,Brian Schatz,1
7470,Sheldon Whitehouse,Bernard Sanders,1
7475,Sheldon Whitehouse,Chris Van Hollen,1
7479,Sheldon Whitehouse,Michael F. Bennet,1
7483,Sheldon Whitehouse,Alex Padilla,1
7488,Sheldon Whitehouse,Patrick Joseph Leahy,1
7490,Sheldon Whitehouse,Mazie K. Hirono,1
7495,Sheldon Whitehouse,Jon Ossoff,1
7497,Sheldon Whitehouse,John W. Hickenlooper,1
7500,Chris Van Hollen,Jeff Merkley,1
7502,Chris Van Hollen,Timothy Kaine,1
7504,Chris Van Hollen,Bob Casey,1
7505,Chris Van Hollen,Christopher Murphy,1
7506,Chris Van Hollen,Catherine Cortez Masto,1
7510,Chris Van Hollen,Jeanne Shaheen,1
7511,Chris Van Hollen,Edward J. Markey,1
7513,Chris Van Hollen,Richard J. Durbin,1
7515,Chris Van Hollen,Amy Klobuchar,1
7516,Chris Van Hollen,Dianne Feinstein,1
7517,Chris Van Hollen,Tammy Duckworth,1
7518,Chris Van Hollen,Patty Murray,1
7519,Chris Van Hollen,Richard Blumenthal,1
7521,Chris Van Hollen,Raphael G. Warnock,1
7522,Chris Van Hollen,Gary C. Peters,1
7523,Chris Van Hollen,Christopher A. Coons,1
7525,Chris Van Hollen,Robert Menendez,1
7526,Chris Van Hollen,Tina Smith,1
7538,Chris Van Hollen,Sherrod Brown,1
7540,Chris Van Hollen,Cory A. Booker,1
7541,Chris Van Hollen,Elizabeth A. Warren,1
7543,Chris Van Hollen,Ben Ray Lujan,1
7545,Chris Van Hollen,Kirsten E. Gillibrand,1
7548,Chris Van Hollen,Tammy Baldwin,1
7550,Chris Van Hollen,Mark R. Warner,1
7551,Chris Van Hollen,Charles E. Schumer,1
7552,Chris Van Hollen,Benjamin L. Cardin,1
7554,Chris Van Hollen,Deborah Ann Stabenow,1
7555,Chris Van Hollen,Jacklyn Rosen,1
7557,Chris Van Hollen,Thomas R. Carper,1
7560,Chris Van Hollen,John F. Reed,1
7562,Chris Van Hollen,Maria Cantwell,1
7563,Chris Van Hollen,Ron Wyden,1
7567,Chris Van Hollen,Brian Schatz,1
7570,Chris Van Hollen,Bernard Sanders,1
7574,Chris Van Hollen,Sheldon Whitehouse,1
7579,Chris Van Hollen,Michael F. Bennet,1
7583,Chris Van Hollen,Alex Padilla,1
7588,Chris Van Hollen,Patrick Joseph Leahy,1
7590,Chris Van Hollen,Mazie K. Hirono,1
7595,Chris Van Hollen,Jon Ossoff,1
7601,Ben Sasse,Rand Paul,1
7603,Ben Sasse,James Lankford,1
7607,Ben Sasse,Ron Johnson,1
7609,Ben Sasse,Mike Lee,1
7612,Ben Sasse,Ted Cruz,1
7620,Ben Sasse,Roy Blunt,1
7629,Ben Sasse,Roger W. Marshall,1
7630,Ben Sasse,Marco Rubio,1
7632,Ben Sasse,Tom Cotton,1
7633,Ben Sasse,John Hoeven,1
7634,Ben Sasse,John R. Thune,1
7635,Ben Sasse,Steve Daines,1
7637,Ben Sasse,Rick Scott,1
7639,Ben Sasse,Mike Rounds,1
7642,Ben Sasse,Josh Hawley,1
7644,Ben Sasse,Mike Braun,1
7646,Ben Sasse,Marsha Blackburn,1
7649,Ben Sasse,Jerry Moran,1
7666,Ben Sasse,Jim Inhofe,1
7669,Ben Sasse,Pat Toomey,1
7671,Ben Sasse,Cynthia M. Lummis,1
7673,Ben Sasse,Todd Young,1
7681,Ben Sasse,James E. Risch,1
7685,Ben Sasse,Tim Scott,1
7692,Ben Sasse,Bill Hagerty,1
7694,Ben Sasse,Deb Fischer,1
7699,Ben Sasse,Cindy Hyde-Smith,1
7703,Kevin Cramer,James Lankford,1
7708,Kevin Cramer,Tommy Tuberville,1
7712,Kevin Cramer,Ted Cruz,1
7727,Kevin Cramer,John Neely Kennedy,1
7729,Kevin Cramer,Roger W. Marshall,1
7731,Kevin Cramer,Joni Ernst,1
7732,Kevin Cramer,Tom Cotton,1
7733,Kevin Cramer,John Hoeven,1
7734,Kevin Cramer,John R. Thune,1
7735,Kevin Cramer,Steve Daines,1
7737,Kevin Cramer,Rick Scott,1
7739,Kevin Cramer,Mike Rounds,1
7742,Kevin Cramer,Josh Hawley,1
7744,Kevin Cramer,Mike Braun,1
7746,Kevin Cramer,Marsha Blackburn,1
7749,Kevin Cramer,Jerry Moran,1
7753,Kevin Cramer,Dan Sullivan,1
7758,Kevin Cramer,Bill Cassidy,1
7766,Kevin Cramer,Jim Inhofe,1
7771,Kevin Cramer,Cynthia M. Lummis,1
7781,Kevin Cramer,James E. Risch,1
7782,Kevin Cramer,John Barrasso,1
7785,Kevin Cramer,Tim Scott,1
7786,Kevin Cramer,Roger F. Wicker,1
7789,Kevin Cramer,Thomas Roland Tillis,1
7791,Kevin Cramer,Shelley Moore Capito,1
7792,Kevin Cramer,Bill Hagerty,1
7793,Kevin Cramer,Michael D. Crapo,1
7794,Kevin Cramer,Deb Fischer,1
7796,Kevin Cramer,Richard Craig Shelby,1
7798,Kevin Cramer,John Boozman,1
7799,Kevin Cramer,Cindy Hyde-Smith,1
7820,Lindsey O. Graham,Roy Blunt,1
7873,Lindsey O. Graham,Todd Young,1
7885,Lindsey O. Graham,Tim Scott,1
7896,Lindsey O. Graham,Richard Craig Shelby,1
7900,Michael F. Bennet,Jeff Merkley,1
7902,Michael F. Bennet,Timothy Kaine,1
7904,Michael F. Bennet,Bob Casey,1
7905,Michael F. Bennet,Christopher Murphy,1
7906,Michael F. Bennet,Catherine Cortez Masto,1
7910,Michael F. Bennet,Jeanne Shaheen,1
7911,Michael F. Bennet,Edward J. Markey,1
7913,Michael F. Bennet,Richard J. Durbin,1
7914,Michael F. Bennet,Martin Heinrich,1
7915,Michael F. Bennet,Amy Klobuchar,1
7916,Michael F. Bennet,Dianne Feinstein,1
7917,Michael F. Bennet,Tammy Duckworth,1
7918,Michael F. Bennet,Patty Murray,1
7919,Michael F. Bennet,Richard Blumenthal,1
7921,Michael F. Bennet,Raphael G. Warnock,1
7922,Michael F. Bennet,Gary C. Peters,1
7923,Michael F. Bennet,Christopher A. Coons,1
7924,Michael F. Bennet,Margaret Wood Hassan,1
7925,Michael F. Bennet,Robert Menendez,1
7926,Michael F. Bennet,Tina Smith,1
7938,Michael F. Bennet,Sherrod Brown,1
7940,Michael F. Bennet,Cory A. Booker,1
7941,Michael F. Bennet,Elizabeth A. Warren,1
7943,Michael F. Bennet,Ben Ray Lujan,1
7945,Michael F. Bennet,Kirsten E. Gillibrand,1
7948,Michael F. Bennet,Tammy Baldwin,1
7950,Michael F. Bennet,Mark R. Warner,1
7951,Michael F. Bennet,Charles E. Schumer,1
7952,Michael F. Bennet,Benjamin L. Cardin,1
7954,Michael F. Bennet,Deborah Ann Stabenow,1
7955,Michael F. Bennet,Jacklyn Rosen,1
7957,Michael F. Bennet,Thomas R. Carper,1
7960,Michael F. Bennet,John F. Reed,1
7962,Michael F. Bennet,Maria Cantwell,1
7963,Michael F. Bennet,Ron Wyden,1
7964,Michael F. Bennet,Angus King,1
7965,Michael F. Bennet,Jon Tester,1
7967,Michael F. Bennet,Brian Schatz,1
7970,Michael F. Bennet,Bernard Sanders,1
7974,Michael F. Bennet,Sheldon Whitehouse,1
7975,Michael F. Bennet,Chris Van Hollen,1
7983,Michael F. Bennet,Alex Padilla,1
7987,Michael F. Bennet,Mark Kelly,1
7988,Michael F. Bennet,Patrick Joseph Leahy,1
7990,Michael F. Bennet,Mazie K. Hirono,1
7995,Michael F. Bennet,Jon Ossoff,1
7997,Michael F. Bennet,John W. Hickenlooper,1
8103,James E. Risch,James Lankford,1
8107,James E. Risch,Ron Johnson,1
8112,James E. Risch,Ted Cruz,1
8120,James E. Risch,Roy Blunt,1
8127,James E. Risch,John Neely Kennedy,1
8128,James E. Risch,John Cornyn,1
8129,James E. Risch,Roger W. Marshall,1
8130,James E. Risch,Marco Rubio,1
8131,James E. Risch,Joni Ernst,1
8132,James E. Risch,Tom Cotton,1
8133,James E. Risch,John Hoeven,1
8134,James E. Risch,John R. Thune,1
8135,James E. Risch,Steve Daines,1
8137,James E. Risch,Rick Scott,1
8139,James E. Risch,Mike Rounds,1
8142,James E. Risch,Josh Hawley,1
8144,James E. Risch,Mike Braun,1
8146,James E. Risch,Marsha Blackburn,1
8149,James E. Risch,Jerry Moran,1
8153,James E. Risch,Dan Sullivan,1
8156,James E. Risch,Mitt Romney,1
8158,James E. Risch,Bill Cassidy,1
8166,James E. Risch,Jim Inhofe,1
8171,James E. Risch,Cynthia M. Lummis,1
8173,James E. Risch,Todd Young,1
8176,James E. Risch,Ben Sasse,1
8177,James E. Risch,Kevin Cramer,1
8182,James E. Risch,John Barrasso,1
8185,James E. Risch,Tim Scott,1
8186,James E. Risch,Roger F. Wicker,1
8189,James E. Risch,Thomas Roland Tillis,1
8192,James E. Risch,Bill Hagerty,1
8193,James E. Risch,Michael D. Crapo,1
8194,James E. Risch,Deb Fischer,1
8196,James E. Risch,Richard Craig Shelby,1
8198,James E. Risch,John Boozman,1
8199,James E. Risch,Cindy Hyde-Smith,1
8203,John Barrasso,James Lankford,1
