,From,To,edge
9277,Roger F. Wicker,Mike Johanns,1
9279,Roger F. Wicker,James W. Demint,1
9280,Roger F. Wicker,Orrin Grant Hatch,1
9283,Roger F. Wicker,Bob Corker,1
9284,Roger F. Wicker,Jon Llewellyn Kyl,1
9286,Roger F. Wicker,Mitch Mcconnell,1
9287,Roger F. Wicker,Jim Bunning,1
9289,Roger F. Wicker,Judd Gregg,1
9296,Roger F. Wicker,Robert F. Bennett,1
9301,Roger F. Wicker,Thad Cochran,1
9302,Roger F. Wicker,Christopher S. Bond,1
9303,Roger F. Wicker,George S. Lemieux,1
9304,Roger F. Wicker,Jeff Sessions,1
9305,Roger F. Wicker,Richard Craig Shelby,1
9306,Roger F. Wicker,James E. Risch,1
9317,Judd Gregg,Jeanne Shaheen,1
9323,Judd Gregg,Richard Burr,1
9331,Judd Gregg,John Cornyn,1
9336,Judd Gregg,Kay Bailey Hutchison,1
9340,Judd Gregg,John R. Thune,1
9350,Judd Gregg,Joseph I. Lieberman,1
9351,Judd Gregg,Sam Brownback,1
9355,Judd Gregg,Saxby Chambliss,1
9360,Judd Gregg,Michael B. Enzi,1
9363,Judd Gregg,Tom Coburn,1
9368,Judd Gregg,John Barrasso,1
9376,Judd Gregg,John Ensign,1
9378,Judd Gregg,Lamar Alexander,1
9379,Judd Gregg,Johnny Isakson,1
9381,Judd Gregg,Jim Inhofe,1
9382,Judd Gregg,Mark R. Warner,1
9384,Judd Gregg,Mike Johanns,1
9386,Judd Gregg,James W. Demint,1
9387,Judd Gregg,Orrin Grant Hatch,1
9390,Judd Gregg,Bob Corker,1
9391,Judd Gregg,Jon Llewellyn Kyl,1
9393,Judd Gregg,Mitch Mcconnell,1
9394,Judd Gregg,Jim Bunning,1
9395,Judd Gregg,Roger F. Wicker,1
9403,Judd Gregg,Robert F. Bennett,1
9409,Judd Gregg,Christopher S. Bond,1
9413,Judd Gregg,James E. Risch,1
9430,Kay R. Hagan,Richard Burr,1
9489,Kay R. Hagan,Mark R. Warner,1
9525,Roland Burris,Bob Casey,1
9527,Roland Burris,John F. Reed,1
9528,Roland Burris,Blanche Lambert Lincoln,1
9529,Roland Burris,Benjamin L. Cardin,1
9530,Roland Burris,Richard J. Durbin,1
9532,Roland Burris,Michael F. Bennet,1
9533,Roland Burris,Daniel Kohikina Akaka,1
9538,Roland Burris,Mary Landrieu,1
9539,Roland Burris,Thomas Richard Harkin,1
9540,Roland Burris,Sheldon Whitehouse,1
9541,Roland Burris,Evan Bayh,1
9543,Roland Burris,Carl Milton Levin,1
9546,Roland Burris,Deborah Ann Stabenow,1
9547,Roland Burris,Barbara Boxer,1
9549,Roland Burris,John Forbes Kerry,1
9555,Roland Burris,Robert Menendez,1
9556,Roland Burris,Christopher John Dodd,1
9560,Roland Burris,Jon Tester,1
9563,Roland Burris,Sherrod Brown,1
9566,Roland Burris,Charles E. Schumer,1
9570,Roland Burris,Tim Johnson,1
9573,Roland Burris,Kirsten E. Gillibrand,1
9576,Roland Burris,Ron Wyden,1
9579,Roland Burris,Frank R. Lautenberg,1
9581,Roland Burris,Patrick Joseph Leahy,1
9583,Roland Burris,Patty Murray,1
9597,Roland Burris,Edward E. Kaufman,1
9599,Roland Burris,Bernard Sanders,1
9602,Roland Burris,Jeff Merkley,1
9606,Roland Burris,Robert Carlyle Byrd,1
9614,Roland Burris,Barbara Ann Mikulski,1
9615,Roland Burris,Al Franken,1
9616,Roland Burris,Tom Udall,1
9618,Roland Burris,Mark Begich,1
9696,Claire Mccaskill,"James H. ""Jim"" Webb",1
9703,Claire Mccaskill,Mark R. Warner,1
9730,Claire Mccaskill,Christopher S. Bond,1
9739,Barbara Ann Mikulski,Bob Casey,1
9741,Barbara Ann Mikulski,John F. Reed,1
9742,Barbara Ann Mikulski,Blanche Lambert Lincoln,1
9743,Barbara Ann Mikulski,Benjamin L. Cardin,1
9744,Barbara Ann Mikulski,Richard J. Durbin,1
9745,Barbara Ann Mikulski,Jeanne Shaheen,1
9746,Barbara Ann Mikulski,Michael F. Bennet,1
9747,Barbara Ann Mikulski,Daniel Kohikina Akaka,1
9749,Barbara Ann Mikulski,Jesse Francis Bingaman,1
9750,Barbara Ann Mikulski,Susan Margaret Collins,1
9752,Barbara Ann Mikulski,Mary Landrieu,1
9753,Barbara Ann Mikulski,Thomas Richard Harkin,1
9754,Barbara Ann Mikulski,Sheldon Whitehouse,1
9755,Barbara Ann Mikulski,Evan Bayh,1
9757,Barbara Ann Mikulski,Carl Milton Levin,1
9760,Barbara Ann Mikulski,Deborah Ann Stabenow,1
9761,Barbara Ann Mikulski,Barbara Boxer,1
9762,Barbara Ann Mikulski,Dianne Feinstein,1
9763,Barbara Ann Mikulski,John Forbes Kerry,1
9769,Barbara Ann Mikulski,Robert Menendez,1
9770,Barbara Ann Mikulski,Christopher John Dodd,1
9777,Barbara Ann Mikulski,Sherrod Brown,1
9778,Barbara Ann Mikulski,Joseph I. Lieberman,1
9780,Barbara Ann Mikulski,Charles E. Schumer,1
9782,Barbara Ann Mikulski,Olympia J. Snowe,1
9784,Barbara Ann Mikulski,Tim Johnson,1
9787,Barbara Ann Mikulski,Kirsten E. Gillibrand,1
9790,Barbara Ann Mikulski,Ron Wyden,1
9793,Barbara Ann Mikulski,Frank R. Lautenberg,1
9794,Barbara Ann Mikulski,Mark Lunsford Pryor,1
9795,Barbara Ann Mikulski,Patrick Joseph Leahy,1
9797,Barbara Ann Mikulski,Patty Murray,1
9801,Barbara Ann Mikulski,Edward Moore Kennedy,1
9802,Barbara Ann Mikulski,Maria Cantwell,1
9803,Barbara Ann Mikulski,"James H. ""Jim"" Webb",1
9810,Barbara Ann Mikulski,Mark R. Warner,1
9811,Barbara Ann Mikulski,Edward E. Kaufman,1
9813,Barbara Ann Mikulski,Bernard Sanders,1
9816,Barbara Ann Mikulski,Jeff Merkley,1
9826,Barbara Ann Mikulski,Roland Burris,1
9829,Barbara Ann Mikulski,Al Franken,1
9830,Barbara Ann Mikulski,Tom Udall,1
9832,Barbara Ann Mikulski,Mark Begich,1
9846,Al Franken,Bob Casey,1
9848,Al Franken,John F. Reed,1
9851,Al Franken,Richard J. Durbin,1
9860,Al Franken,Thomas Richard Harkin,1
9861,Al Franken,Sheldon Whitehouse,1
9867,Al Franken,Deborah Ann Stabenow,1
9868,Al Franken,Barbara Boxer,1
9876,Al Franken,Robert Menendez,1
9878,Al Franken,Kent Conrad,1
9884,Al Franken,Sherrod Brown,1
9887,Al Franken,Charles E. Schumer,1
9891,Al Franken,Tim Johnson,1
9892,Al Franken,Amy Klobuchar,1
9894,Al Franken,Kirsten E. Gillibrand,1
9900,Al Franken,Frank R. Lautenberg,1
9902,Al Franken,Patrick Joseph Leahy,1
9904,Al Franken,Patty Murray,1
9920,Al Franken,Bernard Sanders,1
9923,Al Franken,Jeff Merkley,1
9933,Al Franken,Roland Burris,1
9935,Al Franken,Barbara Ann Mikulski,1
9937,Al Franken,Tom Udall,1
9957,Tom Udall,Benjamin L. Cardin,1
9958,Tom Udall,Richard J. Durbin,1
9959,Tom Udall,Jeanne Shaheen,1
9960,Tom Udall,Michael F. Bennet,1
9963,Tom Udall,Jesse Francis Bingaman,1
9967,Tom Udall,Thomas Richard Harkin,1
9970,Tom Udall,Byron Leslie Dorgan,1
9974,Tom Udall,Deborah Ann Stabenow,1
9975,Tom Udall,Barbara Boxer,1
9984,Tom Udall,Christopher John Dodd,1
9985,Tom Udall,Kent Conrad,1
9988,Tom Udall,Jon Tester,1
9989,Tom Udall,Mark Udall,1
9998,Tom Udall,Tim Johnson,1
9999,Tom Udall,Amy Klobuchar,1
10004,Tom Udall,Ron Wyden,1
10007,Tom Udall,Frank R. Lautenberg,1
10008,Tom Udall,Mark Lunsford Pryor,1
10009,Tom Udall,Patrick Joseph Leahy,1
10011,Tom Udall,Patty Murray,1
10016,Tom Udall,Maria Cantwell,1
10027,Tom Udall,Bernard Sanders,1
10030,Tom Udall,Jeff Merkley,1
10040,Tom Udall,Roland Burris,1
10042,Tom Udall,Barbara Ann Mikulski,1
10043,Tom Udall,Al Franken,1
10046,Tom Udall,Mark Begich,1
10059,Robert F. Bennett,David Vitter,1
10072,Robert F. Bennett,Richard Burr,1
10080,Robert F. Bennett,John Cornyn,1
10085,Robert F. Bennett,Kay Bailey Hutchison,1
10086,Robert F. Bennett,Lisa Murkowski,1
10088,Robert F. Bennett,Lindsey O. Graham,1
10089,Robert F. Bennett,John R. Thune,1
10097,Robert F. Bennett,Michael D. Crapo,1
10100,Robert F. Bennett,Sam Brownback,1
10104,Robert F. Bennett,Saxby Chambliss,1
10109,Robert F. Bennett,Michael B. Enzi,1
10112,Robert F. Bennett,Tom Coburn,1
10117,Robert F. Bennett,John Barrasso,1
10120,Robert F. Bennett,Pat Roberts,1
10125,Robert F. Bennett,John Ensign,1
10127,Robert F. Bennett,Lamar Alexander,1
10128,Robert F. Bennett,Johnny Isakson,1
10130,Robert F. Bennett,Jim Inhofe,1
10133,Robert F. Bennett,Mike Johanns,1
10136,Robert F. Bennett,Orrin Grant Hatch,1
10142,Robert F. Bennett,Mitch Mcconnell,1
10143,Robert F. Bennett,Jim Bunning,1
10144,Robert F. Bennett,Roger F. Wicker,1
10145,Robert F. Bennett,Judd Gregg,1
10157,Robert F. Bennett,Thad Cochran,1
10158,Robert F. Bennett,Christopher S. Bond,1
10162,Robert F. Bennett,James E. Risch,1
10170,Mark Begich,Blanche Lambert Lincoln,1
10172,Mark Begich,Richard J. Durbin,1
10173,Mark Begich,Jeanne Shaheen,1
10175,Mark Begich,Daniel Kohikina Akaka,1
10177,Mark Begich,Jesse Francis Bingaman,1
10184,Mark Begich,Byron Leslie Dorgan,1
10188,Mark Begich,Deborah Ann Stabenow,1
10189,Mark Begich,Barbara Boxer,1
10193,Mark Begich,Lisa Murkowski,1
10197,Mark Begich,Robert Menendez,1
10200,Mark Begich,Daniel Ken Inouye,1
10202,Mark Begich,Jon Tester,1
10203,Mark Begich,Mark Udall,1
10212,Mark Begich,Tim Johnson,1
10213,Mark Begich,Amy Klobuchar,1
10221,Mark Begich,Frank R. Lautenberg,1
10225,Mark Begich,Patty Murray,1
10241,Mark Begich,Bernard Sanders,1
10244,Mark Begich,Jeff Merkley,1
10248,Mark Begich,Robert Carlyle Byrd,1
10254,Mark Begich,Roland Burris,1
10256,Mark Begich,Barbara Ann Mikulski,1
10258,Mark Begich,Tom Udall,1
10488,Arlen Specter,Bob Casey,1
10554,Arlen Specter,Arlen Specter,1
10594,Thad Cochran,David Vitter,1
10598,Thad Cochran,Blanche Lambert Lincoln,1
10607,Thad Cochran,Richard Burr,1
10608,Thad Cochran,Mary Landrieu,1
10611,Thad Cochran,Evan Bayh,1
10615,Thad Cochran,John Cornyn,1
10620,Thad Cochran,Kay Bailey Hutchison,1
10621,Thad Cochran,Lisa Murkowski,1
10624,Thad Cochran,John R. Thune,1
10627,Thad Cochran,Kent Conrad,1
10632,Thad Cochran,Michael D. Crapo,1
10635,Thad Cochran,Sam Brownback,1
10639,Thad Cochran,Saxby Chambliss,1
10644,Thad Cochran,Michael B. Enzi,1
10650,Thad Cochran,Mark Lunsford Pryor,1
10652,Thad Cochran,John Barrasso,1
10655,Thad Cochran,Pat Roberts,1
10662,Thad Cochran,Lamar Alexander,1
10663,Thad Cochran,Johnny Isakson,1
10664,Thad Cochran,E. Benjamin Nelson,1
10665,Thad Cochran,Jim Inhofe,1
10668,Thad Cochran,Mike Johanns,1
10670,Thad Cochran,James W. Demint,1
10671,Thad Cochran,Orrin Grant Hatch,1
10678,Thad Cochran,Jim Bunning,1
10679,Thad Cochran,Roger F. Wicker,1
10687,Thad Cochran,Robert F. Bennett,1
10693,Thad Cochran,Christopher S. Bond,1
10694,Thad Cochran,George S. Lemieux,1
10695,Thad Cochran,Jeff Sessions,1
10696,Thad Cochran,Richard Craig Shelby,1
10697,Thad Cochran,James E. Risch,1
10705,Christopher S. Bond,Blanche Lambert Lincoln,1
10714,Christopher S. Bond,Richard Burr,1
10722,Christopher S. Bond,John Cornyn,1
10727,Christopher S. Bond,Kay Bailey Hutchison,1
10731,Christopher S. Bond,John R. Thune,1
10739,Christopher S. Bond,Michael D. Crapo,1
10742,Christopher S. Bond,Sam Brownback,1
10746,Christopher S. Bond,Saxby Chambliss,1
10751,Christopher S. Bond,Michael B. Enzi,1
10754,Christopher S. Bond,Tom Coburn,1
10759,Christopher S. Bond,John Barrasso,1
10762,Christopher S. Bond,Pat Roberts,1
10767,Christopher S. Bond,John Ensign,1
10770,Christopher S. Bond,Johnny Isakson,1
10771,Christopher S. Bond,E. Benjamin Nelson,1
10772,Christopher S. Bond,Jim Inhofe,1
10775,Christopher S. Bond,Mike Johanns,1
10777,Christopher S. Bond,James W. Demint,1
10781,Christopher S. Bond,Bob Corker,1
10785,Christopher S. Bond,Jim Bunning,1
10786,Christopher S. Bond,Roger F. Wicker,1
10787,Christopher S. Bond,Judd Gregg,1
10790,Christopher S. Bond,Claire Mccaskill,1
10794,Christopher S. Bond,Robert F. Bennett,1
10799,Christopher S. Bond,Thad Cochran,1
10802,Christopher S. Bond,Jeff Sessions,1
10804,Christopher S. Bond,James E. Risch,1
10829,George S. Lemieux,John Cornyn,1
10834,George S. Lemieux,Kay Bailey Hutchison,1
10877,George S. Lemieux,Johnny Isakson,1
10887,George S. Lemieux,Clarence William Nelson,1
10893,George S. Lemieux,Roger F. Wicker,1
10906,George S. Lemieux,Thad Cochran,1
10909,George S. Lemieux,Jeff Sessions,1
10911,George S. Lemieux,James E. Risch,1
10915,Jeff Sessions,David Vitter,1
10928,Jeff Sessions,Richard Burr,1
10936,Jeff Sessions,John Cornyn,1
10941,Jeff Sessions,Kay Bailey Hutchison,1
10944,Jeff Sessions,Lindsey O. Graham,1
10945,Jeff Sessions,John R. Thune,1
10956,Jeff Sessions,Sam Brownback,1
10960,Jeff Sessions,Saxby Chambliss,1
10965,Jeff Sessions,Michael B. Enzi,1
10968,Jeff Sessions,Tom Coburn,1
10973,Jeff Sessions,John Barrasso,1
10976,Jeff Sessions,Pat Roberts,1
10981,Jeff Sessions,John Ensign,1
10983,Jeff Sessions,Lamar Alexander,1
10984,Jeff Sessions,Johnny Isakson,1
10986,Jeff Sessions,Jim Inhofe,1
10991,Jeff Sessions,James W. Demint,1
10992,Jeff Sessions,Orrin Grant Hatch,1
10995,Jeff Sessions,Bob Corker,1
10996,Jeff Sessions,Jon Llewellyn Kyl,1
10999,Jeff Sessions,Jim Bunning,1
11000,Jeff Sessions,Roger F. Wicker,1
11013,Jeff Sessions,Thad Cochran,1
11014,Jeff Sessions,Christopher S. Bond,1
11015,Jeff Sessions,George S. Lemieux,1
11017,Jeff Sessions,Richard Craig Shelby,1
11018,Jeff Sessions,James E. Risch,1
11022,Richard Craig Shelby,David Vitter,1
11043,Richard Craig Shelby,John Cornyn,1
11048,Richard Craig Shelby,Kay Bailey Hutchison,1
11052,Richard Craig Shelby,John R. Thune,1
11063,Richard Craig Shelby,Sam Brownback,1
11067,Richard Craig Shelby,Saxby Chambliss,1
11072,Richard Craig Shelby,Michael B. Enzi,1
11075,Richard Craig Shelby,Tom Coburn,1
11080,Richard Craig Shelby,John Barrasso,1
11083,Richard Craig Shelby,Pat Roberts,1
11091,Richard Craig Shelby,Johnny Isakson,1
11093,Richard Craig Shelby,Jim Inhofe,1
11096,Richard Craig Shelby,Mike Johanns,1
11098,Richard Craig Shelby,James W. Demint,1
11105,Richard Craig Shelby,Mitch Mcconnell,1
11106,Richard Craig Shelby,Jim Bunning,1
11107,Richard Craig Shelby,Roger F. Wicker,1
11120,Richard Craig Shelby,Thad Cochran,1
11123,Richard Craig Shelby,Jeff Sessions,1
11129,James E. Risch,David Vitter,1
11142,James E. Risch,Richard Burr,1
11150,James E. Risch,John Cornyn,1
11155,James E. Risch,Kay Bailey Hutchison,1
11156,James E. Risch,Lisa Murkowski,1
11158,James E. Risch,Lindsey O. Graham,1
11159,James E. Risch,John R. Thune,1
11165,James E. Risch,Jon Tester,1
11167,James E. Risch,Michael D. Crapo,1
11170,James E. Risch,Sam Brownback,1
11174,James E. Risch,Saxby Chambliss,1
11177,James E. Risch,John Sidney Mccain,1
11179,James E. Risch,Michael B. Enzi,1
11182,James E. Risch,Tom Coburn,1
11187,James E. Risch,John Barrasso,1
11190,James E. Risch,Pat Roberts,1
11191,James E. Risch,Charles Ernest Grassley,1
11195,James E. Risch,John Ensign,1
11197,James E. Risch,Lamar Alexander,1
11198,James E. Risch,Johnny Isakson,1
11200,James E. Risch,Jim Inhofe,1
11203,James E. Risch,Mike Johanns,1
11205,James E. Risch,James W. Demint,1
11206,James E. Risch,Orrin Grant Hatch,1
11209,James E. Risch,Bob Corker,1
11210,James E. Risch,Jon Llewellyn Kyl,1
11213,James E. Risch,Jim Bunning,1
11214,James E. Risch,Roger F. Wicker,1
11215,James E. Risch,Judd Gregg,1
11222,James E. Risch,Robert F. Bennett,1
11227,James E. Risch,Thad Cochran,1
11228,James E. Risch,Christopher S. Bond,1
11229,James E. Risch,George S. Lemieux,1
11230,James E. Risch,Jeff Sessions,1
