,From,To,edge
8989,E. Benjamin Nelson,Mel Martinez,1
8990,E. Benjamin Nelson,Pete Vichi Domenici,1
8993,E. Benjamin Nelson,Charles Ernest Grassley,1
9010,E. Benjamin Nelson,Jim Talent,1
9011,E. Benjamin Nelson,Norm Coleman,1
9015,E. Benjamin Nelson,Pat Roberts,1
9016,E. Benjamin Nelson,Mary Landrieu,1
9017,E. Benjamin Nelson,Jim Bunning,1
9023,E. Benjamin Nelson,Ken Salazar,1
9030,E. Benjamin Nelson,Blanche Lambert Lincoln,1
9034,E. Benjamin Nelson,Clarence William Nelson,1
9036,E. Benjamin Nelson,Patty Murray,1
9037,E. Benjamin Nelson,Thad Cochran,1
9038,E. Benjamin Nelson,John R. Thune,1
9040,E. Benjamin Nelson,Elizabeth H. Dole,1
9042,E. Benjamin Nelson,Tim Johnson,1
9044,E. Benjamin Nelson,David Vitter,1
9049,E. Benjamin Nelson,Max Sieben Baucus,1
9050,E. Benjamin Nelson,Kent Conrad,1
9056,E. Benjamin Nelson,Deborah Ann Stabenow,1
9062,E. Benjamin Nelson,Barbara Ann Mikulski,1
9064,E. Benjamin Nelson,Susan Margaret Collins,1
9065,E. Benjamin Nelson,Sam Brownback,1
9070,E. Benjamin Nelson,Conrad R. Burns,1
9071,E. Benjamin Nelson,Chuck Hagel,1
9074,E. Benjamin Nelson,Mark Dayton,1
9084,E. Benjamin Nelson,Mark Lunsford Pryor,1
9085,E. Benjamin Nelson,Byron Leslie Dorgan,1
9093,Patrick Joseph Leahy,Ron Wyden,1
9103,Patrick Joseph Leahy,James Merrill Jeffords,1
9104,Patrick Joseph Leahy,Edward Moore Kennedy,1
9105,Patrick Joseph Leahy,Dianne Feinstein,1
9109,Patrick Joseph Leahy,Paul Spyros Sarbanes,1
9110,Patrick Joseph Leahy,Richard J. Durbin,1
9114,Patrick Joseph Leahy,Christopher John Dodd,1
9115,Patrick Joseph Leahy,Hillary R Clinton,1
9119,Patrick Joseph Leahy,John F. Reed,1
9120,Patrick Joseph Leahy,Maria Cantwell,1
9121,Patrick Joseph Leahy,Barbara Boxer,1
9129,Patrick Joseph Leahy,Charles E. Schumer,1
9131,Patrick Joseph Leahy,Blanche Lambert Lincoln,1
9135,Patrick Joseph Leahy,Clarence William Nelson,1
9137,Patrick Joseph Leahy,Patty Murray,1
9142,Patrick Joseph Leahy,Thomas Richard Harkin,1
9143,Patrick Joseph Leahy,Tim Johnson,1
9147,Patrick Joseph Leahy,Jon S. Corzine,1
9153,Patrick Joseph Leahy,Joseph I. Lieberman,1
9154,Patrick Joseph Leahy,Russell D. Feingold,1
9157,Patrick Joseph Leahy,Deborah Ann Stabenow,1
9161,Patrick Joseph Leahy,John Forbes Kerry,1
9163,Patrick Joseph Leahy,Barbara Ann Mikulski,1
9169,Patrick Joseph Leahy,Barack Obama,1
9170,Patrick Joseph Leahy,Joseph Robinette Biden,1
9175,Patrick Joseph Leahy,Mark Dayton,1
9176,Patrick Joseph Leahy,Frank R. Lautenberg,1
9177,Patrick Joseph Leahy,Herbert H. Kohl,1
9184,Patrick Joseph Leahy,Evan Bayh,1
9185,Patrick Joseph Leahy,Mark Lunsford Pryor,1
9191,Tom Coburn,Mel Martinez,1
9193,Tom Coburn,A. Wayne Allard,1
9197,Tom Coburn,George F. Allen,1
9199,Tom Coburn,Jon Llewellyn Kyl,1
9201,Tom Coburn,Rick Santorum,1
9208,Tom Coburn,James W. Demint,1
9219,Tom Coburn,Jim Bunning,1
9224,Tom Coburn,Jim Inhofe,1
9240,Tom Coburn,John R. Thune,1
9242,Tom Coburn,Elizabeth H. Dole,1
9246,Tom Coburn,David Vitter,1
9247,Tom Coburn,John Cornyn,1
9265,Tom Coburn,Johnny Isakson,1
9267,Tom Coburn,Sam Brownback,1
9283,Tom Coburn,John Ensign,1
9284,Tom Coburn,Jeff Sessions,1
9288,Tom Coburn,Craig Thomas,1
9290,Tom Coburn,Richard Burr,1
9292,John Ensign,Mel Martinez,1
9294,John Ensign,A. Wayne Allard,1
9298,John Ensign,George F. Allen,1
9300,John Ensign,Jon Llewellyn Kyl,1
9309,John Ensign,James W. Demint,1
9320,John Ensign,Jim Bunning,1
9325,John Ensign,Jim Inhofe,1
9330,John Ensign,John E. Sununu,1
9341,John Ensign,John R. Thune,1
9360,John Ensign,Larry Edwin Craig,1
9373,John Ensign,Conrad R. Burns,1
9383,John Ensign,Tom Coburn,1
9385,John Ensign,Jeff Sessions,1
9390,John Ensign,Mitch Mcconnell,1
9391,John Ensign,Richard Burr,1
9393,Jeff Sessions,Mel Martinez,1
9395,Jeff Sessions,A. Wayne Allard,1
9401,Jeff Sessions,Jon Llewellyn Kyl,1
9405,Jeff Sessions,Michael B. Enzi,1
9410,Jeff Sessions,James W. Demint,1
9419,Jeff Sessions,Pat Roberts,1
9421,Jeff Sessions,Jim Bunning,1
9425,Jeff Sessions,Lamar Alexander,1
9426,Jeff Sessions,Jim Inhofe,1
9429,Jeff Sessions,Orrin Grant Hatch,1
9436,Jeff Sessions,Chester Trent Lott,1
9442,Jeff Sessions,John R. Thune,1
9444,Jeff Sessions,Elizabeth H. Dole,1
9448,Jeff Sessions,David Vitter,1
9449,Jeff Sessions,John Cornyn,1
9451,Jeff Sessions,Richard Craig Shelby,1
9458,Jeff Sessions,Saxby Chambliss,1
9459,Jeff Sessions,Lindsey O. Graham,1
9467,Jeff Sessions,Johnny Isakson,1
9469,Jeff Sessions,Sam Brownback,1
9476,Jeff Sessions,Judd Gregg,1
9484,Jeff Sessions,Tom Coburn,1
9485,Jeff Sessions,John Ensign,1
9491,Jeff Sessions,Mitch Mcconnell,1
9492,Jeff Sessions,Richard Burr,1
9497,Evan Bayh,Ron Wyden,1
9501,Evan Bayh,Richard Green Lugar,1
9503,Evan Bayh,Jesse Francis Bingaman,1
9509,Evan Bayh,Dianne Feinstein,1
9513,Evan Bayh,Paul Spyros Sarbanes,1
9514,Evan Bayh,Richard J. Durbin,1
9516,Evan Bayh,Norm Coleman,1
9518,Evan Bayh,Christopher John Dodd,1
9519,Evan Bayh,Hillary R Clinton,1
9521,Evan Bayh,Mary Landrieu,1
9523,Evan Bayh,John F. Reed,1
9524,Evan Bayh,Maria Cantwell,1
9525,Evan Bayh,Barbara Boxer,1
9528,Evan Bayh,Ken Salazar,1
9533,Evan Bayh,Charles E. Schumer,1
9535,Evan Bayh,Blanche Lambert Lincoln,1
9539,Evan Bayh,Clarence William Nelson,1
9540,Evan Bayh,Carl Milton Levin,1
9541,Evan Bayh,Patty Murray,1
9546,Evan Bayh,Thomas Richard Harkin,1
9547,Evan Bayh,Tim Johnson,1
9553,Evan Bayh,Jay Rockefeller,1
9555,Evan Bayh,Kent Conrad,1
9557,Evan Bayh,Joseph I. Lieberman,1
9561,Evan Bayh,Deborah Ann Stabenow,1
9565,Evan Bayh,John Forbes Kerry,1
9566,Evan Bayh,Thomas R. Carper,1
9567,Evan Bayh,Barbara Ann Mikulski,1
9569,Evan Bayh,Susan Margaret Collins,1
9572,Evan Bayh,Arlen Specter,1
9573,Evan Bayh,Barack Obama,1
9578,Evan Bayh,Michael Dewine,1
9579,Evan Bayh,Mark Dayton,1
9580,Evan Bayh,Frank R. Lautenberg,1
9581,Evan Bayh,Herbert H. Kohl,1
9584,Evan Bayh,Patrick Joseph Leahy,1
9589,Evan Bayh,Mark Lunsford Pryor,1
9604,Mark Lunsford Pryor,Jesse Francis Bingaman,1
9608,Mark Lunsford Pryor,James Merrill Jeffords,1
9611,Mark Lunsford Pryor,Olympia J. Snowe,1
9615,Mark Lunsford Pryor,Richard J. Durbin,1
9616,Mark Lunsford Pryor,Jim Talent,1
9617,Mark Lunsford Pryor,Norm Coleman,1
9620,Mark Lunsford Pryor,Hillary R Clinton,1
9621,Mark Lunsford Pryor,Pat Roberts,1
9622,Mark Lunsford Pryor,Mary Landrieu,1
9624,Mark Lunsford Pryor,John F. Reed,1
9625,Mark Lunsford Pryor,Maria Cantwell,1
9626,Mark Lunsford Pryor,Barbara Boxer,1
9629,Mark Lunsford Pryor,Ken Salazar,1
9630,Mark Lunsford Pryor,Daniel Kohikina Akaka,1
9634,Mark Lunsford Pryor,Charles E. Schumer,1
9636,Mark Lunsford Pryor,Blanche Lambert Lincoln,1
9640,Mark Lunsford Pryor,Clarence William Nelson,1
9642,Mark Lunsford Pryor,Patty Murray,1
9647,Mark Lunsford Pryor,Thomas Richard Harkin,1
9648,Mark Lunsford Pryor,Tim Johnson,1
9654,Mark Lunsford Pryor,Jay Rockefeller,1
9655,Mark Lunsford Pryor,Max Sieben Baucus,1
9656,Mark Lunsford Pryor,Kent Conrad,1
9658,Mark Lunsford Pryor,Joseph I. Lieberman,1
9662,Mark Lunsford Pryor,Deborah Ann Stabenow,1
9664,Mark Lunsford Pryor,Robert Carlyle Byrd,1
9666,Mark Lunsford Pryor,John Forbes Kerry,1
9668,Mark Lunsford Pryor,Barbara Ann Mikulski,1
9670,Mark Lunsford Pryor,Susan Margaret Collins,1
9672,Mark Lunsford Pryor,Daniel Ken Inouye,1
9676,Mark Lunsford Pryor,Conrad R. Burns,1
9677,Mark Lunsford Pryor,Chuck Hagel,1
9680,Mark Lunsford Pryor,Mark Dayton,1
9681,Mark Lunsford Pryor,Frank R. Lautenberg,1
9682,Mark Lunsford Pryor,Herbert H. Kohl,1
9683,Mark Lunsford Pryor,Christopher S. Bond,1
9684,Mark Lunsford Pryor,E. Benjamin Nelson,1
9685,Mark Lunsford Pryor,Patrick Joseph Leahy,1
9689,Mark Lunsford Pryor,Evan Bayh,1
9691,Mark Lunsford Pryor,Byron Leslie Dorgan,1
9705,Byron Leslie Dorgan,Jesse Francis Bingaman,1
9726,Byron Leslie Dorgan,Maria Cantwell,1
9730,Byron Leslie Dorgan,Ken Salazar,1
9737,Byron Leslie Dorgan,Blanche Lambert Lincoln,1
9741,Byron Leslie Dorgan,Clarence William Nelson,1
9745,Byron Leslie Dorgan,John R. Thune,1
9748,Byron Leslie Dorgan,Thomas Richard Harkin,1
9749,Byron Leslie Dorgan,Tim Johnson,1
9755,Byron Leslie Dorgan,Jay Rockefeller,1
9756,Byron Leslie Dorgan,Max Sieben Baucus,1
9757,Byron Leslie Dorgan,Kent Conrad,1
9763,Byron Leslie Dorgan,Deborah Ann Stabenow,1
9765,Byron Leslie Dorgan,Robert Carlyle Byrd,1
9769,Byron Leslie Dorgan,Barbara Ann Mikulski,1
9773,Byron Leslie Dorgan,Daniel Ken Inouye,1
9777,Byron Leslie Dorgan,Conrad R. Burns,1
9781,Byron Leslie Dorgan,Mark Dayton,1
9783,Byron Leslie Dorgan,Herbert H. Kohl,1
9785,Byron Leslie Dorgan,E. Benjamin Nelson,1
9791,Byron Leslie Dorgan,Mark Lunsford Pryor,1
9793,Byron Leslie Dorgan,Craig Thomas,1
9799,Craig Thomas,A. Wayne Allard,1
9801,Craig Thomas,Charles Ernest Grassley,1
9803,Craig Thomas,George F. Allen,1
9805,Craig Thomas,Jon Llewellyn Kyl,1
9808,Craig Thomas,Michael D. Crapo,1
9809,Craig Thomas,Michael B. Enzi,1
9823,Craig Thomas,Pat Roberts,1
9825,Craig Thomas,Jim Bunning,1
9839,Craig Thomas,Theodore F. Stevens,1
9846,Craig Thomas,John R. Thune,1
9857,Craig Thomas,Max Sieben Baucus,1
9858,Craig Thomas,Kent Conrad,1
9865,Craig Thomas,Larry Edwin Craig,1
9878,Craig Thomas,Conrad R. Burns,1
9885,Craig Thomas,Christopher S. Bond,1
9888,Craig Thomas,Tom Coburn,1
9893,Craig Thomas,Byron Leslie Dorgan,1
9898,Mitch Mcconnell,Mel Martinez,1
9900,Mitch Mcconnell,A. Wayne Allard,1
9904,Mitch Mcconnell,George F. Allen,1
9906,Mitch Mcconnell,Jon Llewellyn Kyl,1
9908,Mitch Mcconnell,Rick Santorum,1
9915,Mitch Mcconnell,James W. Demint,1
9919,Mitch Mcconnell,Jim Talent,1
9924,Mitch Mcconnell,Pat Roberts,1
9926,Mitch Mcconnell,Jim Bunning,1
9930,Mitch Mcconnell,Lamar Alexander,1
9934,Mitch Mcconnell,Orrin Grant Hatch,1
9938,Mitch Mcconnell,William H. Frist,1
9941,Mitch Mcconnell,Chester Trent Lott,1
9947,Mitch Mcconnell,John R. Thune,1
9948,Mitch Mcconnell,George V. Voinovich,1
9949,Mitch Mcconnell,Elizabeth H. Dole,1
9952,Mitch Mcconnell,Kay Bailey Hutchison,1
9953,Mitch Mcconnell,David Vitter,1
9954,Mitch Mcconnell,John Cornyn,1
9956,Mitch Mcconnell,Richard Craig Shelby,1
9963,Mitch Mcconnell,Saxby Chambliss,1
9968,Mitch Mcconnell,Robert F. Bennett,1
9974,Mitch Mcconnell,Sam Brownback,1
9990,Mitch Mcconnell,John Ensign,1
9991,Mitch Mcconnell,Jeff Sessions,1
9999,Richard Burr,Mel Martinez,1
10005,Richard Burr,George F. Allen,1
10011,Richard Burr,Michael B. Enzi,1
10016,Richard Burr,James W. Demint,1
10025,Richard Burr,Pat Roberts,1
10027,Richard Burr,Jim Bunning,1
10031,Richard Burr,Lamar Alexander,1
10042,Richard Burr,Chester Trent Lott,1
10047,Richard Burr,Thad Cochran,1
10048,Richard Burr,John R. Thune,1
10050,Richard Burr,Elizabeth H. Dole,1
10054,Richard Burr,David Vitter,1
10064,Richard Burr,Saxby Chambliss,1
10065,Richard Burr,Lindsey O. Graham,1
10073,Richard Burr,Johnny Isakson,1
10090,Richard Burr,Tom Coburn,1
10091,Richard Burr,John Ensign,1
10092,Richard Burr,Jeff Sessions,1
10125,Robert Menendez,Hillary R Clinton,1
10131,Robert Menendez,Barbara Boxer,1
10139,Robert Menendez,Charles E. Schumer,1
10153,Robert Menendez,Tim Johnson,1
10163,Robert Menendez,Joseph I. Lieberman,1
10167,Robert Menendez,Deborah Ann Stabenow,1
10171,Robert Menendez,John Forbes Kerry,1
10173,Robert Menendez,Barbara Ann Mikulski,1
10186,Robert Menendez,Frank R. Lautenberg,1
