,From,To,edge
163015,Sander M. Levin,James L. Oberstar,1
163016,Sander M. Levin,Silvestre Reyes,1
163030,Sander M. Levin,Adam Smith,1
163031,Sander M. Levin,Ron Kind,1
163033,Sander M. Levin,Harry E. Mitchell,1
163037,Sander M. Levin,Rick Larsen,1
163038,Sander M. Levin,John W. Olver,1
163043,Sander M. Levin,John F. Tierney,1
163045,Sander M. Levin,Albio Sires,1
163047,Sander M. Levin,Lucille Roybal-Allard,1
163049,Sander M. Levin,Lloyd Doggett,1
163055,Sander M. Levin,Luis V. Gutierrez,1
163058,Sander M. Levin,John P. Sarbanes,1
163059,Sander M. Levin,Peter J. Visclosky,1
163062,Sander M. Levin,Earl Pomeroy,1
163067,Sander M. Levin,Ellen O. Tauscher,1
163068,Sander M. Levin,Tom Udall,1
163069,Sander M. Levin,Ron Klein,1
163075,Sander M. Levin,David Loebsack,1
163076,Sander M. Levin,Richard E. Neal,1
163077,Sander M. Levin,David E. Price,1
163078,Sander M. Levin,Jerry F. Costello,1
163079,Sander M. Levin,Steve Kagen,1
163081,Sander M. Levin,Fred Upton,1
163082,Sander M. Levin,Bruce L. Braley,1
163083,Sander M. Levin,Paul W. Hodes,1
163088,Sander M. Levin,Michael H. Michaud,1
163098,Sander M. Levin,Gwen Moore,1
163099,Sander M. Levin,Debbie Wasserman Schultz,1
163116,Sander M. Levin,Joe Courtney,1
163120,Sander M. Levin,C. A. Dutch Ruppersberger,1
163121,Sander M. Levin,Kathy Castor,1
163122,Sander M. Levin,Christopher Murphy,1
163125,Sander M. Levin,Ben Chandler,1
163126,Sander M. Levin,Chaka Fattah,1
163127,Sander M. Levin,Michael R. Mcnulty,1
163130,Sander M. Levin,Julia Carson,1
163131,Sander M. Levin,Jerry Mcnerney,1
163133,Sander M. Levin,Joe Sestak,1
163135,Sander M. Levin,John A. Yarmuth,1
163139,Sander M. Levin,David Scott,1
163145,Sander M. Levin,Phil Hare,1
163154,Sander M. Levin,Brad Miller,1
163164,Sander M. Levin,Niki Tsongas,1
163180,Fred Upton,Shelley Moore Capito,1
163183,Fred Upton,Paul Ryan,1
163190,Fred Upton,Barbara Cubin,1
163194,Fred Upton,Cliff Stearns,1
163199,Fred Upton,Henry E. Brown,1
163202,Fred Upton,Vernon J. Ehlers,1
163204,Fred Upton,Jo Ann Emerson,1
163216,Fred Upton,Dennis R. Rehberg,1
163220,Fred Upton,Wayne T. Gilchrest,1
163224,Fred Upton,George P. Radanovich,1
163229,Fred Upton,Heather Wilson,1
163230,Fred Upton,Tom Latham,1
163231,Fred Upton,Charles W. Dent,1
163236,Fred Upton,Vern Buchanan,1
163241,Fred Upton,Nathan Deal,1
163246,Fred Upton,Peter T. King,1
163247,Fred Upton,Zach Wamp,1
163252,Fred Upton,Mark Steven Kirk,1
163258,Fred Upton,Edward Whitfield,1
163262,Fred Upton,"John R. ""Randy"" Kuhl",1
163263,Fred Upton,K. Michael Conaway,1
163268,Fred Upton,Frank R. Wolf,1
163269,Fred Upton,Bart Gordon,1
163273,Fred Upton,Ginny Brown-Waite,1
163275,Fred Upton,Harold Rogers,1
163277,Fred Upton,Jean Schmidt,1
163281,Fred Upton,Gene Green,1
163286,Fred Upton,Michael C. Burgess,1
163287,Fred Upton,Mary Fallin,1
163288,Fred Upton,Mike Ferguson,1
163292,Fred Upton,Thelma D. Drake,1
163299,Fred Upton,Mary Bono,1
163301,Fred Upton,Pete Sessions,1
163307,Fred Upton,John Boozman,1
163308,Fred Upton,Mike Rogers,1
163314,Fred Upton,John Barrow,1
163325,Fred Upton,Bart Stupak,1
163326,Fred Upton,Bill Shuster,1
163334,Fred Upton,Mike Ross,1
163336,Fred Upton,Patrick J. Tiberi,1
163337,Fred Upton,Rodney Alexander,1
163338,Fred Upton,Geoff Davis,1
163339,Fred Upton,John Shadegg,1
163342,Fred Upton,Dean Heller,1
163345,Fred Upton,Mark Edward Souder,1
163348,Fred Upton,Roy Blunt,1
163351,Fred Upton,Charles W. Pickering,1
163353,Fred Upton,Robert B. Aderholt,1
163354,Fred Upton,John E. Peterson,1
163355,Fred Upton,Sam Graves,1
163358,Fred Upton,Adrian Smith,1
163359,Fred Upton,John M. Shimkus,1
163361,Fred Upton,David G. Reichert,1
163363,Fred Upton,Rick Boucher,1
163364,Fred Upton,Thaddeus G. Mccotter,1
163375,Fred Upton,Charles W. Boustany,1
163376,Fred Upton,Thomas M. Davis,1
163378,Fred Upton,Mike Rogers.1,1
163381,Fred Upton,Gerald C. Weller,1
163387,Fred Upton,Todd Tiahrt,1
163388,Fred Upton,Robert W. Goodlatte,1
163395,Fred Upton,Todd Russell Platts,1
163403,Fred Upton,Candice S. Miller,1
163405,Fred Upton,Phil English,1
163418,Fred Upton,Peter Hoekstra,1
163426,Fred Upton,Vito Fossella,1
163428,Fred Upton,Jerry Moran,1
163431,Fred Upton,John Sullivan,1
163436,Fred Upton,John A. Boehner,1
163440,Fred Upton,Ron Lewis,1
163441,Fred Upton,Connie Mack,1
163449,Fred Upton,Thomas M. Reynolds,1
163450,Fred Upton,Ric Keller,1
163453,Fred Upton,Joe Knollenberg,1
163455,Fred Upton,Ken Calvert,1
163458,Fred Upton,Jim Gerlach,1
163461,Fred Upton,Tim Murphy,1
163465,Fred Upton,Rick Renzi,1
163471,Fred Upton,Jim Matheson,1
163473,Fred Upton,Jim Ramstad,1
163474,Fred Upton,Steven C. Latourette,1
163475,Fred Upton,Timothy V. Johnson,1
163479,Fred Upton,Peter J. Roskam,1
163480,Fred Upton,Michael K. Simpson,1
163484,Fred Upton,Stephen E. Buyer,1
163486,Fred Upton,Dave Camp,1
163487,Fred Upton,Rodney Frelinghuysen,1
163488,Fred Upton,Doc Hastings,1
163491,Fred Upton,Tom Petri,1
163493,Fred Upton,Marsha Blackburn,1
163500,Fred Upton,Joe L. Barton,1
163502,Fred Upton,Tom Cole,1
163505,Fred Upton,Sue Wilkins Myrick,1
163509,Fred Upton,Kevin Mccarthy,1
163513,Fred Upton,Terry Everett,1
163515,Fred Upton,Lee Terry,1
163518,Fred Upton,Joseph R. Pitts,1
163522,Fred Upton,Ralph S. Regula,1
163525,Fred Upton,John L. Mica,1
163526,Fred Upton,Frank A. Lobiondo,1
163532,Fred Upton,Sander M. Levin,1
163536,Fred Upton,Deborah Pryce,1
163538,Fred Upton,John M. Mchugh,1
163539,Fred Upton,William M. Thornberry,1
163542,Fred Upton,Ray Lahood,1
163543,Fred Upton,Adam H. Putnam,1
163544,Fred Upton,Stevan Pearce,1
163549,Fred Upton,Michael T. Mccaul,1
163553,Fred Upton,James T. Walsh,1
163554,Fred Upton,Greg Walden,1
163556,Fred Upton,Judy Biggert,1
163562,Fred Upton,Randy Neugebauer,1
163567,Fred Upton,Jo Bonner,1
163569,Fred Upton,Ralph M. Hall,1
163571,Fred Upton,Michael R. Turner,1
163575,Fred Upton,David Davis,1
163581,Fred Upton,Timothy Walberg,1
163584,Fred Upton,Jon C. Porter,1
163586,Fred Upton,Frank D. Lucas,1
163588,Fred Upton,Lynn A. Westmoreland,1
163592,Fred Upton,Ander Crenshaw,1
163599,Fred Upton,Cathy Mcmorris Rodgers,1
163603,Fred Upton,Patrick Mchenry,1
163604,Fred Upton,Spencer Bachus,1
163605,Fred Upton,Jim Mccrery,1
163610,Fred Upton,Roger F. Wicker,1
163614,Fred Upton,C. W. Bill Young,1
163624,Bruce L. Braley,Louise M. Slaughter,1
163628,Bruce L. Braley,Adam B. Schiff,1
163629,Bruce L. Braley,Janice D. Schakowsky,1
163630,Bruce L. Braley,Russ Carnahan,1
163631,Bruce L. Braley,Shelley Berkley,1
163633,Bruce L. Braley,Carolyn B. Maloney,1
163638,Bruce L. Braley,Carolyn Mccarthy,1
163639,Bruce L. Braley,Christopher P. Carney,1
163640,Bruce L. Braley,Emanuel Cleaver,1
163644,Bruce L. Braley,Rahm Emanuel,1
163649,Bruce L. Braley,Jay Inslee,1
163653,Bruce L. Braley,Elijah E. Cummings,1
163655,Bruce L. Braley,Eddie Bernice Johnson,1
163657,Bruce L. Braley,Grace F. Napolitano,1
163660,Bruce L. Braley,Stephanie Herseth Sandlin,1
163661,Bruce L. Braley,Albert R. Wynn,1
163666,Bruce L. Braley,Betty Sutton,1
163667,Bruce L. Braley,Maurice D. Hinchey,1
163669,Bruce L. Braley,Patrick J. Kennedy,1
163674,Bruce L. Braley,Danny K. Davis,1
163678,Bruce L. Braley,Timothy H. Bishop,1
163679,Bruce L. Braley,Lincoln Davis,1
163680,Bruce L. Braley,Patrick J. Murphy,1
163682,Bruce L. Braley,Tom Latham,1
163684,Bruce L. Braley,Bob Filner,1
163686,Bruce L. Braley,Stephanie Tubbs Jones,1
163689,Bruce L. Braley,Nita M. Lowey,1
163695,Bruce L. Braley,Timothy J. Walz,1
163696,Bruce L. Braley,Robert A. Brady,1
163697,Bruce L. Braley,John J. Hall,1
163700,Bruce L. Braley,Raul M. Grijalva,1
163701,Bruce L. Braley,Robert E. Andrews,1
163703,Bruce L. Braley,William D. Delahunt,1
163706,Bruce L. Braley,Steve Cohen,1
163708,Bruce L. Braley,John M. Spratt,1
163711,Bruce L. Braley,Steven R. Rothman,1
163713,Bruce L. Braley,Mike Thompson,1
163718,Bruce L. Braley,Mark Udall,1
163719,Bruce L. Braley,Chris Van Hollen,1
163721,Bruce L. Braley,Bart Gordon,1
163722,Bruce L. Braley,Zoe Lofgren,1
163723,Bruce L. Braley,Frank Pallone,1
163726,Bruce L. Braley,Steve Israel,1
163733,Bruce L. Braley,Gene Green,1
163734,Bruce L. Braley,Ed Perlmutter,1
163735,Bruce L. Braley,Carol Shea-Porter,1
163736,Bruce L. Braley,Collin C. Peterson,1
163741,Bruce L. Braley,Dale E. Kildee,1
163746,Bruce L. Braley,Mazie K. Hirono,1
163747,Bruce L. Braley,Stephen F. Lynch,1
163755,Bruce L. Braley,Paul E. Kanjorski,1
163756,Bruce L. Braley,James P. Moran,1
163757,Bruce L. Braley,Neil Abercrombie,1
163765,Bruce L. Braley,Mike Doyle,1
163766,Bruce L. Braley,John Barrow,1
163767,Bruce L. Braley,Earl Blumenauer,1
163768,Bruce L. Braley,Henry A. Waxman,1
163769,Bruce L. Braley,George Miller,1
163771,Bruce L. Braley,Rush D. Holt,1
163776,Bruce L. Braley,Marcy Kaptur,1
163777,Bruce L. Braley,Bart Stupak,1
163779,Bruce L. Braley,Peter A. Defazio,1
163780,Bruce L. Braley,Tammy Baldwin,1
163782,Bruce L. Braley,Jason Altmire,1
163783,Bruce L. Braley,Thomas H. Allen,1
163786,Bruce L. Braley,Mike Ross,1
163792,Bruce L. Braley,Nick J. Rahall,1
163798,Bruce L. Braley,Gabrielle Giffords,1
163799,Bruce L. Braley,Rosa Delauro,1
163802,Bruce L. Braley,Yvette D. Clarke,1
163804,Bruce L. Braley,Jane Harman,1
163808,Bruce L. Braley,James R. Langevin,1
163809,Bruce L. Braley,William J. Pascrell,1
163815,Bruce L. Braley,Rick Boucher,1
163818,Bruce L. Braley,Allyson Y. Schwartz,1
163820,Bruce L. Braley,Jerrold Nadler,1
163823,Bruce L. Braley,James P. Mcgovern,1
163832,Bruce L. Braley,Linda T. Sanchez,1
163834,Bruce L. Braley,"Henry C. ""Hank"" Johnson",1
163836,Bruce L. Braley,Darlene Hooley,1
163837,Bruce L. Braley,Lynn Woolsey,1
163838,Bruce L. Braley,Norman Dicks,1
163841,Bruce L. Braley,Michael A. Arcuri,1
163843,Bruce L. Braley,John P. Murtha,1
163846,Bruce L. Braley,David R. Obey,1
163848,Bruce L. Braley,Xavier Becerra,1
163849,Bruce L. Braley,Jesse L. Jackson,1
163850,Bruce L. Braley,Betty Mccollum,1
163851,Bruce L. Braley,Kirsten E. Gillibrand,1
163852,Bruce L. Braley,Anna G. Eshoo,1
163853,Bruce L. Braley,Brian Baird,1
163854,Bruce L. Braley,Peter Welch,1
163856,Bruce L. Braley,Brian Higgins,1
163858,Bruce L. Braley,Doris O. Matsui,1
163861,Bruce L. Braley,Sanford D. Bishop,1
163865,Bruce L. Braley,Keith Ellison,1
163867,Bruce L. Braley,Zachary T. Space,1
163871,Bruce L. Braley,John B. Larson,1
163873,Bruce L. Braley,Susan A. Davis,1
163874,Bruce L. Braley,Charles A. Gonzalez,1
163875,Bruce L. Braley,Melissa L. Bean,1
163876,Bruce L. Braley,Lois Capps,1
163877,Bruce L. Braley,Michael E. Capuano,1
163881,Bruce L. Braley,John T. Salazar,1
163882,Bruce L. Braley,Diana Degette,1
163885,Bruce L. Braley,Leonard L. Boswell,1
163889,Bruce L. Braley,Dennis Moore,1
163890,Bruce L. Braley,Tim Ryan,1
163891,Bruce L. Braley,Sam Farr,1
163894,Bruce L. Braley,Heath Shuler,1
163895,Bruce L. Braley,Victor F. Snyder,1
163896,Bruce L. Braley,Hilda L. Solis,1
163900,Bruce L. Braley,Ed Pastor,1
163904,Bruce L. Braley,Daniel William Lipinski,1
163906,Bruce L. Braley,Marion Berry,1
163909,Bruce L. Braley,Robert E. Cramer,1
163915,Bruce L. Braley,David Wu,1
163916,Bruce L. Braley,Artur Davis,1
163918,Bruce L. Braley,John Lewis,1
163919,Bruce L. Braley,James L. Oberstar,1
163920,Bruce L. Braley,Silvestre Reyes,1
163928,Bruce L. Braley,Nydia M. Velazquez,1
163935,Bruce L. Braley,Ron Kind,1
163937,Bruce L. Braley,Harry E. Mitchell,1
163941,Bruce L. Braley,Rick Larsen,1
163942,Bruce L. Braley,John W. Olver,1
163947,Bruce L. Braley,John F. Tierney,1
163949,Bruce L. Braley,Albio Sires,1
163951,Bruce L. Braley,Lucille Roybal-Allard,1
163953,Bruce L. Braley,Lloyd Doggett,1
163960,Bruce L. Braley,Tim Holden,1
163962,Bruce L. Braley,John P. Sarbanes,1
163963,Bruce L. Braley,Peter J. Visclosky,1
163964,Bruce L. Braley,Brad Ellsworth,1
163966,Bruce L. Braley,Earl Pomeroy,1
163971,Bruce L. Braley,Ellen O. Tauscher,1
163972,Bruce L. Braley,Tom Udall,1
163973,Bruce L. Braley,Ron Klein,1
163976,Bruce L. Braley,Joe Donnelly,1
163979,Bruce L. Braley,David Loebsack,1
163981,Bruce L. Braley,David E. Price,1
163982,Bruce L. Braley,Jerry F. Costello,1
163983,Bruce L. Braley,Steve Kagen,1
163984,Bruce L. Braley,Sander M. Levin,1
163987,Bruce L. Braley,Paul W. Hodes,1
163992,Bruce L. Braley,Michael H. Michaud,1
163997,Bruce L. Braley,Bob Etheridge,1
164002,Bruce L. Braley,Gwen Moore,1
164003,Bruce L. Braley,Debbie Wasserman Schultz,1
164004,Bruce L. Braley,Charles A. Wilson,1
164009,Bruce L. Braley,Baron P. Hill,1
164011,Bruce L. Braley,Nancy E. Boyda,1
164020,Bruce L. Braley,Joe Courtney,1
164024,Bruce L. Braley,C. A. Dutch Ruppersberger,1
164025,Bruce L. Braley,Kathy Castor,1
164026,Bruce L. Braley,Christopher Murphy,1
164029,Bruce L. Braley,Ben Chandler,1
164031,Bruce L. Braley,Michael R. Mcnulty,1
164032,Bruce L. Braley,Ciro D. Rodriguez,1
164035,Bruce L. Braley,Jerry Mcnerney,1
164037,Bruce L. Braley,Joe Sestak,1
164039,Bruce L. Braley,John A. Yarmuth,1
164045,Bruce L. Braley,Chet Edwards,1
164049,Bruce L. Braley,Phil Hare,1
164058,Bruce L. Braley,Brad Miller,1
164059,Bruce L. Braley,Mike Mcintyre,1
164068,Bruce L. Braley,Niki Tsongas,1
164076,Paul W. Hodes,Louise M. Slaughter,1
164080,Paul W. Hodes,Adam B. Schiff,1
164081,Paul W. Hodes,Janice D. Schakowsky,1
164082,Paul W. Hodes,Russ Carnahan,1
164083,Paul W. Hodes,Shelley Berkley,1
164085,Paul W. Hodes,Carolyn B. Maloney,1
164088,Paul W. Hodes,Jose E. Serrano,1
164090,Paul W. Hodes,Carolyn Mccarthy,1
164091,Paul W. Hodes,Christopher P. Carney,1
164092,Paul W. Hodes,Emanuel Cleaver,1
164096,Paul W. Hodes,Rahm Emanuel,1
164101,Paul W. Hodes,Jay Inslee,1
164104,Paul W. Hodes,Eliot L. Engel,1
164105,Paul W. Hodes,Elijah E. Cummings,1
164109,Paul W. Hodes,Grace F. Napolitano,1
164113,Paul W. Hodes,Albert R. Wynn,1
164118,Paul W. Hodes,Betty Sutton,1
164119,Paul W. Hodes,Maurice D. Hinchey,1
164121,Paul W. Hodes,Patrick J. Kennedy,1
164130,Paul W. Hodes,Timothy H. Bishop,1
164131,Paul W. Hodes,Lincoln Davis,1
164132,Paul W. Hodes,Patrick J. Murphy,1
164136,Paul W. Hodes,Bob Filner,1
164141,Paul W. Hodes,Nita M. Lowey,1
164147,Paul W. Hodes,Timothy J. Walz,1
164148,Paul W. Hodes,Robert A. Brady,1
164149,Paul W. Hodes,John J. Hall,1
164153,Paul W. Hodes,Robert E. Andrews,1
164155,Paul W. Hodes,William D. Delahunt,1
164158,Paul W. Hodes,Steve Cohen,1
164160,Paul W. Hodes,John M. Spratt,1
164163,Paul W. Hodes,Steven R. Rothman,1
164165,Paul W. Hodes,Mike Thompson,1
164170,Paul W. Hodes,Mark Udall,1
164171,Paul W. Hodes,Chris Van Hollen,1
164173,Paul W. Hodes,Bart Gordon,1
164175,Paul W. Hodes,Frank Pallone,1
164178,Paul W. Hodes,Steve Israel,1
164183,Paul W. Hodes,Al Green,1
164186,Paul W. Hodes,Ed Perlmutter,1
164187,Paul W. Hodes,Carol Shea-Porter,1
164193,Paul W. Hodes,Dale E. Kildee,1
164194,Paul W. Hodes,Barney Frank,1
164198,Paul W. Hodes,Mazie K. Hirono,1
164199,Paul W. Hodes,Stephen F. Lynch,1
164207,Paul W. Hodes,Paul E. Kanjorski,1
164208,Paul W. Hodes,James P. Moran,1
164209,Paul W. Hodes,Neil Abercrombie,1
164213,Paul W. Hodes,Edward J. Markey,1
164217,Paul W. Hodes,Mike Doyle,1
164218,Paul W. Hodes,John Barrow,1
164219,Paul W. Hodes,Earl Blumenauer,1
164220,Paul W. Hodes,Henry A. Waxman,1
164223,Paul W. Hodes,Rush D. Holt,1
164224,Paul W. Hodes,Robert Wexler,1
164228,Paul W. Hodes,Marcy Kaptur,1
164229,Paul W. Hodes,Bart Stupak,1
164231,Paul W. Hodes,Peter A. Defazio,1
164232,Paul W. Hodes,Tammy Baldwin,1
164234,Paul W. Hodes,Jason Altmire,1
164235,Paul W. Hodes,Thomas H. Allen,1
164237,Paul W. Hodes,G. K. Butterfield,1
164238,Paul W. Hodes,Mike Ross,1
164244,Paul W. Hodes,Nick J. Rahall,1
164247,Paul W. Hodes,Gary L. Ackerman,1
164250,Paul W. Hodes,Gabrielle Giffords,1
164251,Paul W. Hodes,Rosa Delauro,1
164254,Paul W. Hodes,Yvette D. Clarke,1
164256,Paul W. Hodes,Jane Harman,1
164260,Paul W. Hodes,James R. Langevin,1
164261,Paul W. Hodes,William J. Pascrell,1
164270,Paul W. Hodes,Allyson Y. Schwartz,1
164272,Paul W. Hodes,Jerrold Nadler,1
164275,Paul W. Hodes,James P. Mcgovern,1
164284,Paul W. Hodes,Linda T. Sanchez,1
164286,Paul W. Hodes,"Henry C. ""Hank"" Johnson",1
164287,Paul W. Hodes,Dennis A. Cardoza,1
164288,Paul W. Hodes,Darlene Hooley,1
164290,Paul W. Hodes,Norman Dicks,1
164293,Paul W. Hodes,Michael A. Arcuri,1
164295,Paul W. Hodes,John P. Murtha,1
164298,Paul W. Hodes,David R. Obey,1
164301,Paul W. Hodes,Jesse L. Jackson,1
164302,Paul W. Hodes,Betty Mccollum,1
164303,Paul W. Hodes,Kirsten E. Gillibrand,1
164304,Paul W. Hodes,Anna G. Eshoo,1
164305,Paul W. Hodes,Brian Baird,1
164306,Paul W. Hodes,Peter Welch,1
164308,Paul W. Hodes,Brian Higgins,1
164310,Paul W. Hodes,Doris O. Matsui,1
164315,Paul W. Hodes,Brad Sherman,1
164316,Paul W. Hodes,Anthony D. Weiner,1
164317,Paul W. Hodes,Keith Ellison,1
164319,Paul W. Hodes,Zachary T. Space,1
164320,Paul W. Hodes,Joseph Crowley,1
164321,Paul W. Hodes,Howard L. Berman,1
164323,Paul W. Hodes,John B. Larson,1
164325,Paul W. Hodes,Susan A. Davis,1
164327,Paul W. Hodes,Melissa L. Bean,1
164328,Paul W. Hodes,Lois Capps,1
164329,Paul W. Hodes,Michael E. Capuano,1
164333,Paul W. Hodes,John T. Salazar,1
164334,Paul W. Hodes,Diana Degette,1
164337,Paul W. Hodes,Leonard L. Boswell,1
164338,Paul W. Hodes,Wm. Lacy Clay,1
164341,Paul W. Hodes,Dennis Moore,1
164342,Paul W. Hodes,Tim Ryan,1
164343,Paul W. Hodes,Sam Farr,1
164346,Paul W. Hodes,Heath Shuler,1
164352,Paul W. Hodes,Ed Pastor,1
164356,Paul W. Hodes,Daniel William Lipinski,1
164358,Paul W. Hodes,Marion Berry,1
164364,Paul W. Hodes,Martin T. Meehan,1
164367,Paul W. Hodes,David Wu,1
164371,Paul W. Hodes,James L. Oberstar,1
164372,Paul W. Hodes,Silvestre Reyes,1
164380,Paul W. Hodes,Nydia M. Velazquez,1
164386,Paul W. Hodes,Adam Smith,1
164387,Paul W. Hodes,Ron Kind,1
164389,Paul W. Hodes,Harry E. Mitchell,1
164393,Paul W. Hodes,Rick Larsen,1
164394,Paul W. Hodes,John W. Olver,1
164399,Paul W. Hodes,John F. Tierney,1
164401,Paul W. Hodes,Albio Sires,1
164403,Paul W. Hodes,Lucille Roybal-Allard,1
164405,Paul W. Hodes,Lloyd Doggett,1
164411,Paul W. Hodes,Luis V. Gutierrez,1
164412,Paul W. Hodes,Tim Holden,1
164414,Paul W. Hodes,John P. Sarbanes,1
164415,Paul W. Hodes,Peter J. Visclosky,1
164416,Paul W. Hodes,Brad Ellsworth,1
164418,Paul W. Hodes,Earl Pomeroy,1
164423,Paul W. Hodes,Ellen O. Tauscher,1
164424,Paul W. Hodes,Tom Udall,1
164425,Paul W. Hodes,Ron Klein,1
164428,Paul W. Hodes,Joe Donnelly,1
164430,Paul W. Hodes,Frank A. Lobiondo,1
164431,Paul W. Hodes,David Loebsack,1
164432,Paul W. Hodes,Richard E. Neal,1
164433,Paul W. Hodes,David E. Price,1
164434,Paul W. Hodes,Jerry F. Costello,1
164435,Paul W. Hodes,Steve Kagen,1
164436,Paul W. Hodes,Sander M. Levin,1
164438,Paul W. Hodes,Bruce L. Braley,1
164444,Paul W. Hodes,Michael H. Michaud,1
164449,Paul W. Hodes,Bob Etheridge,1
164450,Paul W. Hodes,"Robert C. ""Bobby"" Scott",1
164454,Paul W. Hodes,Gwen Moore,1
164455,Paul W. Hodes,Debbie Wasserman Schultz,1
164456,Paul W. Hodes,Charles A. Wilson,1
164461,Paul W. Hodes,Baron P. Hill,1
164463,Paul W. Hodes,Nancy E. Boyda,1
164470,Paul W. Hodes,Tim Mahoney,1
164472,Paul W. Hodes,Joe Courtney,1
164476,Paul W. Hodes,C. A. Dutch Ruppersberger,1
164477,Paul W. Hodes,Kathy Castor,1
164478,Paul W. Hodes,Christopher Murphy,1
164481,Paul W. Hodes,Ben Chandler,1
164484,Paul W. Hodes,Ciro D. Rodriguez,1
164487,Paul W. Hodes,Jerry Mcnerney,1
164489,Paul W. Hodes,Joe Sestak,1
164491,Paul W. Hodes,John A. Yarmuth,1
164495,Paul W. Hodes,David Scott,1
164497,Paul W. Hodes,Chet Edwards,1
164501,Paul W. Hodes,Phil Hare,1
164510,Paul W. Hodes,Brad Miller,1
164520,Paul W. Hodes,Niki Tsongas,1
164521,Paul W. Hodes,Bill Foster,1
164536,Deborah Pryce,Shelley Moore Capito,1
164539,Deborah Pryce,Paul Ryan,1
164541,Deborah Pryce,Christopher Shays,1
164546,Deborah Pryce,Barbara Cubin,1
164555,Deborah Pryce,Henry E. Brown,1
164560,Deborah Pryce,Jo Ann Emerson,1
164566,Deborah Pryce,Steve Chabot,1
164577,Deborah Pryce,Ileana Ros-Lehtinen,1
164585,Deborah Pryce,Heather Wilson,1
164587,Deborah Pryce,Charles W. Dent,1
164592,Deborah Pryce,Vern Buchanan,1
164594,Deborah Pryce,David Dreier,1
164602,Deborah Pryce,Peter T. King,1
164608,Deborah Pryce,Mark Steven Kirk,1
164609,Deborah Pryce,Kenny Marchant,1
164614,Deborah Pryce,Edward Whitfield,1
164618,Deborah Pryce,"John R. ""Randy"" Kuhl",1
164619,Deborah Pryce,K. Michael Conaway,1
164629,Deborah Pryce,Ginny Brown-Waite,1
164633,Deborah Pryce,Jean Schmidt,1
164643,Deborah Pryce,Mary Fallin,1
164644,Deborah Pryce,Mike Ferguson,1
164648,Deborah Pryce,Thelma D. Drake,1
164655,Deborah Pryce,Mary Bono,1
164657,Deborah Pryce,Pete Sessions,1
164658,Deborah Pryce,Donald Manzullo,1
164664,Deborah Pryce,Mike Rogers,1
164668,Deborah Pryce,Kay Granger,1
164682,Deborah Pryce,Bill Shuster,1
164692,Deborah Pryce,Patrick J. Tiberi,1
164693,Deborah Pryce,Rodney Alexander,1
164694,Deborah Pryce,Geoff Davis,1
164711,Deborah Pryce,Sam Graves,1
164714,Deborah Pryce,Adrian Smith,1
164715,Deborah Pryce,John M. Shimkus,1
164717,Deborah Pryce,David G. Reichert,1
164731,Deborah Pryce,Charles W. Boustany,1
164732,Deborah Pryce,Thomas M. Davis,1
164734,Deborah Pryce,Mike Rogers.1,1
164737,Deborah Pryce,Gerald C. Weller,1
164743,Deborah Pryce,Todd Tiahrt,1
164746,Deborah Pryce,Virginia Foxx,1
164751,Deborah Pryce,Todd Russell Platts,1
164759,Deborah Pryce,Candice S. Miller,1
164766,Deborah Pryce,Tom Price,1
164770,Deborah Pryce,John Campbell,1
164774,Deborah Pryce,Peter Hoekstra,1
164779,Deborah Pryce,Melissa L. Bean,1
164787,Deborah Pryce,John Sullivan,1
164794,Deborah Pryce,Tim Ryan,1
164796,Deborah Pryce,Ron Lewis,1
164805,Deborah Pryce,Thomas M. Reynolds,1
164806,Deborah Pryce,Ric Keller,1
164809,Deborah Pryce,Joe Knollenberg,1
164814,Deborah Pryce,Jim Gerlach,1
164826,Deborah Pryce,Paul E. Gillmor,1
164827,Deborah Pryce,Jim Matheson,1
164829,Deborah Pryce,Jim Ramstad,1
164830,Deborah Pryce,Steven C. Latourette,1
164831,Deborah Pryce,Timothy V. Johnson,1
164835,Deborah Pryce,Peter J. Roskam,1
164842,Deborah Pryce,Dave Camp,1
164843,Deborah Pryce,Rodney Frelinghuysen,1
164844,Deborah Pryce,Doc Hastings,1
164848,Deborah Pryce,Lincoln Diaz-Balart,1
164849,Deborah Pryce,Marsha Blackburn,1
164852,Deborah Pryce,H. James Saxton,1
164858,Deborah Pryce,Tom Cole,1
164865,Deborah Pryce,Kevin Mccarthy,1
164869,Deborah Pryce,Terry Everett,1
164871,Deborah Pryce,Lee Terry,1
164878,Deborah Pryce,Ralph S. Regula,1
164879,Deborah Pryce,Howard P. Mckeon,1
164881,Deborah Pryce,John L. Mica,1
164889,Deborah Pryce,Fred Upton,1
164898,Deborah Pryce,Ray Lahood,1
164899,Deborah Pryce,Adam H. Putnam,1
164900,Deborah Pryce,Stevan Pearce,1
164908,Deborah Pryce,Charles A. Wilson,1
164910,Deborah Pryce,Greg Walden,1
164912,Deborah Pryce,Judy Biggert,1
164917,Deborah Pryce,David L. Hobson,1
164921,Deborah Pryce,Michael N. Castle,1
164923,Deborah Pryce,Jo Bonner,1
164925,Deborah Pryce,Ralph M. Hall,1
164927,Deborah Pryce,Michael R. Turner,1
164940,Deborah Pryce,Jon C. Porter,1
164942,Deborah Pryce,Frank D. Lucas,1
164945,Deborah Pryce,Eric Cantor,1
164948,Deborah Pryce,Ander Crenshaw,1
164950,Deborah Pryce,Jim Jordan,1
