,From,To,edge
1220,John A. Yarmuth,Al Lawson,1
1223,John A. Yarmuth,Sanford D. Bishop,1
1228,John A. Yarmuth,Jamie Raskin,1
1236,John A. Yarmuth,Teresa Leger Fernandez,1
1237,John A. Yarmuth,Marilyn Strickland,1
1238,John A. Yarmuth,Richard E. Neal,1
1239,John A. Yarmuth,Elaine G. Luria,1
1242,John A. Yarmuth,Elissa Slotkin,1
1243,John A. Yarmuth,Lauren Underwood,1
1244,John A. Yarmuth,Marie Newman,1
1245,John A. Yarmuth,Jake Auchincloss,1
1246,John A. Yarmuth,Val Butler Demings,1
1248,John A. Yarmuth,Debbie Wasserman Schultz,1
1252,John A. Yarmuth,Conor Lamb,1
1253,John A. Yarmuth,Jim Costa,1
1259,John A. Yarmuth,Filemon Vela,1
1264,John A. Yarmuth,J. Luis Correa,1
1266,John A. Yarmuth,Frederica S. Wilson,1
1269,John A. Yarmuth,Frank J. Mrvan,1
1275,John A. Yarmuth,Bennie Thompson,1
1285,John A. Yarmuth,Debra A. Haaland,1
1287,Joyce Beatty,James P. Mcgovern,1
1288,Joyce Beatty,Zoe Lofgren,1
1289,Joyce Beatty,John A. Yarmuth,1
1291,Joyce Beatty,Bobby L. Rush,1
1295,Joyce Beatty,Nydia M. Velazquez,1
1296,Joyce Beatty,Barbara Lee,1
1297,Joyce Beatty,Sheila Jackson Lee,1
1301,Joyce Beatty,Sean Patrick Maloney,1
1302,Joyce Beatty,Lois Frankel,1
1303,Joyce Beatty,Joe Neguse,1
1304,Joyce Beatty,Jennifer Wexton,1
1305,Joyce Beatty,Dwight Evans,1
1306,Joyce Beatty,Mark Takano,1
1307,Joyce Beatty,Eleanor Holmes Norton,1
1308,Joyce Beatty,Janice D. Schakowsky,1
1310,Joyce Beatty,Kathy Castor,1
1315,Joyce Beatty,Jimmy Panetta,1
1317,Joyce Beatty,Nikema Williams,1
1319,Joyce Beatty,Dean Phillips,1
1320,Joyce Beatty,Donald S. Beyer,1
1321,Joyce Beatty,Theodore E. Deutch,1
1325,Joyce Beatty,Steve Cohen,1
1326,Joyce Beatty,Gregory W. Meeks,1
1327,Joyce Beatty,Jackie Speier,1
1330,Joyce Beatty,Alma S. Adams,1
1331,Joyce Beatty,Kurt Schrader,1
1332,Joyce Beatty,Linda T. Sanchez,1
1333,Joyce Beatty,Grace Meng,1
1337,Joyce Beatty,Doris O. Matsui,1
1338,Joyce Beatty,Carolyn B. Maloney,1
1339,Joyce Beatty,Peter A. Defazio,1
1343,Joyce Beatty,"Robert C. ""Bobby"" Scott",1
1344,Joyce Beatty,Diana Degette,1
1345,Joyce Beatty,Jesus G. Garcia,1
1347,Joyce Beatty,Raja Krishnamoorthi,1
1348,Joyce Beatty,John B. Larson,1
1353,Joyce Beatty,Betty Mccollum,1
1354,Joyce Beatty,Al Green,1
1356,Joyce Beatty,Pramila Jayapal,1
1357,Joyce Beatty,Alexandria Ocasio-Cortez,1
1358,Joyce Beatty,James H. Cooper,1
1362,Joyce Beatty,John P. Sarbanes,1
1365,Joyce Beatty,Andy Levin,1
1366,Joyce Beatty,Kweisi Mfume,1
1368,Joyce Beatty,Gwen Moore,1
1370,Joyce Beatty,Grace F. Napolitano,1
1373,Joyce Beatty,Mary Gay Scanlon,1
1374,Joyce Beatty,Bradley Scott Schneider,1
1375,Joyce Beatty,Kim Schrier,1
1376,Joyce Beatty,Greg Stanton,1
1379,Joyce Beatty,Rashida Tlaib,1
1380,Joyce Beatty,Norma J. Torres,1
1382,Joyce Beatty,Peter Welch,1
1387,Joyce Beatty,John Garamendi,1
1389,Joyce Beatty,Brendan F. Boyle,1
1392,Joyce Beatty,Angie Craig,1
1399,Joyce Beatty,Raul M. Grijalva,1
1401,Joyce Beatty,Alcee L. Hastings,1
1404,Joyce Beatty,Marcy Kaptur,1
1405,Joyce Beatty,Rick Larsen,1
1409,Joyce Beatty,Jerrold Nadler,1
1411,Joyce Beatty,William J. Pascrell,1
1413,Joyce Beatty,Brian Higgins,1
1415,Joyce Beatty,Ayanna Pressley,1
1416,Joyce Beatty,Adam B. Schiff,1
1419,Joyce Beatty,Bill Foster,1
1420,Joyce Beatty,Pete Aguilar,1
1423,Joyce Beatty,Nanette Diaz Barragan,1
1424,Joyce Beatty,Karen Bass,1
1426,Joyce Beatty,Anthony G. Brown,1
1428,Joyce Beatty,Matt Cartwright,1
1430,Joyce Beatty,Joaquin Castro,1
1431,Joyce Beatty,Gerald E. Connolly,1
1432,Joyce Beatty,Charlie Crist,1
1433,Joyce Beatty,Jason Crow,1
1434,Joyce Beatty,Mark Desaulnier,1
1435,Joyce Beatty,Debbie Dingell,1
1441,Joyce Beatty,Mondaire Jones,1
1443,Joyce Beatty,William R. Keating,1
1444,Joyce Beatty,Daniel T. Kildee,1
1445,Joyce Beatty,Derek Kilmer,1
1450,Joyce Beatty,Stephen F. Lynch,1
1451,Joyce Beatty,A. Donald Mceachin,1
1452,Joyce Beatty,Chris Pappas,1
1453,Joyce Beatty,Katie Porter,1
1454,Joyce Beatty,David E. Price,1
1456,Joyce Beatty,Lucille Roybal-Allard,1
1457,Joyce Beatty,Thomas R. Suozzi,1
1458,Joyce Beatty,Paul Tonko,1
1459,Joyce Beatty,David J. Trone,1
1461,Joyce Beatty,Juan Vargas,1
1463,Joyce Beatty,Salud O. Carbajal,1
1464,Joyce Beatty,Tony Cardenas,1
1465,Joyce Beatty,Joe Courtney,1
1466,Joyce Beatty,Ruben Gallego,1
1468,Joyce Beatty,Chrissy Houlahan,1
1469,Joyce Beatty,Ro Khanna,1
1470,Joyce Beatty,Alan S. Lowenthal,1
1472,Joyce Beatty,Raul Ruiz,1
1473,Joyce Beatty,Bonnie Watson Coleman,1
1474,Joyce Beatty,Cori Bush,1
1477,Joyce Beatty,Lisa Blunt Rochester,1
1479,Joyce Beatty,G. K. Butterfield,1
1480,Joyce Beatty,Yvette D. Clarke,1
1481,Joyce Beatty,Antonio Delgado,1
1486,Joyce Beatty,"Henry C. ""Hank"" Johnson",1
1487,Joyce Beatty,Andy Kim,1
1488,Joyce Beatty,James R. Langevin,1
1489,Joyce Beatty,Ted Lieu,1
1491,Joyce Beatty,Frank Pallone,1
1492,Joyce Beatty,Chellie Pingree,1
1493,Joyce Beatty,C. A. Dutch Ruppersberger,1
1494,Joyce Beatty,Tim Ryan,1
1497,Joyce Beatty,Eric Swalwell,1
1499,Joyce Beatty,Lucy Mcbath,1
1500,Joyce Beatty,Colin Z. Allred,1
1502,Joyce Beatty,Julia Brownley,1
1503,Joyce Beatty,James E. Clyburn,1
1509,Joyce Beatty,Tom Malinowski,1
1510,Joyce Beatty,Seth Moulton,1
1512,Joyce Beatty,Terri A. Sewell,1
1514,Joyce Beatty,Judy Chu,1
1515,Joyce Beatty,David N. Cicilline,1
1516,Joyce Beatty,Sharice Davids,1
1517,Joyce Beatty,Jahana Hayes,1
1519,Joyce Beatty,Steven Horsford,1
1520,Joyce Beatty,Hakeem S. Jeffries,1
1521,Joyce Beatty,Robin L. Kelly,1
1522,Joyce Beatty,Brenda L. Lawrence,1
1523,Joyce Beatty,Susie Lee,1
1527,Joyce Beatty,Donald Norcross,1
1528,Joyce Beatty,Scott H. Peters,1
1530,Joyce Beatty,Deborah K. Ross,1
1531,Joyce Beatty,David Scott,1
1534,Joyce Beatty,Susan Wild,1
1535,Joyce Beatty,Lloyd Doggett,1
1536,Joyce Beatty,Earl Blumenauer,1
1537,Joyce Beatty,Carolyn Bourdeaux,1
1539,Joyce Beatty,Andre Carson,1
1545,Joyce Beatty,Joseph D. Morelle,1
1546,Joyce Beatty,Ilhan Omar,1
1547,Joyce Beatty,Stacey E. Plaskett,1
1548,Joyce Beatty,Mark Pocan,1
1549,Joyce Beatty,Mikie Sherrill,1
1550,Joyce Beatty,Eddie Bernice Johnson,1
1551,Joyce Beatty,Dina Titus,1
1552,Joyce Beatty,Ritchie Torres,1
1554,Joyce Beatty,Suzanne Bonamici,1
1557,Joyce Beatty,Adriano Espaillat,1
1558,Joyce Beatty,James A. Himes,1
1559,Joyce Beatty,Ann M. Kuster,1
1561,Joyce Beatty,Brad Sherman,1
1563,Joyce Beatty,Maxine Waters,1
1564,Joyce Beatty,Madeleine Dean,1
1566,Joyce Beatty,Ami Bera,1
1570,Joyce Beatty,Jared Huffman,1
1571,Joyce Beatty,Mike Levin,1
1573,Joyce Beatty,Mike Quigley,1
1575,Joyce Beatty,Darren Soto,1
1580,Joyce Beatty,Veronica Escobar,1
1582,Joyce Beatty,Sean Casten,1
1583,Joyce Beatty,Danny K. Davis,1
1585,Joyce Beatty,Jimmy Gomez,1
1586,Joyce Beatty,Josh Gottheimer,1
1588,Joyce Beatty,Albio Sires,1
1589,Joyce Beatty,Adam Smith,1
1592,Joyce Beatty,Emanuel Cleaver,1
1593,Joyce Beatty,Anna G. Eshoo,1
1596,Joyce Beatty,Donald M. Payne,1
1597,Joyce Beatty,Lori Trahan,1
1598,Joyce Beatty,Marc A. Veasey,1
1600,Joyce Beatty,Mike Doyle,1
1603,Joyce Beatty,Jerry Mcnerney,1
1604,Joyce Beatty,Stephanie N. Murphy,1
1605,Joyce Beatty,Haley M. Stevens,1
1608,Joyce Beatty,Mike Thompson,1
1609,Joyce Beatty,Cheri Bustos,1
1615,Joyce Beatty,Tom O'Halleran,1
1616,Joyce Beatty,Gregorio Kilili Camacho Sablan,1
1621,Joyce Beatty,Rosa Delauro,1
1622,Joyce Beatty,Suzan K. Delbene,1
1623,Joyce Beatty,Lizzie Fletcher,1
1629,Joyce Beatty,Kathleen M. Rice,1
1630,Joyce Beatty,Vicente Gonzalez,1
1633,Joyce Beatty,Jamaal Bowman,1
1634,Joyce Beatty,Katherine M. Clark,1
1637,Joyce Beatty,Kaiali'I Kahele,1
1645,Joyce Beatty,Ed Perlmutter,1
1646,Joyce Beatty,Steny H. Hoyer,1
1647,Joyce Beatty,Ann Kirkpatrick,1
1648,Joyce Beatty,Sylvia R. Garcia,1
1649,Joyce Beatty,Al Lawson,1
1652,Joyce Beatty,Sanford D. Bishop,1
1657,Joyce Beatty,Jamie Raskin,1
1665,Joyce Beatty,Teresa Leger Fernandez,1
1666,Joyce Beatty,Marilyn Strickland,1
1667,Joyce Beatty,Richard E. Neal,1
1668,Joyce Beatty,Elaine G. Luria,1
1671,Joyce Beatty,Elissa Slotkin,1
1672,Joyce Beatty,Lauren Underwood,1
1673,Joyce Beatty,Marie Newman,1
1674,Joyce Beatty,Jake Auchincloss,1
1675,Joyce Beatty,Val Butler Demings,1
1677,Joyce Beatty,Debbie Wasserman Schultz,1
1681,Joyce Beatty,Conor Lamb,1
1682,Joyce Beatty,Jim Costa,1
1688,Joyce Beatty,Filemon Vela,1
1693,Joyce Beatty,J. Luis Correa,1
1695,Joyce Beatty,Frederica S. Wilson,1
1698,Joyce Beatty,Frank J. Mrvan,1
1704,Joyce Beatty,Bennie Thompson,1
1714,Joyce Beatty,Debra A. Haaland,1
1716,Bobby L. Rush,James P. Mcgovern,1
1717,Bobby L. Rush,Zoe Lofgren,1
1718,Bobby L. Rush,John A. Yarmuth,1
1719,Bobby L. Rush,Joyce Beatty,1
1724,Bobby L. Rush,Nydia M. Velazquez,1
1725,Bobby L. Rush,Barbara Lee,1
1726,Bobby L. Rush,Sheila Jackson Lee,1
1730,Bobby L. Rush,Sean Patrick Maloney,1
1731,Bobby L. Rush,Lois Frankel,1
1732,Bobby L. Rush,Joe Neguse,1
1733,Bobby L. Rush,Jennifer Wexton,1
1734,Bobby L. Rush,Dwight Evans,1
1735,Bobby L. Rush,Mark Takano,1
1736,Bobby L. Rush,Eleanor Holmes Norton,1
1737,Bobby L. Rush,Janice D. Schakowsky,1
1739,Bobby L. Rush,Kathy Castor,1
1746,Bobby L. Rush,Nikema Williams,1
1749,Bobby L. Rush,Donald S. Beyer,1
1750,Bobby L. Rush,Theodore E. Deutch,1
1754,Bobby L. Rush,Steve Cohen,1
1755,Bobby L. Rush,Gregory W. Meeks,1
1756,Bobby L. Rush,Jackie Speier,1
1759,Bobby L. Rush,Alma S. Adams,1
1760,Bobby L. Rush,Kurt Schrader,1
1761,Bobby L. Rush,Linda T. Sanchez,1
1762,Bobby L. Rush,Grace Meng,1
1766,Bobby L. Rush,Doris O. Matsui,1
1767,Bobby L. Rush,Carolyn B. Maloney,1
1768,Bobby L. Rush,Peter A. Defazio,1
1772,Bobby L. Rush,"Robert C. ""Bobby"" Scott",1
1773,Bobby L. Rush,Diana Degette,1
1774,Bobby L. Rush,Jesus G. Garcia,1
1776,Bobby L. Rush,Raja Krishnamoorthi,1
1777,Bobby L. Rush,John B. Larson,1
1782,Bobby L. Rush,Betty Mccollum,1
1783,Bobby L. Rush,Al Green,1
1785,Bobby L. Rush,Pramila Jayapal,1
1786,Bobby L. Rush,Alexandria Ocasio-Cortez,1
1787,Bobby L. Rush,James H. Cooper,1
1791,Bobby L. Rush,John P. Sarbanes,1
1794,Bobby L. Rush,Andy Levin,1
1795,Bobby L. Rush,Kweisi Mfume,1
1797,Bobby L. Rush,Gwen Moore,1
1799,Bobby L. Rush,Grace F. Napolitano,1
1802,Bobby L. Rush,Mary Gay Scanlon,1
1803,Bobby L. Rush,Bradley Scott Schneider,1
1804,Bobby L. Rush,Kim Schrier,1
1805,Bobby L. Rush,Greg Stanton,1
1808,Bobby L. Rush,Rashida Tlaib,1
1809,Bobby L. Rush,Norma J. Torres,1
1811,Bobby L. Rush,Peter Welch,1
1816,Bobby L. Rush,John Garamendi,1
1818,Bobby L. Rush,Brendan F. Boyle,1
1828,Bobby L. Rush,Raul M. Grijalva,1
1830,Bobby L. Rush,Alcee L. Hastings,1
1833,Bobby L. Rush,Marcy Kaptur,1
1834,Bobby L. Rush,Rick Larsen,1
1838,Bobby L. Rush,Jerrold Nadler,1
1840,Bobby L. Rush,William J. Pascrell,1
1842,Bobby L. Rush,Brian Higgins,1
1844,Bobby L. Rush,Ayanna Pressley,1
1845,Bobby L. Rush,Adam B. Schiff,1
1848,Bobby L. Rush,Bill Foster,1
1849,Bobby L. Rush,Pete Aguilar,1
1852,Bobby L. Rush,Nanette Diaz Barragan,1
1853,Bobby L. Rush,Karen Bass,1
1855,Bobby L. Rush,Anthony G. Brown,1
1859,Bobby L. Rush,Joaquin Castro,1
1860,Bobby L. Rush,Gerald E. Connolly,1
1862,Bobby L. Rush,Jason Crow,1
1863,Bobby L. Rush,Mark Desaulnier,1
1864,Bobby L. Rush,Debbie Dingell,1
1870,Bobby L. Rush,Mondaire Jones,1
1872,Bobby L. Rush,William R. Keating,1
1873,Bobby L. Rush,Daniel T. Kildee,1
1874,Bobby L. Rush,Derek Kilmer,1
1879,Bobby L. Rush,Stephen F. Lynch,1
1880,Bobby L. Rush,A. Donald Mceachin,1
1883,Bobby L. Rush,David E. Price,1
1885,Bobby L. Rush,Lucille Roybal-Allard,1
1886,Bobby L. Rush,Thomas R. Suozzi,1
1887,Bobby L. Rush,Paul Tonko,1
1888,Bobby L. Rush,David J. Trone,1
1890,Bobby L. Rush,Juan Vargas,1
1892,Bobby L. Rush,Salud O. Carbajal,1
1893,Bobby L. Rush,Tony Cardenas,1
1894,Bobby L. Rush,Joe Courtney,1
1895,Bobby L. Rush,Ruben Gallego,1
1897,Bobby L. Rush,Chrissy Houlahan,1
1898,Bobby L. Rush,Ro Khanna,1
1899,Bobby L. Rush,Alan S. Lowenthal,1
1901,Bobby L. Rush,Raul Ruiz,1
1902,Bobby L. Rush,Bonnie Watson Coleman,1
1903,Bobby L. Rush,Cori Bush,1
1906,Bobby L. Rush,Lisa Blunt Rochester,1
1908,Bobby L. Rush,G. K. Butterfield,1
1909,Bobby L. Rush,Yvette D. Clarke,1
1915,Bobby L. Rush,"Henry C. ""Hank"" Johnson",1
1916,Bobby L. Rush,Andy Kim,1
1917,Bobby L. Rush,James R. Langevin,1
1918,Bobby L. Rush,Ted Lieu,1
1920,Bobby L. Rush,Frank Pallone,1
1921,Bobby L. Rush,Chellie Pingree,1
1922,Bobby L. Rush,C. A. Dutch Ruppersberger,1
1926,Bobby L. Rush,Eric Swalwell,1
1928,Bobby L. Rush,Lucy Mcbath,1
1929,Bobby L. Rush,Colin Z. Allred,1
1932,Bobby L. Rush,James E. Clyburn,1
1938,Bobby L. Rush,Tom Malinowski,1
1939,Bobby L. Rush,Seth Moulton,1
1941,Bobby L. Rush,Terri A. Sewell,1
1943,Bobby L. Rush,Judy Chu,1
1944,Bobby L. Rush,David N. Cicilline,1
1945,Bobby L. Rush,Sharice Davids,1
1946,Bobby L. Rush,Jahana Hayes,1
1948,Bobby L. Rush,Steven Horsford,1
1949,Bobby L. Rush,Hakeem S. Jeffries,1
1950,Bobby L. Rush,Robin L. Kelly,1
1951,Bobby L. Rush,Brenda L. Lawrence,1
1956,Bobby L. Rush,Donald Norcross,1
1957,Bobby L. Rush,Scott H. Peters,1
1959,Bobby L. Rush,Deborah K. Ross,1
1960,Bobby L. Rush,David Scott,1
1964,Bobby L. Rush,Lloyd Doggett,1
1965,Bobby L. Rush,Earl Blumenauer,1
1966,Bobby L. Rush,Carolyn Bourdeaux,1
1968,Bobby L. Rush,Andre Carson,1
1974,Bobby L. Rush,Joseph D. Morelle,1
1975,Bobby L. Rush,Ilhan Omar,1
1976,Bobby L. Rush,Stacey E. Plaskett,1
1977,Bobby L. Rush,Mark Pocan,1
1978,Bobby L. Rush,Mikie Sherrill,1
1979,Bobby L. Rush,Eddie Bernice Johnson,1
1980,Bobby L. Rush,Dina Titus,1
1981,Bobby L. Rush,Ritchie Torres,1
1983,Bobby L. Rush,Suzanne Bonamici,1
1986,Bobby L. Rush,Adriano Espaillat,1
1987,Bobby L. Rush,James A. Himes,1
1993,Bobby L. Rush,Madeleine Dean,1
1995,Bobby L. Rush,Ami Bera,1
2000,Bobby L. Rush,Mike Levin,1
2002,Bobby L. Rush,Mike Quigley,1
2004,Bobby L. Rush,Darren Soto,1
2009,Bobby L. Rush,Veronica Escobar,1
2011,Bobby L. Rush,Sean Casten,1
2012,Bobby L. Rush,Danny K. Davis,1
2014,Bobby L. Rush,Jimmy Gomez,1
2017,Bobby L. Rush,Albio Sires,1
2018,Bobby L. Rush,Adam Smith,1
2021,Bobby L. Rush,Emanuel Cleaver,1
2022,Bobby L. Rush,Anna G. Eshoo,1
2025,Bobby L. Rush,Donald M. Payne,1
2026,Bobby L. Rush,Lori Trahan,1
2027,Bobby L. Rush,Marc A. Veasey,1
2029,Bobby L. Rush,Mike Doyle,1
2032,Bobby L. Rush,Jerry Mcnerney,1
2034,Bobby L. Rush,Haley M. Stevens,1
2037,Bobby L. Rush,Mike Thompson,1
2038,Bobby L. Rush,Cheri Bustos,1
2050,Bobby L. Rush,Rosa Delauro,1
2051,Bobby L. Rush,Suzan K. Delbene,1
2052,Bobby L. Rush,Lizzie Fletcher,1
2058,Bobby L. Rush,Kathleen M. Rice,1
2062,Bobby L. Rush,Jamaal Bowman,1
2063,Bobby L. Rush,Katherine M. Clark,1
2066,Bobby L. Rush,Kaiali'I Kahele,1
2074,Bobby L. Rush,Ed Perlmutter,1
2076,Bobby L. Rush,Ann Kirkpatrick,1
2077,Bobby L. Rush,Sylvia R. Garcia,1
2078,Bobby L. Rush,Al Lawson,1
2081,Bobby L. Rush,Sanford D. Bishop,1
2086,Bobby L. Rush,Jamie Raskin,1
2094,Bobby L. Rush,Teresa Leger Fernandez,1
2095,Bobby L. Rush,Marilyn Strickland,1
2096,Bobby L. Rush,Richard E. Neal,1
2097,Bobby L. Rush,Elaine G. Luria,1
2100,Bobby L. Rush,Elissa Slotkin,1
2101,Bobby L. Rush,Lauren Underwood,1
2102,Bobby L. Rush,Marie Newman,1
2103,Bobby L. Rush,Jake Auchincloss,1
2104,Bobby L. Rush,Val Butler Demings,1
2106,Bobby L. Rush,Debbie Wasserman Schultz,1
2111,Bobby L. Rush,Jim Costa,1
2117,Bobby L. Rush,Filemon Vela,1
2122,Bobby L. Rush,J. Luis Correa,1
2124,Bobby L. Rush,Frederica S. Wilson,1
2127,Bobby L. Rush,Frank J. Mrvan,1
2133,Bobby L. Rush,Bennie Thompson,1
2143,Bobby L. Rush,Debra A. Haaland,1
2151,Cathy Mcmorris Rodgers,Guy Reschenthaler,1
2156,Cathy Mcmorris Rodgers,Bryan Steil,1
2167,Cathy Mcmorris Rodgers,Michael Waltz,1
2169,Cathy Mcmorris Rodgers,Steve Scalise,1
2170,Cathy Mcmorris Rodgers,Glenn Thompson,1
2176,Cathy Mcmorris Rodgers,Carol D. Miller,1
2180,Cathy Mcmorris Rodgers,Dusty Johnson,1
2181,Cathy Mcmorris Rodgers,Ralph Norman,1
2186,Cathy Mcmorris Rodgers,Kevin Hern,1
2194,Cathy Mcmorris Rodgers,Barry Loudermilk,1
2198,Cathy Mcmorris Rodgers,Steve Chabot,1
2218,Cathy Mcmorris Rodgers,Steve Womack,1
2222,Cathy Mcmorris Rodgers,Robert E. Latta,1
2227,Cathy Mcmorris Rodgers,Gregory Murphy,1
2230,Cathy Mcmorris Rodgers,John H. Rutherford,1
2236,Cathy Mcmorris Rodgers,"Charles J. ""Chuck"" Fleischmann",1
2239,Cathy Mcmorris Rodgers,Tim Walberg,1
2241,Cathy Mcmorris Rodgers,Joe Wilson,1
2243,Cathy Mcmorris Rodgers,Kelly Armstrong,1
2244,Cathy Mcmorris Rodgers,Gus M. Bilirakis,1
2246,Cathy Mcmorris Rodgers,Michael C. Burgess,1
2248,Cathy Mcmorris Rodgers,Larry Bucshon,1
2249,Cathy Mcmorris Rodgers,"Earl L. ""Buddy"" Carter",1
2251,Cathy Mcmorris Rodgers,Dan Crenshaw,1
2252,Cathy Mcmorris Rodgers,John R. Curtis,1
2255,Cathy Mcmorris Rodgers,Neal P. Dunn,1
2256,Cathy Mcmorris Rodgers,H. Morgan Griffith,1
2258,Cathy Mcmorris Rodgers,Brett Guthrie,1
2260,Cathy Mcmorris Rodgers,Richard Hudson,1
2261,Cathy Mcmorris Rodgers,Bill Johnson,1
2264,Cathy Mcmorris Rodgers,Debbie Lesko,1
2265,Cathy Mcmorris Rodgers,David B. Mckinley,1
2268,Cathy Mcmorris Rodgers,Gary J. Palmer,1
2270,Cathy Mcmorris Rodgers,Greg Pence,1
2275,Cathy Mcmorris Rodgers,Ann Wagner,1
2279,Cathy Mcmorris Rodgers,Troy Balderson,1
2285,Cathy Mcmorris Rodgers,Tim Burchett,1
2294,Cathy Mcmorris Rodgers,Andrew R. Garbarino,1
2300,Cathy Mcmorris Rodgers,John Joyce,1
2306,Cathy Mcmorris Rodgers,Billy Long,1
2307,Cathy Mcmorris Rodgers,Blaine Luetkemeyer,1
2333,Cathy Mcmorris Rodgers,Don Bacon,1
2336,Cathy Mcmorris Rodgers,Mike Bost,1
2340,Cathy Mcmorris Rodgers,Tony Gonzales,1
2341,Cathy Mcmorris Rodgers,Glenn Grothman,1
2342,Cathy Mcmorris Rodgers,Jaime Herrera Beutler,1
2348,Cathy Mcmorris Rodgers,Daniel Meuser,1
2353,Cathy Mcmorris Rodgers,Pete Stauber,1
2354,Cathy Mcmorris Rodgers,Elise M. Stefanik,1
2359,Cathy Mcmorris Rodgers,Jack Bergman,1
2362,Cathy Mcmorris Rodgers,"Eric A. ""Rick"" Crawford",1
2363,Cathy Mcmorris Rodgers,Tom Emmer,1
2365,Cathy Mcmorris Rodgers,Trent Kelly,1
2366,Cathy Mcmorris Rodgers,David Kustoff,1
2371,Cathy Mcmorris Rodgers,Kevin Brady,1
2376,Cathy Mcmorris Rodgers,J. French Hill,1
2384,Cathy Mcmorris Rodgers,John R. Moolenaar,1
2390,Cathy Mcmorris Rodgers,Jason Smith,1
2391,Cathy Mcmorris Rodgers,Chris Stewart,1
2399,Cathy Mcmorris Rodgers,Liz Cheney,1
2401,Cathy Mcmorris Rodgers,Jim Hagedorn,1
2411,Cathy Mcmorris Rodgers,Jerry L. Carl,1
2418,Cathy Mcmorris Rodgers,Patrick Mchenry,1
2420,Cathy Mcmorris Rodgers,Michelle Steel,1
2426,Cathy Mcmorris Rodgers,Randy Feenstra,1
2432,Cathy Mcmorris Rodgers,Tom Rice,1
2435,Cathy Mcmorris Rodgers,Bruce Westerman,1
2436,Cathy Mcmorris Rodgers,Robert J. Wittman,1
2445,Cathy Mcmorris Rodgers,Vicky Hartzler,1
2448,Cathy Mcmorris Rodgers,Jackie Walorski,1
2449,Cathy Mcmorris Rodgers,James Comer,1
2453,Cathy Mcmorris Rodgers,Bob Gibbs,1
2459,Cathy Mcmorris Rodgers,Yvette Herrell,1
2464,Cathy Mcmorris Rodgers,Lloyd Smucker,1
2469,Cathy Mcmorris Rodgers,Darrell E. Issa,1
2470,Cathy Mcmorris Rodgers,Fred Keller,1
2471,Cathy Mcmorris Rodgers,Mike Kelly,1
2472,Cathy Mcmorris Rodgers,Tracey Mann,1
2475,Cathy Mcmorris Rodgers,Kat Cammack,1
2477,Cathy Mcmorris Rodgers,Mark E. Amodei,1
2478,Cathy Mcmorris Rodgers,Madison Cawthorn,1
2482,Cathy Mcmorris Rodgers,Diana Harshbarger,1
2483,Cathy Mcmorris Rodgers,Ashley Hinson,1
2484,Cathy Mcmorris Rodgers,Bill Huizenga,1
2490,Cathy Mcmorris Rodgers,Mariannette Miller-Meeks,1
2493,Cathy Mcmorris Rodgers,Garret Graves,1
2498,Cathy Mcmorris Rodgers,Claudia Tenney,1
2500,Cathy Mcmorris Rodgers,Michelle Fischbach,1
2508,Cathy Mcmorris Rodgers,Barry Moore,1
2509,Cathy Mcmorris Rodgers,Austin Scott,1
2511,Cathy Mcmorris Rodgers,Troy E. Nehls,1
2516,Cathy Mcmorris Rodgers,David Schweikert,1
2518,Cathy Mcmorris Rodgers,Roger Williams,1
2520,Cathy Mcmorris Rodgers,Virginia Foxx,1
2521,Cathy Mcmorris Rodgers,Michael Guest,1
2522,Cathy Mcmorris Rodgers,Mike Johnson,1
2527,Cathy Mcmorris Rodgers,Stephanie I. Bice,1
2528,Cathy Mcmorris Rodgers,Jeff Fortenberry,1
2536,Cathy Mcmorris Rodgers,Brad R. Wenstrup,1
2537,Cathy Mcmorris Rodgers,Blake D. Moore,1
2538,Cathy Mcmorris Rodgers,Ron Estes,1
2541,Cathy Mcmorris Rodgers,Cliff Bentz,1
2543,Cathy Mcmorris Rodgers,Dan Newhouse,1
2544,Cathy Mcmorris Rodgers,Russ Fulcher,1
2554,Cathy Mcmorris Rodgers,C. Scott Franklin,1
2555,Cathy Mcmorris Rodgers,Tom Cole,1
2557,Cathy Mcmorris Rodgers,Adrian Smith,1
2559,Cathy Mcmorris Rodgers,Steven M. Palazzo,1
2561,Cathy Mcmorris Rodgers,Sam Graves,1
2563,Cathy Mcmorris Rodgers,Burgess Owens,1
2564,Cathy Mcmorris Rodgers,Pete Sessions,1
2565,Cathy Mcmorris Rodgers,Daniel Webster,1
2566,Cathy Mcmorris Rodgers,Doug Lamborn,1
2568,Cathy Mcmorris Rodgers,Jim Jordan,1
2569,Cathy Mcmorris Rodgers,Michael R. Turner,1
2570,Cathy Mcmorris Rodgers,David G. Valadao,1
2573,Cathy Mcmorris Rodgers,Kevin Mccarthy,1
2579,Guy Reschenthaler,Cathy Mcmorris Rodgers,1
2585,Guy Reschenthaler,Bryan Steil,1
2586,Guy Reschenthaler,Thomas P. Tiffany,1
2596,Guy Reschenthaler,Michael Waltz,1
2598,Guy Reschenthaler,Steve Scalise,1
2599,Guy Reschenthaler,Glenn Thompson,1
2600,Guy Reschenthaler,Andy Barr,1
2605,Guy Reschenthaler,Carol D. Miller,1
2610,Guy Reschenthaler,Ralph Norman,1
2611,Guy Reschenthaler,Scott Perry,1
2615,Guy Reschenthaler,Kevin Hern,1
2622,Guy Reschenthaler,Michael Cloud,1
