,From,To,edge
154707,Jody B. Hice,Mike Bishop,1
154710,Jody B. Hice,Marsha Blackburn,1
154711,Jody B. Hice,Lynn Jenkins,1
154712,Jody B. Hice,Kay Granger,1
154716,Jody B. Hice,Roger Williams,1
154721,Jody B. Hice,Scott Garrett,1
154722,Jody B. Hice,Joe Wilson,1
154723,Jody B. Hice,Martha Roby,1
154725,Jody B. Hice,Joe L. Barton,1
154728,Jody B. Hice,Mark Meadows,1
154729,Jody B. Hice,Steve Chabot,1
154730,Jody B. Hice,Steve Scalise,1
154732,Jody B. Hice,Rob Woodall,1
154733,Jody B. Hice,Garret Graves,1
154738,Jody B. Hice,David P. Roe,1
154739,Jody B. Hice,Andy Barr,1
154740,Jody B. Hice,Bradley Byrne,1
154741,Jody B. Hice,Jim Bridenstine,1
154742,Jody B. Hice,Steve King,1
154744,Jody B. Hice,Tom Mcclintock,1
154745,Jody B. Hice,Steven M. Palazzo,1
154746,Jody B. Hice,Sean P. Duffy,1
154751,Jody B. Hice,Scott Perry,1
154754,Jody B. Hice,Tim Huelskamp,1
154756,Jody B. Hice,John Abney Culberson,1
154759,Jody B. Hice,John Ratcliffe,1
154760,Jody B. Hice,Diane Black,1
154761,Jody B. Hice,Vicky Hartzler,1
154762,Jody B. Hice,Trent Franks,1
154766,Jody B. Hice,Ron Desantis,1
154769,Jody B. Hice,Dave Brat,1
154770,Jody B. Hice,Adrian Smith,1
154773,Jody B. Hice,Jackie Walorski,1
154774,Jody B. Hice,Edward Whitfield,1
154775,Jody B. Hice,Tom Emmer,1
154776,Jody B. Hice,Cresent Hardy,1
154777,Jody B. Hice,David Schweikert,1
154780,Jody B. Hice,Barry Loudermilk,1
154781,Jody B. Hice,Steve Womack,1
154783,Jody B. Hice,Chris Collins,1
154786,Jody B. Hice,Mike Pompeo,1
154787,Jody B. Hice,Todd Rokita,1
154790,Jody B. Hice,Brad R. Wenstrup,1
154794,Jody B. Hice,Lamar Smith,1
154798,Jody B. Hice,Frank D. Lucas,1
154800,Jody B. Hice,Mo Brooks,1
154804,Jody B. Hice,Michael C. Burgess,1
154812,Jody B. Hice,F. James Sensenbrenner,1
154814,Jody B. Hice,Doug Lamalfa,1
154815,Jody B. Hice,Sam Graves,1
154818,Jody B. Hice,John J. Duncan,1
154819,Jody B. Hice,John Fleming,1
154824,Jody B. Hice,Scott R. Tipton,1
154825,Jody B. Hice,Ann Wagner,1
154830,Jody B. Hice,"Eric A. ""Rick"" Crawford",1
154836,Jody B. Hice,Ralph Lee Abraham,1
154837,Jody B. Hice,Gus M. Bilirakis,1
154840,Jody B. Hice,Tom Rice,1
154841,Jody B. Hice,Michael K. Simpson,1
154845,Jody B. Hice,Trey Gowdy,1
154846,Jody B. Hice,John R. Carter,1
154847,Jody B. Hice,Kenny Marchant,1
154848,Jody B. Hice,Jason Chaffetz,1
154849,Jody B. Hice,Marlin A. Stutzman,1
154850,Jody B. Hice,Jason Smith,1
154851,Jody B. Hice,Randy Hultgren,1
154852,Jody B. Hice,Kevin Cramer,1
154855,Jody B. Hice,Thomas J. Rooney,1
154857,Jody B. Hice,Austin Scott,1
154859,Jody B. Hice,Robert Pittenger,1
154861,Jody B. Hice,Blake Farenthold,1
154862,Jody B. Hice,Mike Rogers,1
154863,Jody B. Hice,David Rouzer,1
154867,Jody B. Hice,Raul R. Labrador,1
154870,Jody B. Hice,Bruce Westerman,1
154871,Jody B. Hice,Blaine Luetkemeyer,1
154872,Jody B. Hice,Patrick Mchenry,1
154873,Jody B. Hice,Gregg Harper,1
154877,Jody B. Hice,Randy Neugebauer,1
154883,Jody B. Hice,George Holding,1
154885,Jody B. Hice,Robert E. Latta,1
154888,Jody B. Hice,Cathy Mcmorris Rodgers,1
154890,Jody B. Hice,Kristi L. Noem,1
154893,Jody B. Hice,Randy K. Weber,1
154894,Jody B. Hice,Lynn A. Westmoreland,1
154904,Jody B. Hice,Cynthia M. Lummis,1
154918,Jody B. Hice,Mike Bost,1
154919,Jody B. Hice,"Earl L. ""Buddy"" Carter",1
154921,Jody B. Hice,Scott Desjarlais,1
154927,Jody B. Hice,Thomas Massie,1
154928,Jody B. Hice,Brian Babin,1
154935,Jody B. Hice,Tim Walberg,1
154936,Jody B. Hice,Ryan K. Zinke,1
154939,Jody B. Hice,Mark Sanford,1
154948,Jody B. Hice,Bill Huizenga,1
154951,Jody B. Hice,Will Hurd,1
154952,Jody B. Hice,Alexander X. Mooney,1
154954,Jody B. Hice,Dan Newhouse,1
154957,Jody B. Hice,Stephen Lee Fincher,1
154958,Jody B. Hice,Keith J. Rothfus,1
154959,Jody B. Hice,Jim Jordan,1
154964,Jody B. Hice,Frank C. Guinta,1
154965,Jody B. Hice,Rod Blum,1
154966,Jody B. Hice,Larry Bucshon,1
154971,Jody B. Hice,Markwayne Mullin,1
154973,Jody B. Hice,Kevin Yoder,1
154979,Jody B. Hice,Richard Hudson,1
154981,Jody B. Hice,John L. Mica,1
154985,Jody B. Hice,Robert B. Aderholt,1
154999,Jody B. Hice,John M. Shimkus,1
155005,Jody B. Hice,Andy Harris,1
155009,Jody B. Hice,Tom Graves,1
155010,Jody B. Hice,Ken Buck,1
155015,Jody B. Hice,Glenn Grothman,1
155019,Jody B. Hice,J. French Hill,1
155020,Jody B. Hice,David Young,1
155022,Jody B. Hice,Billy Long,1
155023,Jody B. Hice,"Charles J. ""Chuck"" Fleischmann",1
155024,Jody B. Hice,Rick W. Allen,1
155026,Jody B. Hice,Steve Russell,1
155028,Jody B. Hice,Gary J. Palmer,1
155029,Jody B. Hice,Ander Crenshaw,1
155035,Jody B. Hice,John R. Moolenaar,1
155036,Jody B. Hice,David A. Trott,1
155038,Jody B. Hice,Bob Gibbs,1
155041,Jody B. Hice,Mia B. Love,1
155042,Jody B. Hice,Jeff Duncan,1
155044,Jody B. Hice,Daniel Webster,1
155045,Jody B. Hice,Trent Kelly,1
155047,Jody B. Hice,Jeb Hensarling,1
155048,Jody B. Hice,Warren Davidson,1
155050,Stephen Lee Fincher,Pete Sessions,1
155052,Stephen Lee Fincher,Peter J. Roskam,1
155053,Stephen Lee Fincher,Ted S. Yoho,1
155055,Stephen Lee Fincher,Renee L. Ellmers,1
155056,Stephen Lee Fincher,Tom Price,1
155057,Stephen Lee Fincher,David B. Mckinley,1
155058,Stephen Lee Fincher,Tom Cole,1
155059,Stephen Lee Fincher,Louie Gohmert,1
155060,Stephen Lee Fincher,J. Randy Forbes,1
155065,Stephen Lee Fincher,Charles W. Boustany,1
155066,Stephen Lee Fincher,Bill Posey,1
155067,Stephen Lee Fincher,Chris Stewart,1
155070,Stephen Lee Fincher,Lou Barletta,1
155071,Stephen Lee Fincher,Tim Murphy,1
155073,Stephen Lee Fincher,Patrick J. Tiberi,1
155076,Stephen Lee Fincher,Stevan Pearce,1
155077,Stephen Lee Fincher,Robert W. Goodlatte,1
155078,Stephen Lee Fincher,Mark Walker,1
155080,Stephen Lee Fincher,Doug Lamborn,1
155084,Stephen Lee Fincher,Jeff Miller,1
155086,Stephen Lee Fincher,Rob Bishop,1
155087,Stephen Lee Fincher,Paul A. Gosar,1
155089,Stephen Lee Fincher,Harold Rogers,1
155090,Stephen Lee Fincher,James B. Renacci,1
155093,Stephen Lee Fincher,Glenn Thompson,1
155095,Stephen Lee Fincher,Kevin Brady,1
155096,Stephen Lee Fincher,H. Morgan Griffith,1
155098,Stephen Lee Fincher,Ted Poe,1
155100,Stephen Lee Fincher,Jeff Fortenberry,1
155104,Stephen Lee Fincher,Dennis A. Ross,1
155110,Stephen Lee Fincher,Bill Flores,1
155113,Stephen Lee Fincher,Luke Messer,1
155115,Stephen Lee Fincher,Darin Lahood,1
155116,Stephen Lee Fincher,K. Michael Conaway,1
155118,Stephen Lee Fincher,Robert J. Wittman,1
155120,Stephen Lee Fincher,Matt Salmon,1
155122,Stephen Lee Fincher,William M. Thornberry,1
155125,Stephen Lee Fincher,Evan H. Jenkins,1
155126,Stephen Lee Fincher,Bill Shuster,1
155128,Stephen Lee Fincher,Pete Olson,1
155129,Stephen Lee Fincher,Mike Kelly,1
155130,Stephen Lee Fincher,Mick Mulvaney,1
155132,Stephen Lee Fincher,Rodney Davis,1
155133,Stephen Lee Fincher,Reid J. Ribble,1
155134,Stephen Lee Fincher,Sam Johnson,1
155142,Stephen Lee Fincher,Dan Benishek,1
155144,Stephen Lee Fincher,Doug Collins,1
155148,Stephen Lee Fincher,Candice S. Miller,1
155150,Stephen Lee Fincher,Mike Bishop,1
155153,Stephen Lee Fincher,Marsha Blackburn,1
155154,Stephen Lee Fincher,Lynn Jenkins,1
155155,Stephen Lee Fincher,Kay Granger,1
155158,Stephen Lee Fincher,Duncan D. Hunter,1
155159,Stephen Lee Fincher,Roger Williams,1
155161,Stephen Lee Fincher,E. Scott Rigell,1
155162,Stephen Lee Fincher,Jeff Denham,1
155164,Stephen Lee Fincher,Scott Garrett,1
155165,Stephen Lee Fincher,Joe Wilson,1
155166,Stephen Lee Fincher,Martha Roby,1
155168,Stephen Lee Fincher,Joe L. Barton,1
155171,Stephen Lee Fincher,Mark Meadows,1
155172,Stephen Lee Fincher,Steve Chabot,1
155173,Stephen Lee Fincher,Steve Scalise,1
155174,Stephen Lee Fincher,Virginia Foxx,1
155175,Stephen Lee Fincher,Rob Woodall,1
155176,Stephen Lee Fincher,Garret Graves,1
155181,Stephen Lee Fincher,David P. Roe,1
155182,Stephen Lee Fincher,Andy Barr,1
155183,Stephen Lee Fincher,Bradley Byrne,1
155184,Stephen Lee Fincher,Jim Bridenstine,1
155185,Stephen Lee Fincher,Steve King,1
155186,Stephen Lee Fincher,Vern Buchanan,1
155187,Stephen Lee Fincher,Tom Mcclintock,1
155188,Stephen Lee Fincher,Steven M. Palazzo,1
155189,Stephen Lee Fincher,Sean P. Duffy,1
155194,Stephen Lee Fincher,Scott Perry,1
155195,Stephen Lee Fincher,John Kline,1
155197,Stephen Lee Fincher,Tim Huelskamp,1
155198,Stephen Lee Fincher,Adam Kinzinger,1
155199,Stephen Lee Fincher,John Abney Culberson,1
155201,Stephen Lee Fincher,Tom Marino,1
155202,Stephen Lee Fincher,John Ratcliffe,1
155203,Stephen Lee Fincher,Diane Black,1
155204,Stephen Lee Fincher,Vicky Hartzler,1
155205,Stephen Lee Fincher,Trent Franks,1
155209,Stephen Lee Fincher,Ron Desantis,1
155212,Stephen Lee Fincher,Dave Brat,1
155213,Stephen Lee Fincher,Adrian Smith,1
155216,Stephen Lee Fincher,Jackie Walorski,1
155217,Stephen Lee Fincher,Edward Whitfield,1
155218,Stephen Lee Fincher,Tom Emmer,1
155219,Stephen Lee Fincher,Cresent Hardy,1
155220,Stephen Lee Fincher,David Schweikert,1
155221,Stephen Lee Fincher,Steve Stivers,1
155223,Stephen Lee Fincher,Barry Loudermilk,1
155224,Stephen Lee Fincher,Steve Womack,1
155226,Stephen Lee Fincher,Chris Collins,1
155229,Stephen Lee Fincher,Mike Pompeo,1
155230,Stephen Lee Fincher,Todd Rokita,1
155233,Stephen Lee Fincher,Brad R. Wenstrup,1
155237,Stephen Lee Fincher,Lamar Smith,1
155241,Stephen Lee Fincher,Frank D. Lucas,1
155243,Stephen Lee Fincher,Mo Brooks,1
155255,Stephen Lee Fincher,F. James Sensenbrenner,1
155257,Stephen Lee Fincher,Doug Lamalfa,1
155258,Stephen Lee Fincher,Sam Graves,1
155261,Stephen Lee Fincher,John J. Duncan,1
155262,Stephen Lee Fincher,John Fleming,1
155267,Stephen Lee Fincher,Scott R. Tipton,1
155268,Stephen Lee Fincher,Ann Wagner,1
155273,Stephen Lee Fincher,"Eric A. ""Rick"" Crawford",1
155275,Stephen Lee Fincher,Brett Guthrie,1
155279,Stephen Lee Fincher,Ralph Lee Abraham,1
155280,Stephen Lee Fincher,Gus M. Bilirakis,1
155283,Stephen Lee Fincher,Tom Rice,1
155284,Stephen Lee Fincher,Michael K. Simpson,1
155286,Stephen Lee Fincher,Michael R. Turner,1
155288,Stephen Lee Fincher,Trey Gowdy,1
155289,Stephen Lee Fincher,John R. Carter,1
155290,Stephen Lee Fincher,Kenny Marchant,1
155291,Stephen Lee Fincher,Jason Chaffetz,1
155292,Stephen Lee Fincher,Marlin A. Stutzman,1
155293,Stephen Lee Fincher,Jason Smith,1
155294,Stephen Lee Fincher,Randy Hultgren,1
155295,Stephen Lee Fincher,Kevin Cramer,1
155298,Stephen Lee Fincher,Thomas J. Rooney,1
155300,Stephen Lee Fincher,Austin Scott,1
155302,Stephen Lee Fincher,Robert Pittenger,1
155304,Stephen Lee Fincher,Blake Farenthold,1
155305,Stephen Lee Fincher,Mike Rogers,1
155306,Stephen Lee Fincher,David Rouzer,1
155309,Stephen Lee Fincher,Mark E. Amodei,1
155313,Stephen Lee Fincher,Bruce Westerman,1
155314,Stephen Lee Fincher,Blaine Luetkemeyer,1
155315,Stephen Lee Fincher,Patrick Mchenry,1
155316,Stephen Lee Fincher,Gregg Harper,1
155320,Stephen Lee Fincher,Randy Neugebauer,1
155326,Stephen Lee Fincher,George Holding,1
155328,Stephen Lee Fincher,Robert E. Latta,1
155333,Stephen Lee Fincher,Kristi L. Noem,1
155336,Stephen Lee Fincher,Randy K. Weber,1
155337,Stephen Lee Fincher,Lynn A. Westmoreland,1
155339,Stephen Lee Fincher,Todd C. Young,1
155342,Stephen Lee Fincher,Greg Walden,1
155347,Stephen Lee Fincher,Cynthia M. Lummis,1
155352,Stephen Lee Fincher,David W. Jolly,1
155361,Stephen Lee Fincher,Mike Bost,1
155362,Stephen Lee Fincher,"Earl L. ""Buddy"" Carter",1
155364,Stephen Lee Fincher,Scott Desjarlais,1
155366,Stephen Lee Fincher,Robert Hurt,1
155370,Stephen Lee Fincher,Thomas Massie,1
155371,Stephen Lee Fincher,Brian Babin,1
155377,Stephen Lee Fincher,Richard B. Nugent,1
155378,Stephen Lee Fincher,Tim Walberg,1
155379,Stephen Lee Fincher,Ryan K. Zinke,1
155382,Stephen Lee Fincher,Mark Sanford,1
155391,Stephen Lee Fincher,Bill Huizenga,1
155394,Stephen Lee Fincher,Will Hurd,1
155395,Stephen Lee Fincher,Alexander X. Mooney,1
155397,Stephen Lee Fincher,Dan Newhouse,1
155399,Stephen Lee Fincher,Jody B. Hice,1
155401,Stephen Lee Fincher,Keith J. Rothfus,1
155402,Stephen Lee Fincher,Jim Jordan,1
155407,Stephen Lee Fincher,Frank C. Guinta,1
155408,Stephen Lee Fincher,Rod Blum,1
155409,Stephen Lee Fincher,Larry Bucshon,1
155414,Stephen Lee Fincher,Markwayne Mullin,1
155416,Stephen Lee Fincher,Kevin Yoder,1
155422,Stephen Lee Fincher,Richard Hudson,1
155424,Stephen Lee Fincher,John L. Mica,1
155425,Stephen Lee Fincher,David G. Valadao,1
155428,Stephen Lee Fincher,Robert B. Aderholt,1
155440,Stephen Lee Fincher,Bruce Poliquin,1
155442,Stephen Lee Fincher,John M. Shimkus,1
155446,Stephen Lee Fincher,Jaime Herrera Beutler,1
155448,Stephen Lee Fincher,Andy Harris,1
155450,Stephen Lee Fincher,David P. Joyce,1
155452,Stephen Lee Fincher,Tom Graves,1
155453,Stephen Lee Fincher,Ken Buck,1
155458,Stephen Lee Fincher,Glenn Grothman,1
155462,Stephen Lee Fincher,J. French Hill,1
155463,Stephen Lee Fincher,David Young,1
155465,Stephen Lee Fincher,Billy Long,1
155466,Stephen Lee Fincher,"Charles J. ""Chuck"" Fleischmann",1
155467,Stephen Lee Fincher,Rick W. Allen,1
155468,Stephen Lee Fincher,Bill Johnson,1
155469,Stephen Lee Fincher,Steve Russell,1
155471,Stephen Lee Fincher,Gary J. Palmer,1
155472,Stephen Lee Fincher,Ander Crenshaw,1
155478,Stephen Lee Fincher,John R. Moolenaar,1
155479,Stephen Lee Fincher,David A. Trott,1
155481,Stephen Lee Fincher,Bob Gibbs,1
155482,Stephen Lee Fincher,Curt Clawson,1
155484,Stephen Lee Fincher,Mia B. Love,1
155485,Stephen Lee Fincher,Jeff Duncan,1
155487,Stephen Lee Fincher,Daniel Webster,1
155488,Stephen Lee Fincher,Trent Kelly,1
155490,Stephen Lee Fincher,Jeb Hensarling,1
155493,Keith J. Rothfus,Pete Sessions,1
155495,Keith J. Rothfus,Peter J. Roskam,1
155496,Keith J. Rothfus,Ted S. Yoho,1
155498,Keith J. Rothfus,Renee L. Ellmers,1
155499,Keith J. Rothfus,Tom Price,1
155500,Keith J. Rothfus,David B. Mckinley,1
155501,Keith J. Rothfus,Tom Cole,1
155502,Keith J. Rothfus,Louie Gohmert,1
155503,Keith J. Rothfus,J. Randy Forbes,1
155508,Keith J. Rothfus,Charles W. Boustany,1
155509,Keith J. Rothfus,Bill Posey,1
155510,Keith J. Rothfus,Chris Stewart,1
155513,Keith J. Rothfus,Lou Barletta,1
155514,Keith J. Rothfus,Tim Murphy,1
155516,Keith J. Rothfus,Patrick J. Tiberi,1
155518,Keith J. Rothfus,Christopher H. Smith,1
155519,Keith J. Rothfus,Stevan Pearce,1
155520,Keith J. Rothfus,Robert W. Goodlatte,1
155521,Keith J. Rothfus,Mark Walker,1
155523,Keith J. Rothfus,Doug Lamborn,1
155527,Keith J. Rothfus,Jeff Miller,1
155529,Keith J. Rothfus,Rob Bishop,1
155530,Keith J. Rothfus,Paul A. Gosar,1
155532,Keith J. Rothfus,Harold Rogers,1
155533,Keith J. Rothfus,James B. Renacci,1
155536,Keith J. Rothfus,Glenn Thompson,1
155538,Keith J. Rothfus,Kevin Brady,1
155539,Keith J. Rothfus,H. Morgan Griffith,1
155540,Keith J. Rothfus,Leonard Lance,1
155541,Keith J. Rothfus,Ted Poe,1
155547,Keith J. Rothfus,Dennis A. Ross,1
155550,Keith J. Rothfus,Michael T. Mccaul,1
155553,Keith J. Rothfus,Bill Flores,1
155556,Keith J. Rothfus,Luke Messer,1
155558,Keith J. Rothfus,Darin Lahood,1
155559,Keith J. Rothfus,K. Michael Conaway,1
155561,Keith J. Rothfus,Robert J. Wittman,1
155563,Keith J. Rothfus,Matt Salmon,1
155568,Keith J. Rothfus,Evan H. Jenkins,1
155569,Keith J. Rothfus,Bill Shuster,1
155570,Keith J. Rothfus,Erik Paulsen,1
155571,Keith J. Rothfus,Pete Olson,1
155572,Keith J. Rothfus,Mike Kelly,1
155573,Keith J. Rothfus,Mick Mulvaney,1
155575,Keith J. Rothfus,Rodney Davis,1
155576,Keith J. Rothfus,Reid J. Ribble,1
155577,Keith J. Rothfus,Sam Johnson,1
155585,Keith J. Rothfus,Dan Benishek,1
155586,Keith J. Rothfus,Joseph R. Pitts,1
155587,Keith J. Rothfus,Doug Collins,1
155591,Keith J. Rothfus,Candice S. Miller,1
155593,Keith J. Rothfus,Mike Bishop,1
155596,Keith J. Rothfus,Marsha Blackburn,1
155597,Keith J. Rothfus,Lynn Jenkins,1
155598,Keith J. Rothfus,Kay Granger,1
155601,Keith J. Rothfus,Duncan D. Hunter,1
155602,Keith J. Rothfus,Roger Williams,1
155604,Keith J. Rothfus,E. Scott Rigell,1
155607,Keith J. Rothfus,Scott Garrett,1
155608,Keith J. Rothfus,Joe Wilson,1
155609,Keith J. Rothfus,Martha Roby,1
155611,Keith J. Rothfus,Joe L. Barton,1
155614,Keith J. Rothfus,Mark Meadows,1
155615,Keith J. Rothfus,Steve Chabot,1
155616,Keith J. Rothfus,Steve Scalise,1
155619,Keith J. Rothfus,Garret Graves,1
155624,Keith J. Rothfus,David P. Roe,1
155625,Keith J. Rothfus,Andy Barr,1
155626,Keith J. Rothfus,Bradley Byrne,1
155627,Keith J. Rothfus,Jim Bridenstine,1
155629,Keith J. Rothfus,Vern Buchanan,1
155631,Keith J. Rothfus,Steven M. Palazzo,1
155632,Keith J. Rothfus,Sean P. Duffy,1
155637,Keith J. Rothfus,Scott Perry,1
155638,Keith J. Rothfus,John Kline,1
155640,Keith J. Rothfus,Tim Huelskamp,1
155641,Keith J. Rothfus,Adam Kinzinger,1
155642,Keith J. Rothfus,John Abney Culberson,1
155644,Keith J. Rothfus,Tom Marino,1
155645,Keith J. Rothfus,John Ratcliffe,1
155646,Keith J. Rothfus,Diane Black,1
155647,Keith J. Rothfus,Vicky Hartzler,1
155648,Keith J. Rothfus,Trent Franks,1
155652,Keith J. Rothfus,Ron Desantis,1
155655,Keith J. Rothfus,Dave Brat,1
155656,Keith J. Rothfus,Adrian Smith,1
155657,Keith J. Rothfus,Michael G. Fitzpatrick,1
155659,Keith J. Rothfus,Jackie Walorski,1
155660,Keith J. Rothfus,Edward Whitfield,1
155661,Keith J. Rothfus,Tom Emmer,1
155662,Keith J. Rothfus,Cresent Hardy,1
155663,Keith J. Rothfus,David Schweikert,1
155664,Keith J. Rothfus,Steve Stivers,1
155666,Keith J. Rothfus,Barry Loudermilk,1
155667,Keith J. Rothfus,Steve Womack,1
155669,Keith J. Rothfus,Chris Collins,1
155672,Keith J. Rothfus,Mike Pompeo,1
155673,Keith J. Rothfus,Todd Rokita,1
155676,Keith J. Rothfus,Brad R. Wenstrup,1
155680,Keith J. Rothfus,Lamar Smith,1
155684,Keith J. Rothfus,Frank D. Lucas,1
155686,Keith J. Rothfus,Mo Brooks,1
155689,Keith J. Rothfus,Ryan A. Costello,1
155691,Keith J. Rothfus,Walter B. Jones,1
155698,Keith J. Rothfus,F. James Sensenbrenner,1
155700,Keith J. Rothfus,Doug Lamalfa,1
155701,Keith J. Rothfus,Sam Graves,1
155704,Keith J. Rothfus,John J. Duncan,1
155705,Keith J. Rothfus,John Fleming,1
155710,Keith J. Rothfus,Scott R. Tipton,1
155711,Keith J. Rothfus,Ann Wagner,1
155716,Keith J. Rothfus,"Eric A. ""Rick"" Crawford",1
155718,Keith J. Rothfus,Brett Guthrie,1
155722,Keith J. Rothfus,Ralph Lee Abraham,1
155723,Keith J. Rothfus,Gus M. Bilirakis,1
155726,Keith J. Rothfus,Tom Rice,1
155727,Keith J. Rothfus,Michael K. Simpson,1
155729,Keith J. Rothfus,Michael R. Turner,1
155731,Keith J. Rothfus,Trey Gowdy,1
155732,Keith J. Rothfus,John R. Carter,1
155733,Keith J. Rothfus,Kenny Marchant,1
155734,Keith J. Rothfus,Jason Chaffetz,1
155735,Keith J. Rothfus,Marlin A. Stutzman,1
155736,Keith J. Rothfus,Jason Smith,1
155737,Keith J. Rothfus,Randy Hultgren,1
155738,Keith J. Rothfus,Kevin Cramer,1
155741,Keith J. Rothfus,Thomas J. Rooney,1
155743,Keith J. Rothfus,Austin Scott,1
155745,Keith J. Rothfus,Robert Pittenger,1
155747,Keith J. Rothfus,Blake Farenthold,1
155748,Keith J. Rothfus,Mike Rogers,1
155749,Keith J. Rothfus,David Rouzer,1
155752,Keith J. Rothfus,Mark E. Amodei,1
155753,Keith J. Rothfus,Raul R. Labrador,1
155754,Keith J. Rothfus,Charles W. Dent,1
155756,Keith J. Rothfus,Bruce Westerman,1
155757,Keith J. Rothfus,Blaine Luetkemeyer,1
155758,Keith J. Rothfus,Patrick Mchenry,1
155759,Keith J. Rothfus,Gregg Harper,1
155763,Keith J. Rothfus,Randy Neugebauer,1
155769,Keith J. Rothfus,George Holding,1
155771,Keith J. Rothfus,Robert E. Latta,1
155774,Keith J. Rothfus,Cathy Mcmorris Rodgers,1
155776,Keith J. Rothfus,Kristi L. Noem,1
155779,Keith J. Rothfus,Randy K. Weber,1
155780,Keith J. Rothfus,Lynn A. Westmoreland,1
155782,Keith J. Rothfus,Todd C. Young,1
155785,Keith J. Rothfus,Greg Walden,1
155789,Keith J. Rothfus,Mike Coffman,1
155790,Keith J. Rothfus,Cynthia M. Lummis,1
155795,Keith J. Rothfus,David W. Jolly,1
155804,Keith J. Rothfus,Mike Bost,1
155805,Keith J. Rothfus,"Earl L. ""Buddy"" Carter",1
155807,Keith J. Rothfus,Scott Desjarlais,1
155809,Keith J. Rothfus,Robert Hurt,1
155813,Keith J. Rothfus,Thomas Massie,1
155814,Keith J. Rothfus,Brian Babin,1
155820,Keith J. Rothfus,Richard B. Nugent,1
155821,Keith J. Rothfus,Tim Walberg,1
155822,Keith J. Rothfus,Ryan K. Zinke,1
155825,Keith J. Rothfus,Mark Sanford,1
155834,Keith J. Rothfus,Bill Huizenga,1
155837,Keith J. Rothfus,Will Hurd,1
155838,Keith J. Rothfus,Alexander X. Mooney,1
155840,Keith J. Rothfus,Dan Newhouse,1
155842,Keith J. Rothfus,Jody B. Hice,1
155843,Keith J. Rothfus,Stephen Lee Fincher,1
155845,Keith J. Rothfus,Jim Jordan,1
155850,Keith J. Rothfus,Frank C. Guinta,1
155851,Keith J. Rothfus,Rod Blum,1
155852,Keith J. Rothfus,Larry Bucshon,1
155857,Keith J. Rothfus,Markwayne Mullin,1
155859,Keith J. Rothfus,Kevin Yoder,1
155865,Keith J. Rothfus,Richard Hudson,1
155867,Keith J. Rothfus,John L. Mica,1
155868,Keith J. Rothfus,David G. Valadao,1
155871,Keith J. Rothfus,Robert B. Aderholt,1
155883,Keith J. Rothfus,Bruce Poliquin,1
155885,Keith J. Rothfus,John M. Shimkus,1
155889,Keith J. Rothfus,Jaime Herrera Beutler,1
155891,Keith J. Rothfus,Andy Harris,1
155893,Keith J. Rothfus,David P. Joyce,1
155895,Keith J. Rothfus,Tom Graves,1
155896,Keith J. Rothfus,Ken Buck,1
155901,Keith J. Rothfus,Glenn Grothman,1
155902,Keith J. Rothfus,Susan W. Brooks,1
155905,Keith J. Rothfus,J. French Hill,1
155906,Keith J. Rothfus,David Young,1
155908,Keith J. Rothfus,Billy Long,1
155909,Keith J. Rothfus,"Charles J. ""Chuck"" Fleischmann",1
155910,Keith J. Rothfus,Rick W. Allen,1
155911,Keith J. Rothfus,Bill Johnson,1
155912,Keith J. Rothfus,Steve Russell,1
155914,Keith J. Rothfus,Gary J. Palmer,1
155915,Keith J. Rothfus,Ander Crenshaw,1
155918,Keith J. Rothfus,Rodney Frelinghuysen,1
155921,Keith J. Rothfus,John R. Moolenaar,1
155922,Keith J. Rothfus,David A. Trott,1
155924,Keith J. Rothfus,Bob Gibbs,1
155925,Keith J. Rothfus,Curt Clawson,1
155927,Keith J. Rothfus,Mia B. Love,1
155928,Keith J. Rothfus,Jeff Duncan,1
155930,Keith J. Rothfus,Daniel Webster,1
155931,Keith J. Rothfus,Trent Kelly,1
155933,Keith J. Rothfus,Jeb Hensarling,1
155935,Keith J. Rothfus,Aaron Schock,1
155936,Jim Jordan,Pete Sessions,1
155938,Jim Jordan,Peter J. Roskam,1
155939,Jim Jordan,Ted S. Yoho,1
155941,Jim Jordan,Renee L. Ellmers,1
155942,Jim Jordan,Tom Price,1
155943,Jim Jordan,David B. Mckinley,1
155944,Jim Jordan,Tom Cole,1
155945,Jim Jordan,Louie Gohmert,1
155946,Jim Jordan,J. Randy Forbes,1
155951,Jim Jordan,Charles W. Boustany,1
155952,Jim Jordan,Bill Posey,1
155953,Jim Jordan,Chris Stewart,1
155957,Jim Jordan,Tim Murphy,1
155959,Jim Jordan,Patrick J. Tiberi,1
155962,Jim Jordan,Stevan Pearce,1
155963,Jim Jordan,Robert W. Goodlatte,1
155964,Jim Jordan,Mark Walker,1
155966,Jim Jordan,Doug Lamborn,1
155970,Jim Jordan,Jeff Miller,1
155972,Jim Jordan,Rob Bishop,1
155973,Jim Jordan,Paul A. Gosar,1
155975,Jim Jordan,Harold Rogers,1
155976,Jim Jordan,James B. Renacci,1
155979,Jim Jordan,Glenn Thompson,1
155981,Jim Jordan,Kevin Brady,1
155982,Jim Jordan,H. Morgan Griffith,1
155984,Jim Jordan,Ted Poe,1
155990,Jim Jordan,Dennis A. Ross,1
155993,Jim Jordan,Michael T. Mccaul,1
155996,Jim Jordan,Bill Flores,1
155999,Jim Jordan,Luke Messer,1
156001,Jim Jordan,Darin Lahood,1
156002,Jim Jordan,K. Michael Conaway,1
