,From,To,edge
167853,Blaine Luetkemeyer,Paul Ryan,1
167854,Blaine Luetkemeyer,Judy Biggert,1
167860,Blaine Luetkemeyer,Tom Petri,1
167865,Blaine Luetkemeyer,Shelley Moore Capito,1
167873,Blaine Luetkemeyer,Frank R. Wolf,1
167875,Blaine Luetkemeyer,Frank A. Lobiondo,1
167877,Blaine Luetkemeyer,Frank D. Lucas,1
167880,Blaine Luetkemeyer,Kenny Marchant,1
167881,Blaine Luetkemeyer,Patrick Mchenry,1
167883,Blaine Luetkemeyer,David P. Roe,1
167884,Blaine Luetkemeyer,Mike Rogers,1
167885,Blaine Luetkemeyer,Dave Camp,1
167886,Blaine Luetkemeyer,Tom Latham,1
167888,Blaine Luetkemeyer,Parker Griffith,1
167889,Blaine Luetkemeyer,Lynn Jenkins,1
167893,Blaine Luetkemeyer,Jean Schmidt,1
167898,Blaine Luetkemeyer,Mario Diaz-Balart,1
167899,Blaine Luetkemeyer,Timothy V. Johnson,1
167901,Blaine Luetkemeyer,Erik Paulsen,1
167904,Blaine Luetkemeyer,Donald Manzullo,1
167906,Blaine Luetkemeyer,Thaddeus G. Mccotter,1
167907,Blaine Luetkemeyer,John Campbell,1
167912,Blaine Luetkemeyer,Doc Hastings,1
167914,Blaine Luetkemeyer,Roscoe G. Bartlett,1
167917,Blaine Luetkemeyer,Mark Edward Souder,1
167919,Blaine Luetkemeyer,Kevin Mccarthy,1
167920,Blaine Luetkemeyer,Tim Murphy,1
167923,Blaine Luetkemeyer,J. Gresham Barrett,1
167924,Blaine Luetkemeyer,"Anh ""Joseph"" Cao",1
167925,Blaine Luetkemeyer,Mary Fallin,1
167929,Blaine Luetkemeyer,Nathan Deal,1
167930,Blaine Luetkemeyer,Steve Austria,1
167931,Blaine Luetkemeyer,Spencer Bachus,1
167934,Blaine Luetkemeyer,Eric Cantor,1
167935,Blaine Luetkemeyer,Michael K. Simpson,1
167936,Blaine Luetkemeyer,Jim Gerlach,1
167939,Blaine Luetkemeyer,Devin Nunes,1
167940,Blaine Luetkemeyer,Pete Olson,1
167942,Blaine Luetkemeyer,Tom Mcclintock,1
167944,Blaine Luetkemeyer,Michael T. Mccaul,1
167945,Blaine Luetkemeyer,William M. Thornberry,1
167951,Blaine Luetkemeyer,John J. Duncan,1
167955,Blaine Luetkemeyer,Mike Pence,1
167956,Blaine Luetkemeyer,Bob Inglis,1
167957,Blaine Luetkemeyer,John Fleming,1
167965,Blaine Luetkemeyer,Robert B. Aderholt,1
167966,Blaine Luetkemeyer,Greg Walden,1
167968,Blaine Luetkemeyer,Sam Graves,1
167970,Blaine Luetkemeyer,Howard Coble,1
167971,Blaine Luetkemeyer,Peter J. Roskam,1
167972,Blaine Luetkemeyer,Harold Rogers,1
167974,Blaine Luetkemeyer,Mike Rogers.1,1
167980,Blaine Luetkemeyer,Adrian Smith,1
167981,Blaine Luetkemeyer,Lincoln Diaz-Balart,1
167983,Blaine Luetkemeyer,Jack Kingston,1
167984,Blaine Luetkemeyer,Cynthia M. Lummis,1
167987,Blaine Luetkemeyer,Brett Guthrie,1
167990,Blaine Luetkemeyer,Gregg Harper,1
167992,Blaine Luetkemeyer,George P. Radanovich,1
167993,Blaine Luetkemeyer,Parker Griffith.1,1
167994,Blaine Luetkemeyer,Jo Bonner,1
167997,Blaine Luetkemeyer,C. W. Bill Young,1
167999,Blaine Luetkemeyer,Tom Graves,1
168000,David Loebsack,Louise M. Slaughter,1
168002,David Loebsack,Tammy Baldwin,1
168006,David Loebsack,Sam Farr,1
168009,David Loebsack,Gerald E. Connolly,1
168010,David Loebsack,Nita M. Lowey,1
168012,David Loebsack,Gwen Moore,1
168013,David Loebsack,Tim Ryan,1
168019,David Loebsack,Wm. Lacy Clay,1
168020,David Loebsack,Steve Cohen,1
168021,David Loebsack,Maurice D. Hinchey,1
168029,David Loebsack,Marcy Kaptur,1
168033,David Loebsack,Michael A. Arcuri,1
168035,David Loebsack,John Lewis,1
168038,David Loebsack,Elijah E. Cummings,1
168039,David Loebsack,Rush D. Holt,1
168040,David Loebsack,Michael E. Capuano,1
168041,David Loebsack,Carolyn Mccarthy,1
168048,David Loebsack,Emanuel Cleaver,1
168051,David Loebsack,Bob Etheridge,1
168052,David Loebsack,David E. Price,1
168055,David Loebsack,James P. Mcgovern,1
168057,David Loebsack,John J. Hall,1
168060,David Loebsack,Ron Klein,1
168065,David Loebsack,Chris Van Hollen,1
168066,David Loebsack,Patrick J. Kennedy,1
168074,David Loebsack,Allyson Y. Schwartz,1
168076,David Loebsack,Shelley Berkley,1
168084,David Loebsack,Robert E. Andrews,1
168087,David Loebsack,Linda T. Sanchez,1
168089,David Loebsack,Nick J. Rahall,1
168091,David Loebsack,Marion Berry,1
168092,David Loebsack,George Miller,1
168094,David Loebsack,Chellie Pingree,1
168095,David Loebsack,Howard L. Berman,1
168106,David Loebsack,Jerry F. Costello,1
168108,David Loebsack,Rick Larsen,1
168109,David Loebsack,Susan A. Davis,1
168110,David Loebsack,Larry Kissell,1
168113,David Loebsack,Mazie K. Hirono,1
168118,David Loebsack,Paul W. Hodes,1
168120,David Loebsack,James A. Himes,1
168121,David Loebsack,Ed Perlmutter,1
168122,David Loebsack,Joe Courtney,1
168123,David Loebsack,William J. Pascrell,1
168124,David Loebsack,John A. Boccieri,1
168125,David Loebsack,Eleanor Holmes Norton,1
168127,David Loebsack,Collin C. Peterson,1
168128,David Loebsack,Jesse L. Jackson,1
168131,David Loebsack,Deborah L. Halvorson,1
168133,David Loebsack,Jane Harman,1
168134,David Loebsack,Mary Jo Kilroy,1
168136,David Loebsack,Christopher P. Carney,1
168139,David Loebsack,Steven R. Rothman,1
168140,David Loebsack,Jim Mcdermott,1
168145,David Loebsack,Ben Ray Lujan,1
168148,David Loebsack,Gene Green,1
168149,David Loebsack,Anna G. Eshoo,1
168151,David Loebsack,Lois Capps,1
168155,David Loebsack,Sanford D. Bishop,1
168161,David Loebsack,Bart Gordon,1
168162,David Loebsack,Janice D. Schakowsky,1
168165,David Loebsack,James R. Langevin,1
168170,David Loebsack,Lynn Woolsey,1
168171,David Loebsack,Neil Abercrombie,1
168174,David Loebsack,John M. Spratt,1
168178,David Loebsack,Mike Doyle,1
168187,David Loebsack,Doris O. Matsui,1
168191,David Loebsack,Betty Mccollum,1
168195,David Loebsack,John B. Larson,1
168198,David Loebsack,Edward J. Markey,1
168203,David Loebsack,Leonard L. Boswell,1
168205,David Loebsack,Donna F. Edwards,1
168209,David Loebsack,Michael H. Michaud,1
168211,David Loebsack,John T. Salazar,1
168216,David Loebsack,"Henry C. ""Hank"" Johnson",1
168219,David Loebsack,Lucille Roybal-Allard,1
168220,David Loebsack,Baron P. Hill,1
168221,David Loebsack,Raul M. Grijalva,1
168222,David Loebsack,Stephanie Herseth Sandlin,1
168227,David Loebsack,Joe Sestak,1
168228,David Loebsack,Albio Sires,1
168232,David Loebsack,Diana Degette,1
168235,David Loebsack,Charles A. Gonzalez,1
168236,David Loebsack,"Robert C. ""Bobby"" Scott",1
168238,David Loebsack,Peter A. Defazio,1
168245,David Loebsack,Mike Ross,1
168247,David Loebsack,Rick Boucher,1
168249,David Loebsack,Steve Kagen,1
168253,David Loebsack,Lincoln Davis,1
168254,David Loebsack,Stephen F. Lynch,1
168261,David Loebsack,Rosa Delauro,1
168263,David Loebsack,Brian Higgins,1
168265,David Loebsack,Russ Carnahan,1
168267,David Loebsack,Brad Ellsworth,1
168268,David Loebsack,James L. Oberstar,1
168269,David Loebsack,Bill Foster,1
168271,David Loebsack,Dennis Moore,1
168275,David Loebsack,Kathy Castor,1
168277,David Loebsack,Harry E. Mitchell,1
168281,David Loebsack,Luis V. Gutierrez,1
168283,David Loebsack,Bruce L. Braley,1
168286,David Loebsack,Keith Ellison,1
168287,David Loebsack,Patrick J. Murphy,1
168288,David Loebsack,Barney Frank,1
168293,David Loebsack,Lloyd Doggett,1
168297,David Loebsack,Jim Matheson,1
168298,David Loebsack,Peter J. Visclosky,1
168299,David Loebsack,Charles A. Wilson,1
168300,David Loebsack,Silvestre Reyes,1
168304,David Loebsack,Robert A. Brady,1
168305,David Loebsack,Phil Hare,1
168306,David Loebsack,Grace F. Napolitano,1
168309,David Loebsack,John F. Tierney,1
168310,David Loebsack,Steve Driehaus,1
168311,David Loebsack,Timothy H. Bishop,1
168312,David Loebsack,Earl Blumenauer,1
168315,David Loebsack,Betty Sutton,1
168316,David Loebsack,Ben Chandler,1
168317,David Loebsack,Ruben Hinojosa,1
168319,David Loebsack,John P. Sarbanes,1
168320,David Loebsack,Zachary T. Space,1
168327,David Loebsack,Steve Israel,1
168334,David Loebsack,Tom Latham,1
168338,David Loebsack,Alan B. Mollohan,1
168339,David Loebsack,Gary C. Peters,1
168343,David Loebsack,Jerry Mcnerney,1
168344,David Loebsack,Frank Kratovil,1
168350,David Loebsack,Dale E. Kildee,1
168356,David Loebsack,Gabrielle Giffords,1
168357,David Loebsack,Christopher Murphy,1
168358,David Loebsack,John Barrow,1
168361,David Loebsack,Jason Altmire,1
168363,David Loebsack,Brad Miller,1
168364,David Loebsack,Bill Delahunt,1
168366,David Loebsack,Loretta Sanchez,1
168368,David Loebsack,Tim Murphy,1
168369,David Loebsack,Peter Welch,1
168376,David Loebsack,Betsy Markey,1
168381,David Loebsack,Carol Shea-Porter,1
168389,David Loebsack,Eric J. J. Massa,1
168391,David Loebsack,John P. Murtha,1
168394,David Loebsack,C. A. Dutch Ruppersberger,1
168395,David Loebsack,Marcia L. Fudge,1
168396,David Loebsack,John A. Yarmuth,1
168398,David Loebsack,Paul Tonko,1
168400,David Loebsack,Harry Teague,1
168401,David Loebsack,Dina Titus,1
168406,David Loebsack,Niki Tsongas,1
168407,David Loebsack,Martin Heinrich,1
168408,David Loebsack,Mark H. Schauer,1
168409,David Loebsack,David Scott,1
168410,David Loebsack,David Wu,1
168411,David Loebsack,Adam Smith,1
168412,David Loebsack,Andre Carson,1
168415,David Loebsack,Daniel B. Maffei,1
168417,David Loebsack,Timothy J. Walz,1
168421,David Loebsack,Kathleen A. Dahlkemper,1
168427,David Loebsack,Tim Holden,1
168430,David Loebsack,Ed Pastor,1
168433,David Loebsack,Victor F. Snyder,1
168434,David Loebsack,John W. Olver,1
168439,David Loebsack,Judy Chu,1
168443,David Loebsack,John Garamendi,1
168444,David Loebsack,Mark S. Critz,1
168455,Betsy Markey,Bobby Bright,1
168457,Betsy Markey,Gerald E. Connolly,1
168481,Betsy Markey,Michael A. Arcuri,1
168493,Betsy Markey,Walter Minnick,1
168499,Betsy Markey,Bob Etheridge,1
168501,Betsy Markey,Glenn C. Nye,1
168505,Betsy Markey,John J. Hall,1
168508,Betsy Markey,Ron Klein,1
168517,Betsy Markey,Chet Edwards,1
168522,Betsy Markey,Allyson Y. Schwartz,1
168537,Betsy Markey,Nick J. Rahall,1
168539,Betsy Markey,Marion Berry,1
168545,Betsy Markey,Kurt Schrader,1
168552,Betsy Markey,Dennis A. Cardoza,1
168553,Betsy Markey,Mike Coffman,1
168554,Betsy Markey,Jerry F. Costello,1
168556,Betsy Markey,Rick Larsen,1
168558,Betsy Markey,Larry Kissell,1
168566,Betsy Markey,Paul W. Hodes,1
168567,Betsy Markey,Bart Stupak,1
168569,Betsy Markey,Ed Perlmutter,1
168570,Betsy Markey,Joe Courtney,1
168572,Betsy Markey,John A. Boccieri,1
168575,Betsy Markey,Collin C. Peterson,1
168579,Betsy Markey,Deborah L. Halvorson,1
168582,Betsy Markey,Mary Jo Kilroy,1
168584,Betsy Markey,Christopher P. Carney,1
168589,Betsy Markey,Thomas S.P. Perriello,1
168590,Betsy Markey,William L. Owens,1
168593,Betsy Markey,Ben Ray Lujan,1
168608,Betsy Markey,Jo Ann Emerson,1
168609,Betsy Markey,Bart Gordon,1
168613,Betsy Markey,James R. Langevin,1
168615,Betsy Markey,Ron Kind,1
168622,Betsy Markey,John M. Spratt,1
168625,Betsy Markey,Travis Childers,1
168641,Betsy Markey,Dan Boren,1
168651,Betsy Markey,Leonard L. Boswell,1
168657,Betsy Markey,Michael H. Michaud,1
168659,Betsy Markey,John T. Salazar,1
168660,Betsy Markey,Heath Shuler,1
168668,Betsy Markey,Baron P. Hill,1
168670,Betsy Markey,Stephanie Herseth Sandlin,1
168672,Betsy Markey,Charlie Melancon,1
168677,Betsy Markey,John Tanner,1
168680,Betsy Markey,Diana Degette,1
168685,Betsy Markey,Ann Kirkpatrick,1
168693,Betsy Markey,Mike Ross,1
168695,Betsy Markey,Rick Boucher,1
168697,Betsy Markey,Steve Kagen,1
168698,Betsy Markey,Jim Marshall,1
168701,Betsy Markey,Lincoln Davis,1
168703,Betsy Markey,Earl Pomeroy,1
168713,Betsy Markey,Russ Carnahan,1
168715,Betsy Markey,Brad Ellsworth,1
168717,Betsy Markey,Bill Foster,1
168719,Betsy Markey,Dennis Moore,1
168725,Betsy Markey,Harry E. Mitchell,1
168731,Betsy Markey,Bruce L. Braley,1
168735,Betsy Markey,Patrick J. Murphy,1
168740,Betsy Markey,Gene Taylor,1
168742,Betsy Markey,Melissa L. Bean,1
168745,Betsy Markey,Jim Matheson,1
168747,Betsy Markey,Charles A. Wilson,1
168758,Betsy Markey,Steve Driehaus,1
168764,Betsy Markey,Ben Chandler,1
168768,Betsy Markey,Zachary T. Space,1
168771,Betsy Markey,Frank A. Lobiondo,1
168774,Betsy Markey,Henry Cuellar,1
168778,Betsy Markey,Ciro D. Rodriguez,1
168782,Betsy Markey,Tom Latham,1
168783,Betsy Markey,Artur Davis,1
168786,Betsy Markey,Alan B. Mollohan,1
168787,Betsy Markey,Gary C. Peters,1
168791,Betsy Markey,Jerry Mcnerney,1
168792,Betsy Markey,Frank Kratovil,1
168793,Betsy Markey,James H. Cooper,1
168795,Betsy Markey,Timothy V. Johnson,1
168796,Betsy Markey,Mike Thompson,1
168799,Betsy Markey,John H. Adler,1
168804,Betsy Markey,Gabrielle Giffords,1
168805,Betsy Markey,Christopher Murphy,1
168806,Betsy Markey,John Barrow,1
168809,Betsy Markey,Jason Altmire,1
168817,Betsy Markey,Peter Welch,1
168823,Betsy Markey,David Loebsack,1
168828,Betsy Markey,Allen Jr. Boyd,1
168837,Betsy Markey,Eric J. J. Massa,1
168845,Betsy Markey,Joe Donnelly,1
168846,Betsy Markey,Paul Tonko,1
168848,Betsy Markey,Harry Teague,1
168849,Betsy Markey,Dina Titus,1
168850,Betsy Markey,Suzanne M. Kosmas,1
168854,Betsy Markey,Niki Tsongas,1
168855,Betsy Markey,Martin Heinrich,1
168856,Betsy Markey,Mark H. Schauer,1
168857,Betsy Markey,David Scott,1
168863,Betsy Markey,Daniel B. Maffei,1
168865,Betsy Markey,Timothy J. Walz,1
168869,Betsy Markey,Kathleen A. Dahlkemper,1
168872,Betsy Markey,Mike Mcintyre,1
168873,Betsy Markey,Scott Murphy,1
168875,Betsy Markey,Tim Holden,1
168878,Betsy Markey,Ed Pastor,1
168883,Betsy Markey,Brett Guthrie,1
168899,Nathan Deal,Jerry Lewis,1
168907,Nathan Deal,Scott Garrett,1
168910,Nathan Deal,Vern Buchanan,1
168911,Nathan Deal,Mary Bono Mack,1
168912,Nathan Deal,K. Michael Conaway,1
168913,Nathan Deal,John Abney Culberson,1
168914,Nathan Deal,John Linder,1
168918,Nathan Deal,Paul C. Broun,1
168919,Nathan Deal,Glenn Thompson,1
168920,Nathan Deal,Connie Mack,1
168921,Nathan Deal,Zach Wamp,1
168928,Nathan Deal,Todd Tiahrt,1
168933,Nathan Deal,Doug Lamborn,1
168938,Nathan Deal,Geoff Davis,1
168939,Nathan Deal,J. Randy Forbes,1
168946,Nathan Deal,Robert E. Latta,1
168950,Nathan Deal,Jerry Moran,1
168954,Nathan Deal,Rodney Alexander,1
168955,Nathan Deal,Edward Whitfield,1
168957,Nathan Deal,Darrell E. Issa,1
168963,Nathan Deal,Peter Hoekstra,1
168964,Nathan Deal,Sue Wilkins Myrick,1
168967,Nathan Deal,Marsha Blackburn,1
168968,Nathan Deal,Henry E. Brown,1
168971,Nathan Deal,Ted Poe,1
168974,Nathan Deal,Michael C. Burgess,1
168981,Nathan Deal,Charles W. Boustany,1
168982,Nathan Deal,Phil Gingrey,1
168984,Nathan Deal,Joe Wilson,1
168986,Nathan Deal,Jeff Fortenberry,1
168989,Nathan Deal,John L. Mica,1
168992,Nathan Deal,Lee Terry,1
168996,Nathan Deal,Bill Posey,1
169001,Nathan Deal,Mike Coffman,1
169003,Nathan Deal,Christopher J. Lee,1
169007,Nathan Deal,Roy Blunt,1
169012,Nathan Deal,Brian P. Bilbray,1
169022,Nathan Deal,John M. Shimkus,1
169028,Nathan Deal,Cathy Mcmorris Rodgers,1
169031,Nathan Deal,Jim Jordan,1
169033,Nathan Deal,Pete Sessions,1
169034,Nathan Deal,John A. Boehner,1
169042,Nathan Deal,Trent Franks,1
169043,Nathan Deal,Howard P. Mckeon,1
169046,Nathan Deal,John R. Carter,1
169048,Nathan Deal,Joe L. Barton,1
169050,Nathan Deal,Kevin Brady,1
169053,Nathan Deal,Gary Miller,1
169056,Nathan Deal,Jo Ann Emerson,1
169059,Nathan Deal,Patrick J. Tiberi,1
169062,Nathan Deal,Kay Granger,1
169064,Nathan Deal,Rodney Frelinghuysen,1
169065,Nathan Deal,Denny Rehberg,1
169069,Nathan Deal,John Shadegg,1
169075,Nathan Deal,Robert W. Goodlatte,1
169076,Nathan Deal,Rob Bishop,1
169077,Nathan Deal,Candice S. Miller,1
169078,Nathan Deal,Todd Russell Platts,1
169079,Nathan Deal,Steve King,1
169085,Nathan Deal,Don E. Young,1
169086,Nathan Deal,Virginia Foxx,1
169088,Nathan Deal,Michele Bachmann,1
169092,Nathan Deal,Louie Gohmert,1
169096,Nathan Deal,Michael R. Turner,1
169097,Nathan Deal,Tom Price,1
169098,Nathan Deal,Ralph M. Hall,1
169100,Nathan Deal,Jason Chaffetz,1
169102,Nathan Deal,Jeb Hensarling,1
169103,Nathan Deal,Randy Neugebauer,1
169111,Nathan Deal,Tom Cole,1
169113,Nathan Deal,John Sullivan,1
169114,Nathan Deal,Duncan D. Hunter,1
169119,Nathan Deal,Sam Johnson,1
169121,Nathan Deal,Jeff Miller,1
169122,Nathan Deal,Adam H. Putnam,1
169127,Nathan Deal,Robert J. Wittman,1
169129,Nathan Deal,Wally Herger,1
169135,Nathan Deal,Ken Calvert,1
169137,Nathan Deal,Walter B. Jones,1
169138,Nathan Deal,Thomas J. Rooney,1
169139,Nathan Deal,Steve Scalise,1
169140,Nathan Deal,Lamar Smith,1
169146,Nathan Deal,Jim Marshall,1
169149,Nathan Deal,Lincoln Davis,1
169153,Nathan Deal,Bill Shuster,1
169154,Nathan Deal,Steven C. Latourette,1
169155,Nathan Deal,Gus M. Bilirakis,1
169156,Nathan Deal,Ginny Brown-Waite,1
169158,Nathan Deal,Dean Heller,1
169162,Nathan Deal,John Boozman,1
169166,Nathan Deal,John Kline,1
169170,Nathan Deal,Bill Cassidy,1
169176,Nathan Deal,Ander Crenshaw,1
169178,Nathan Deal,W. Todd Akin,1
169180,Nathan Deal,Elton Gallegly,1
169181,Nathan Deal,Joseph R. Pitts,1
169185,Nathan Deal,Cliff Stearns,1
169186,Nathan Deal,Fred Upton,1
169187,Nathan Deal,Stephen E. Buyer,1
169191,Nathan Deal,Dan Burton,1
169197,Nathan Deal,Paul Ryan,1
169209,Nathan Deal,Shelley Moore Capito,1
169217,Nathan Deal,Frank R. Wolf,1
169221,Nathan Deal,Frank D. Lucas,1
169224,Nathan Deal,Kenny Marchant,1
169225,Nathan Deal,Patrick Mchenry,1
169227,Nathan Deal,David P. Roe,1
169228,Nathan Deal,Mike Rogers,1
169229,Nathan Deal,Dave Camp,1
169230,Nathan Deal,Tom Latham,1
169232,Nathan Deal,Parker Griffith,1
169233,Nathan Deal,Lynn Jenkins,1
169237,Nathan Deal,Jean Schmidt,1
169242,Nathan Deal,Mario Diaz-Balart,1
169243,Nathan Deal,Timothy V. Johnson,1
169245,Nathan Deal,Erik Paulsen,1
169248,Nathan Deal,Donald Manzullo,1
169250,Nathan Deal,Thaddeus G. Mccotter,1
169254,Nathan Deal,John Barrow,1
169256,Nathan Deal,Doc Hastings,1
169258,Nathan Deal,Roscoe G. Bartlett,1
169261,Nathan Deal,Mark Edward Souder,1
169263,Nathan Deal,Kevin Mccarthy,1
169264,Nathan Deal,Tim Murphy,1
169267,Nathan Deal,J. Gresham Barrett,1
169269,Nathan Deal,Mary Fallin,1
169270,Nathan Deal,Blaine Luetkemeyer,1
169274,Nathan Deal,Steve Austria,1
169275,Nathan Deal,Spencer Bachus,1
169278,Nathan Deal,Eric Cantor,1
169279,Nathan Deal,Michael K. Simpson,1
169283,Nathan Deal,Devin Nunes,1
169284,Nathan Deal,Pete Olson,1
169286,Nathan Deal,Tom Mcclintock,1
169288,Nathan Deal,Michael T. Mccaul,1
169289,Nathan Deal,William M. Thornberry,1
169295,Nathan Deal,John J. Duncan,1
169299,Nathan Deal,Mike Pence,1
169300,Nathan Deal,Bob Inglis,1
169301,Nathan Deal,John Fleming,1
169309,Nathan Deal,Robert B. Aderholt,1
169310,Nathan Deal,Greg Walden,1
169312,Nathan Deal,Sam Graves,1
169314,Nathan Deal,Howard Coble,1
169315,Nathan Deal,Peter J. Roskam,1
169316,Nathan Deal,Harold Rogers,1
169318,Nathan Deal,Mike Rogers.1,1
169324,Nathan Deal,Adrian Smith,1
169325,Nathan Deal,Lincoln Diaz-Balart,1
169327,Nathan Deal,Jack Kingston,1
169328,Nathan Deal,Cynthia M. Lummis,1
169331,Nathan Deal,Brett Guthrie,1
169334,Nathan Deal,Gregg Harper,1
169336,Nathan Deal,George P. Radanovich,1
169337,Nathan Deal,Parker Griffith.1,1
169338,Nathan Deal,Jo Bonner,1
169341,Nathan Deal,C. W. Bill Young,1
169343,Nathan Deal,Tom Graves,1
169347,Steve Austria,Jerry Lewis,1
169355,Steve Austria,Scott Garrett,1
169358,Steve Austria,Vern Buchanan,1
169359,Steve Austria,Mary Bono Mack,1
169360,Steve Austria,K. Michael Conaway,1
169361,Steve Austria,John Abney Culberson,1
169362,Steve Austria,John Linder,1
169366,Steve Austria,Paul C. Broun,1
169367,Steve Austria,Glenn Thompson,1
169368,Steve Austria,Connie Mack,1
169369,Steve Austria,Zach Wamp,1
169374,Steve Austria,Leonard Lance,1
169375,Steve Austria,Daniel Edward Lungren,1
169376,Steve Austria,Todd Tiahrt,1
169381,Steve Austria,Doug Lamborn,1
169386,Steve Austria,Geoff Davis,1
169387,Steve Austria,J. Randy Forbes,1
169393,Steve Austria,Ileana Ros-Lehtinen,1
169394,Steve Austria,Robert E. Latta,1
169398,Steve Austria,Jerry Moran,1
169400,Steve Austria,Vernon J. Ehlers,1
169402,Steve Austria,Rodney Alexander,1
169403,Steve Austria,Edward Whitfield,1
169405,Steve Austria,Darrell E. Issa,1
169408,Steve Austria,David G. Reichert,1
169411,Steve Austria,Peter Hoekstra,1
169412,Steve Austria,Sue Wilkins Myrick,1
169415,Steve Austria,Marsha Blackburn,1
169416,Steve Austria,Henry E. Brown,1
169419,Steve Austria,Ted Poe,1
169422,Steve Austria,Michael C. Burgess,1
169429,Steve Austria,Charles W. Boustany,1
169430,Steve Austria,Phil Gingrey,1
169432,Steve Austria,Joe Wilson,1
169434,Steve Austria,Jeff Fortenberry,1
169437,Steve Austria,John L. Mica,1
169440,Steve Austria,Lee Terry,1
169444,Steve Austria,Bill Posey,1
169449,Steve Austria,Mike Coffman,1
169451,Steve Austria,Christopher J. Lee,1
169455,Steve Austria,Roy Blunt,1
169460,Steve Austria,Brian P. Bilbray,1
169468,Steve Austria,John A. Boccieri,1
169470,Steve Austria,John M. Shimkus,1
169476,Steve Austria,Cathy Mcmorris Rodgers,1
169479,Steve Austria,Jim Jordan,1
169481,Steve Austria,Pete Sessions,1
169482,Steve Austria,John A. Boehner,1
169490,Steve Austria,Trent Franks,1
169491,Steve Austria,Howard P. Mckeon,1
169494,Steve Austria,John R. Carter,1
169496,Steve Austria,Joe L. Barton,1
169498,Steve Austria,Kevin Brady,1
169501,Steve Austria,Gary Miller,1
169504,Steve Austria,Jo Ann Emerson,1
169507,Steve Austria,Patrick J. Tiberi,1
169510,Steve Austria,Kay Granger,1
169512,Steve Austria,Rodney Frelinghuysen,1
169513,Steve Austria,Denny Rehberg,1
169517,Steve Austria,John Shadegg,1
169521,Steve Austria,Travis Childers,1
169523,Steve Austria,Robert W. Goodlatte,1
169524,Steve Austria,Rob Bishop,1
169525,Steve Austria,Candice S. Miller,1
169526,Steve Austria,Todd Russell Platts,1
169527,Steve Austria,Steve King,1
169530,Steve Austria,Aaron Schock,1
169533,Steve Austria,Don E. Young,1
169534,Steve Austria,Virginia Foxx,1
169536,Steve Austria,Michele Bachmann,1
169540,Steve Austria,Louie Gohmert,1
169544,Steve Austria,Michael R. Turner,1
169545,Steve Austria,Tom Price,1
169546,Steve Austria,Ralph M. Hall,1
169548,Steve Austria,Jason Chaffetz,1
169550,Steve Austria,Jeb Hensarling,1
169551,Steve Austria,Randy Neugebauer,1
169559,Steve Austria,Tom Cole,1
169561,Steve Austria,John Sullivan,1
169562,Steve Austria,Duncan D. Hunter,1
169567,Steve Austria,Sam Johnson,1
169569,Steve Austria,Jeff Miller,1
169570,Steve Austria,Adam H. Putnam,1
169575,Steve Austria,Robert J. Wittman,1
169577,Steve Austria,Wally Herger,1
169583,Steve Austria,Ken Calvert,1
169585,Steve Austria,Walter B. Jones,1
169586,Steve Austria,Thomas J. Rooney,1
169587,Steve Austria,Steve Scalise,1
169588,Steve Austria,Lamar Smith,1
169600,Steve Austria,F. James Sensenbrenner,1
169601,Steve Austria,Bill Shuster,1
169602,Steve Austria,Steven C. Latourette,1
169603,Steve Austria,Gus M. Bilirakis,1
169604,Steve Austria,Ginny Brown-Waite,1
169606,Steve Austria,Dean Heller,1
169610,Steve Austria,John Boozman,1
169611,Steve Austria,Brad Ellsworth,1
169614,Steve Austria,John Kline,1
169616,Steve Austria,Charles W. Dent,1
169618,Steve Austria,Bill Cassidy,1
169624,Steve Austria,Ander Crenshaw,1
169626,Steve Austria,W. Todd Akin,1
169628,Steve Austria,Elton Gallegly,1
169629,Steve Austria,Joseph R. Pitts,1
169633,Steve Austria,Cliff Stearns,1
169634,Steve Austria,Fred Upton,1
169635,Steve Austria,Stephen E. Buyer,1
169639,Steve Austria,Dan Burton,1
169645,Steve Austria,Paul Ryan,1
169646,Steve Austria,Judy Biggert,1
169652,Steve Austria,Tom Petri,1
169654,Steve Austria,Steve Driehaus,1
169657,Steve Austria,Shelley Moore Capito,1
169664,Steve Austria,Zachary T. Space,1
169665,Steve Austria,Frank R. Wolf,1
169667,Steve Austria,Frank A. Lobiondo,1
169669,Steve Austria,Frank D. Lucas,1
169672,Steve Austria,Kenny Marchant,1
169673,Steve Austria,Patrick Mchenry,1
169675,Steve Austria,David P. Roe,1
169676,Steve Austria,Mike Rogers,1
169677,Steve Austria,Dave Camp,1
169678,Steve Austria,Tom Latham,1
169680,Steve Austria,Parker Griffith,1
169681,Steve Austria,Lynn Jenkins,1
169685,Steve Austria,Jean Schmidt,1
169690,Steve Austria,Mario Diaz-Balart,1
169691,Steve Austria,Timothy V. Johnson,1
169693,Steve Austria,Erik Paulsen,1
169696,Steve Austria,Donald Manzullo,1
169698,Steve Austria,Thaddeus G. Mccotter,1
169699,Steve Austria,John Campbell,1
169704,Steve Austria,Doc Hastings,1
169706,Steve Austria,Roscoe G. Bartlett,1
169709,Steve Austria,Mark Edward Souder,1
169711,Steve Austria,Kevin Mccarthy,1
169712,Steve Austria,Tim Murphy,1
169715,Steve Austria,J. Gresham Barrett,1
169716,Steve Austria,"Anh ""Joseph"" Cao",1
